REG;DEP;DEPCOM;DCIRIS;AN;TYPEQU;lng;lat
11;92;92063;92063_0105;2019;D601;2.181761547589751;48.88440949592571
11;92;92002;92002_0301;2019;D401;2.2862207696395664;48.74122630789012
11;92;92073;92073_0114;2019;D401;2.223154199369171;48.86689700439744
11;92;92026;92026_0603;2019;D401;2.2584283537607717;48.897093957440276
11;92;92035;92035_0105;2019;D104;2.2509402378565757;48.909872601911815
11;92;92023;92023_0101;2019;D109;2.2583773203218716;48.804634411436034
11;92;92020;92020_0107;2019;D109;2.2854393683540533;48.80280617452956
11;92;92049;92049_0108;2019;D109;2.3239090495823125;48.817019086274044
11;92;92012;92012_0107;2019;D109;2.2317464294051796;48.84241149261314
11;92;92023;92023_0504;2019;D109;2.2382033987434604;48.78416732982326
11;92;92064;92064_0111;2019;D603;2.20283102582332;48.84036688085485
11;92;92002;92002_0203;2019;D603;2.310262172544258;48.745505972622894
11;92;92012;92012_0102;2019;D104;2.2302297957227477;48.84592279102599
11;92;92033;92033_0107;2019;D109;2.1968051992201816;48.84518771376257
11;92;92023;92023_0507;2019;D109;2.2355179419076;48.78482384446576
11;92;92023;92023_0504;2019;D104;2.2382237778685226;48.78407661825815
11;92;92064;92064_0106;2019;D105;2.217663685240167;48.844985072455984
11;92;92026;92026_0102;2019;D101;2.253534490391902;48.90098101963133
11;92;92026;92026_0102;2019;D102;2.253534490391902;48.90098101963133
11;92;92050;92050_0701;2019;D101;2.223763001890474;48.91230940143003
11;92;92050;92050_0701;2019;D102;2.223763001890474;48.91230940143003
11;92;92050;92050_0701;2019;D104;2.223763001890474;48.91230940143003
11;92;92050;92050_0701;2019;D107;2.223763001890474;48.91230940143003
11;92;92050;92050_0701;2019;D106;2.223763001890474;48.91230940143003
11;92;92051;92051_0402;2019;D101;2.262517127086081;48.89096779177979
11;92;92051;92051_0402;2019;D107;2.262517127086081;48.89096779177979
11;92;92051;92051_0402;2019;D106;2.262517127086081;48.89096779177979
11;92;92062;92062_0305;2019;D101;2.2419689390782414;48.87872897101515
11;92;92063;92063_0801;2019;D101;2.1871524891829037;48.87661558475226
11;92;92063;92063_0801;2019;D102;2.1871524891829037;48.87661558475226
11;92;92064;92064_0112;2019;D101;2.218156269446186;48.843850583525686
11;92;92064;92064_0112;2019;D106;2.218156269446186;48.843850583525686
11;92;92064;92064_0112;2019;D111;2.218156269446186;48.843850583525686
11;92;92064;92064_0112;2019;D107;2.218156269446186;48.843850583525686
11;92;92072;92072_0104;2019;D101;2.20205499972915;48.82101407838828
11;92;92072;92072_0104;2019;D102;2.20205499972915;48.82101407838828
11;92;92040;92040_0201;2019;D101;2.2774611193641854;48.82371587947987
11;92;92040;92040_0201;2019;D102;2.2774611193641854;48.82371587947987
11;92;92044;92044_0105;2019;D101;2.2787398393808096;48.89216378830362
11;92;92044;92044_0105;2019;D106;2.2787398393808096;48.89216378830362
11;92;92073;92073_0108;2019;D101;2.2212548324422094;48.871209657008244
11;92;92073;92073_0108;2019;D102;2.2212548324422094;48.871209657008244
11;92;92073;92073_0108;2019;D104;2.2212548324422094;48.871209657008244
11;92;92073;92073_0108;2019;D106;2.2212548324422094;48.871209657008244
11;92;92073;92073_0108;2019;D107;2.2212548324422094;48.871209657008244
11;92;92073;92073_0108;2019;D111;2.2212548324422094;48.871209657008244
11;92;92044;92044_0105;2019;D101;2.2809212616598686;48.89004729398995
11;92;92044;92044_0105;2019;D107;2.2809212616598686;48.89004729398995
11;92;92060;92060_0108;2019;D101;2.274539777732079;48.783262901556796
11;92;92002;92002_0202;2019;D104;2.3156246486626646;48.74510239985188
11;92;92012;92012_0102;2019;D103;2.2326295706544554;48.846285365407674
11;92;92025;92025_0209;2019;D401;2.244549352952708;48.92559111294675
11;92;92075;92075_0103;2019;D402;2.2883336322074164;48.81750156335942
11;92;92024;92024_0405;2019;D104;2.315322092433148;48.8994876877409
11;92;92025;92025_0107;2019;D701;2.2559620266408436;48.92182698142834
11;92;92025;92025_0101;2019;D603;2.259104349480274;48.925789907395526
11;92;92002;92002_0403;2019;D403;2.2963152423093955;48.75345930079296
11;92;92004;92004_0403;2019;D403;2.2849021251020396;48.90852613984315
11;92;92007;92007_0101;2019;D403;2.3043215138965487;48.798591443204806
11;92;92014;92014_0106;2019;D403;2.3159818503770895;48.779194637448335
11;92;92019;92019_0113;2019;D403;2.2775243124762365;48.76715612023515
11;92;92020;92020_0109;2019;D403;2.2898107850036316;48.79974098338556
11;92;92023;92023_0102;2019;D403;2.2657593511788954;48.80389570447421
11;92;92024;92024_0601;2019;D403;2.3071928223813116;48.90272794963902
11;92;92025;92025_0212;2019;D403;2.252866148707094;48.9277782045159
11;92;92025;92025_0208;2019;D403;2.2419598230186146;48.92609995370876
11;92;92032;92032_0105;2019;D403;2.28684240996901;48.791405597918605
11;92;92033;92033_0107;2019;D403;2.1872094317119504;48.84343567046511
11;92;92035;92035_0108;2019;D403;2.246409933849323;48.90671635392025
11;92;92036;92036_0303;2019;D403;2.294045205612856;48.925458574071705
11;92;92040;92040_0201;2019;D403;2.2745454422957545;48.82446000597403
11;92;92040;92040_0201;2019;D403;2.2749791523890264;48.82461553167259
11;92;92044;92044_0117;2019;D403;2.2879091808516807;48.8919623574436
11;92;92046;92046_0105;2019;D403;2.3016895854413124;48.82098718664044
11;92;92048;92048_0205;2019;D403;2.2388212886106236;48.812532343419896
11;92;92049;92049_0106;2019;D403;2.319594615560936;48.81837067234326
11;92;92050;92050_0407;2019;D403;2.2068771209623286;48.892248979771246
11;92;92051;92051_0306;2019;D403;2.2608552620546085;48.885156836363215
11;92;92060;92060_0109;2019;D403;2.2622248452269784;48.7823249530958
11;92;92062;92062_0303;2019;D403;2.2379791775549904;48.88441896272627
11;92;92063;92063_0104;2019;D403;2.180755259248007;48.8812818771243
11;92;92064;92064_0111;2019;D403;2.2031055954298218;48.84139040529706
11;92;92071;92071_0103;2019;D403;2.2933736257274457;48.77653119549314
11;92;92072;92072_0106;2019;D403;2.212361838239519;48.8237823917234
11;92;92073;92073_0102;2019;D403;2.224933353436145;48.871193062214246
11;92;92075;92075_0106;2019;D403;2.289728370097099;48.821091216943174
11;92;92078;92078_0110;2019;D403;2.332790919708281;48.93380928664029
11;92;92012;92012_0301;2019;D401;2.245851110600983;48.82758323791389
11;92;92012;92012_0206;2019;D603;2.2363430564580646;48.834183737367525
11;92;92022;92022_0101;2019;D603;2.184627076047056;48.80887149851871
11;92;92012;92012_0502;2019;D603;2.251792726401994;48.836712400806626
11;92;92044;92044_0107;2019;D402;2.2832999728765597;48.895877511243135
11;92;92025;92025_0113;2019;D603;2.25099212026002;48.92077260362674
11;92;92025;92025_0110;2019;D603;2.243685030657893;48.91247640376604
11;92;92051;92051_0304;2019;D603;2.263095718868092;48.88217585107935
