REG;DEP;DEPCOM;DCIRIS;AN;TYPEQU;lng;lat
11;95;95607;95607_0105;2019;D605;2.1871684700604965;49.02541140795526
11;95;95582;95582_0106;2019;D109;2.2584160540711933;48.97149539603454
11;95;95018;95018_0605;2019;D109;2.2274985757156194;48.9534100355763
11;95;95572;95572_0112;2019;D701;2.1215925776042033;49.055143679433925
11;95;95219;95219_0801;2019;D401;2.2626590405243956;48.994969636082466
11;95;95127;95127_0123;2019;D603;2.021595641614102;49.047294001934176
11;95;95488;95488_0101;2019;D401;2.15197329750481;49.02222299633466
11;95;95018;95018_0503;2019;D106;2.2401195666763627;48.94473343981319
11;95;95018;95018_0503;2019;D107;2.2401195666763627;48.94473343981319
11;95;95018;95018_0503;2019;D101;2.2401195666763627;48.94473343981319
11;95;95018;95018_0503;2019;D102;2.2401195666763627;48.94473343981319
11;95;95018;95018_0503;2019;D104;2.2401195666763627;48.94473343981319
11;95;95052;95052_0101;2019;D101;2.290711364377613;49.14456678100703
11;95;95052;95052_0101;2019;D102;2.290711364377613;49.14456678100703
11;95;95052;95052_0101;2019;D106;2.290711364377613;49.14456678100703
11;95;95052;95052_0101;2019;D107;2.290711364377613;49.14456678100703
11;95;95203;95203_0110;2019;D112;2.2695261661581245;49.00021195487658
11;95;95203;95203_0110;2019;D102;2.2695261661581245;49.00021195487658
11;95;95203;95203_0110;2019;D101;2.2695261661581245;49.00021195487658
11;95;95203;95203_0110;2019;D104;2.2695261661581245;49.00021195487658
11;95;95203;95203_0110;2019;D106;2.2695261661581245;49.00021195487658
11;95;95203;95203_0110;2019;D107;2.2695261661581245;49.00021195487658
11;95;95203;95203_0110;2019;D109;2.2695261661581245;49.00021195487658
11;95;95277;95277_0501;2019;D104;2.448837852127921;48.99471209095061
11;95;95277;95277_0501;2019;D101;2.448837852127921;48.99471209095061
11;95;95277;95277_0501;2019;D102;2.448837852127921;48.99471209095061
11;95;95277;95277_0501;2019;D106;2.448837852127921;48.99471209095061
11;95;95277;95277_0501;2019;D109;2.448837852127921;48.99471209095061
11;95;95277;95277_0501;2019;D107;2.448837852127921;48.99471209095061
11;95;95355;95355;2019;D101;1.784966544905725;49.154601100999486
11;95;95355;95355;2019;D106;1.784966544905725;49.154601100999486
11;95;95428;95428_0202;2019;D102;2.3171790852032843;48.98784203647848
11;95;95428;95428_0202;2019;D104;2.3171790852032843;48.98784203647848
11;95;95500;95500_0901;2019;D101;2.094428346236355;49.06495918807444
11;95;95500;95500_0901;2019;D102;2.094428346236355;49.06495918807444
11;95;95500;95500_0901;2019;D106;2.094428346236355;49.06495918807444
11;95;95500;95500_0901;2019;D107;2.094428346236355;49.06495918807444
11;95;95500;95500_0901;2019;D104;2.094428346236355;49.06495918807444
11;95;95500;95500_0901;2019;D111;2.094428346236355;49.06495918807444
11;95;95500;95500_0901;2019;D109;2.094428346236355;49.06495918807444
11;95;95370;95370;2019;D401;1.9754267473974114;49.1466044775893
11;95;95409;95409;2019;D104;2.3356867097753886;49.04993619149737
11;95;95313;95313_0102;2019;D101;2.223337142030661;49.114178278202424
11;95;95313;95313_0102;2019;D102;2.223337142030661;49.114178278202424
11;95;95566;95566;2019;D102;2.3332687973893576;49.103016865422205
11;95;95607;95607_0113;2019;D102;2.23920359051426;49.02713629674092
11;95;95127;95127_0122;2019;D109;2.0287759114022466;49.053306951520874
11;95;95127;95127_0122;2019;D104;2.0287759114022466;49.053306951520874
11;95;95018;95018_0203;2019;D602;2.25270159115203;48.9473116574579
11;95;95539;95539_0103;2019;D605;2.3473054076794235;49.00793044566468
11;95;95500;95500_0901;2019;D602;2.094428346236355;49.06495918807444
11;95;95607;95607_0102;2019;D401;2.225654459755184;49.0297491439504
11;95;95306;95306_0102;2019;D601;2.1283936276990882;49.00130850840098
11;95;95637;95637_0106;2019;D601;2.0180625593857213;49.0345436758674
11;95;95277;95277_0101;2019;D703;2.4252197244992413;49.00139854381752
11;95;95197;95197_0103;2019;D403;2.3298108491376883;48.97547663745926
11;95;95014;95014;2019;D601;2.3107083250365767;49.00851627711389
11;95;95268;95268_0105;2019;D602;2.39535441365762;48.97706500351988
11;95;95018;95018_0401;2019;D401;2.2309380021269214;48.940592096473395
11;95;95127;95127_0123;2019;D602;2.016912641644087;49.04760107095487
11;95;95018;95018_0902;2019;D104;2.2673376270652112;48.9548867232905
11;95;95176;95176_0101;2019;D111;2.1954770842569515;48.97278665097647
11;95;95487;95487_0105;2019;D705;2.282434249747069;49.157271555785485
11;95;95351;95351_0103;2019;D401;2.5023025041726066;49.04133929249743
11;95;95566;95566;2019;D601;2.3454703597699575;49.1092987547682
11;95;95127;95127_0118;2019;D602;2.0331510565422435;49.049205806629516
11;95;95371;95371_0000;2019;D302;2.5153231260003888;49.096322192366195
11;95;95572;95572_0118;2019;D302;2.134047005394958;49.044082950904716
11;95;95313;95313_0105;2019;D604;2.234143545773717;49.124330531084674
11;95;95500;95500_0401;2019;D604;2.0887586762927954;49.03216673206841
11;95;95052;95052_0102;2019;D109;2.2848604991464767;49.140704628802396
11;95;95019;95019_0102;2019;D401;2.4180387460604913;48.995806710995
11;95;95585;95585_0106;2019;D703;2.378692865228468;48.97987274110237
11;95;95218;95218_0107;2019;D401;2.0899815602977543;49.01678100594292
11;95;95680;95680_0110;2019;D401;2.3833615118153912;49.00654655914024
11;95;95450;95450;2019;D401;2.0605398647402704;49.013499448377324
11;95;95424;95424_0401;2019;D705;2.2067497329620327;49.003462559319495
11;95;95051;95051_0104;2019;D705;2.184193026434674;49.01801393454426
11;95;95585;95585_0105;2019;D109;2.3827801595460594;48.97897391141399
11;95;95127;95127_0104;2019;D109;2.0794734756700466;49.035752198195084
11;95;95127;95127_0101;2019;D104;2.070907131979101;49.02928726461221
11;95;95127;95127_0101;2019;D109;2.070907131979101;49.02928726461221
11;95;95127;95127_0130;2019;D109;2.012737257797707;49.04883564075871
11;95;95370;95370;2019;D109;1.9754267473974114;49.1466044775893
11;95;95355;95355;2019;D109;1.7856716282229845;49.15487437094559
11;95;95355;95355;2019;D109;1.7856716282229845;49.15487437094559
11;95;95409;95409;2019;D603;2.3356867097753886;49.04993619149737
11;95;95210;95210_0101;2019;D109;2.3078074860930404;48.97396412451736
11;95;95252;95252_0105;2019;D109;2.2312629581202748;48.98640326412567
11;95;95428;95428_0202;2019;D109;2.3171790852032843;48.98784203647848
11;95;95491;95491_0103;2019;D109;2.2400530671160523;49.001141299214744
11;95;95018;95018_0605;2019;D109;2.2274963383747606;48.952917213308666
11;95;95063;95063_0105;2019;D104;2.215288842595691;48.93555261947489
11;95;95063;95063_0105;2019;D109;2.215288842595691;48.93555261947489
11;95;95176;95176_0103;2019;D109;2.1995575566348946;48.97037692469339
11;95;95018;95018_0102;2019;D104;2.2375720208065855;48.95050598017103
11;95;95019;95019_0104;2019;D104;2.4264067393552855;48.980909802243644
11;95;95277;95277_0401;2019;D104;2.448307305449282;48.98740699489434
11;95;95019;95019_0104;2019;D602;2.422008818144783;48.97834653266387
11;95;95127;95127_0130;2019;D104;2.009731989798091;49.04587940741438
11;95;95219;95219_0701;2019;D602;2.257261204482043;48.993526327687846
11;95;95018;95018_0101;2019;D602;2.2466015653106437;48.95257296281498
11;95;95127;95127_0118;2019;D604;2.0358975896904052;49.050263789946854
11;95;95210;95210_0501;2019;D305;2.304258414474905;48.96826115898206
11;95;95585;95585_0111;2019;D705;2.3822120596619714;48.973669012428445
11;95;95323;95323_0105;2019;D701;2.0458213177267828;49.01619712142502
11;95;95598;95598_0105;2019;D402;2.2926777646554095;48.98870095522635
11;95;95500;95500_0201;2019;D109;2.090952719193103;49.049715577189886
11;95;95127;95127_0122;2019;D109;2.0274672622506777;49.05297893838704
11;95;95052;95052_0102;2019;D605;2.2855586360839193;49.13907148350907
11;95;95018;95018_0202;2019;D401;2.248971741996037;48.94011111538152
11;95;95585;95585_0115;2019;D604;2.375789104718017;48.99255495835967
11;95;95252;95252_0116;2019;D401;2.2302866967133435;48.97833154614611
11;95;95323;95323_0000;2019;D603;2.02303303198832;49.02071422944852
11;95;95323;95323_0102;2019;D603;2.02303303198832;49.02071422944852
11;95;95351;95351_0103;2019;D602;2.5037207621854107;49.04478453473336
11;95;95306;95306_0107;2019;D401;2.1543914294468336;48.9997589518122
11;95;95323;95323_0101;2019;D603;2.0186949585733536;49.020984595393735
11;95;95566;95566;2019;D603;2.3349858030442956;49.10378255280962
11;95;95018;95018_0203;2019;D108;2.2535156140680503;48.9468158264376
11;95;95582;95582_0105;2019;D108;2.2584160540711933;48.97149539603454
11;95;95280;95280_0102;2019;D108;2.472382296028997;49.032225075545846
11;95;95424;95424_0401;2019;D703;2.2067497329620327;49.003462559319495
11;95;95476;95476_0105;2019;D703;2.0665191754841925;49.05725607879167
11;95;95051;95051_0104;2019;D703;2.184193026434674;49.01801393454426
11;95;95323;95323_0101;2019;D603;2.0184072065340493;49.01920891383224
11;95;95268;95268_0108;2019;D701;2.38902911085895;48.973141898668345
11;95;95328;95328;2019;D701;2.1288656097587;49.13209412963518
11;95;95476;95476_0102;2019;D401;2.0728960815308053;49.07489843984362
11;95;95637;95637_0101;2019;D602;2.0178021701252917;49.03406584739408
11;95;95313;95313_0102;2019;D401;2.223337142030661;49.114178278202424
11;95;95426;95426;2019;D601;2.292582921811158;49.02116183361409
11;95;95328;95328;2019;D703;2.1288656097587;49.13209412963518
11;95;95585;95585_0115;2019;D605;2.375789104718017;48.99255495835967
11;95;95427;95427_0101;2019;D402;2.3300805693742856;48.95794072969475
11;95;95427;95427_0101;2019;D606;2.3300805693742856;48.95794072969475
11;95;95288;95288_0103;2019;D604;2.342922837707512;48.985475996608336
11;95;95607;95607_0102;2019;D709;2.2186208539855623;49.029787208256714
11;95;95176;95176_0104;2019;D709;2.201084431047481;48.963104768310764
11;95;95487;95487_0101;2019;D603;2.27149691636351;49.14494203153929
11;95;95487;95487_0105;2019;D701;2.284193358193697;49.15824136856647
11;95;95127;95127_0117;2019;D709;2.0370242619517427;49.05110820722697
11;95;95585;95585_0103;2019;D709;2.389322652727025;48.976642375290545
11;95;95585;95585_0107;2019;D709;2.388316437769787;48.97821812628726
11;95;95500;95500_0301;2019;D709;2.0856779386399666;49.043247004687004
11;95;95428;95428_0103;2019;D709;2.31030825843256;48.97430316239871
11;95;95229;95229_0103;2019;D709;2.3635926304350825;49.02394754483709
11;95;95487;95487_0101;2019;D709;2.270790027461509;49.14569930001954
11;95;95063;95063_0103;2019;D709;2.2199449357829004;48.92917997988479
11;95;95369;95369;2019;D709;2.2923074736090494;49.00144283119546
11;95;95585;95585_0103;2019;D709;2.389322652727025;48.976642375290545
11;95;95018;95018_0203;2019;D709;2.2539645752314015;48.94825927779065
11;95;95127;95127_0111;2019;D709;2.062235924440842;49.04563086360275
11;95;95052;95052_0103;2019;D709;2.3004486646660585;49.14285701513153
11;95;95574;95574_0102;2019;D709;2.2786756453414085;49.015023708721515
11;95;95504;95504;2019;D403;2.2810353141406474;49.11475997506356
11;95;95127;95127_0104;2019;D709;2.0837912428880303;49.03606218036069
11;95;95127;95127_0106;2019;D709;2.061791168883344;49.0344400574638
11;95;95018;95018_0603;2019;D709;2.221862283812149;48.95192034200839
11;95;95491;95491_0104;2019;D709;2.2406089862687586;49.00228685550009
11;95;95052;95052_0103;2019;D603;2.3095832715986835;49.14590919452444
11;95;95585;95585_0116;2019;D603;2.374510747256868;48.99510932339667
11;95;95680;95680_0110;2019;D603;2.3820705434723566;49.00464795112794
11;95;95219;95219_0501;2019;D709;2.2438756960989483;48.99213611651999
11;95;95018;95018_0402;2019;D108;2.228026803962097;48.93999513562563
11;95;95476;95476_0105;2019;D702;2.069592374843726;49.05198442631444
11;95;95210;95210_0101;2019;D403;2.3098175795660567;48.97247214698258
11;95;95555;95555_0106;2019;D709;2.2803867197786265;48.9622732539733
11;95;95424;95424_0401;2019;D709;2.2067497329620327;49.003462559319495
11;95;95018;95018_0204;2019;D709;2.258539204791645;48.94437845941796
11;95;95063;95063_0101;2019;D709;2.2142793447868505;48.91960578517264
11;95;95219;95219_0501;2019;D709;2.2438756960989483;48.99213611651999
11;95;95268;95268_0101;2019;D709;2.3977069264394033;48.966916193770174
11;95;95582;95582_0101;2019;D709;2.238681516476797;48.979458837759715
11;95;95598;95598_0101;2019;D403;2.2980301773460496;48.99141663876301
11;95;95280;95280_0108;2019;D605;2.460087787022107;49.02398322312816
11;95;95488;95488_0102;2019;D605;2.1678463985260525;49.019065348361245
11;95;95277;95277_0401;2019;D403;2.4502313451980036;48.98738615199572
11;95;95257;95257;2019;D403;2.178433690281446;48.97363603843646
11;95;95487;95487_0104;2019;D403;2.2760791312578443;49.15108183256348
11;95;95572;95572_0102;2019;D403;2.106822994624325;49.044334103598125
11;95;95598;95598_0103;2019;D403;2.3005786397848493;48.98715380703726
11;95;95388;95388_0101;2019;D403;1.983736603113732;49.02512619920322
11;95;95199;95199_0104;2019;D403;2.3364649147449703;49.032402528739915
11;95;95680;95680_0110;2019;D403;2.3886007508511296;49.007934785037676
11;95;95527;95527_0000;2019;D403;2.5175729908937776;49.003281832989984
11;95;95205;95205_0102;2019;D403;2.3787255957026914;49.01942104362538
11;95;95351;95351_0103;2019;D403;2.509429183412764;49.04517934562424
11;95;95582;95582_0109;2019;D403;2.255667958420392;48.9709082381654
11;95;95554;95554;2019;D403;1.7691111789997553;49.16860194599616
11;95;95428;95428_0201;2019;D403;2.3278820611442357;48.9883592880789
11;95;95091;95091_0101;2019;D401;2.2922761865824253;49.043869577615254
11;95;95241;95241;2019;D403;2.4510780673319266;49.053910581888374
11;95;95018;95018_0202;2019;D403;2.250159980568478;48.94111317211017
11;95;95306;95306_0107;2019;D603;2.1593741697903828;48.99226088990727
11;95;95210;95210_0201;2019;D403;2.306534123030157;48.97019336550273
11;95;95091;95091_0103;2019;D403;2.3197750753894044;49.044635413882254
11;95;95430;95430;2019;D403;2.3144477131009156;49.07121383751283
11;95;95604;95604;2019;D403;2.547082758165219;49.09795296086762
11;95;95598;95598_0106;2019;D403;2.2927188300029497;48.98166815932913
11;95;95203;95203_0106;2019;D403;2.282878611831107;48.9925113460066
11;95;95277;95277_0000;2019;D604;2.4329677007442605;48.991752515387056
11;95;95277;95277_0202;2019;D403;2.4329677007442605;48.991752515387056
11;95;95288;95288_0103;2019;D403;2.346183871408699;48.98615565669235
11;95;95176;95176_0101;2019;D403;2.1994962363387502;48.97497988459838
11;95;95388;95388_0101;2019;D603;1.9786978924928234;49.02309788610971
11;95;95127;95127_0118;2019;D604;2.0358975896904052;49.050263789946854
11;95;95211;95211;2019;D604;2.1037718126528464;49.07147201412284
11;95;95252;95252_0103;2019;D403;2.2415024683804687;48.98920756370613
11;95;95313;95313_0101;2019;D403;2.2172687517114253;49.110946965198835
11;95;95051;95051_0103;2019;D403;2.19819328316055;49.01941753961983
11;95;95500;95500_0801;2019;D701;2.094680150064864;49.05327315214523
11;95;95127;95127_0118;2019;D403;2.037039610127082;49.04998609705276
11;95;95500;95500_0103;2019;D403;2.103842064030373;49.05148047118412
11;95;95572;95572_0101;2019;D701;2.1100150416384342;49.045168894616936
11;95;95052;95052_0102;2019;D403;2.2836448302915215;49.14160460687273
11;95;95563;95563_0102;2019;D403;2.2567522555570294;49.019839316814995
11;95;95585;95585_0111;2019;D604;2.385361707311647;48.97346667559632
11;95;95351;95351_0103;2019;D403;2.503511918972912;49.044738712632096
11;95;95127;95127_0104;2019;D108;2.0818440444430713;49.03681345423431
11;95;95637;95637_0106;2019;D602;2.0339561447277315;49.03571929667249
11;95;95585;95585_0114;2019;D104;2.38183246182847;49.00352089427188
11;95;95199;95199_0000;2019;D104;2.333791980850457;49.032460565441866
11;95;95199;95199_0104;2019;D109;2.333791980850457;49.032460565441866
11;95;95199;95199_0104;2019;D109;2.333791980850457;49.032460565441866
11;95;95219;95219_0601;2019;D109;2.2608262447871743;48.9910466347639
11;95;95489;95489;2019;D703;2.340426605373846;49.01809271887153
11;95;95018;95018_0703;2019;D701;2.2358407905416584;48.95728184564171
11;95;95008;95008;2019;D603;1.7685216438152032;49.07491220651254
11;95;95018;95018_0203;2019;D701;2.2544399018019012;48.94653200805157
11;95;95355;95355;2019;D603;1.784966544905725;49.154601100999486
11;95;95487;95487_0101;2019;D603;2.273811440793901;49.14281252950339
11;95;95355;95355;2019;D402;1.784966544905725;49.154601100999486
11;95;95018;95018_0901;2019;D602;2.2749940489802483;48.96341072319144
11;95;95280;95280_0101;2019;D401;2.4755308068300477;49.03041889723398
11;95;95176;95176_0102;2019;D603;2.2085010877613187;48.98118342604822
11;95;95500;95500_0901;2019;D304;2.0939473169940834;49.061316472307055
11;95;95572;95572_0108;2019;D302;2.129239417528403;49.03402095785845
11;95;95203;95203_0106;2019;D302;2.274855705799554;48.9917383358128
11;95;95313;95313_0105;2019;D302;2.2350342395618648;49.126173130946924
11;95;95280;95280_0101;2019;D302;2.4644376189660564;49.02513569839605
11;95;95199;95199_0103;2019;D302;2.3285127929487897;49.028582550532775
11;95;95680;95680_0105;2019;D302;2.413715729380874;48.999245899742355
11;95;95370;95370;2019;D102;1.9754267473974114;49.1466044775893
11;95;95252;95252_0105;2019;D108;2.2298202693425933;48.98556129984614
11;95;95210;95210_0101;2019;D302;2.3089066454609086;48.97266473877872
11;95;95582;95582_0103;2019;D302;2.259041701778901;48.970534350440325
11;95;95500;95500_0801;2019;D302;2.094343433438883;49.05853460692238
11;95;95063;95063_0110;2019;D302;2.2106998294032016;48.924474516013056
11;95;95313;95313_0102;2019;D302;2.220341092468729;49.11193260613144
11;95;95019;95019_0102;2019;D302;2.4152216330170493;48.99610324997272
11;95;95598;95598_0103;2019;D302;2.3002411679914023;48.986239102055634
11;95;95555;95555_0108;2019;D302;2.2835393484648248;48.96540360357113
11;95;95572;95572_0102;2019;D302;2.1075178589639534;49.04481315818845
11;95;95476;95476_0102;2019;D302;2.0751838898548747;49.073938636123756
11;95;95585;95585_0116;2019;D302;2.373368036134443;48.992978468688214
11;95;95500;95500_0201;2019;D302;2.0953458634887348;49.04804741957199
11;95;95476;95476_0107;2019;D302;2.06029568618981;49.060391683300885
11;95;95219;95219_0301;2019;D302;2.2644286631479824;48.98126871877881
11;95;95491;95491_0103;2019;D302;2.2339463402370674;48.99744254751328
11;95;95582;95582_0103;2019;D302;2.2610438823575434;48.970457675761864
11;95;95063;95063_0109;2019;D108;2.211472336069788;48.928252201496186
11;95;95637;95637_0101;2019;D302;2.017371436500017;49.034784414958374
11;95;95127;95127_0102;2019;D302;2.0825820604778924;49.029724137598656
11;95;95323;95323_0103;2019;D302;2.0449152309123573;49.00777736299836
11;95;95127;95127_0130;2019;D302;2.0100324245945655;49.0489905283116
11;95;95197;95197_0108;2019;D302;2.317064723132085;48.966704403345105
11;95;95197;95197_0101;2019;D302;2.3264501321221136;48.976548609166166
11;95;95018;95018_0405;2019;D709;2.2087382429428124;48.94694050875923
11;95;95450;95450;2019;D709;2.0761456190028937;49.01593973791682
11;95;95527;95527_0000;2019;D709;2.509302151397156;49.004356136149504
11;95;95280;95280_0105;2019;D709;2.4624584225949473;49.034180871737696
11;95;95280;95280_0105;2019;D709;2.462776009478808;49.03573699708401
11;95;95199;95199_0101;2019;D709;2.342265361296965;49.02565620752469
11;95;95323;95323_0101;2019;D709;2.021600461841651;49.02018729090328
11;95;95203;95203_0107;2019;D302;2.2853057735767917;48.99209598830018
11;95;95306;95306_0106;2019;D302;2.167943786019431;48.99207962089857
11;95;95280;95280_0101;2019;D702;2.4644376189660564;49.02513569839605
11;95;95487;95487_0104;2019;D302;2.274147986205735;49.15214643512069
11;95;95183;95183;2019;D702;2.0038993508452827;49.04771417429788
11;95;95018;95018_0404;2019;D709;2.213480637663263;48.93778002319245
11;95;95199;95199_0101;2019;D702;2.3439818478345993;49.029193196582085
11;95;95607;95607_0106;2019;D302;2.208047137275574;49.01527723734174
11;95;95572;95572_0112;2019;D709;2.1280829633338287;49.05434570187207
11;95;95572;95572_0112;2019;D709;2.1280829633338287;49.05434570187207
11;95;95218;95218_0107;2019;D709;2.093155513241415;49.01478171714095
11;95;95268;95268_0101;2019;D709;2.398292508672232;48.96918885275268
11;95;95480;95480_0101;2019;D709;2.2069881410836665;49.111311214339935
11;95;95018;95018_0101;2019;D702;2.251926061233914;48.951205220938256
11;95;95019;95019_0102;2019;D702;2.4152637653509785;48.99721670119038
