REG;DEP;DEPCOM;DCIRIS;AN;TYPEQU;lng;lat
76;34;34192;34192_0102;2019;D102;3.9235905871591172;43.524613967030454
76;34;34032;34032_0000;2019;D104;3.2543069097808823;43.33967362372709
76;34;34032;34032_0705;2019;D101;3.2543069097808823;43.33967362372709
76;34;34032;34032_0705;2019;D106;3.2543069097808823;43.33967362372709
76;34;34032;34032_0705;2019;D107;3.254306909383942;43.33967353376818
76;34;34199;34199_0101;2019;D101;3.418902168168004;43.45991659851157
76;34;34284;34284;2019;D102;2.7525990648160055;43.49123284807788
76;34;34172;34172_0109;2019;D105;3.8398770769850397;43.643783202243114
76;34;34142;34142_0101;2019;D101;3.316196459836428;43.73109847434784
76;34;34142;34142_0101;2019;D102;3.316196459836428;43.73109847434784
76;34;34301;34301_0000;2019;D104;3.665773944897559;43.406794606891665
76;34;34301;34301_0702;2019;D101;3.665773944897559;43.406794606891665
76;34;34301;34301_0702;2019;D102;3.665773944897559;43.406794606891665
76;34;34301;34301_0702;2019;D106;3.665773944897559;43.406794606891665
76;34;34301;34301_0702;2019;D107;3.665773944897559;43.406794606891665
76;34;34301;34301_0702;2019;D112;3.665773944897559;43.406794606891665
76;34;34145;34145_0107;2019;D101;4.123292082683369;43.663794580865236
76;34;34145;34145_0107;2019;D102;4.123292082683369;43.663794580865236
76;34;34079;34079_0102;2019;D101;3.437054375273057;43.626527474312844
76;34;34079;34079_0102;2019;D102;3.437054375273057;43.626527474312844
76;34;34057;34057_0101;2019;D102;3.908241293134768;43.62388698509045
76;34;34172;34172_0109;2019;D102;3.832574692239457;43.643591907599024
76;34;34172;34172_0204;2019;D701;3.8766841969686068;43.62719743590604
76;34;34078;34078;2019;D401;3.906254436916459;43.860673867048504
76;34;34172;34172_1201;2019;D403;3.8688328861782737;43.60143453598203
76;34;34172;34172_2401;2019;D403;3.8887125795780455;43.6236803801139
76;34;34172;34172_2701;2019;D403;3.884875878684551;43.6077504975715
76;34;34192;34192_0101;2019;D401;3.9287854377168645;43.529055030702885
76;34;34172;34172_0602;2019;D402;3.82570337815481;43.614389004643854
76;34;34108;34108_0101;2019;D603;3.7298487155865376;43.42790221378253
76;34;34301;34301_0301;2019;D401;3.703326590474133;43.406989089217184
76;34;34237;34237;2019;D402;3.312475768827991;43.50366166473324
76;34;34172;34172_0109;2019;D603;3.832793482599247;43.64364062311261
76;34;34183;34183;2019;D603;3.130305584366668;43.28523130035513
76;34;34032;34032_0301;2019;D705;3.218046016100098;43.3392337175858
76;34;34336;34336;2019;D401;3.2781610745035477;43.316205758106946
76;34;34032;34032_0704;2019;D602;3.254069827965492;43.342928931708336
76;34;34172;34172_2305;2019;D703;3.8743491076122085;43.61866332995057
