REG;DEP;DEPCOM;DCIRIS;AN;TYPEQU;lng;lat
44;67;67482;67482_0204;2019;D104;7.74890858752608;48.57728861193691
44;67;67482;67482_0204;2019;D106;7.74890858752608;48.57728861193691
44;67;67482;67482_0204;2019;D111;7.74890858752608;48.57728861193691
44;67;67482;67482_0204;2019;D101;7.74890858752608;48.57728861193691
44;67;67482;67482_1101;2019;D105;7.750455949965152;48.57650133680228
44;67;67067;67067_0102;2019;D102;7.721459309325439;48.72922183453329
44;67;67067;67067_0104;2019;D104;7.706295282321562;48.716602461822355
44;67;67180;67180_0501;2019;D106;7.779426319435514;48.79894511592818
44;67;67180;67180_0501;2019;D107;7.779426319435514;48.79894511592818
44;67;67180;67180_0501;2019;D102;7.779426319435514;48.79894511592818
44;67;67180;67180_0501;2019;D111;7.779426319435514;48.79894511592818
44;67;67180;67180_0501;2019;D101;7.779426319435514;48.79894511592818
44;67;67437;67437_0101;2019;D101;7.351428957243811;48.74725698740045
44;67;67437;67437_0101;2019;D102;7.351428957243811;48.74725698740045
44;67;67437;67437_0101;2019;D106;7.351428957243811;48.74725698740045
44;67;67437;67437_0101;2019;D107;7.351428957243811;48.74725698740045
44;67;67222;67222;2019;D101;7.48392741580332;48.87231049857353
44;67;67222;67222;2019;D102;7.48392741580332;48.87231049857353
44;67;67180;67180_0404;2019;D102;7.768266001360261;48.79388081371457
44;67;67544;67544_0102;2019;D107;7.933343746265548;49.040268791987465
44;67;67544;67544_0102;2019;D101;7.933343746265548;49.040268791987465
44;67;67544;67544_0102;2019;D106;7.933343746265548;49.040268791987465
44;67;67544;67544_0102;2019;D102;7.933343746265548;49.040268791987465
44;67;67046;67046_0101;2019;D101;7.85668424258355;48.76034839056548
44;67;67046;67046_0101;2019;D102;7.85668424258355;48.76034839056548
44;67;67300;67300_0102;2019;D102;7.489468401178061;48.54260726799122
44;67;67411;67411;2019;D102;7.462844252447192;48.49484387651986
44;67;67462;67462_0106;2019;D101;7.435467896978903;48.26306943938797
44;67;67462;67462_0106;2019;D106;7.435467896978903;48.26306943938797
44;67;67462;67462_0106;2019;D107;7.435467896978903;48.26306943938797
44;67;67348;67348_0000;2019;D102;7.480066343088926;48.46315989144857
44;67;67348;67348_0103;2019;D101;7.480066343088926;48.46315989144857
44;67;67130;67130_0102;2019;D102;7.660327778302989;48.42164362240379
44;67;67130;67130_0104;2019;D104;7.6793743890651385;48.430700117200416
44;67;67482;67482_2203;2019;D703;7.785348061590479;48.58073941407562
44;67;67447;67447_0402;2019;D605;7.73084775041357;48.61202238757519
44;67;67482;67482_1704;2019;D111;7.711458151669436;48.59005762964219
44;67;67447;67447_0101;2019;D102;7.771186983009069;48.62174206515787
44;67;67130;67130_0103;2019;D602;7.638240909184548;48.421507189550105
44;67;67437;67437_0105;2019;D602;7.36408157772745;48.73763463728795
44;67;67437;67437_0101;2019;D605;7.3755325198093145;48.74069212848367
44;67;67411;67411;2019;D602;7.468939071640804;48.49587507496996
44;67;67480;67480;2019;D603;7.406953214720484;48.549111672418235
44;67;67154;67154;2019;D401;7.69919720701744;48.37963033848121
44;67;67482;67482_2407;2019;D401;7.758963334123004;48.561587139948095
44;67;67073;67073;2019;D401;7.39754983139491;48.27535837690818
44;67;67137;67137;2019;D401;7.6918892673643455;48.48831808576055
44;67;67551;67551;2019;D401;7.66391236716428;48.58171020746904
44;67;67550;67550;2019;D402;7.745031384127456;48.93807576171876
44;67;67340;67340;2019;D401;7.610641507412258;48.94203656922066
44;67;67324;67324;2019;D401;7.64464155882419;48.94880449647715
44;67;67061;67061;2019;D402;7.482804003196857;48.82435372385936
44;67;67414;67414;2019;D401;7.215468014623719;48.46397083853381
44;67;67482;67482_2302;2019;D603;7.779992378046268;48.56565902203095
44;67;67462;67462_0105;2019;D703;7.443102935290658;48.258445153822514
44;67;67105;67105;2019;D402;7.1935976911736965;48.87066670537673
44;67;67437;67437_0104;2019;D705;7.364657900245446;48.740584351092316
44;67;67046;67046_0102;2019;D108;7.868158207239145;48.769113400190726
44;67;67300;67300_0103;2019;D602;7.504587119808963;48.5322560155818
44;67;67437;67437_0109;2019;D603;7.378185362345636;48.7398290943767
44;67;67067;67067_0102;2019;D402;7.721459309325439;48.72922183453329
44;67;67447;67447_0402;2019;D302;7.732221147243089;48.61351859244556
44;67;67506;67506_0101;2019;D402;7.709671058736933;48.66744464580912
44;67;67462;67462_0109;2019;D402;7.4319545223678505;48.253315421343444
44;67;67462;67462_0107;2019;D606;7.4319545223678505;48.253315421343444
