idannonce;type_annonceur;typedebien;typedetransaction;etage;surface;surface_terrain;nb_pieces;prix_bien;prix_maison;prix_terrain;mensualiteFinance;balcon;eau;bain;dpeL;dpeC;mapCoordonneesLatitude;mapCoordonneesLongitude;annonce_exclusive;nb_etages;parking;places_parking;cave;exposition;ges_class;annee_construction;nb_toilettes;nb_terraces;videophone;porte_digicode;surface_balcon;ascenseur;nb_logements_copro;charges_copro;chauffage_energie;chauffage_systeme;chauffage_mode;categorie_annonceur;logement_neuf;duree_int;typedebien_lite;date;INSEE_COM;IRIS;CODE_IRIS;TYP_IRIS_x;TYP_IRIS_y;GRD_QUART;UU2010;REG;DEP;loyer_m2_median_n6;nb_log_n6;taux_rendement_n6;loyer_m2_median_n7;nb_log_n7;taux_rendement_n7;prix_m2_vente
entities-1046579-3247944;pr;m;v;0;130;3800.0;5;272520;;;0;0;0;0;A;;47.16074;1.5681;0;1.0;;;;0;;;;;;;;;;;;;;cm;o;;m;2025-02;36228;0000;362280000;Z;Z;3622800;36102;24;36;;;;;;;2096.31
rodacom-5556010;pr;m;v;0;125;1850.0;4;106600;;;0;0;0;1;F;295;46.49847;1.43412;Non;;;;False;0;F;1900.0;1.0;;;;;;;;Fioul;Radiateur;Individuel;a;n;;m;2025-02;36049;0000;360490000;Z;Z;3604900;36000;24;36;;;;;;;852.8
safti-1-1409893;pr;m;v;0;115;1570.0;4;123000;;;0;0;0;0;NS;;46.93114;1.329;Oui;;;;False;0;NS;1981.0;;;;False;;;;;;;;m;n;14.0;m;2025-02;36149;0000;361490000;Z;Z;3614900;36000;24;36;7.64;2.0;0.086;7.64;2.0;0.086;1069.57
safti-1-1422290;pr;m;v;0;290;5400.0;7;203000;;;0;0;0;2;E;172;46.93957;1.31539;Non;;;;True;0;E;1975.0;4.0;;;False;;;;;Fioul;;Individuel;m;n;;m;2025-02;36149;0000;361490000;Z;Z;3614900;36000;24;36;;;;;;;700.0
safti-1-1411554;pr;m;v;0;125;8711.0;1;77500;;;0;0;0;1;G;546;46.94741;1.32041;Non;;;;False;0;C;1900.0;1.0;;;False;;;;;;;;m;n;;m;2025-02;36149;0000;361490000;Z;Z;3614900;36000;24;36;;;;;;;620.0
ag230111-458479637;pr;m;v;0;85;2760.0;7;63400;;;0;0;1;0;F;409;46.45939;1.67182;Oui;2.0;;1.0;;0;C;;2.0;;;;;;;;;;;a;n;;m;2025-02;36207;0000;362070000;Z;Z;3620700;36000;24;36;;;;;;;745.88
hektor-450_2_REGM75017-7465;pr;m;v;0;85;10000.0;5;220500;;;0;0;1;1;D;246;46.48056;2.01283;Non;2.0;;1.0;False;0;;1949.0;1.0;;;;;;;;Électrique;Radiateur;;m;n;;m;2025-02;36163;0000;361630000;Z;Z;3616300;36000;24;36;;;;;;;2594.12
iad-france-1733500;pr;m;v;0;75;;5;87000;;;0;0;0;0;0;;46.86169;2.00101;Non;;;;False;0;;;;;;False;;;;;;;;m;n;8.0;m;2025-02;36059;0000;360590000;Z;Z;3605900;36000;24;36;;;;;;;1160.0
citya-immobilier-5058-TMAI149620;pr;m;v;0;120;3662.0;4;216000;;;0;0;0;1;D;187;46.85822;1.98765;Non;;;0.0;False;0;D;2010.0;;1.0;;;;;0.0;0.0;;;Individuel;a;n;;m;2025-02;36059;0000;360590000;Z;Z;3605900;36000;24;36;;;;;;;1800.0
iad-france-1749220;pr;m;v;0;115;627.0;4;47500;;;0;0;0;0;G;448;46.50212;1.39911;Non;2.0;;;False;0;C;1895.0;;;;False;;;;;Électrique;Radiateur;;m;n;;m;2025-02;36187;0000;361870000;Z;Z;3618700;36000;24;36;;;;;;;413.04
entities-1046579-3280900;pr;m;v;0;108;1000.0;4;203500;;;0;0;0;0;A;;46.73707;1.41193;0;1.0;;;;0;;;;;;;;;;;;;;cm;o;;m;2025-02;36118;0000;361180000;Z;Z;3611800;36000;24;36;6.35;2.0;0.04;6.35;2.0;0.04;1884.26
entities-1046579-3280899;pr;m;v;0;80;1000.0;4;185700;;;0;0;0;0;A;;46.73707;1.41193;0;1.0;;;;0;;;;;;;;;;;;;;cm;o;8.0;m;2025-02;36118;0000;361180000;Z;Z;3611800;36000;24;36;6.35;2.0;0.033;6.35;2.0;0.033;2321.25
safti-1-1418865;pr;m;v;0;42;175.0;2;35000;;;0;0;0;1;G;424;46.73454;1.41118;Oui;;;;False;0;C;1947.0;1.0;;;False;;;;;;;Individuel;m;n;8.0;m;2025-02;36118;0000;361180000;Z;Z;3611800;36000;24;36;6.88;1.0;0.099;6.88;1.0;0.099;833.33
safti-1-1422200;pr;m;v;0;134;2700.0;5;110000;;;0;0;0;1;F;270;46.73684;1.411;Oui;1.0;;;False;0;F;1966.0;1.0;;;False;;;;;Fioul;;Individuel;m;n;;m;2025-02;36118;0000;361180000;Z;Z;3611800;36000;24;36;;;;;;;820.9
safti-1-1426652;pr;m;v;0;115;266.0;5;98000;;;0;0;0;1;G;329;46.73549;1.41186;Oui;1.0;;;False;0;G;1965.0;1.0;;;False;;;;;Fioul;;Individuel;m;n;;m;2025-02;36118;0000;361180000;Z;Z;3611800;36000;24;36;;;;;;;852.17
iad-france-1745065;pr;m;v;0;120;6173.0;1;42000;;;0;0;0;0;NS;;46.44154;1.42869;Oui;2.0;;;False;0;NS;;;;;False;;;;;;;;m;n;;m;2025-02;36150;0000;361500000;Z;Z;3615000;36000;24;36;;;;;;;350.0
century-21-202_3627_8889;pr;m;v;0;178;196.0;7;109200;;;0;0;1;1;E;303;46.88793;1.41686;Oui;;;0.0;;0;B;;2.0;0.0;;;;;;;Électrique, Bois;Poêle à Bois;Individuel;a;n;;m;2025-02;36031;0000;360310000;Z;Z;3603100;36109;24;36;;;;;;;613.48
century-21-202_3627_8917;pr;m;v;0;140;1165.0;6;215000;;;0;0;1;1;D;213;46.89269;1.43504;Non;;;2.0;;0;C;;2.0;0.0;;;;;;;Bois;Radiateur, Poêle à Bois;Individuel;a;n;;m;2025-02;36031;0000;360310000;Z;Z;3603100;36109;24;36;;;;;;;1535.71
immo-facile-57766744;pr;m;v;0;280;5731.0;10;582750;;;0;0;2;1;B;83;46.89195;1.43111;Non;;;3.0;True;0;A;;2.0;;;;;;;;;;Individuel;a;n;;m;2025-02;36031;0000;360310000;Z;Z;3603100;36109;24;36;;;;;;;2081.25
ag060811-456805205;pr;m;v;0;66;2000.0;3;87000;;;0;0;1;0;NS;;46.89687;1.3802;Non;;;2.0;;0;NS;;1.0;;;;;;;;;;;m;n;8.0;m;2025-02;36031;0000;360310000;Z;Z;3603100;36109;24;36;6.92;8.0;0.063;6.92;8.0;0.063;1318.18
ag340369-458634356;pr;m;v;0;235;100.0;7;96800;;;0;0;0;3;D;219;46.8903;1.42627;Oui;;;0.0;;0;D;;3.0;;;;;;;;Gaz, Bois;Poêle à Bois;;m;n;;m;2025-02;36031;0000;360310000;Z;Z;3603100;36109;24;36;;;;;;;411.91
square-habitat-immo-facile-43043864;pr;m;v;0;181;2012.0;5;265957;;;0;0;2;1;C;144;46.67412;0.98358;Oui;;;;;Sud-Ouest;A;1850.0;3.0;1.0;;;;;;;;;Individuel;a;n;;m;2025-02;36076;0000;360760000;Z;Z;3607600;36000;24;36;;;;;;;1469.38
ag440414-458476928;pr;m;v;0;200;2493.0;7;178295;;;0;0;0;1;C;147;47.01443;1.85732;Non;2.0;;1.0;True;sud-est;A;;;;;False;;;;;;Pompe à chaleur;Individuel;m;n;;m;2025-02;36116;0000;361160000;Z;Z;3611600;36000;24;36;;;;;;;891.48
iad-france-1740091;pr;m;v;0;259;6523.0;12;293000;;;0;0;0;0;E;325;46.62381;1.30571;Non;3.0;;;False;0;B;1800.0;;;;False;;;;;Électrique;Radiateur;;m;n;;m;2025-02;36148;0000;361480000;Z;Z;3614800;36000;24;36;;;;;;;1131.27
iad-france-1744444;pr;m;v;0;75;2056.0;3;122000;;;0;0;0;0;D;239;46.61829;1.29396;Oui;2.0;;;False;0;B;1995.0;;;;False;;;;;Électrique;Radiateur;;m;n;;m;2025-02;36148;0000;361480000;Z;Z;3614800;36000;24;36;;;;;;;1626.67
ag440414-457015037;pr;m;v;0;172;5136.0;6;260000;;;0;0;0;1;C;158;47.20141;1.63769;Oui;1.0;;;;0;A;;;;;False;;;;;;;;m;n;;m;2025-02;36229;0000;362290000;Z;Z;3622900;36000;24;36;;;;;;;1511.63
nestenn-1-99939110800;pr;m;v;0;69;487.0;4;59400;;;0;0;1;0;F;382;47.20378;1.58872;Oui;;;;;0;F;1830.0;1.0;;;;;;;;Gaz;Radiateur;Individuel;a;n;;m;2025-02;36229;0000;362290000;Z;Z;3622900;36000;24;36;4.52;1.0;0.063;4.52;1.0;0.063;860.87
safti-1-1412068;pr;m;v;0;49;354.0;3;46000;;;0;0;0;1;NS;;46.6307;1.42651;Oui;;;2.0;False;0;NS;1930.0;2.0;;;False;;;;;Électrique;;Individuel;m;n;;m;2025-02;36192;0000;361920000;Z;Z;3619200;36105;24;36;7.81;1.0;0.1;7.81;1.0;0.1;938.78
safti-1-1420589;pr;m;v;0;92;10000.0;5;126000;;;0;0;0;0;F;352;46.80116;1.06796;Non;;;;False;0;D;1991.0;;;;False;;;;;Fioul;;Individuel;m;n;;m;2025-02;36113;0000;361130000;Z;Z;3611300;36000;24;36;;;;;;;1369.57
netty-company38419ceh-house-2207;pr;m;v;0;92;;5;126000;;;0;0;0;0;F;349;46.7993;1.08292;Non;;;;True;0;D;;;;;;;;;;;;;a;n;;m;2025-02;36113;0000;361130000;Z;Z;3611300;36000;24;36;;;;;;;1369.57
ag756403-458683301;pr;m;v;0;45;12.0;2;18000;;;0;0;0;0;NS;;46.80483;1.04296;Oui;3.0;;;True;0;NS;;;;;;;;;;;;;m;n;;m;2025-02;36113;0000;361130000;Z;Z;3611300;36000;24;36;;;;;;;400.0
century-21-202_3627_8800;pr;m;v;0;78;;6;76800;;;0;0;0;0;G;545;46.63027;1.47341;Oui;1.0;;0.0;;0;C;;0.0;0.0;;;;;;;Électrique;;;a;n;;m;2025-02;36161;0000;361610000;Z;Z;3616100;36000;24;36;;;;;;;984.62
netty-company38419ceh-house-2168;pr;m;v;0;105;2000.0;5;239800;;;0;0;0;0;C;162;46.57898;1.501;Oui;1.0;;;;Sud-Est;A;2010.0;;;;;;;;;;;;a;n;;m;2025-02;36006;0000;360060000;Z;Z;3600600;36203;24;36;6.06;11.0;0.032;6.06;11.0;0.032;2283.81
iad-france-1741812;pr;m;v;0;155;900.0;7;257000;;;0;0;0;0;D;163;46.57178;1.52156;Non;4.0;;;False;0;D;1980.0;;;;False;;;;;Gaz;Radiateur;;m;n;;m;2025-02;36006;0000;360060000;Z;Z;3600600;36203;24;36;5.85;2.0;0.042;5.85;2.0;0.042;1658.06
ag060811-457593917;pr;m;v;0;312;687.0;8;189500;;;0;0;1;1;C;110;46.58316;1.50486;Non;;;1.0;True;0;C;;;;;;;;2.0;1500.0;Gaz;;;m;n;;m;2025-02;36006;0000;360060000;Z;Z;3600600;36203;24;36;3.94;2.0;0.078;3.94;2.0;0.078;607.37
apimo-85626789;pr;m;v;0;240;248.0;8;150000;;;0;0;0;0;F;371;46.59081;1.50481;0;;;;;0;E;;;;;;;;;;Gaz;;Central;a;n;;m;2025-02;36006;0000;360060000;Z;Z;3600600;36203;24;36;3.94;2.0;0.076;3.94;2.0;0.076;625.0
iad-france-1745298;pr;m;v;0;113;461.0;6;130000;;;0;0;0;0;E;318;46.57667;1.51981;Oui;;;;False;0;E;1971.0;;;;False;;;;;Gaz;Radiateur;;m;n;;m;2025-02;36006;0000;360060000;Z;Z;3600600;36203;24;36;5.84;2.0;0.061;5.84;2.0;0.061;1150.44
iad-france-1745579;pr;m;v;0;78;297.0;4;83200;;;0;0;0;0;D;204;46.5816;1.52741;Non;3.0;;;False;0;D;1978.0;;;;False;;;;;Gaz;Radiateur;;m;n;;m;2025-02;36006;0000;360060000;Z;Z;3600600;36203;24;36;6.78;19.0;0.076;6.78;19.0;0.076;1066.67
ag060811-457200527;pr;m;v;0;70;550.0;3;89000;;;0;0;1;0;D;167;46.5936;1.51326;Oui;1.0;;2.0;;Nord-Ouest;D;;1.0;;;;;;;;Gaz;;;m;n;;m;2025-02;36006;0000;360060000;Z;Z;3600600;36203;24;36;8.74;10.0;0.082;8.74;10.0;0.082;1271.43
iad-france-1727815;pr;m;v;0;65;13132.0;1;60000;;;0;0;0;0;NS;;46.81737;1.36579;Oui;2.0;;;False;0;NS;1900.0;;;;False;;;;;;;;m;n;8.0;m;2025-02;36232;0000;362320000;Z;Z;3623200;36000;24;36;;;;;;;923.08
entities-1046579-3271746;pr;m;v;0;90;2120.0;5;182720;;;0;0;0;0;A;;46.80253;1.35854;0;1.0;;;;0;;;;;;;;;;;;;;cm;o;;m;2025-02;36232;0000;362320000;Z;Z;3623200;36000;24;36;;;;;;;2030.22
iad-france-1751366;pr;m;v;0;77;1101.0;3;60000;;;0;0;0;0;D;234;46.78402;1.33958;Oui;2.0;;;False;0;B;1920.0;;;;False;;;;;Électrique;;;m;n;;m;2025-02;36232;0000;362320000;Z;Z;3623200;36000;24;36;7.32;5.0;0.113;7.32;5.0;0.113;779.22
ag756403-458683283;pr;m;v;0;73;429.0;4;58000;;;0;0;1;0;D;246;46.86859;1.26908;Oui;2.0;;1.0;True;sud-ouest;B;;1.0;;;;;;;;Électrique;Radiateur;;m;n;;m;2025-02;36212;0000;362120000;Z;Z;3621200;36000;24;36;;;;;;;794.52
ag440414-455727635;pr;m;v;0;160;965.0;6;151990;;;0;0;0;0;C;136;47.26224;1.70434;Non;;;;;0;A;;;;;False;;;;;;Pompe à chaleur;Individuel;m;n;;m;2025-02;36034;0000;360340000;Z;Z;3603400;36104;24;36;;;;;;;949.94
iad-france-1730997;pr;m;v;0;70;467.0;4;59400;;;0;0;0;0;F;361;47.24468;1.65635;Non;2.0;;;False;0;F;1966.0;;;;False;;;;;Fioul;Radiateur;;m;n;8.0;m;2025-02;36034;0000;360340000;Z;Z;3603400;36104;24;36;7.09;10.0;0.1;7.09;10.0;0.1;848.57
ag340369-456991694;pr;m;v;0;248;4920.0;7;299250;;;0;0;0;1;B;85;47.25332;1.63806;Oui;;;4.0;;Nord-Est;A;;1.0;;;;;;;;;Pompe à chaleur;;m;n;;m;2025-02;36034;0000;360340000;Z;Z;3603400;36104;24;36;;;;;;;1206.65
ag440414-457815662;pr;m;v;0;153;5358.0;7;412000;;;0;0;2;0;A;53;47.25294;1.62406;Oui;;;;True;0;A;;2.0;;;False;;;;;;Pompe à chaleur;;m;n;;m;2025-02;36034;0000;360340000;Z;Z;3603400;36104;24;36;;;;;;;2692.81
nestenn-1-99938237599;pr;m;v;0;48;49.0;3;44000;;;0;0;1;0;E;286;47.25816;1.66118;Non;1.0;;;;0;B;1915.0;1.0;;;;;;;;Électrique;Radiateur;Individuel;a;n;;m;2025-02;36034;0000;360340000;Z;Z;3603400;36104;24;36;6.67;7.0;0.087;6.67;7.0;0.087;916.67
nestenn-1-99933279169;pr;m;v;0;74;53.0;4;59400;;;0;0;1;0;E;295;47.25074;1.64639;Non;2.0;;;True;0;B;1915.0;1.0;;;;;;;;Électrique;Radiateur;Individuel;a;n;;m;2025-02;36034;0000;360340000;Z;Z;3603400;36104;24;36;7.09;10.0;0.106;7.09;10.0;0.106;802.7
century-21-202_3627_8192;pr;m;v;0;49;690.0;3;49000;;;0;0;1;0;F;380;46.5472;1.79379;Oui;1.0;;0.0;;0;F;;0.0;0.0;;;;;;;Électrique, Bois;Radiateur;Individuel;a;n;;m;2025-02;36133;0000;361330000;Z;Z;3613300;36000;24;36;;;;;;;1000.0
gedeon-30621117;pr;m;v;0;181;;8;170400;;;0;0;2;1;E;234;47.05195;1.85655;0;;;3.0;;0;E;1947.0;3.0;;;;;;;;Fioul;;Individuel;a;n;;m;2025-02;36230;0000;362300000;Z;Z;3623000;36101;24;36;;;;;;;941.44
gedeon-30650241;pr;m;v;0;132;;4;128400;;;0;0;1;1;E;235;47.07182;1.80848;0;;;3.0;;0;E;;2.0;;;;;;;;Gaz;;Individuel;a;n;;m;2025-02;36230;0000;362300000;Z;Z;3623000;36101;24;36;;;;;;;972.73
gedeon-30667425;pr;m;v;0;51;;3;33000;;;0;0;0;1;E;296;47.06857;1.80629;Oui;;;1.0;;0;E;;2.0;;;;;;;;Fioul;;Individuel;a;n;;m;2025-02;36230;0000;362300000;Z;Z;3623000;36101;24;36;6.89;1.0;0.128;6.89;1.0;0.128;647.06
ag440414-458175140;pr;m;v;0;65;1044.0;4;87590;;;0;0;0;1;F;340;47.11625;1.53249;Non;;;;;0;B;;1.0;;;False;;;;;Électrique;;Individuel;m;n;;m;2025-02;36235;0000;362350000;Z;Z;3623500;36000;24;36;;;;;;;1347.54
ag440414-458168600;pr;m;v;0;73;1290.0;4;79000;;;0;0;1;0;G;441;47.07573;1.80143;Oui;2.0;;;;0;G;;;;;False;;;;;;;;m;n;;m;2025-02;36191;0000;361910000;Z;Z;3619100;36101;24;36;;;;;;;1082.19
ag756403-458683286;pr;m;v;0;158;11658.0;11;198000;;;0;0;1;1;E;327;46.99034;1.15872;Oui;4.0;;5.0;True;Nord-Sud;D;;3.0;;;;;;;;Fioul;Radiateur;;m;n;;m;2025-02;36045;0000;360450000;Z;Z;3604500;36107;24;36;;;;;;;1253.16
ag756403-458683334;pr;m;v;0;113;263.0;5;89000;;;0;0;0;1;D;223;46.98839;1.1748;Oui;3.0;;;True;Est-Ouest;D;;2.0;;;;;;;;Fioul;Radiateur;;m;n;;m;2025-02;36045;0000;360450000;Z;Z;3604500;36107;24;36;7.72;1.0;0.118;7.72;1.0;0.118;787.61
ag756403-458683358;pr;m;v;0;90;88.0;4;65000;;;0;1;1;0;E;326;46.98753;1.17906;Oui;3.0;;;False;sud-est;E;;1.0;;;;;;;;Fioul;Radiateur;;m;n;;m;2025-02;36045;0000;360450000;Z;Z;3604500;36107;24;36;8.06;1.0;0.134;8.06;1.0;0.134;722.22
ag756403-458683319;pr;m;v;0;23;;2;36000;;;0;0;1;0;NS;;46.98938;1.17143;Oui;1.0;;2.0;False;Sud;NS;;1.0;;;;;;;;Électrique;Radiateur;;m;n;;m;2025-02;36045;0000;360450000;Z;Z;3604500;36107;24;36;12.33;1.0;0.095;12.33;1.0;0.095;1565.22
transaxia-1-22950;pr;m;v;0;300;23606.0;10;265000;;;0;0;0;0;0;348;46.73559;0.95336;0;;;;;0;;1938.0;;;;;;;;;;;;m;n;;m;2025-02;36224;0000;362240000;Z;Z;3622400;36000;24;36;;;;;;;883.33
square-habitat-immo-facile-43049224;pr;m;v;0;113;2387.0;5;107500;;;0;0;0;0;D;248;46.73619;0.96416;Non;;;;True;0;B;1940.0;;;;False;;;;;Électrique;Radiateur;Individuel;a;n;;m;2025-02;36224;0000;362240000;Z;Z;3622400;36000;24;36;;;;;;;951.33
safti-1-1423822;pr;m;v;0;165;538.0;8;139000;;;0;0;0;2;F;303;46.72852;0.96314;Oui;;;;False;0;F;1900.0;3.0;;;False;;;;;Fioul;;Individuel;m;n;;m;2025-02;36224;0000;362240000;Z;Z;3622400;36000;24;36;;;;;;;842.42
safti-1-1423831;pr;m;v;0;45;150.0;2;39000;;;0;0;0;1;NS;;46.72985;0.9623;Oui;;;;False;0;NS;1900.0;;;;False;;;;;Électrique;;Individuel;m;n;;m;2025-02;36224;0000;362240000;Z;Z;3622400;36000;24;36;;;;;;;866.67
netty-hsb-house-3442;pr;m;v;0;64;483.0;1;39000;;;0;0;0;0;NS;;46.54681;1.93158;Non;2.0;;;False;0;NS;;;;;;;;;;;;;a;n;;m;2025-02;36043;0000;360430000;Z;Z;3604300;36000;24;36;;;;;;;609.38
ag360022-458270381;pr;m;v;0;60;483.0;2;39000;;;0;0;0;0;0;;46.54687;1.93373;Non;2.0;;2.0;;sud-ouest;;;;;;;;;;;;;;a;n;;m;2025-02;36043;0000;360430000;Z;Z;3604300;36000;24;36;;;;;;;650.0
entities-1046579-3247935;pr;m;v;0;130;3100.0;5;273520;;;0;0;0;0;A;;46.82565;1.70097;0;;;;;0;;;;;;;;;;;;;;cm;o;7.0;m;2025-02;36063;0104;360630104;H;H;3606301;36501;24;36;7.62;2.0;0.043;7.22;8.0;0.041;2104.0
century-21-202_3627_8918;pr;m;v;0;108;;5;135000;;;0;0;0;0;D;172;46.83369;1.70357;Non;;;0.0;;0;D;;0.0;0.0;;;;;;;;;;a;n;;m;2025-02;36063;0102;360630102;H;H;3606301;36501;24;36;6.91;1.0;0.066;7.22;8.0;0.069;1250.0
century-21-202_3627_8921;pr;m;v;0;88;;4;120000;;;0;0;0;1;E;312;46.83319;1.68203;Non;1.0;;0.0;;0;C;;1.0;0.0;;;;;;;;;;a;n;14.0;m;2025-02;36063;0102;360630102;H;H;3606301;36501;24;36;8.03;26.0;0.071;8.03;40.0;0.071;1363.64
ag440414-456133613;pr;m;v;0;127;1499.0;5;184600;;;0;0;1;1;E;324;46.83685;1.69735;Non;;;;;0;B;;2.0;;;False;;;;;;;Individuel;m;n;;m;2025-02;36063;0102;360630102;H;H;3606301;36501;24;36;6.91;1.0;0.057;7.22;8.0;0.06;1453.54
netty-company38419ceh-house-2025;pr;m;v;0;136;;5;149800;;;0;0;1;0;D;176;46.82944;1.69982;Oui;1.0;;;;0;D;;;;;;;;;;Gaz;;Individuel;a;n;;m;2025-02;36063;0102;360630102;H;H;3606301;36501;24;36;6.91;1.0;0.075;7.22;8.0;0.079;1101.47
safti-1-1420510;pr;m;v;0;130;810.0;5;245000;;;0;0;0;2;C;154;46.83291;1.69696;Non;;;2.0;False;0;A;1986.0;2.0;;;False;;;;;Électrique;;Individuel;m;n;;m;2025-02;36063;0102;360630102;H;H;3606301;36501;24;36;6.91;1.0;0.044;7.22;8.0;0.046;1884.62
