idannonce;type_annonceur;typedebien;typedetransaction;etage;surface;surface_terrain;nb_pieces;prix_bien;prix_maison;prix_terrain;mensualiteFinance;balcon;eau;bain;dpeL;dpeC;mapCoordonneesLatitude;mapCoordonneesLongitude;annonce_exclusive;nb_etages;parking;places_parking;cave;exposition;ges_class;annee_construction;nb_toilettes;nb_terraces;videophone;porte_digicode;surface_balcon;ascenseur;nb_logements_copro;charges_copro;chauffage_energie;chauffage_systeme;chauffage_mode;categorie_annonceur;logement_neuf;duree_int;typedebien_lite;date;INSEE_COM;IRIS;CODE_IRIS;TYP_IRIS_x;TYP_IRIS_y;GRD_QUART;UU2010;REG;DEP;loyer_m2_median_n6;nb_log_n6;taux_rendement_n6;loyer_m2_median_n7;nb_log_n7;taux_rendement_n7;prix_m2_vente
ag440414-350141869;pr;m;v;0;125;225.0;4;135990;;;0;0;0;0;VI;;46.77794;0.17322;Non;2.0;;;;0;;;;;;False;;;;;;;;m;n;;m;2022-07;86160;0000;861600000;Z;Z;8616000;86101;75;86;;;;;;;1087.92
entities-1043036-2608599;pr;m;v;0;130;543.0;5;318800;;;0;0;0;0;A;;46.48606;0.18714;0;;;;;0;;;;;;;;;;;;;;cm;o;;m;2022-07;86083;0000;860830000;Z;Z;8608300;86000;75;86;6.04;2.0;0.03;6.04;2.0;0.03;2452.31
entities-1043036-2608595;pr;m;v;0;70;648.0;3;193400;;;0;0;0;0;A;;46.48606;0.18714;0;;;;;0;;;;;;;;;;;;;;cm;o;;m;2022-07;86083;0000;860830000;Z;Z;8608300;86000;75;86;;;;;;;2762.86
entities-1043036-2608603;pr;m;v;0;80;397.0;4;181600;;;0;0;0;0;A;;46.48606;0.18714;0;;;;;0;;;;;;;;;;;;;;cm;o;;m;2022-07;86083;0000;860830000;Z;Z;8608300;86000;75;86;;;;;;;2270.0
mgc-TM613128-TM613128;pr;m;v;0;75;;3;141931;;;0;0;0;0;0;;46.4849;0.18813;0;;;;;0;;;;;;;;;;;;;;cm;o;;m;2022-07;86083;0000;860830000;Z;Z;8608300;86000;75;86;;;;;;;1892.41
mgc-TM613113-TM613113;pr;m;v;0;77;;4;143011;;;0;0;0;0;0;;46.4849;0.18813;0;;;;;0;;;;;;;;;;;;;;cm;o;;m;2022-07;86083;0000;860830000;Z;Z;8608300;86000;75;86;;;;;;;1857.29
mgc-TM613098-TM613098;pr;m;v;0;76;;4;146726;;;0;0;0;0;0;;46.4849;0.18813;0;;;;;0;;;;;;;;;;;;;;cm;o;;m;2022-07;86083;0000;860830000;Z;Z;8608300;86000;75;86;;;;;;;1930.61
mgc-TM613111-TM613111;pr;m;v;0;98;;5;167778;;;0;0;0;0;0;;46.4849;0.18813;0;;;;;0;;;;;;;;;;;;;;cm;o;;m;2022-07;86083;0000;860830000;Z;Z;8608300;86000;75;86;6.04;2.0;0.042;6.04;2.0;0.042;1712.02
mgc-TM613136-TM613136;pr;m;v;0;74;;3;150253;;;0;0;0;0;0;;46.4849;0.18813;0;;;;;0;;;;;;;;;;;;;;cm;o;;m;2022-07;86083;0000;860830000;Z;Z;8608300;86000;75;86;;;;;;;2030.45
mgc-TM613105-TM613105;pr;m;v;0;80;;4;150769;;;0;0;0;0;0;;46.4849;0.18813;0;;;;;0;;;;;;;;;;;;;;cm;o;;m;2022-07;86083;0000;860830000;Z;Z;8608300;86000;75;86;;;;;;;1884.61
mgc-TM613134-TM613134;pr;m;v;0;91;;4;165453;;;0;0;0;0;0;;46.4849;0.18813;0;;;;;0;;;;;;;;;;;;;;cm;o;;m;2022-07;86083;0000;860830000;Z;Z;8608300;86000;75;86;;;;;;;1818.16
mgc-TM613124-TM613124;pr;m;v;0;99;;5;155171;;;0;0;0;0;0;;46.4849;0.18813;0;;;;;0;;;;;;;;;;;;;;cm;o;;m;2022-07;86083;0000;860830000;Z;Z;8608300;86000;75;86;6.04;2.0;0.046;6.04;2.0;0.046;1567.38
mgc-TM613126-TM613126;pr;m;v;0;100;;5;179823;;;0;0;0;0;0;;46.4849;0.18813;0;;;;;0;;;;;;;;;;;;;;cm;o;;m;2022-07;86083;0000;860830000;Z;Z;8608300;86000;75;86;6.04;2.0;0.04;6.04;2.0;0.04;1798.23
mgc-TM613115-TM613115;pr;m;v;0;103;;5;177110;;;0;0;0;0;0;;46.4849;0.18813;0;;;;;0;;;;;;;;;;;;;;cm;o;;m;2022-07;86083;0000;860830000;Z;Z;8608300;86000;75;86;6.04;2.0;0.042;6.04;2.0;0.042;1719.51
mgc-TM613127-TM613127;pr;m;v;0;110;;5;181489;;;0;0;0;0;0;;46.4849;0.18813;0;;;;;0;;;;;;;;;;;;;;cm;o;;m;2022-07;86083;0000;860830000;Z;Z;8608300;86000;75;86;6.04;2.0;0.044;6.04;2.0;0.044;1649.9
mgc-TM613117-TM613117;pr;m;v;0;106;;5;165032;;;0;0;0;0;0;;46.4849;0.18813;0;;;;;0;;;;;;;;;;;;;;cm;o;;m;2022-07;86083;0000;860830000;Z;Z;8608300;86000;75;86;6.04;2.0;0.047;6.04;2.0;0.047;1556.91
mgc-TM613132-TM613132;pr;m;v;0;109;;5;173697;;;0;0;0;0;0;;46.4849;0.18813;0;;;;;0;;;;;;;;;;;;;;cm;o;;m;2022-07;86083;0000;860830000;Z;Z;8608300;86000;75;86;6.04;2.0;0.045;6.04;2.0;0.045;1593.55
era-492507;pr;m;v;0;140;;5;50000;;;0;0;0;0;NS;;46.07953;0.28354;Oui;;;1.0;;Nord-Est;NS;;;;;;;;;;;;;a;n;;m;2022-07;86136;0000;861360000;Z;Z;8613600;86000;75;86;;;;;;;357.14
ag160141-341674158;pr;m;v;0;158;1697.0;5;179360;;;0;0;1;0;E;238;46.08475;0.27934;Non;;;1.0;;0;;;2.0;;;;;;;;Fioul;;;a;n;;m;2022-07;86136;0000;861360000;Z;Z;8613600;86000;75;86;;;;;;;1135.19
adapt-immo-75008115400;pr;a;v;0;21;;1;65000;;;0;0;1;0;E;309;46.60097;0.35675;Non;;;1.0;False;0;C;1995.0;1.0;;;;;False;;;Électrique;;;network;n;;a;2022-07;86041;0101;860410101;H;H;8604101;86601;75;86;12.74;6.0;0.049;13.64;20.0;0.053;3095.24
adapt-immo-7401422423;pr;a;v;0;35;14.0;2;84900;;;0;0;0;1;F;333;46.60626;0.36364;Non;;;1.0;False;0;B;;1.0;;;;;False;;;Électrique;;;m;n;;a;2022-07;86041;0103;860410103;H;H;8604101;86601;75;86;11.51;24.0;0.057;11.46;77.0;0.057;2425.71
immo-facile-99937347669;pr;m;v;0;123;438.0;5;192600;;;0;0;1;1;C;117;46.60392;0.35956;Oui;;;3.0;;0;D;1990.0;1.0;1.0;;False;;;;;Gaz;Radiateur;Individuel;a;n;;m;2022-07;86041;0103;860410103;H;H;8604101;86601;75;86;;;;8.27;5.0;0.063;1565.85
era-493739;pr;m;v;0;130;4175.0;4;151000;;;0;0;0;0;D;189;46.11974;0.27699;Non;;;0.0;;Sud;F;;;;;;;;;;;;;a;n;;m;2022-07;86220;0000;862200000;Z;Z;8622000;86000;75;86;;;;;;;1161.54
ag210591-348715281;pr;m;v;0;130;1039.0;4;148700;;;0;0;1;0;D;209;46.46715;1.03854;Non;1.0;;;False;0;B;;1.0;;;;;;;;;;;a;n;;m;2022-07;86273;0000;862730000;Z;Z;8627300;86000;75;86;5.12;1.0;0.054;5.12;1.0;0.054;1143.85
ag743273-348714855;pr;m;v;0;165;;6;128000;;;0;1;2;1;B;90;46.46715;1.03854;Non;1.0;;;True;0;D;;4.0;;;;;;;;;;;a;n;;m;2022-07;86273;0000;862730000;Z;Z;8627300;86000;75;86;;;;;;;775.76
ag120033-348416232;pr;m;v;0;124;709.0;4;174000;;;0;0;1;1;E;191;46.28225;0.34697;Non;1.0;;1.0;True;0;E;;2.0;;;;;;;;Fioul;;;a;n;;m;2022-07;86264;0000;862640000;Z;Z;8626400;86000;75;86;;;;;;;1403.23
iad-france-1172594;pr;m;v;0;178;1528.0;10;75000;;;0;0;0;0;G;449;46.56385;0.86313;Oui;2.0;;;False;0;C;;;;;False;;;;;Électrique;Radiateur;;m;n;;m;2022-07;86246;0000;862460000;Z;Z;8624600;86000;75;86;;;;;;;421.35
