idannonce;type_annonceur;typedebien;typedetransaction;etage;surface;surface_terrain;nb_pieces;prix_bien;prix_maison;prix_terrain;mensualiteFinance;balcon;eau;bain;dpeL;dpeC;mapCoordonneesLatitude;mapCoordonneesLongitude;annonce_exclusive;nb_etages;parking;places_parking;cave;exposition;ges_class;annee_construction;nb_toilettes;nb_terraces;videophone;porte_digicode;surface_balcon;ascenseur;nb_logements_copro;charges_copro;chauffage_energie;chauffage_systeme;chauffage_mode;categorie_annonceur;logement_neuf;duree_int;typedebien_lite;date;INSEE_COM;IRIS;CODE_IRIS;TYP_IRIS_x;TYP_IRIS_y;GRD_QUART;UU2010;REG;DEP;loyer_m2_median_n6;nb_log_n6;taux_rendement_n6;loyer_m2_median_n7;nb_log_n7;taux_rendement_n7;prix_m2_vente
ag470598-381531772;pr;m;v;0;244;4400.0;8;299000;;;0;0;1;2;E;172;44.31306;0.68297;Non;1.0;;10.0;True;0;E;;2.0;;;;;;;;;;;a;n;;m;2023-04;47053;0000;470530000;Z;Z;4705300;47000;75;47;;;;;;;1225.41
ag470599-381382984;pr;m;v;0;121;;5;199900;;;0;0;1;1;NS;;44.22691;0.51213;Non;;;;;0;;;2.0;;;;;;;;;;;a;n;;m;2023-04;47246;0000;472460000;Z;Z;4724600;47501;75;47;5.13;1.0;0.037;5.13;1.0;0.037;1652.07
safti-1-857229;pr;m;vp;0;320;10902.0;8;420000;;;0;0;0;1;NS;;44.23295;0.51241;Non;;;;False;0;NS;1750.0;1.0;;;False;;;;;;;;m;n;8.0;m;2023-04;47246;0000;472460000;Z;Z;4724600;47501;75;47;;;;;;;1312.5
iad-france-1332960;pr;m;v;0;320;10900.0;8;420000;;;0;0;0;0;NS;;44.24127;0.49693;Non;3.0;;;False;0;NS;1800.0;;;;False;;;;;;;;m;n;8.0;m;2023-04;47246;0000;472460000;Z;Z;4724600;47501;75;47;;;;;;;1312.5
laforet-immo-facile-21282471;pr;m;v;0;350;10587.0;8;420000;;;0;0;0;1;NS;;44.23865;0.49419;Non;3.0;;;;0;VI;1800.0;2.0;;;False;;;;;;;Individuel;a;n;;m;2023-04;47246;0000;472460000;Z;Z;4724600;47501;75;47;;;;;;;1200.0
ag470598-381970798;pr;m;v;0;200;3475.0;7;367500;;;0;0;0;0;E;245;44.22691;0.51213;Non;;;1.0;;sud-est;E;;;;;;;;;;;;;a;n;;m;2023-04;47246;0000;472460000;Z;Z;4724600;47501;75;47;5.0;1.0;0.033;5.0;1.0;0.033;1837.5
hektor-DUCOSIMMOBILIER-2476;pr;m;v;0;124;988.0;4;262500;;;0;0;1;0;C;132;44.54917;0.30499;Non;;;;;0;A;2008.0;1.0;;;;;;;;;;Individuel;a;n;;m;2023-04;47301;0000;473010000;Z;Z;4730100;47000;75;47;;;;;;;2116.94
legget-PRO2F9B0PC27;pr;m;v;0;125;2605.0;7;270000;;;0;0;0;2;E;266;44.54666;0.29423;Oui;;;;;0;E;;;;;;;;;;;;;a;n;;m;2023-04;47301;0000;473010000;Z;Z;4730100;47000;75;47;;;;;;;2160.0
ag241136-382139308;pr;m;v;0;106;6456.0;4;190800;;;0;0;0;2;E;325;44.54917;0.30499;Oui;;;;;Sud;B;;2.0;;;;;;;;;;;a;n;13.0;m;2023-04;47301;0000;473010000;Z;Z;4730100;47000;75;47;;;;;;;1800.0
legget-PROKPXJGD1WE;pr;m;v;0;210;19709.0;15;499000;;;0;0;0;2;D;167;44.5411;0.2942;Non;;;;;0;D;;;;;;;;;;;;;a;n;;m;2023-04;47301;0000;473010000;Z;Z;4730100;47000;75;47;;;;;;;2376.19
