idannonce;type_annonceur;typedebien;typedetransaction;etage;surface;surface_terrain;nb_pieces;prix_bien;prix_maison;prix_terrain;mensualiteFinance;balcon;eau;bain;dpeL;dpeC;mapCoordonneesLatitude;mapCoordonneesLongitude;annonce_exclusive;nb_etages;parking;places_parking;cave;exposition;ges_class;annee_construction;nb_toilettes;nb_terraces;videophone;porte_digicode;surface_balcon;ascenseur;nb_logements_copro;charges_copro;chauffage_energie;chauffage_systeme;chauffage_mode;categorie_annonceur;logement_neuf;duree_int;typedebien_lite;date;INSEE_COM;IRIS;CODE_IRIS;TYP_IRIS_x;TYP_IRIS_y;GRD_QUART;UU2010;REG;DEP;loyer_m2_median_n6;nb_log_n6;taux_rendement_n6;loyer_m2_median_n7;nb_log_n7;taux_rendement_n7;prix_m2_vente
orpi-1-120911E1TUC9;pr;a;v;0;60;;3;299000;;;0;0;0;1;E;235.4;50.64451;3.05476;Non;5.0;;1.0;;0;B;;;;;;;True;;1600.0;;;Individuel;a;n;;a;2021-02;59350;0205;593500205;H;A;5935001;59702;32;59;14.48;21.0;0.035;12.99;1561.0;0.031;4983.33
adapt-immo-34070119492;pr;a;v;0;79;;3;283000;;;0;0;0;1;0;;50.6238;3.03992;Non;4.0;;1.0;True;0;;1990.0;1.0;;;;;True;17.0;;Gaz;;;m;n;;a;2021-02;59350;0306;593500306;H;A;5935001;59702;32;59;12.54;24.0;0.042;12.99;1561.0;0.044;3582.28
orpi-1-120902E1U6BX;pr;a;v;0;38;8.0;2;222450;;;0;0;0;1;F;337;50.62436;3.03885;Non;3.0;;;;0;B;;;;;;;;4.0;600.0;;;Individuel;a;n;;a;2021-02;59350;0306;593500306;H;A;5935001;59702;32;59;15.28;30.0;0.031;15.2;2490.0;0.031;5853.95
orpi-1-120902E1U6DR;pr;a;v;3;29;;1;160500;;;0;0;0;1;0;;50.62436;3.03885;Non;3.0;;;;0;;;;;;;;;4.0;460.0;;;Individuel;a;n;;a;2021-02;59350;0306;593500306;H;A;5935001;59702;32;59;26.33;15.0;0.057;20.21;960.0;0.044;5534.48
orpi-1-120902E1U6DF;pr;a;v;2;31;;1;171000;;;0;0;0;1;0;;50.62436;3.03885;Non;3.0;;;;0;;;;;;;;;4.0;460.0;;;Individuel;a;n;;a;2021-02;59350;0306;593500306;H;A;5935001;59702;32;59;26.33;15.0;0.057;20.21;960.0;0.044;5516.13
orpi-1-120902E1U6CW;pr;a;v;1;39;;2;202500;;;0;0;0;1;D;199;50.62436;3.03885;Non;3.0;;;;0;B;;;;;;;;4.0;460.0;;;Individuel;a;n;;a;2021-02;59350;0306;593500306;H;A;5935001;59702;32;59;15.28;30.0;0.035;15.2;2490.0;0.035;5192.31
fnaim-46384395;pr;a;v;0;17;;1;91000;;;0;0;1;0;0;;50.63496;3.05482;Non;;;0.0;;0;;;;0.0;;;;False;;;;;;a;n;;a;2021-02;59350;0104;593500104;H;A;5935001;59702;32;59;20.96;26.0;0.047;20.21;960.0;0.045;5352.94
orpi-1-120931E1U655;pr;a;v;4;90;;3;447000;;;0;0;0;0;D;200.0;50.6336;3.05048;Non;5.0;;1.0;;0;E;;;;;;;True;10.0;235.0;;;Individuel;a;n;;a;2021-02;59350;0104;593500104;H;A;5935001;59702;32;59;14.52;19.0;0.035;12.99;1561.0;0.031;4966.67
ag590436-287606687;pr;m;v;0;110;;4;239000;;;0;0;0;1;E;257;50.62898;3.09047;Oui;;;;;0;B;;1.0;;;;;;;;Électrique;;Individuel;a;n;;m;2021-02;59350;1007;593501007;H;A;5935001;59702;32;59;;;;12.42;52.0;0.069;2172.73
immo-facile-2181097;pr;a;v;2;83;;4;118500;;;0;0;0;0;D;171;50.38122;3.49888;Non;2.0;;;;0;E;;;;;;;False;24.0;3183.0;;;Individuel;a;n;;a;2021-02;59014;0103;590140103;H;H;5901401;59701;32;59;;;;8.28;4.0;0.07;1427.71
orpi-1-120020E1TX7N;pr;m;v;0;91;146.0;4;88000;;;0;0;0;1;0;;50.37555;3.50844;Oui;;;;;0;;;;;;;;;;;;;Individuel;a;n;;m;2021-02;59014;0104;590140104;H;H;5901401;59701;32;59;6.79;1.0;0.084;6.56;4.0;0.081;967.03
ag594019-288106343;pr;a;v;0;77;;4;259000;;;0;0;0;1;B;58;50.74726;3.156;Non;;;2.0;;0;C;;1.0;;;;;True;54.0;1116.0;Gaz;;Individuel;a;n;;a;2021-02;59426;0103;594260103;H;H;5942601;59702;32;59;;;;;;;3363.64
hektor-3_equit-immobilier-5367;pr;a;v;1;47;;3;149500;;;0;0;1;0;E;298.0;50.61888;3.06746;Non;3.0;;1.0;False;0;C;2000.0;1.0;;;;;False;;;Électrique;Radiateur;Individuel;a;n;;a;2021-02;59350;0504;593500504;H;A;5935001;59702;32;59;12.12;17.0;0.046;12.99;1561.0;0.049;3180.85
immo-facile-43597489;pr;a;v;1;70;;3;319000;;;0;0;0;1;VI;;50.63681;3.05561;Non;10.0;;;True;0;VI;1960.0;1.0;;;;;True;104.0;24000.0;Gaz;;Collectif;a;n;;a;2021-02;59350;0112;593500112;H;A;5935001;59702;32;59;15.0;31.0;0.039;12.99;1561.0;0.034;4557.14
ag752647-287286083;pr;a;v;1;70;;4;210000;;;0;1;1;0;VI;;50.63773;3.08359;Oui;4.0;;1.0;True;Est;;;1.0;;;;;False;;;Gaz;Radiateur;Collectif;a;n;;a;2021-02;59350;0906;593500906;H;A;5935001;59702;32;59;13.28;3.0;0.053;12.6;458.0;0.05;3000.0
ag592005-287577629;pr;m;v;0;207;;6;582400;;;0;0;0;1;C;120;50.641;3.08585;Non;3.0;;;True;Sud;C;;;;;;;;;;Gaz;;;a;n;;m;2021-02;59350;0906;593500906;H;A;5935001;59702;32;59;;;;11.5;19.0;0.049;2813.53
orpi-1-120914E1U3V0;pr;m;v;0;128;150.0;6;358700;;;0;0;0;1;C;124;50.63828;3.01835;Oui;;;2.0;;0;C;;;;;;;;;;;;Individuel;a;n;;m;2021-02;59350;2902;593502902;H;A;5935001;59702;32;59;25.56;1.0;0.109;11.5;19.0;0.049;2802.34
orpi-1-120013E1TWVM;pr;m;v;0;82;90.0;4;135390;;;0;0;0;1;E;299.0;50.37381;3.07682;Non;;;;;0;B;;;;;;;;;;;;Individuel;a;n;;m;2021-02;59178;0109;591780109;H;H;5917801;00756;32;59;;;;8.67;18.0;0.063;1651.1
orpi-1-120911E1TN39;pr;a;v;3;126;;4;400000;;;0;0;0;2;D;206.0;50.62251;3.07803;Non;3.0;;3.0;;0;C;;;;;;;True;16.0;3024.0;;;Individuel;a;n;;a;2021-02;59350;0508;593500508;H;A;5935001;59702;32;59;12.07;6.0;0.046;12.6;458.0;0.048;3174.6
orpi-1-120013E1U6ID;pr;m;v;0;90;78.0;6;110390;;;0;0;0;1;E;240;50.36822;3.0786;Oui;;;;;0;F;;;;;;;;;;;;Individuel;a;n;;m;2021-02;59178;0104;591780104;H;H;5917801;00756;32;59;3.08;1.0;0.03;6.03;4.0;0.059;1226.56
entities-1038381-3309557;pr;m;v;0;78;500.0;4;170000;;;0;0;0;1;0;;50.36754;3.08249;0;1.0;;;;0;;;;;;;;;;;;;;cm;o;;m;2021-02;59178;0104;591780104;H;H;5917801;00756;32;59;7.21;3.0;0.04;8.67;18.0;0.048;2179.49
century-21-202_626_17517;pr;m;v;0;75;128.0;4;108000;;;0;0;0;1;D;157;50.39445;3.08549;Oui;;;0.0;;0;A;1950.0;0.0;0.0;;;;;;;Gaz;;Individuel;a;n;;m;2021-02;59178;0114;591780114;H;H;5917801;00756;32;59;;;;8.67;18.0;0.072;1440.0
laforet-immo-facile-19519903;pr;m;v;0;99;344.0;4;154900;;;0;0;0;1;D;218;50.37802;3.06716;Oui;1.0;;;True;0;D;1930.0;1.0;;;;;;;;Gaz;Radiateur;Individuel;a;n;;m;2021-02;59178;0110;591780110;H;H;5917801;00756;32;59;;;;8.67;18.0;0.066;1564.65
ag752647-287032064;pr;a;v;0;79;;4;229000;;;0;0;0;1;E;315;50.64866;3.08974;Non;2.0;;;False;Nord-Ouest;C;;1.0;;;;;False;6.0;785.04;Électrique;Convecteur;Individuel;a;n;;a;2021-02;59350;0902;593500902;H;A;5935001;59702;32;59;;;;12.6;458.0;0.052;2898.73
ag594324-287795987;pr;a;v;0;83;;4;259000;;;0;0;1;1;NS;;50.53134;3.16793;Non;3.0;;2.0;;Sud;;;1.0;;;;;;57.0;;Gaz;;Individuel;a;n;;a;2021-02;59586;0101;595860101;H;H;5958601;59211;32;59;8.43;2.0;0.032;8.43;2.0;0.032;3120.48
ag594422-287976023;pr;a;v;0;150;;4;348500;;;0;0;0;0;VI;;50.64451;2.9894;Non;1.0;;;;0;;;;;;;;;;;;;;a;n;;a;2021-02;59350;2705;593502705;H;A;5935001;59702;32;59;11.56;4.0;0.06;12.6;458.0;0.065;2323.33
ag750949-287334683;pr;m;v;0;148;;6;257000;;;0;0;1;0;NS;;50.37279;3.07908;Non;;;1.0;False;0;;;1.0;;;;;;;;Électrique;;;a;n;;m;2021-02;59178;0103;591780103;H;H;5917801;00756;32;59;;;;6.03;4.0;0.042;1736.49
ag750949-287334659;pr;m;v;0;80;;5;142000;;;0;0;0;1;NS;;50.37387;3.08539;Oui;1.0;;2.0;False;0;;;1.0;;;;;;;;Gaz;;;a;n;;m;2021-02;59178;0103;591780103;H;H;5917801;00756;32;59;;;;7.5;7.0;0.051;1775.0
ag060811-287801195;pr;m;v;0;125;530.0;5;125000;;;0;0;1;1;VI;;50.35961;3.07402;Oui;;;0.0;True;0;;;1.0;;;;;;;;Fioul;;;network;n;;m;2021-02;59178;0117;591780117;H;H;5917801;00756;32;59;;;;7.5;7.0;0.09;1000.0
iad-france-900300;pr;m;v;0;171;214.0;5;261000;;;0;0;0;0;D;218;50.37834;3.08028;Oui;1.0;;;False;0;B;;;;;False;;;;;Électrique;Radiateur;;m;n;;m;2021-02;59178;0113;591780113;H;H;5917801;00756;32;59;;;;7.5;7.0;0.059;1526.32
immo-facile-43586453;pr;a;v;0;64;;3;253000;;;0;0;1;1;E;237.0;50.62834;3.06542;Non;;;;True;0;B;2006.0;1.0;1.0;;True;;;30.0;1400.0;Électrique;;Individuel;a;n;;a;2021-02;59350;0119;593500119;H;A;5935001;59702;32;59;13.79;62.0;0.042;12.99;1561.0;0.039;3953.12
immo-facile-2355405;pr;m;v;0;146;415.0;5;87000;;;0;0;0;1;VI;;50.32954;3.24575;Non;;;1.0;;Nord-Est;G;1930.0;1.0;;;False;;;;;Gaz;Radiateur;Individuel;a;n;;m;2021-02;59008;0102;590080102;H;H;5900801;59701;32;59;;;;5.88;1.0;0.118;595.89
iad-france-898813;pr;m;v;0;149;383.0;3;105500;;;0;0;0;0;VI;;50.28839;3.38874;Oui;;;;False;0;VI;;;;;False;;;;;Gaz;;;m;n;;m;2021-02;59440;0000;594400000;Z;Z;5944000;59000;32;59;;;;;;;708.05
ag594101-287210861;pr;m;v;0;160;588.0;6;136900;;;0;0;0;1;D;219.0;50.32494;3.25581;Non;2.0;;;;0;E;;1.0;;;;;;;;Gaz;;Individuel;a;n;;m;2021-02;59008;0103;590080103;H;H;5900801;59701;32;59;;;;6.51;1.0;0.091;855.62
guy-hoquet-immo-facile-4855398;pr;m;v;0;100;;4;109200;;;0;0;0;0;B;76;50.32967;3.2406;Oui;2.0;;1.0;True;0;C;;;;;;;;;;Gaz;;;a;n;;m;2021-02;59008;0104;590080104;H;H;5900801;59701;32;59;;;;7.66;2.0;0.084;1092.0
adapt-immo-3011429397;pr;m;v;0;150;500.0;7;280000;;;0;0;1;1;NS;;50.33081;3.26488;Non;1.0;;;False;0;NS;2007.0;1.0;;;;;;;;;;;m;n;;m;2021-02;59008;0104;590080104;H;H;5900801;59701;32;59;;;;;;;1866.67
ag340369-281403875;pr;m;v;0;133;12700.0;5;390000;;;0;0;0;1;C;129.0;50.48335;3.53745;Oui;;;5.0;;sud-ouest;D;;1.0;;;;;;;;Bois;Poêle à Bois;;network;n;;m;2021-02;59301;0000;593010000;Z;Z;5930100;59701;32;59;;;;;;;2932.33
hektor-expertimmo_hektor-2297;pr;a;v;0;42;;2;210000;;;0;0;0;1;0;;50.6246;3.05578;Non;3.0;;;False;0;;;;;;;;;4.0;;Électrique;Radiateur;Individuel;a;n;;a;2021-02;59350;0409;593500409;H;A;5935001;59702;32;59;15.62;33.0;0.037;15.2;2490.0;0.036;5000.0
ag340369-251734099;pr;m;v;0;131;;5;559000;;;0;0;1;0;NS;;50.63528;3.12731;Non;2.0;;0.0;;Nord;;;;;;;;;;;;;;network;n;;m;2021-02;59009;0207;590090207;H;H;5900901;59702;32;59;;;;12.11;11.0;0.034;4267.18
ag340369-251731207;pr;a;v;0;100;;4;444000;;;0;0;1;1;NS;;50.63528;3.12731;Non;2.0;;0.0;;Nord;;;;;;;;;;;;;;network;n;;a;2021-02;59009;0207;590090207;H;H;5900901;59702;32;59;;;;11.57;13.0;0.031;4440.0
ag340369-251734093;pr;m;v;0;128;;5;479000;;;0;0;1;0;NS;;50.63528;3.12731;Non;2.0;;0.0;;Nord;;;;;;;;;;;;;;network;n;;m;2021-02;59009;0207;590090207;H;H;5900901;59702;32;59;;;;12.11;11.0;0.039;3742.19
orpi-1-120001E1TVPV;pr;a;v;1;89;14.25;4;311275;;;0;0;0;1;0;;50.64063;3.13875;Non;2.0;;1.0;;0;;;;;;;;;;480.0;;;Individuel;a;n;;a;2021-02;59009;0203;590090203;H;H;5900901;59702;32;59;12.2;1.0;0.042;11.57;13.0;0.04;3497.47
ag591569-287559908;pr;a;v;6;88;;4;193000;;;0;0;0;1;C;147.0;50.65501;3.14202;Non;6.0;;;;0;D;;1.0;;;;;True;60.0;2280.0;Gaz;;Collectif;a;n;;a;2021-02;59009;0103;590090103;H;H;5900901;59702;32;59;;;;11.57;13.0;0.063;2193.18
ag592469-287854400;pr;m;v;0;99;;4;270000;;;0;0;0;0;C;124;50.64425;3.13598;Non;;;;False;0;D;;;;;;;;;;;;;a;n;;m;2021-02;59009;0104;590090104;H;H;5900901;59702;32;59;14.06;1.0;0.062;11.62;20.0;0.051;2727.27
ag060811-287386472;pr;a;v;2;69;;3;304000;;;0;1;0;0;NS;;50.61891;3.15987;Non;;;1.0;;Nord;;;;;;;;;;;;;;network;n;;a;2021-02;59009;0405;590090405;H;H;5900901;59702;32;59;12.86;6.0;0.035;12.58;46.0;0.034;4405.8
ag060811-287386463;pr;a;v;1;86;;4;379000;;;0;1;0;0;NS;;50.61891;3.15987;Non;;;1.0;;Nord;;;;;;;;;;;;;;network;n;;a;2021-02;59009;0405;590090405;H;H;5900901;59702;32;59;11.57;1.0;0.032;11.57;13.0;0.032;4406.98
orpi-1-120931E1TXHD;pr;m;v;0;120;150.0;6;439000;;;0;0;0;4;D;200;50.6115;3.16374;Oui;;;3.0;;0;D;;;;;;;;;;;;Individuel;a;n;;m;2021-02;59009;0405;590090405;H;H;5900901;59702;32;59;;;;;;;3658.33
ag060811-287386460;pr;a;v;0;40;;2;197000;;;0;0;0;0;NS;;50.61891;3.15987;Non;;;1.0;;Nord;;;;;;;;;;;;;;network;n;;a;2021-02;59009;0405;590090405;H;H;5900901;59702;32;59;16.3;12.0;0.04;14.0;87.0;0.034;4925.0
hektor-renoult-habitat-3157;pr;m;v;0;55;57.0;4;168000;;;0;0;1;0;E;306.0;50.62697;3.10653;Oui;3.0;;;False;0;B;1930.0;2.0;;;;;;;;;;;a;n;;m;2021-02;59350;2503;593502503;H;A;5935001;59702;32;59;8.24;1.0;0.032;12.42;52.0;0.049;3054.55
immo-facile-99935905012;pr;a;v;0;59;;2;152000;;;0;0;0;1;VI;;50.63639;3.03198;Oui;8.0;;;True;Sud-Est;G;1970.0;1.0;;;True;;True;432.0;2616.0;Gaz;;Collectif;a;n;;a;2021-02;59350;0801;593500801;H;A;5935001;59702;32;59;13.29;18.0;0.062;15.2;2490.0;0.071;2576.27
ag590421-287758118;pr;m;v;0;60;;3;149500;;;0;0;1;1;D;229.0;50.63475;3.04186;Oui;;;;True;0;E;;1.0;;;;;;;;Gaz;;Individuel;a;n;;m;2021-02;59350;0304;593500304;H;A;5935001;59702;32;59;;;;12.64;52.0;0.061;2491.67
hektor-expertimmo_hektor-2299;pr;a;v;0;55;;2;212500;;;0;0;0;1;0;;50.63336;3.04406;Non;1.0;;;True;Sud-Est-Ouest;;;1.0;1.0;;;;;;;Électrique;Radiateur;Individuel;a;n;;a;2021-02;59350;0304;593500304;H;A;5935001;59702;32;59;15.89;22.0;0.049;15.2;2490.0;0.047;3863.64
orpi-1-120931E1UC9G;pr;a;v;1;88;;2;346500;;;0;0;0;2;C;98.0;50.6345;3.0445;Non;1.0;;1.0;;0;C;;;;;;;;13.0;1200.0;;;Individuel;a;n;;a;2021-02;59350;0304;593500304;H;A;5935001;59702;32;59;15.89;22.0;0.048;15.2;2490.0;0.046;3937.5
ag750949-287334758;pr;m;v;0;177;;7;299000;;;0;1;3;0;NS;;50.61269;3.03971;Non;2.0;;2.0;True;0;;;3.0;;;;;;;;Gaz;;;a;n;;m;2021-02;59350;0703;593500703;H;A;5935001;59702;32;59;;;;12.57;2.0;0.089;1689.27
ag592136-287455349;pr;m;v;0;140;1578.0;9;218000;;;0;0;0;1;E;258.0;50.40811;3.56289;Non;2.0;;2.0;False;Ouest;F;;2.0;;;;;;;;;;;a;n;;m;2021-02;59112;0101;591120101;H;H;5911201;59701;32;59;;;;;;;1557.14
hektor-1_WATREMEZ-IMMOBILIER-6329;pr;m;v;0;140;3500.0;8;270000;;;0;0;1;1;VI;;50.25201;3.52835;Non;2.0;;;False;0;VI;;1.0;;;;;;;;;;;a;n;;m;2021-02;59069;0000;590690000;Z;Z;5906900;59000;32;59;;;;;;;1928.57
immo-facile-43328425;pr;m;v;0;135;893.0;6;498000;;;0;0;0;0;E;270.0;50.6012;3.21272;Non;1.0;;;;Sud-Ouest;C;1982.0;;;;;;;;;Électrique;;;a;n;;m;2021-02;59146;0000;591460000;Z;Z;5914600;59702;32;59;;;;;;;3688.89
hektor-qazaimmobilierbauvin-3664;pr;m;v;0;140;635.0;7;249000;;;0;0;0;2;VI;;50.51268;2.89651;Oui;;;;False;0;VI;;2.0;;;;;;;;Gaz;Radiateur;Individuel;a;n;;m;2021-02;59052;0102;590520102;H;H;5905201;00752;32;59;;;;;;;1778.57
ag592136-287969054;pr;m;v;0;140;1687.0;3;130000;;;0;0;0;0;0;;50.25326;3.42428;Non;1.0;;6.0;False;Nord-Ouest;;;;;;;;;;;;;;a;n;;m;2021-02;59285;0000;592850000;Z;Z;5928500;59114;32;59;;;;;;;928.57
ag592136-287969051;pr;m;v;0;98;276.0;5;115000;;;0;0;1;1;NS;;50.25326;3.42428;Non;;;;False;Nord-Ouest;;;1.0;;;;;;;;;;;a;n;;m;2021-02;59285;0000;592850000;Z;Z;5928500;59114;32;59;;;;;;;1173.47
ag340369-284342324;pr;a;v;4;34;;1;174500;;;0;0;0;1;D;180;50.62686;3.06417;Oui;6.0;;1.0;True;0;C;;;;;;;True;100.0;2448.96;Gaz;;;network;n;;a;2021-02;59350;0118;593500118;H;A;5935001;59702;32;59;20.0;54.0;0.047;20.21;960.0;0.047;5132.35
ag590437-287418233;pr;a;v;4;14;;1;89500;;;0;0;1;0;E;298.0;50.6247;3.04972;Oui;;;;;0;B;;;;;;;False;8.0;710.04;Électrique;;Individuel;a;n;;a;2021-02;59350;0402;593500402;H;A;5935001;59702;32;59;18.18;9.0;0.034;20.21;960.0;0.038;6392.86
orpi-1-120911E1TG8J;pr;a;v;3;11;;1;92250;;;0;0;0;1;0;;50.6398;3.07325;Non;3.0;;;;0;;;;;;;;;;423.0;;;Individuel;a;n;;a;2021-02;59350;0106;593500106;A;A;5935001;59702;32;59;22.64;29.0;0.032;20.21;960.0;0.029;8386.36
immo-facile-43673587;pr;a;v;0;77;76.0;3;228000;;;0;0;0;0;F;430;50.61189;3.23813;Non;;;;;Ouest;C;;;;;;;;;;Électrique;;;a;n;;a;2021-02;59044;0000;590440000;Z;Z;5904400;59702;32;59;10.61;4.0;0.043;10.61;4.0;0.043;2961.04
immo-facile-43834433;pr;m;v;0;165;800.0;6;382000;;;0;0;0;0;VI;;50.62226;3.25157;Oui;1.0;;;;Sud-Ouest;VI;;;;;;;;;;Gaz;;;a;n;;m;2021-02;59044;0000;590440000;Z;Z;5904400;59702;32;59;;;;;;;2315.15
immo-facile-43235125;pr;m;v;0;89;327.0;3;245000;;;0;0;0;1;E;270;50.61904;3.23675;Oui;1.0;;;;0;F;;2.0;;;;;;;;Gaz;;;a;n;;m;2021-02;59044;0000;590440000;Z;Z;5904400;59702;32;59;;;;;;;2752.81
orpi-1-120009E1U2RN;pr;a;v;0;78;200.0;3;219800;;;0;0;0;1;D;198.0;50.67505;2.89102;Oui;3.0;;;;0;B;;;;;;;True;130.0;1160.0;;;Individuel;a;n;;a;2021-02;59143;0104;591430104;H;H;5914301;59501;32;59;9.89;2.0;0.042;9.89;2.0;0.042;2817.95
fnaim-46384397;pr;m;v;0;90;808.0;4;260000;;;0;0;0;1;D;208;50.67235;2.90815;Non;2.0;;0.0;False;0;E;1951.0;;0.0;;;;;;;;;;a;n;;m;2021-02;59143;0102;591430102;H;H;5914301;59501;32;59;9.34;1.0;0.039;10.77;5.0;0.045;2888.89
nexity-GB00121765;pr;a;v;2;49;;2;213000;;;0;0;0;0;D;193;50.62503;3.03421;Oui;6.0;;1.0;False;0;E;;;;;False;;False;66.0;1200.0;;;;a;n;;a;2021-02;59350;0308;593500308;H;A;5935001;59702;32;59;15.47;47.0;0.043;15.2;2490.0;0.042;4346.94
ag594324-287795975;pr;a;v;0;63;;3;228000;;;0;0;0;1;NS;;50.6547;3.19747;Non;;;1.0;;0;;;2.0;;;;;;;;Gaz;;;a;n;;a;2021-02;59299;0203;592990203;H;H;5929901;59702;32;59;11.5;6.0;0.038;11.5;8.0;0.038;3619.05
ag592469-287260196;pr;m;v;0;129;;6;549000;;;0;0;0;0;D;188;50.66354;3.18473;Non;;;;False;0;B;;;;;;;;;;;;;a;n;;m;2021-02;59299;0201;592990201;H;H;5929901;59702;32;59;;;;;;;4255.81
ag752647-287376281;pr;a;v;0;62;;3;225000;;;0;0;0;1;C;98.0;50.68675;3.14322;Oui;3.0;;2.0;False;0;D;;1.0;;;;;True;260.0;1200.0;Gaz;Radiateur;Individuel;a;n;;a;2021-02;59646;0103;596460103;H;H;5964601;59702;32;59;10.39;1.0;0.034;12.31;56.0;0.041;3629.03
hektor-1_bollengier_immobilier-5471;pr;a;v;0;95;;4;170000;;;0;0;0;0;D;230.0;50.97036;2.44043;Non;;;;False;0;B;;;;;;;False;9.0;;Électrique;Radiateur;Individuel;a;n;;a;2021-02;59067;0000;590670000;Z;Z;5906700;59301;32;59;;;;;;;1789.47
adapt-immo-8500277770;pr;m;v;0;120;144.0;10;220000;;;0;0;1;1;D;163;50.97257;2.42451;Non;2.0;;;True;0;E;;3.0;;;;;;;;Gaz;;;a;n;;m;2021-02;59067;0000;590670000;Z;Z;5906700;59301;32;59;;;;;;;1833.33
hektor-368_iparticuliersadmin-12712;pr;a;v;1;93;;4;194000;;;0;0;0;1;C;119.86;50.66848;3.08425;Oui;3.0;;;True;0;D;1930.0;1.0;;;;;False;25.0;1549.52;Gaz;Radiateur;;a;n;;a;2021-02;59378;0501;593780501;H;H;5937801;59702;32;59;;;;12.52;26.0;0.072;2086.02
hektor-agveroniquefont-6192;pr;a;v;0;125;;4;798000;;;0;0;0;0;B;73.0;50.66009;3.08749;Oui;;;;False;Sud-Est-Ouest;C;2018.0;;;;;;;;;;;;a;n;;a;2021-02;59378;0502;593780502;H;H;5937801;59702;32;59;12.99;5.0;0.024;12.52;26.0;0.024;6384.0
