idannonce;type_annonceur;typedebien;typedetransaction;etage;surface;surface_terrain;nb_pieces;prix_bien;prix_maison;prix_terrain;mensualiteFinance;balcon;eau;bain;dpeL;dpeC;mapCoordonneesLatitude;mapCoordonneesLongitude;annonce_exclusive;nb_etages;parking;places_parking;cave;exposition;ges_class;annee_construction;nb_toilettes;nb_terraces;videophone;porte_digicode;surface_balcon;ascenseur;nb_logements_copro;charges_copro;chauffage_energie;chauffage_systeme;chauffage_mode;categorie_annonceur;logement_neuf;duree_int;typedebien_lite;date;INSEE_COM;IRIS;CODE_IRIS;TYP_IRIS_x;TYP_IRIS_y;GRD_QUART;UU2010;REG;DEP
immo-facile-57737615;pr;a;l;2;59;;3;800;;;0;0;0;1;D;244;49.04397;3.40299;0;3.0;;;;0;B;;1.0;;;;;False;;;Électrique;;Individuel;a;n;;a;2025-11;02168;0101;021680101;H;H;0216801;02401;32;02
citya-immobilier-48298041400270-GES46180003-700;pr;a;l;1;31;;2;450;;;0;0;1;0;D;193;49.04337;3.40391;0;;;0.0;;0;B;;;0.0;;;;False;;;Électrique;Convecteur;Individuel;a;n;;a;2025-11;02168;0101;021680101;H;H;0216801;02401;32;02
immo-facile-57737733;pr;a;l;2;86;;4;771;;;0;0;1;0;E;320;49.04397;3.40299;0;3.0;;1.0;True;0;E;;1.0;;;;;False;;;Gaz;Radiateur;Individuel;a;n;;a;2025-11;02168;0101;021680101;H;H;0216801;02401;32;02
immo-facile-57738481;pr;m;l;0;79;854.0;4;875;;;0;0;1;0;C;148;49.04397;3.40299;0;1.0;;;False;0;A;2022.0;1.0;;;;;;;;Électrique;Sol;Individuel;a;n;;m;2025-11;02168;0101;021680101;H;H;0216801;02401;32;02
immo-facile-57736978;pr;m;l;0;97;137.0;4;750;;;0;0;1;0;D;201;49.04397;3.40299;0;;;;;0;B;2008.0;2.0;;;;;;;;Électrique;Radiateur;Individuel;a;n;7.0;m;2025-11;02168;0101;021680101;H;H;0216801;02401;32;02
ag510910-497760560;pr;a;l;2;73;;3;801;;;0;0;0;1;C;59;49.04092;3.40475;0;;;;;0;C;;1.0;;;;;True;;;;;;a;n;;a;2025-11;02168;0101;021680101;H;H;0216801;02401;32;02
immo-facile-59480628;pr;a;l;2;72;;4;830;;;0;0;1;0;D;249;49.04397;3.40299;0;5.0;;;False;0;B;;1.0;;;;;False;;;Électrique;;Individuel;a;n;;a;2025-11;02168;0101;021680101;H;H;0216801;02401;32;02
immo-facile-59416827;pr;a;l;1;17;;1;560;;;0;0;0;0;C;242;49.04397;3.40299;0;2.0;;;;0;A;;;;;True;;False;;;Électrique;;Individuel;a;n;;a;2025-11;02168;0101;021680101;H;H;0216801;02401;32;02
immo-facile-57737586;pr;a;l;0;81;;3;730;;;0;0;1;0;E;296;49.04397;3.40299;0;2.0;;;;0;B;1900.0;1.0;1.0;;False;;False;;;Électrique;Radiateur;Individuel;a;n;;a;2025-11;02168;0101;021680101;H;H;0216801;02401;32;02
iad-france-1953273;pr;a;l;0;82;;4;855;;;0;0;0;0;E;260;49.04303;3.38958;0;;;;False;0;B;;;;;False;;False;;;;;;m;n;;a;2025-11;02168;0401;021680401;H;H;0216801;02401;32;02
citya-immobilier-789654123-GES20240046-760;pr;a;l;3;46;;2;475;;;0;1;0;1;D;227;49.57112;3.60895;0;;;0.0;;0;B;;;0.0;;;;False;;;Électrique;Radiateur;Individuel;a;n;;a;2025-11;02408;0801;024080801;H;H;0240801;02403;32;02
citya-immobilier-482980414000395-GES89370012-701;pr;a;l;3;50;;2;650;;;0;1;1;1;E;289;49.56778;3.63993;0;5.0;;0.0;;0;E;;;0.0;;;;False;;;Gaz;Sol;Collectif;a;n;;a;2025-11;02408;0601;024080601;H;H;0240801;02403;32;02
citya-immobilier-482980414000395-GES90940001-701;pr;m;l;0;59;225.0;3;659;;;0;0;0;1;E;302;49.57176;3.63311;0;;;0.0;False;0;E;;;0.0;;;;;;;Gaz;Radiateur;Individuel;a;n;;m;2025-11;02408;0201;024080201;H;H;0240801;02403;32;02
citya-immobilier-482980414000395-GES91210002-701;pr;a;l;0;41;;2;570;;;0;0;0;1;E;260;49.56497;3.62252;0;3.0;;0.0;;0;B;;;0.0;;;;False;;;Électrique;Radiateur;Individuel;a;n;;a;2025-11;02408;0501;024080501;H;H;0240801;02403;32;02
apimo-86419632;pr;a;l;0;51;;2;610;;;0;0;0;0;E;261;49.56528;3.62233;0;;;;;0;B;;;;;;;;;;Électrique;Radiateur;Individuel;a;n;;a;2025-11;02408;0501;024080501;H;H;0240801;02403;32;02
guy-hoquet-immo-facile-7433069;pr;a;l;3;15;;1;300;;;0;0;0;0;E;261;49.56456;3.62276;0;4.0;;;;0;B;;;;;;;;;;;;;a;n;;a;2025-11;02408;0501;024080501;H;H;0240801;02403;32;02
