idannonce;type_annonceur;typedebien;typedetransaction;etage;surface;surface_terrain;nb_pieces;prix_bien;prix_maison;prix_terrain;mensualiteFinance;balcon;eau;bain;dpeL;dpeC;mapCoordonneesLatitude;mapCoordonneesLongitude;annonce_exclusive;nb_etages;parking;places_parking;cave;exposition;ges_class;annee_construction;nb_toilettes;nb_terraces;videophone;porte_digicode;surface_balcon;ascenseur;nb_logements_copro;charges_copro;chauffage_energie;chauffage_systeme;chauffage_mode;categorie_annonceur;logement_neuf;duree_int;typedebien_lite;date;INSEE_COM;IRIS;CODE_IRIS;TYP_IRIS_x;TYP_IRIS_y;GRD_QUART;UU2010;REG;DEP
guy-hoquet-immo-facile-4872656;pr;a;l;0;91;;3;950;;;0;0;0;1;B;72;48.62273;2.12364;0;;;2.0;;0;C;;1.0;1.0;;;;;;;Gaz;;Individuel;a;n;;a;2021-02;91111;0000;911110000;Z;Z;9111100;91104;11;91
pericles-14841406;pr;a;l;1;29;;1;565;;;0;0;0;1;E;312.81;48.51846;2.2626;0;0.0;;;;0;C;;1.0;0.0;;False;;False;;;Électrique;Convecteur;Individuel;a;n;;a;2021-02;91330;0000;913300000;Z;Z;9133000;91303;11;91
laforet-immo-facile-19866700;pr;m;l;0;174;;7;1700;;;0;0;1;2;B;71;48.62532;2.2589;0;2.0;;;;0;B;;2.0;2.0;;;;;;;Électrique;;Individuel;a;n;;m;2021-02;91339;0000;913390000;Z;Z;9133900;00851;11;91
immo-facile-adresse-12426580;pr;a;l;0;38;;2;780;;;0;0;0;1;B;82;48.68619;2.53105;0;3.0;;1.0;True;0;C;;1.0;;;;;;;;;;Collectif;a;n;;a;2021-02;91097;0000;910970000;Z;Z;9109700;00851;11;91
pericles-16296842;pr;a;l;1;27;;1;580;;;0;0;1;0;D;152;48.72752;2.22618;0;3.0;;;;0;D;;1.0;0.0;;True;;False;;;Électrique;Convecteur;Individuel;a;n;;a;2021-02;91312;0103;913120103;H;H;9131201;00851;11;91
hektor-HABITAT-PLUS-18;pr;m;l;0;98;;5;1200;;;0;0;1;0;E;249;48.6102;2.36869;0;1.0;;;False;0;A;;2.0;;;;;;;;Électrique;Radiateur;Individuel;a;n;;m;2021-02;91086;0103;910860103;H;H;9108601;00851;11;91
ag911302-287954387;pr;m;l;0;98;;5;1200;;;0;0;1;0;E;249;48.61056;2.36779;0;1.0;;1.0;False;0;A;;2.0;;;;;;;;Électrique;Radiateur;Individuel;a;n;;m;2021-02;91086;0103;910860103;H;H;9108601;00851;11;91
immo-facile-38260269;pr;a;l;5;44;;2;787;;;0;1;1;0;C;91;48.69552;2.37199;0;5.0;;1.0;;0;D;2016.0;1.0;;;True;;True;;;Gaz;Radiateur;Collectif;a;n;;a;2021-02;91326;0201;913260201;H;H;9132601;00851;11;91
orpi-1-098045E01IUM;pr;a;l;1;25;;1;570;;;0;0;0;1;0;;48.69121;2.37463;0;2.0;;;;0;;;;;;;;;;;;;Individuel;a;n;;a;2021-02;91326;0103;913260103;H;H;9132601;00851;11;91
ag911263-287640206;pr;a;l;0;61;;3;846;;;0;0;0;1;D;167.71;48.6622;2.34688;0;5.0;;;;0;E;;;;;;;True;;;Gaz;;Individuel;a;n;;a;2021-02;91434;0103;914340103;H;H;9143401;00851;11;91
ag754025-287600267;pr;a;l;1;81;;3;950;;;0;0;0;1;NS;;48.70771;2.51775;0;;;;;0;;;;;;;;;;;;;;a;n;;a;2021-02;91114;0105;911140105;H;H;9111401;00851;11;91
hektor-actimmo-1333;pr;a;l;0;56;100.0;3;869;;;0;0;0;1;G;602;48.69694;2.50359;0;;;1.0;False;0;E;1995.0;1.0;;;;;False;;;Électrique;;Individuel;a;n;;a;2021-02;91114;0103;911140103;H;H;9111401;00851;11;91
century-21-202_2781_3523;pr;a;l;1;32;;1;650;;;0;0;1;0;E;265.0;48.69826;2.5044;0;0.0;;0.0;;0;F;;1.0;0.0;;False;;False;;;Gaz;;Individuel;a;n;;a;2021-02;91114;0103;911140103;H;H;9111401;00851;11;91
century-21-202_2781_3526;pr;a;l;2;44;;2;819;;;0;1;0;1;D;201;48.69778;2.5062;0;4.0;;1.0;;0;E;2003.0;;0.0;;False;;True;;;Gaz;Radiateur;Collectif, Individuel;a;n;;a;2021-02;91114;0103;911140103;H;H;9111401;00851;11;91
