idannonce;type_annonceur;typedebien;typedetransaction;etage;surface;surface_terrain;nb_pieces;prix_bien;prix_maison;prix_terrain;mensualiteFinance;balcon;eau;bain;dpeL;dpeC;mapCoordonneesLatitude;mapCoordonneesLongitude;annonce_exclusive;nb_etages;parking;places_parking;cave;exposition;ges_class;annee_construction;nb_toilettes;nb_terraces;videophone;porte_digicode;surface_balcon;ascenseur;nb_logements_copro;charges_copro;chauffage_energie;chauffage_systeme;chauffage_mode;categorie_annonceur;logement_neuf;duree_int;typedebien_lite;date;INSEE_COM;IRIS;CODE_IRIS;TYP_IRIS_x;TYP_IRIS_y;GRD_QUART;UU2010;REG;DEP;loyer_m2_median_n6;nb_log_n6;taux_rendement_n6;loyer_m2_median_n7;nb_log_n7;taux_rendement_n7;prix_m2_vente
immo-facile-59412321;pr;m;v;0;200;5190.0;5;445000;;;0;0;0;0;E;268;45.38391;4.23011;Non;;;;;0;E;;;;;;;;;;;;;a;n;;m;2025-11;43012;0000;430120000;Z;Z;4301200;00753;84;43;6.96;4.0;0.038;6.96;4.0;0.038;2225.0
netty-company54410tep-house-300;pr;m;v;0;208;1445.0;9;270000;;;0;0;1;1;NS;;45.37044;4.18797;Oui;;;;;Est;NS;1972.0;2.0;1.0;;;;;;;Électrique;;Individuel;a;n;;m;2025-11;43012;0000;430120000;Z;Z;4301200;00753;84;43;;;;;;;1298.08
iad-france-1954018;pr;m;v;0;96;666.0;5;169000;;;0;0;0;0;F;340;45.37341;4.21003;Oui;5.0;;;False;0;B;1948.0;;;;False;;;;;Électrique;;;m;n;;m;2025-11;43012;0000;430120000;Z;Z;4301200;00753;84;43;6.96;4.0;0.047;6.96;4.0;0.047;1760.42
iad-france-1934605;pr;m;v;0;78;;5;53500;;;0;0;0;0;E;298;45.20642;3.51381;Oui;4.0;;;False;0;B;;;;;False;;;;;Électrique;Radiateur;;m;n;;m;2025-11;43148;0000;431480000;Z;Z;4314800;43000;84;43;;;;;;;685.9
iad-france-1925056;pr;m;v;0;162;200.0;9;190000;;;0;0;0;0;E;230;45.21251;3.5189;Non;4.0;;;False;0;E;;;;;False;;;;;Gaz;Radiateur;;m;n;;m;2025-11;43148;0000;431480000;Z;Z;4314800;43000;84;43;;;;;;;1172.84
hektor-API-IMMOBILIER-BRIOUDE-632;pr;m;v;0;185;;7;129000;;;0;0;2;0;D;224;45.20604;3.51483;Oui;;;;;0;D;1900.0;2.0;;;;;;;;Gaz;;Individuel;a;n;;m;2025-11;43148;0000;431480000;Z;Z;4314800;43000;84;43;;;;;;;697.3
laforet-immo-facile-52277111;pr;m;v;0;92;;5;45000;;;0;0;0;0;D;242;45.20771;3.51567;Oui;;;;;0;D;;;;;;;;;;;;;a;n;;m;2025-11;43148;0000;431480000;Z;Z;4314800;43000;84;43;;;;;;;489.13
entities-1039566-3576233;pr;m;v;0;100;650.0;5;268000;;;0;0;0;0;A;;45.33527;4.20618;0;;;;;0;;;;;;;;;;;;;;cm;o;;m;2025-11;43058;0000;430580000;Z;Z;4305800;43000;84;43;;;;;;;2680.0
entities-1039566-3576239;pr;m;v;0;95;650.0;4;265000;;;0;0;0;0;A;;45.33527;4.20618;0;;;;;0;;;;;;;;;;;;;;cm;o;;m;2025-11;43058;0000;430580000;Z;Z;4305800;43000;84;43;;;;;;;2789.47
hektor-lamanufacture42-1197;pr;m;v;0;127;1251.0;5;399000;;;0;0;2;0;C;150;45.33222;4.18149;Non;;;;;0;A;;3.0;;;;;;;;;;Individuel;a;n;;m;2025-11;43058;0000;430580000;Z;Z;4305800;43000;84;43;;;;;;;3141.73
entities-1039566-3576231;pr;m;v;0;110;650.0;5;276000;;;0;0;0;0;A;;45.33527;4.20618;0;;;;;0;;;;;;;;;;;;;;cm;o;;m;2025-11;43058;0000;430580000;Z;Z;4305800;43000;84;43;;;;;;;2509.09
entities-1039548-3572978;pr;m;v;0;90;650.0;4;245000;;;0;0;0;0;A;;45.33527;4.20618;0;;;;;0;;;;;;;;;;;;;;cm;o;7.0;m;2025-11;43058;0000;430580000;Z;Z;4305800;43000;84;43;;;;;;;2722.22
entities-1039548-3572976;pr;m;v;0;80;650.0;4;242000;;;0;0;0;0;A;;45.33527;4.20618;0;1.0;;;;0;;;;;;;;;;;;;;cm;o;;m;2025-11;43058;0000;430580000;Z;Z;4305800;43000;84;43;;;;;;;3025.0
entities-1039566-3576245;pr;m;v;0;65;650.0;5;217000;;;0;0;0;0;A;;45.33527;4.20618;0;;;;;0;;;;;;;;;;;;;;cm;o;;m;2025-11;43058;0000;430580000;Z;Z;4305800;43000;84;43;;;;;;;3338.46
entities-1039566-3576247;pr;m;v;0;70;650.0;5;221000;;;0;0;0;0;A;;45.33527;4.20618;0;;;;;0;;;;;;;;;;;;;;cm;o;;m;2025-11;43058;0000;430580000;Z;Z;4305800;43000;84;43;;;;;;;3157.14
entities-1039566-3576246;pr;m;v;0;84;650.0;4;239000;;;0;0;0;0;A;;45.33527;4.20618;0;;;;;0;;;;;;;;;;;;;;cm;o;;m;2025-11;43058;0000;430580000;Z;Z;4305800;43000;84;43;;;;;;;2845.24
entities-1039566-3576240;pr;m;v;0;85;650.0;4;266000;;;0;0;0;0;A;;45.33527;4.20618;0;;;;;0;;;;;;;;;;;;;;cm;o;;m;2025-11;43058;0000;430580000;Z;Z;4305800;43000;84;43;;;;;;;3129.41
guy-hoquet-immo-facile-7424889;pr;m;v;0;90;80.0;4;129500;;;0;0;1;0;NS;;45.09854;3.49472;Oui;2.0;;;;0;VI;;1.0;;;;;;;;Électrique;;Individuel;a;n;21.0;m;2025-11;43112;0000;431120000;Z;Z;4311200;43104;84;43;7.41;1.0;0.062;7.41;1.0;0.062;1438.89
iad-france-1921751;pr;m;v;0;126;20.0;6;81500;;;0;0;0;0;F;415;45.09415;3.49765;Non;5.0;;;False;0;C;;;;;False;;;;;Électrique;Radiateur;;m;n;;m;2025-11;43112;0000;431120000;Z;Z;4311200;43104;84;43;;;;;;;646.83
guy-hoquet-immo-facile-7388823;pr;m;v;0;91;488.0;7;149500;;;0;0;0;0;G;436;45.09874;3.48874;Oui;2.0;;;;0;C;;;;;;;;;;Électrique;Radiateur;;a;n;;m;2025-11;43112;0000;431120000;Z;Z;4311200;43104;84;43;;;;;;;1642.86
dr-house-immo-1-3126809;pr;m;v;0;200;150.0;7;199900;;;0;0;0;1;E;323;45.08533;4.02918;Oui;;;;False;0;B;;2.0;1.0;;;;;;;;;;a;n;;m;2025-11;43194;0000;431940000;Z;Z;4319400;43000;84;43;;;;;;;999.5
ics-log_LOGERIM_tra-2587PC;pr;m;v;0;230;682.0;12;140000;;;0;0;0;0;E;311;45.0668;4.04855;Non;2.0;;0.0;False;0;E;;;1.0;;;;;1.0;0.0;;;;a;n;;m;2025-11;43194;0000;431940000;Z;Z;4319400;43000;84;43;;;;;;;608.7
entities-1037645-4935566;pr;m;v;0;115;800.0;5;265000;;;0;0;0;1;0;;45.24335;4.28327;0;1.0;;;;0;;;;;;;;;;;;;;cm;o;;m;2025-11;43213;0000;432130000;Z;Z;4321300;43203;84;43;;;;;;;2304.35
entities-1037645-4944959;pr;m;v;0;94;800.0;4;232000;;;0;0;0;1;A;;45.14993;4.12122;0;2.0;;;;0;;;;;;;;;;;;;;cm;o;7.0;m;2025-11;43268;0101;432680101;H;H;4326801;43201;84;43;8.82;1.0;0.043;8.53;3.0;0.041;2468.09
netty-company38325aqy-house-70834;pr;m;v;0;70;350.0;3;69000;;;0;0;0;1;NS;;45.14356;4.12444;Oui;2.0;;;;0;NS;;1.0;;;;;;;;;;;a;n;8.0;m;2025-11;43268;0102;432680102;H;H;4326801;43201;84;43;9.83;3.0;0.12;9.06;4.0;0.11;985.71
iad-france-1880117;pr;m;v;0;51;;3;102000;;;0;0;0;0;E;261;45.13992;4.12254;Non;3.0;;;False;0;E;;;;;False;;;;;Gaz;Radiateur;;m;n;21.0;m;2025-11;43268;0102;432680102;H;H;4326801;43201;84;43;9.83;3.0;0.059;9.06;4.0;0.054;2000.0
netty-company38325aqy-house-69794;pr;m;v;0;100;;5;165000;;;0;0;0;1;G;546;45.14356;4.12444;Oui;3.0;;;True;Sud-Est;F;;;;;;;;;;;;Individuel;a;n;8.0;m;2025-11;43268;0102;432680102;H;H;4326801;43201;84;43;8.12;5.0;0.059;8.12;9.0;0.059;1650.0
