idannonce;type_annonceur;typedebien;typedetransaction;etage;surface;surface_terrain;nb_pieces;prix_bien;prix_maison;prix_terrain;mensualiteFinance;balcon;eau;bain;dpeL;dpeC;mapCoordonneesLatitude;mapCoordonneesLongitude;annonce_exclusive;nb_etages;parking;places_parking;cave;exposition;ges_class;annee_construction;nb_toilettes;nb_terraces;videophone;porte_digicode;surface_balcon;ascenseur;nb_logements_copro;charges_copro;chauffage_energie;chauffage_systeme;chauffage_mode;categorie_annonceur;logement_neuf;duree_int;typedebien_lite;date;INSEE_COM;IRIS;CODE_IRIS;TYP_IRIS_x;TYP_IRIS_y;GRD_QUART;UU2010;REG;DEP;loyer_m2_median_n6;nb_log_n6;taux_rendement_n6;loyer_m2_median_n7;nb_log_n7;taux_rendement_n7;prix_m2_vente
iad-france-1343192;pr;a;v;0;77;;3;85000;;;0;1;0;0;E;300;48.96566;4.3129;Oui;3.0;;1.0;True;0;F;;;;;True;5.0;False;223.0;3504.0;Gaz;Radiateur;Individuel;m;n;;a;2023-04;51242;0101;512420101;H;H;5124201;51501;44;51;9.06;1.0;0.098;8.57;2.0;0.093;1103.9
iad-france-1346004;pr;m;v;0;145;1550.0;6;250000;;;0;0;0;0;E;325;48.9635;4.31991;Oui;1.0;;;False;0;B;1810.0;;;;False;;;;;Électrique;Radiateur;;m;n;8.0;m;2023-04;51242;0101;512420101;H;H;5124201;51501;44;51;8.17;1.0;0.057;8.17;3.0;0.057;1724.14
ag440414-382213342;pr;m;v;0;170;259.0;7;236000;;;0;0;2;1;D;207;48.96172;4.32439;Non;2.0;;2.0;True;0;D;;1.0;;;False;;;;;Gaz;;Individuel;m;n;;m;2023-04;51242;0101;512420101;H;H;5124201;51501;44;51;;;;;;;1388.24
era-607329;pr;m;v;0;114;379.0;6;248400;;;0;0;0;0;A;1;48.96446;4.31695;Oui;;;1.0;;0;D;;;;;;;;;;;;;a;n;8.0;m;2023-04;51242;0101;512420101;H;H;5124201;51501;44;51;8.17;1.0;0.045;8.17;3.0;0.045;2178.95
ag440414-382496665;pr;m;v;0;147;550.0;6;345000;;;0;0;0;1;F;284;49.25543;4.10056;Non;1.0;;;;0;F;;;;;False;;;;;;;;m;n;8.0;m;2023-04;51105;0000;511050000;Z;Z;5110500;51000;44;51;;;;;;;2346.94
orpi-1-130015E2NBV4;pr;m;v;0;108;710.0;5;340000;;;0;1;1;1;E;280;49.26259;4.10496;Oui;;;5.0;True;0;E;1970.0;1.0;1.0;;False;;;;;Gaz;Radiateur;Individuel;a;n;8.0;m;2023-04;51105;0000;511050000;Z;Z;5110500;51000;44;51;;;;;;;3148.15
orpi-1-130902E2LGME;pr;m;v;0;170;614.0;6;490000;;;0;0;0;1;D;207;49.25974;4.09788;Oui;1.0;;1.0;True;0;B;1978.0;2.0;;;;;;;;Électrique;;Individuel;a;n;;m;2023-04;51105;0000;511050000;Z;Z;5110500;51000;44;51;;;;;;;2882.35
ag311656-382683554;pr;m;v;0;80;250.0;4;159000;;;0;0;1;0;D;153;48.95581;4.32049;Oui;;;2.0;False;Est-Ouest;D;;;;;;;;;;;;;m;n;;m;2023-04;51242;0102;512420102;H;H;5124201;51501;44;51;;;;6.82;2.0;0.041;1987.5
ag311656-381962920;pr;m;v;0;90;250.0;5;159000;;;0;0;1;0;D;153;48.95533;4.32096;Oui;;;1.0;False;0;D;;;;;;;;;;;;;m;n;13.0;m;2023-04;51242;0102;512420102;H;H;5124201;51501;44;51;8.99;1.0;0.061;8.03;3.0;0.055;1766.67
iad-france-1349071;pr;m;v;0;96;98.0;4;120000;;;0;0;0;0;E;327;48.86989;3.53874;Oui;1.0;;;False;0;E;;;;;False;;;;;Fioul;Radiateur;;m;n;;m;2023-04;51380;0000;513800000;Z;Z;5138000;51111;44;51;9.93;2.0;0.095;9.93;2.0;0.095;1250.0
