idannonce;type_annonceur;typedebien;typedetransaction;etage;surface;surface_terrain;nb_pieces;prix_bien;prix_maison;prix_terrain;mensualiteFinance;balcon;eau;bain;dpeL;dpeC;mapCoordonneesLatitude;mapCoordonneesLongitude;annonce_exclusive;nb_etages;parking;places_parking;cave;exposition;ges_class;annee_construction;nb_toilettes;nb_terraces;videophone;porte_digicode;surface_balcon;ascenseur;nb_logements_copro;charges_copro;chauffage_energie;chauffage_systeme;chauffage_mode;categorie_annonceur;logement_neuf;duree_int;typedebien_lite;date;INSEE_COM;IRIS;CODE_IRIS;TYP_IRIS_x;TYP_IRIS_y;GRD_QUART;UU2010;REG;DEP;loyer_m2_median_n6;nb_log_n6;taux_rendement_n6;loyer_m2_median_n7;nb_log_n7;taux_rendement_n7;prix_m2_vente
ag030204-497491562;pr;m;v;0;87;498.0;4;169500;;;0;0;1;1;A;68;46.22099;1.88992;Non;1.0;;;;0;A;;1.0;;;;;;;;Électrique;;Individuel;a;n;14.0;m;2025-11;23195;0000;231950000;Z;Z;2319500;23301;75;23;5.21;2.0;0.032;5.21;2.0;0.032;1948.28
iad-france-1929735;pr;m;v;0;140;1309.0;5;239000;;;0;0;0;0;D;208;46.19786;1.90455;Oui;2.0;;;False;0;B;2011.0;;;;False;;;;;Électrique;Radiateur;;m;n;;m;2025-11;23195;0000;231950000;Z;Z;2319500;23301;75;23;5.57;1.0;0.039;5.57;1.0;0.039;1707.14
iad-france-1950060;pr;m;v;0;100;1094.0;1;32500;;;0;0;0;0;NS;;46.20991;1.90371;Oui;2.0;;;False;0;NS;;;;;False;;;;;;;;m;n;;m;2025-11;23195;0000;231950000;Z;Z;2319500;23301;75;23;;;;;;;325.0
safti-1-1566674;pr;m;v;0;190;873.0;8;120000;;;0;0;0;2;NS;;46.23452;1.49556;Oui;;;;False;0;NS;1976.0;2.0;;;False;;;;;Fioul;;Individuel;m;n;;m;2025-11;23176;0102;231760102;H;H;2317601;23201;75;23;;;;;;;631.58
transaxia-1-24349;pr;a;v;0;90;1514.0;5;178200;;;0;0;0;0;F;340;46.23952;1.48403;0;;;;;0;B;1985.0;;;;;;;;;;;;a;n;;a;2025-11;23176;0101;231760101;H;H;2317601;23201;75;23;5.27;1.0;0.032;5.27;1.0;0.032;1980.0
apimo-86470159;pr;m;v;0;95;;5;93500;;;0;0;0;0;D;220;46.23976;1.48367;0;;;;;Est-Ouest;D;;;;;;;;;;Gaz;;Individuel, Central;a;n;;m;2025-11;23176;0101;231760101;H;H;2317601;23201;75;23;7.75;3.0;0.094;7.28;6.0;0.089;984.21
ag060811-498714416;pr;m;v;0;67;1455.0;3;66000;;;0;0;0;1;G;618;46.23177;1.49274;Oui;;;0.0;;0;C;;1.0;;;;;;;;Bois;Poêle à Bois;;m;n;;m;2025-11;23176;0102;231760102;H;H;2317601;23201;75;23;;;;6.98;2.0;0.085;985.07
hektor-35_openimmobilier-ADMIN-7357;pr;m;v;0;100;623.0;5;125000;;;0;0;1;0;D;227;46.23327;1.50347;Non;3.0;;;True;0;D;;2.0;;;;;;;;Gaz;;Individuel;m;n;7.0;m;2025-11;23176;0102;231760102;H;H;2317601;23201;75;23;6.75;3.0;0.065;7.28;6.0;0.07;1250.0
hektor-parentimmo1-106;pr;m;v;0;205;2525.0;7;522500;;;0;0;0;2;C;114;46.22528;1.4854;Non;;;;;Est;C;1900.0;2.0;;;;;;;;Gaz;Sol;Individuel;a;n;;m;2025-11;23176;0102;231760102;H;H;2317601;23201;75;23;;;;;;;2548.78
safti-1-1541900;pr;m;v;0;158;5193.0;7;190000;;;0;0;0;1;F;241;46.24057;1.5083;Non;;;;False;0;F;1961.0;2.0;;;False;;;;;Fioul;;Individuel;m;n;21.0;m;2025-11;23176;0102;231760102;H;H;2317601;23201;75;23;;;;;;;1202.53
