idannonce;type_annonceur;typedebien;typedetransaction;etage;surface;surface_terrain;nb_pieces;prix_bien;prix_maison;prix_terrain;mensualiteFinance;balcon;eau;bain;dpeL;dpeC;mapCoordonneesLatitude;mapCoordonneesLongitude;annonce_exclusive;nb_etages;parking;places_parking;cave;exposition;ges_class;annee_construction;nb_toilettes;nb_terraces;videophone;porte_digicode;surface_balcon;ascenseur;nb_logements_copro;charges_copro;chauffage_energie;chauffage_systeme;chauffage_mode;categorie_annonceur;logement_neuf;duree_int;typedebien_lite;date;INSEE_COM;IRIS;CODE_IRIS;TYP_IRIS_x;TYP_IRIS_y;GRD_QUART;UU2010;REG;DEP;loyer_m2_median_n6;nb_log_n6;taux_rendement_n6;loyer_m2_median_n7;nb_log_n7;taux_rendement_n7;prix_m2_vente
ag732305-372405409;pr;m;v;0;246;682.0;5;384000;;;0;1;1;1;G;813;45.66819;6.39297;Oui;2.0;;4.0;True;0;E;;2.0;;;;;;;;;;;a;n;;m;2023-01;73011;0101;730110101;H;H;7301101;73401;84;73;;;;10.3;4.0;0.079;1560.98
hektor-LACOMBE-IMMOBILIER-215;pr;a;v;2;63;;2;120000;;;0;1;1;0;F;375;45.6759;6.39248;Non;3.0;;;True;Est-Ouest;F;1947.0;1.0;;;;1.0;False;30.0;584.0;Gaz;Radiateur;Individuel;a;n;;a;2023-01;73011;0102;730110102;H;H;7301101;73401;84;73;11.94;50.0;0.075;11.91;198.0;0.075;1904.76
citya-immobilier-5032-TAPP493848;pr;a;v;2;77;;3;142000;;;0;0;1;0;0;;45.67386;6.3883;Non;5.0;;0.0;;Sud;;1970.0;;0.0;;;;True;305.0;1972.0;Gaz;Radiateur;Collectif;a;n;;a;2023-01;73011;0102;730110102;H;H;7301101;73401;84;73;10.12;39.0;0.066;10.38;145.0;0.068;1844.16
ag732209-372461206;pr;m;v;0;150;1300.0;7;380000;;;0;0;2;0;F;335;45.67546;6.39254;Non;;;6.0;;sud-est;F;;2.0;;;;;;;;Fioul;;;a;n;8.0;m;2023-01;73011;0102;730110102;H;H;7301101;73401;84;73;;;;;;;2533.33
rodacom-5201574;pr;a;v;0;57;;2;235000;;;0;0;1;0;C;63;45.67434;6.39166;Non;;;1.0;True;Sud-Est;C;2022.0;1.0;;;;;True;151.0;1120.0;Gaz;;Individuel;a;n;;a;2023-01;73011;0102;730110102;H;H;7301101;73401;84;73;11.94;50.0;0.035;11.91;198.0;0.035;4122.81
gedeon-26274122;pr;an;v;0;44;;2;214000;;;0;0;0;0;0;;45.65888;6.38319;0;;;;;0;;;;;;;;;;;;;;b;o;;a;2023-01;73011;0106;730110106;H;H;7301101;73401;84;73;11.43;16.0;0.028;11.91;198.0;0.029;4863.64
gedeon-26274041;pr;an;v;0;94;;4;255044;;;0;0;0;0;0;;45.6593;6.37405;0;;;;;0;;;;;;;;;;;;;;b;o;;a;2023-01;73011;0106;730110106;H;H;7301101;73401;84;73;;;;9.7;50.0;0.043;2713.23
iad-france-1277318;pr;a;v;0;63;;3;145000;;;0;0;0;0;D;183;45.66602;6.37473;Non;;;1.0;False;0;A;2005.0;;;;True;;True;239.0;960.0;Électrique;Radiateur;Individuel;m;n;;a;2023-01;73011;0106;730110106;H;H;7301101;73401;84;73;10.19;5.0;0.053;10.38;145.0;0.054;2301.59
citya-immobilier-5032-TAPP494459;pr;a;v;2;26;;1;80000;;;0;0;1;0;D;228;45.66437;6.3902;Non;4.0;;0.0;;Sud-Ouest;D;;;0.0;;;;False;56.0;0.0;Gaz;Radiateur;Individuel;a;n;;a;2023-01;73011;0106;730110106;H;H;7301101;73401;84;73;;;;14.07;43.0;0.055;3076.92
visiteonline-p_5527764;pr;an;v;0;60;;3;226000;;;0;0;0;0;0;;45.65888;6.38319;0;;;;;0;;;;;False;False;;True;;;;;;b;o;;a;2023-01;73011;0106;730110106;H;H;7301101;73401;84;73;10.19;5.0;0.032;10.38;145.0;0.033;3766.67
