idannonce;type_annonceur;typedebien;typedetransaction;etage;surface;surface_terrain;nb_pieces;prix_bien;prix_maison;prix_terrain;mensualiteFinance;balcon;eau;bain;dpeL;dpeC;mapCoordonneesLatitude;mapCoordonneesLongitude;annonce_exclusive;nb_etages;parking;places_parking;cave;exposition;ges_class;annee_construction;nb_toilettes;nb_terraces;videophone;porte_digicode;surface_balcon;ascenseur;nb_logements_copro;charges_copro;chauffage_energie;chauffage_systeme;chauffage_mode;categorie_annonceur;logement_neuf;duree_int;typedebien_lite;date;INSEE_COM;IRIS;CODE_IRIS;TYP_IRIS_x;TYP_IRIS_y;GRD_QUART;UU2010;REG;DEP;loyer_m2_median_n6;nb_log_n6;taux_rendement_n6;loyer_m2_median_n7;nb_log_n7;taux_rendement_n7;prix_m2_vente
hektor-28_groupementimmo34-98184;pr;m;v;0;300;700.0;9;70000;;;0;0;1;0;NS;;46.40156;5.44821;Non;3.0;;;;Est-Ouest;NS;1800.0;1.0;;;;;;;;;;;m;n;;m;2025-11;39485;0000;394850000;Z;Z;3948500;39000;27;39;;;;;;;233.33
safti-1-1556004;pr;m;v;0;137;80.0;5;108000;;;0;0;0;1;C;122;46.3928;5.45569;Oui;;;;False;0;A;1948.0;1.0;;;False;;;;;Électrique;;Individuel;m;n;14.0;m;2025-11;39485;0000;394850000;Z;Z;3948500;39000;27;39;;;;;;;788.32
iad-france-1933171;pr;m;v;0;112;488.0;5;130000;;;0;0;0;0;D;226;46.37167;5.4391;Oui;3.0;;;False;0;B;;;;;False;3.0;;;;;;;m;n;;m;2025-11;39485;0000;394850000;Z;Z;3948500;39000;27;39;;;;;;;1160.71
ag743447-497503202;pr;m;v;0;250;750.0;12;420000;;;0;1;3;0;E;376;46.28327;5.85865;Non;4.0;;9.0;False;Sud;C;;3.0;;;;;;;;Bois;Poêle à Bois;;m;n;14.0;m;2025-11;39413;0000;394130000;Z;Z;3941300;39000;27;39;;;;;;;1680.0
safti-1-1557942;pr;m;v;0;120;800.0;4;235000;;;0;1;0;1;NS;;46.33315;5.67774;Oui;;;;False;0;NS;1989.0;2.0;;;False;;;;;Électrique;;Individuel;m;n;;m;2025-11;39283;0000;392830000;Z;Z;3928300;39000;27;39;;;;;;;1958.33
safti-1-1558253;pr;m;v;0;113;2880.0;5;195000;;;0;0;0;0;D;247;46.69832;5.90776;Oui;;;3.0;False;0;B;1949.0;1.0;;;False;;;;;;;Individuel;m;n;;m;2025-11;39419;0000;394190000;Z;Z;3941900;39000;27;39;;;;;;;1725.66
safti-1-1546295;pr;m;v;0;139;1042.0;5;375000;;;0;0;0;1;D;185;46.79994;5.68778;Oui;;;2.0;True;0;A;1948.0;1.0;;;False;;;;;Électrique;;Individuel;m;n;;m;2025-11;39426;0000;394260000;Z;Z;3942600;39000;27;39;;;;;;;2697.84
netty-pietrapolis-house-68332;pr;m;v;0;176;1800.0;8;289000;;;0;1;1;1;D;229;46.39372;5.84523;Oui;3.0;;3.0;;Nord-Est;C;1977.0;2.0;1.0;;;;;;;;;;a;n;;m;2025-11;39032;0000;390320000;Z;Z;3903200;39000;27;39;;;;;;;1642.05
ag922880-497115785;pr;m;v;0;131;5444.0;6;329000;;;0;0;1;2;C;124;46.72245;5.53399;Non;3.0;;5.0;;0;C;;2.0;;;;;;;;;;;m;n;6.0;m;2025-11;39217;0000;392170000;Z;Z;3921700;39000;27;39;;;;;;;2511.45
apimo-86400540;pr;m;v;0;147;;7;80000;;;0;0;0;0;G;705;46.79756;5.54978;Oui;1.0;;;;0;E;;;;;;;;;;;;;a;n;14.0;m;2025-11;39310;0000;393100000;Z;Z;3931000;39000;27;39;;;;;;;544.22
ifsp6a-5052263;pr;m;v;0;146;500.0;6;159000;;;0;0;0;0;C;154;46.42463;5.59603;Oui;;;;;Est-Ouest;A;;;;;;;;;;;;Individuel;a;n;14.0;m;2025-11;39290;0000;392900000;Z;Z;3929000;39000;27;39;;;;;;;1089.04
safti-1-1556726;pr;a;v;0;62;;4;59000;;;0;0;0;1;NS;;46.45951;5.79404;Oui;;;1.0;False;0;NS;1940.0;1.0;;;False;;False;12.0;;;;;m;n;;a;2025-11;39184;0000;391840000;Z;Z;3918400;39000;27;39;;;;;;;951.61
ag922880-497260667;pr;a;v;0;60;;3;119500;;;0;0;1;1;D;219;46.66806;5.58454;Non;4.0;;1.0;True;sud-ouest;B;;1.0;;;;;;7.0;;Électrique;Convecteur;Individuel;m;n;;a;2025-11;39411;0000;394110000;Z;Z;3941100;39401;27;39;8.14;2.0;0.049;8.14;2.0;0.049;1991.67
century-21-202_2720_3973;pr;m;v;0;192;;7;379000;;;0;0;1;1;E;269;46.67068;5.58915;Oui;;;2.0;;0;D;1614.0;3.0;0.0;;;;;;;Gaz;Radiateur;Individuel;a;n;8.0;m;2025-11;39411;0000;394110000;Z;Z;3941100;39401;27;39;;;;;;;1973.96
ifsp6a-4779494;pr;m;v;0;203;1000.0;9;325000;;;0;0;1;1;F;472;46.54275;5.91573;Oui;3.0;;;;Sud-Est;E;1970.0;3.0;;;False;;;;;Fioul;Radiateur;Individuel;a;n;;m;2025-11;39258;0000;392580000;Z;Z;3925800;39000;27;39;;;;;;;1600.99
ag340369-496887647;pr;m;v;0;215;2453.0;7;258000;;;0;0;2;0;D;134;47.12638;5.68915;Non;;;4.0;;0;D;;2.0;;;;;;;;Bois;Poêle à Bois;;m;n;;m;2025-11;39218;0000;392180000;Z;Z;3921800;39000;27;39;;;;;;;1200.0
hektor-4_PROVIMO2023-6673;pr;a;v;2;117;;4;130000;;;0;1;0;1;C;141;47.1344;5.69043;Oui;3.0;;3.0;False;0;B;1948.0;1.0;;;;;False;5.0;1530.0;;;Collectif;m;n;;a;2025-11;39218;0000;392180000;Z;Z;3921800;39000;27;39;;;;;;;1111.11
immo-facile-59427703;pr;m;v;0;240;527.0;8;259000;;;0;0;2;1;C;164;47.15744;5.52437;Non;2.0;;4.0;True;0;A;;4.0;1.0;;;;;;;Électrique;;Individuel;a;n;;m;2025-11;39014;0000;390140000;Z;Z;3901400;39000;27;39;;;;;;;1079.17
apimo-86435057;pr;m;v;0;195;;6;258000;;;0;0;0;0;D;190;46.54749;5.5815;0;2.0;;;;0;D;;;;;;;;;;Gaz;;Individuel, Central;a;n;;m;2025-11;39443;0000;394430000;Z;Z;3944300;39000;27;39;;;;;;;1323.08
apimo-86427776;pr;m;v;0;200;8000.0;8;350000;;;0;0;0;0;D;180;46.64699;5.64283;Oui;;;;;0;;;;;;;;;;;Bois;;Individuel, Central;a;n;;m;2025-11;39445;0000;394450000;Z;Z;3944500;39000;27;39;;;;;;;1750.0
ag440414-497050226;pr;m;v;0;125;1203.0;6;270000;;;0;0;0;1;D;219;46.91095;5.63457;Non;2.0;;;;Nord-Sud;B;;2.0;;;False;;;;;;;Individuel;m;n;;m;2025-11;39028;0000;390280000;Z;Z;3902800;39000;27;39;;;;;;;2160.0
iad-france-1949198;pr;m;v;0;130;564.0;5;349000;;;0;0;0;0;A;49;47.10742;5.49723;Non;3.0;;;False;0;A;2019.0;;;;False;;;;;Électrique;Radiateur;;m;n;;m;2025-11;39198;0101;391980101;A;A;3919801;39402;27;39;;;;8.02;3.0;0.036;2684.62
iad-france-1947726;pr;m;v;0;90;607.0;4;250000;;;0;0;0;0;E;216;47.08052;5.50499;Non;4.0;;;False;0;E;1975.0;;;;False;;;;;;;;m;n;7.0;m;2025-11;39198;0109;391980109;H;A;3919801;39402;27;39;11.84;2.0;0.051;12.41;10.0;0.054;2777.78
ag311656-499904786;pr;m;v;0;326;4198.0;10;390000;;;0;0;1;0;C;119;47.07929;5.50711;Non;;;;;0;A;;1.0;;;;;;;;;;Individuel;m;n;;m;2025-11;39198;0109;391980109;H;A;3919801;39402;27;39;;;;;;;1196.32
immo-facile-59519053;pr;m;v;0;82;763.0;4;149990;;;0;0;1;0;F;335;47.09842;5.47297;Oui;2.0;;;;0;F;;1.0;;;False;;;;;Fioul;Radiateur;Individuel;a;n;;m;2025-11;39198;0104;391980104;H;A;3919801;39402;27;39;14.34;4.0;0.094;12.41;10.0;0.081;1829.15
