idannonce;type_annonceur;typedebien;typedetransaction;etage;surface;surface_terrain;nb_pieces;prix_bien;prix_maison;prix_terrain;mensualiteFinance;balcon;eau;bain;dpeL;dpeC;mapCoordonneesLatitude;mapCoordonneesLongitude;annonce_exclusive;nb_etages;parking;places_parking;cave;exposition;ges_class;annee_construction;nb_toilettes;nb_terraces;videophone;porte_digicode;surface_balcon;ascenseur;nb_logements_copro;charges_copro;chauffage_energie;chauffage_systeme;chauffage_mode;categorie_annonceur;logement_neuf;duree_int;typedebien_lite;date;INSEE_COM;IRIS;CODE_IRIS;TYP_IRIS_x;TYP_IRIS_y;GRD_QUART;UU2010;REG;DEP;loyer_m2_median_n6;nb_log_n6;taux_rendement_n6;loyer_m2_median_n7;nb_log_n7;taux_rendement_n7;prix_m2_vente
lamy-38-GB00216965;pr;a;v;0;17;;1;66000;;;0;1;0;0;D;210;44.26914;6.58661;Non;;;;False;Ouest;B;;;;;False;;False;1.0;1100.0;;;;a;n;;a;2025-11;04006;0000;040060000;Z;Z;0400600;04000;93;04;29.88;1.0;0.092;29.88;1.0;0.092;3882.35
ag040153-496000913;pr;a;v;2;24;;1;79000;;;0;0;0;0;E;320;44.27574;6.57671;Oui;5.0;;;;0;B;;;;;;;;;;Électrique;;;a;n;;a;2025-11;04006;0000;040060000;Z;Z;0400600;04000;93;04;29.88;1.0;0.109;29.88;1.0;0.109;3291.67
hektor-INETSE_1-185;pr;m;v;0;200;437.0;10;990000;;;0;0;2;0;C;165;44.24412;6.63413;Non;3.0;;;;Sud-Ouest;A;2007.0;3.0;;;;;;;250.0;;;Individuel;a;n;;m;2025-11;04006;0000;040060000;Z;Z;0400600;04000;93;04;;;;;;;4950.0
ag040153-494907341;pr;a;v;2;28;;3;95000;;;0;0;0;0;E;320;44.29108;6.56085;Oui;3.0;;;;0;B;;;;;;;;;;Électrique;;;a;n;;a;2025-11;04006;0000;040060000;Z;Z;0400600;04000;93;04;;;;;;;3392.86
nestenn-1-99939347155;pr;a;v;4;91;;4;330000;;;0;0;0;2;C;162;44.28848;6.55959;Oui;6.0;;2.0;True;0;A;2006.0;2.0;1.0;;True;;True;;7424.0;Électrique;Radiateur;Individuel;a;n;;a;2025-11;04006;0000;040060000;Z;Z;0400600;04000;93;04;13.28;1.0;0.044;13.28;1.0;0.044;3626.37
hektor-INETSE_1-181;pr;m;v;0;151;90.0;6;225000;;;0;0;3;0;F;493;44.24334;6.61868;Non;3.0;;;;Ouest;C;1948.0;3.0;;;;;;4.0;;;;Individuel;a;n;;m;2025-11;04006;0000;040060000;Z;Z;0400600;04000;93;04;;;;;;;1490.07
era-2-59409187;pr;m;v;0;81;668.0;4;289000;;;0;1;1;1;F;391;43.83037;5.75694;Non;2.0;;4.0;False;Sud;F;1974.0;2.0;1.0;;False;;;;;Gaz;Radiateur;Individuel;a;n;;m;2025-11;04112;0109;041120109;D;H;0411201;04401;93;04;11.91;3.0;0.04;11.5;36.0;0.039;3567.9
apimo-86384345;pr;a;v;1;56;;3;97000;;;0;1;0;0;F;267;43.83546;5.78249;0;6.0;;;;Sud-Est-Ouest;F;;;;;;7.0;;;;Fioul;;Collectif, Central;a;n;;a;2025-11;04112;0105;041120105;H;H;0411201;04401;93;04;10.7;38.0;0.074;10.98;378.0;0.076;1732.14
hektor-quatimmo-332;pr;a;v;3;57;;3;95000;;;0;0;0;1;E;267;43.83469;5.78429;Non;5.0;;;True;Sud-Est;F;1900.0;1.0;1.0;;;;;2.0;1000.0;;;;a;n;;a;2025-11;04112;0105;041120105;H;H;0411201;04401;93;04;10.7;38.0;0.077;10.98;378.0;0.079;1666.67
ifsp6a-4680938;pr;a;v;3;83;;4;139000;;;0;1;1;0;E;321;43.8337;5.77676;Oui;5.0;;1.0;True;0;D;1966.0;1.0;;;;;False;;412.72;;;Collectif;a;n;;a;2025-11;04112;0104;041120104;H;H;0411201;04401;93;04;10.28;7.0;0.074;10.06;123.0;0.072;1674.7
ag571045-495791987;pr;m;v;0;87;;5;238000;;;0;0;0;1;G;432;43.84204;5.7797;Oui;;;1.0;;0;G;;1.0;;;;;;;;;;Individuel;a;n;;m;2025-11;04112;0105;041120105;H;H;0411201;04401;93;04;;;;10.86;12.0;0.048;2735.63
mgc-BPAIXLAPE281474977229113;pr;an;v;0;85;;4;269000;;;0;0;0;0;0;;43.8338;5.78267;0;;;;;0;;;;;;;;;;;;;;ca;o;;a;2025-11;04112;0101;041120101;H;H;0411201;04401;93;04;10.0;19.0;0.038;10.06;123.0;0.038;3164.71
mgc-BPAIXLAPE281474977229117;pr;an;v;0;66;85.0;3;215000;;;0;0;0;0;0;;43.8338;5.78267;0;;;;;0;;;;;;;;;;;;;;ca;o;;a;2025-11;04112;0101;041120101;H;H;0411201;04401;93;04;9.68;46.0;0.036;10.98;378.0;0.04;3257.58
netty-company37401foe-appt-2325;pr;a;v;2;47;;2;139700;;;0;0;1;0;C;142;43.83193;5.78645;Non;5.0;;;False;Est;A;1978.0;;1.0;;;;True;100.0;;Électrique;;Individuel;a;n;;a;2025-11;04112;0103;041120103;H;H;0411201;04401;93;04;13.06;74.0;0.053;13.3;317.0;0.054;2972.34
apimo-86337806;pr;a;v;0;84;;3;249000;;;0;0;0;0;D;187;43.83088;5.78311;0;4.0;;;;0;A;;;1.0;;True;;;32.0;1656.0;Électrique;Convecteur;Individuel;a;n;;a;2025-11;04112;0103;041120103;H;H;0411201;04401;93;04;11.02;126.0;0.045;10.98;378.0;0.044;2964.29
iad-france-1939614;pr;a;v;0;64;;2;220000;;;0;0;0;0;C;148;43.82868;5.78793;Oui;3.0;;;False;0;A;1996.0;;;;True;;False;61.0;925.92;Électrique;;Individuel;m;n;;a;2025-11;04112;0103;041120103;H;H;0411201;04401;93;04;13.06;74.0;0.046;13.3;317.0;0.046;3437.5
dr-house-immo-1-1126691;pr;a;v;0;74;;3;179500;;;0;1;1;0;C;114;43.82865;5.77822;Non;4.0;;2.0;True;Sud-Est;A;1967.0;;;;;;False;;;;;;a;n;;a;2025-11;04112;0102;041120102;H;H;0411201;04401;93;04;11.59;43.0;0.057;10.98;378.0;0.054;2425.68
era-2-59385159;pr;a;vp;3;79;;3;319500;;;0;0;0;0;C;107;43.83424;5.77819;Oui;4.0;;2.0;False;Sud-Ouest;C;2014.0;;1.0;;True;;True;214.0;;;;;a;n;;a;2025-11;04112;0102;041120102;H;H;0411201;04401;93;04;11.59;43.0;0.034;10.98;378.0;0.033;4044.3
ag040457-495788141;pr;m;v;0;144;1364.0;5;450000;;;0;0;0;1;D;191;43.82143;5.7797;Oui;;;1.0;;0;B;;1.0;;;;;;;;Électrique;;Individuel;a;n;;m;2025-11;04112;0108;041120108;H;H;0411201;04401;93;04;10.88;2.0;0.042;10.86;12.0;0.042;3125.0
