REG;DEP;INSEE_COM;type_annonceur;categorie_annonceur;typedebien;typedetransaction;nb_pieces;dpeL;surface_median;prix_bien_median;balcon_moy;eau_moy;bain_moy;nb_log
44;10;10003;pr;a;a;l;2;D;49.0;345.0;0.0;0.5;0.0;2
44;10;10003;pr;a;a;l;2;E;76.0;540.0;0.0;1.0;0.0;1
44;10;10003;pr;a;a;l;2;F;42.0;430.0;0.0;1.0;0.0;2
44;10;10003;pr;a;a;l;3;C;58.0;422.0;0.0;0.0;1.0;1
44;10;10003;pr;a;a;l;3;D;67.5;419.0;0.17;0.17;0.33;6
44;10;10003;pr;a;a;l;3;VI;135.0;540.0;0.0;1.0;0.0;1
44;10;10003;pr;a;a;l;4;D;64.0;640.0;0.0;0.33;1.0;3
44;10;10003;pr;a;m;l;3;E;97.5;502.0;0.0;0.5;0.5;2
44;10;10003;pr;a;m;l;4;0;100.0;704.0;0.0;1.0;0.0;1
44;10;10003;pr;a;m;l;4;E;116.0;810.0;0.0;0.0;1.0;1
44;10;10003;pr;a;m;l;5;0;101.0;750.0;0.0;0.0;1.0;1
44;10;10003;pr;a;m;l;5;D;93.0;620.0;0.0;0.0;1.0;1
44;10;10003;pr;a;m;l;5;E;95.0;675.0;0.0;0.0;1.0;2
44;10;10006;pr;a;a;l;1;D;26.0;310.0;0.0;0.6;0.0;5
44;10;10006;pr;a;a;l;1;E;14.0;310.0;0.0;0.67;0.0;3
44;10;10006;pr;a;a;l;2;D;42.0;387.0;0.0;0.5;0.0;2
44;10;10006;pr;a;a;l;2;VI;40.0;400.0;0.0;0.0;0.0;1
44;10;10006;pr;a;a;l;3;0;55.0;440.0;0.0;0.5;0.0;2
44;10;10006;pr;a;a;l;3;C;67.0;480.0;0.0;0.0;1.0;1
44;10;10006;pr;a;a;l;3;E;65.5;455.0;0.0;0.5;0.0;2
44;10;10006;pr;a;a;l;4;C;79.0;490.0;0.0;0.0;1.0;1
44;10;10006;pr;a;a;l;4;E;78.0;531.0;0.0;0.0;2.0;1
44;10;10006;pr;a;a;l;5;D;103.5;631.0;0.0;1.0;0.0;2
44;10;10006;pr;a;m;l;3;E;74.0;523.0;0.0;0.0;1.0;1
44;10;10006;pr;a;m;l;4;F;55.0;480.0;0.0;0.0;0.0;1
44;10;10007;pr;a;m;l;3;E;77.0;440.0;0.0;1.0;1.0;1
44;10;10013;pr;a;m;l;5;0;93.0;750.0;0.0;0.0;1.0;1
44;10;10018;pr;a;m;l;3;A;80.0;450.0;0.0;1.0;0.0;1
44;10;10018;pr;a;m;l;3;VI;80.0;450.0;0.0;1.0;0.0;1
44;10;10020;pr;a;m;l;5;D;132.0;790.0;0.0;1.0;1.0;1
44;10;10030;pr;a;m;l;4;D;93.0;827.0;0.0;0.0;1.0;1
