idannonce;type_annonceur;typedebien;typedetransaction;etage;surface;surface_terrain;nb_pieces;prix_bien;prix_maison;prix_terrain;mensualiteFinance;balcon;eau;bain;dpeL;dpeC;mapCoordonneesLatitude;mapCoordonneesLongitude;annonce_exclusive;nb_etages;parking;places_parking;cave;exposition;ges_class;annee_construction;nb_toilettes;nb_terraces;videophone;porte_digicode;surface_balcon;ascenseur;nb_logements_copro;charges_copro;chauffage_energie;chauffage_systeme;chauffage_mode;categorie_annonceur;logement_neuf;duree_int;typedebien_lite;date;INSEE_COM;IRIS;CODE_IRIS;TYP_IRIS_x;TYP_IRIS_y;GRD_QUART;UU2010;REG;DEP;loyer_m2_median_n6;nb_log_n6;taux_rendement_n6;loyer_m2_median_n7;nb_log_n7;taux_rendement_n7;prix_m2_vente
ag280729-325377372;pr;m;v;0;160;734.0;7;336000;;;0;0;1;1;C;153;48.67171;1.46875;Oui;;;1.0;False;Sud;C;;;;;;;;;;Gaz;;;a;n;;m;2021-12;28415;0000;284150000;Z;Z;2841500;28000;24;28;;;;;;;2100.0
immo-facile-48276104;pr;m;v;0;155;695.0;5;247000;;;0;0;0;2;F;379;48.58142;1.23191;Oui;1.0;;;;0;C;1890.0;2.0;;;False;;;;;Fioul;Radiateur;Individuel;a;n;;m;2021-12;28089;0000;280890000;Z;Z;2808900;28102;24;28;;;;;;;1593.55
hektor-cphrambouillet-80892;pr;m;v;0;160;695.0;6;224000;;;0;0;1;1;D;166;48.29037;1.78097;Non;;;;;0;E;1800.0;;;;;;;;;Fioul;Radiateur;Individuel;a;n;;m;2021-12;28274;0000;282740000;Z;Z;2827400;28000;24;28;;;;;;;1400.0
orpi-1-007080E25EPN;pr;m;v;0;64;423.0;4;196000;;;0;0;0;1;E;259.0;48.40393;1.49321;Non;;;2.0;;0;E;;;1.0;;;;;;;;;Individuel;a;n;;m;2021-12;28269;0000;282690000;Z;Z;2826900;28501;24;28;9.09;1.0;0.036;9.09;1.0;0.036;3062.5
adapt-immo-3011431357;pr;m;v;0;65;2500.0;3;86000;;;0;0;1;0;G;517;48.11223;1.50509;Non;1.0;;;False;0;C;;1.0;;;;;;;;Électrique;;;m;n;;m;2021-12;28283;0000;282830000;Z;Z;2828300;28000;24;28;;;;;;;1323.08
hektor-A-LA-PETITE-COMMISSION-4794;pr;m;v;0;78;1348.0;5;189000;;;0;0;0;1;D;226;48.34411;1.20152;Non;1.0;;;;0;B;2008.0;1.0;1.0;;;;;;;Électrique;Radiateur;Individuel;a;n;;m;2021-12;28091;0000;280910000;Z;Z;2809100;28000;24;28;;;;;;;2423.08
hektor-so-well-immobilier-57;pr;m;v;0;42;1200.0;2;69800;;;0;0;0;1;G;538;48.25124;1.32013;Non;1.0;;;;0;E;;1.0;;;;;;;;;;;a;n;;m;2021-12;28370;0000;283700000;Z;Z;2837000;28000;24;28;;;;;;;1661.9
hektor-ALAPETITECOMMISSIONILLIERSCOMBRAY-4043;pr;m;v;0;166;1166.0;7;420250;;;0;0;1;0;0;;48.37978;1.45076;Non;3.0;;;;0;;1997.0;2.0;2.0;;;;;;;;;;a;n;;m;2021-12;28388;0000;283880000;Z;Z;2838800;28000;24;28;;;;;;;2531.63
century-21-202_3346_1235;pr;m;v;0;175;;5;339200;;;0;0;0;0;C;155.7;48.36413;1.75992;Oui;;;0.0;;0;C;;0.0;0.0;;;;;;;Fioul;Chaudière;;a;n;;m;2021-12;28291;0000;282910000;Z;Z;2829100;28000;24;28;6.84;2.0;0.042;6.84;2.0;0.042;1938.29
ag920856-314745630;pr;m;v;0;116;;4;197000;;;0;0;0;0;0;;48.3456;1.76959;Non;;;;True;0;;;;;;False;;;;;;;;network;n;;m;2021-12;28291;0000;282910000;Z;Z;2829100;28000;24;28;8.16;1.0;0.058;8.16;1.0;0.058;1698.28
ag691704-325278282;pr;m;v;0;180;;7;321000;;;0;0;0;2;C;93;48.30607;1.24881;Non;;;1.0;False;0;C;;2.0;;;;;;;;Gaz, Bois;Poêle à Bois;Individuel;network;n;;m;2021-12;28196;0000;281960000;Z;Z;2819600;28106;24;28;;;;;;;1783.33
hektor-A-LA-PETITE-COMMISSION-4802;pr;m;v;0;162;4500.0;6;319300;;;0;0;0;2;0;;48.31444;1.16232;Non;2.0;;5.0;;0;;2017.0;2.0;1.0;;;;;;;;Sol;;a;n;;m;2021-12;28196;0000;281960000;Z;Z;2819600;28106;24;28;;;;;;;1970.99
hektor-ALAPETITECOMMISSIONILLIERSCOMBRAY-4042;pr;m;v;0;162;4500.0;6;319300;;;0;0;0;1;0;;48.2995;1.24442;Non;2.0;;;;0;;2017.0;1.0;1.0;;;;;;;;;;a;n;;m;2021-12;28196;0000;281960000;Z;Z;2819600;28106;24;28;;;;;;;1970.99
hektor-ALAPETITECOMMISSIONILLIERSCOMBRAY-4040;pr;m;v;0;106;992.0;4;95000;;;0;0;2;0;0;;48.2995;1.24442;Non;1.0;;;;0;;1900.0;1.0;;;;;;;;;;;a;n;;m;2021-12;28196;0000;281960000;Z;Z;2819600;28106;24;28;;;;;;;896.23
hektor-ALAPETITECOMMISSIONILLIERSCOMBRAY-4041;pr;m;v;0;231;318.0;8;189000;;;0;0;1;0;0;;48.2995;1.24442;Non;2.0;;;;0;;1900.0;3.0;;;;;;;;;;;a;n;;m;2021-12;28196;0000;281960000;Z;Z;2819600;28106;24;28;;;;;;;818.18
ag754889-326092050;pr;m;v;0;177;3369.0;5;325000;;;0;0;0;1;D;;48.01509;1.49431;Non;;;2.0;;0;C;;1.0;;;;;;;;;;;a;n;;m;2021-12;28330;0000;283300000;Z;Z;2833000;28000;24;28;;;;;;;1836.16
ag691704-325278519;pr;m;v;0;107;;3;208000;;;0;0;1;1;NS;;48.44236;1.80641;Oui;;;;True;0;;;2.0;;;;;;;;Électrique;Radiateur;Individuel;network;n;;m;2021-12;28013;0000;280130000;Z;Z;2801300;28000;24;28;;;;;;;1943.93
hektor-A-LA-PETITE-COMMISSION-4801;pr;m;v;0;106;992.0;4;95000;;;0;0;2;0;0;;48.29792;1.18536;Non;1.0;;;;0;;1900.0;2.0;;;;;;;;Électrique;Radiateur;Individuel;a;n;;m;2021-12;28242;0000;282420000;Z;Z;2824200;28000;24;28;;;;;;;896.23
hektor-alainpally-5973;pr;m;v;0;103;282.0;5;123050;;;0;0;1;1;F;356.1;48.11221;1.41468;Non;2.0;;;;Nord-Sud;C;1948.0;1.0;;;;;;;;;;Individuel;a;n;;m;2021-12;28106;0000;281060000;Z;Z;2810600;28000;24;28;;;;;;;1194.66
immo-facile-48250960;pr;m;v;0;140;928.0;5;299000;;;0;0;1;1;E;213.0;48.43884;1.81035;Oui;;;;;0;E;1850.0;2.0;;;;;;;;Fioul;Radiateur;Individuel;a;n;;m;2021-12;28013;0000;280130000;Z;Z;2801300;28000;24;28;;;;;;;2135.71
ag440414-325517961;pr;m;v;0;110;3459.0;6;240000;;;0;0;2;0;G;354;48.43627;1.714;Oui;;;;;0;G;;2.0;;;False;;;;;Fioul;;Individuel;m;n;;m;2021-12;28039;0000;280390000;Z;Z;2803900;28000;24;28;8.63;1.0;0.047;8.63;1.0;0.047;2181.82
square-habitat-immo-facile-41621919;pr;m;v;0;250;2028.0;4;619500;;;0;0;0;0;F;401;48.45034;1.57985;Non;1.0;;;;0;F;2000.0;;;;;;;;;;;;a;n;;m;2021-12;28278;0000;282780000;Z;Z;2827800;28000;24;28;11.71;1.0;0.057;11.71;1.0;0.057;2478.0
hektor-ASIMMO28-393;pr;m;v;0;400;1874.0;6;441000;;;0;0;4;3;NS;;48.71024;1.27776;Non;2.0;;3.0;;0;NS;;4.0;;;;;;;;;;;a;n;;m;2021-12;28170;0000;281700000;Z;Z;2817000;28000;24;28;;;;;;;1102.5
rodacom-4892668;pr;m;v;0;330;27000.0;11;761250;;;0;0;2;0;E;267;48.71665;1.36509;Non;;;;False;Sud-Est;;1948.0;;;;;;;;;;Radiateur;Individuel;a;n;;m;2021-12;28404;0105;284040105;A;H;2840401;28401;24;28;;;;;;;2306.82
ag280529-324731610;pr;m;v;0;84;;4;222000;;;0;0;1;0;NS;;48.71665;1.36509;Non;;;;;0;;;;;;;;;;;;;;a;n;;m;2021-12;28404;0105;284040105;A;H;2840401;28401;24;28;;;;10.9;3.0;0.049;2642.86
immo-facile-46669874;pr;m;v;0;316;8889.0;10;572000;;;0;0;1;2;E;185.0;48.67167;1.49366;Non;;;;True;0;E;1970.0;4.0;2.0;;;;;;;Fioul;;Individuel;a;n;;m;2021-12;28094;0000;280940000;Z;Z;2809400;28204;24;28;;;;;;;1810.13
immo-facile-48166845;pr;m;v;0;144;2501.0;6;199000;;;0;0;1;0;D;193.0;48.07637;1.14981;Oui;;;;;0;A;1987.0;2.0;;;;;;;;;;Individuel;;n;;m;2021-12;28012;0000;280120000;Z;Z;2801200;28000;24;28;5.48;1.0;0.048;5.48;1.0;0.048;1381.94
hektor-chateaudunimmobilier-4062;pr;m;v;0;92;1886.0;5;118000;;;0;0;1;0;VI;;48.09958;1.12247;Oui;;;;;Sud;VI;1999.0;1.0;;;;;;;;Électrique;Radiateur;Individuel;a;n;;m;2021-12;28012;0000;280120000;Z;Z;2801200;28000;24;28;5.0;3.0;0.047;5.0;3.0;0.047;1282.61
hektor-cphdourdan-80496;pr;m;v;0;147;410.0;7;185000;;;0;0;1;1;D;199;48.31651;1.79123;Non;2.0;;;;0;B;1800.0;2.0;;;;;;;;;Radiateur;Individuel;a;n;;m;2021-12;28215;0000;282150000;Z;Z;2821500;28000;24;28;;;;;;;1258.5
entities-1038400-3468481;pr;m;v;0;87;420.0;5;204370;;;0;0;0;1;0;;48.32473;1.78834;0;1.0;;;;0;;;;;;;;;;;;;;cm;o;;m;2021-12;28215;0000;282150000;Z;Z;2821500;28000;24;28;6.86;1.0;0.035;6.86;1.0;0.035;2349.08
hektor-petitecommissionluisant-4284;pr;a;v;3;48;;2;97000;;;0;0;0;1;E;274.0;48.45192;1.46414;Non;3.0;;1.0;False;0;F;;;;;;;False;;1440.0;Gaz;;Collectif;a;n;;a;2021-12;28229;0102;282290102;H;H;2822901;28501;24;28;11.63;9.0;0.069;12.62;81.0;0.075;2020.83
century-21-202_2606_21159;pr;a;v;0;55;;3;139000;;;0;0;1;0;E;283;48.44673;1.47602;Oui;4.0;;1.0;;0;C;1990.0;1.0;1.0;;False;;True;88.0;834.64;Électrique;;Individuel;a;n;;a;2021-12;28229;0301;282290301;H;H;2822901;28501;24;28;10.9;11.0;0.052;10.84;48.0;0.051;2527.27
hektor-petitecommissionluisant-4286;pr;m;v;0;158;613.0;6;410000;;;0;0;1;1;C;125.0;48.4569;1.45546;Non;3.0;;1.0;True;0;D;1930.0;1.0;1.0;;;;;;;Gaz;;Individuel;a;n;;m;2021-12;28229;0301;282290301;H;H;2822901;28501;24;28;;;;;;;2594.94
century-21-202_2606_21138;pr;m;v;0;121;951.0;7;269000;;;0;0;1;1;D;230.0;48.36669;1.34243;Oui;;;1.0;;0;A;1996.0;2.0;1.0;;;;;;;Électrique;;Individuel;a;n;8.0;m;2021-12;28021;0000;280210000;Z;Z;2802100;28000;24;28;;;;;;;2223.14
immo-facile-48227707;pr;m;v;0;83;1072.0;4;180000;;;0;0;1;0;F;386;48.36022;1.34321;Non;;;;False;0;C;1978.0;1.0;;;False;;;;;Électrique;;Individuel;a;n;;m;2021-12;28021;0000;280210000;Z;Z;2802100;28000;24;28;8.21;1.0;0.045;8.21;1.0;0.045;2168.67
hektor-MLMT21-4471;pr;m;v;0;82;1072.0;5;169000;;;0;0;1;0;F;386;48.36355;1.34366;Non;1.0;;;;0;C;1979.0;1.0;1.0;;;;;;;;;;a;n;;m;2021-12;28021;0000;280210000;Z;Z;2802100;28000;24;28;;;;;;;2060.98
hektor-MLMT21-4497;pr;m;v;0;82;1072.0;5;169000;;;0;0;1;0;F;386;48.36579;1.32224;Non;1.0;;;;0;C;1979.0;1.0;1.0;;;;;;;;;;a;n;;m;2021-12;28021;0000;280210000;Z;Z;2802100;28000;24;28;;;;;;;2060.98
ag743447-324992958;pr;m;v;0;130;4521.0;7;291000;;;0;0;0;1;D;176.0;48.78932;1.52035;Non;1.0;;;;Est-Ouest;A;;;;;;;;;;;;;network;n;;m;2021-12;28193;0000;281930000;Z;Z;2819300;28000;24;28;;;;;;;2238.46
entities-1038400-3468489;pr;m;v;0;87;848.0;5;226735;;;0;0;0;1;0;;48.36562;1.63594;0;1.0;;;;0;;;;;;;;;;;;;;cm;o;;m;2021-12;28309;0000;283090000;Z;Z;2830900;28000;24;28;;;;;;;2606.15
immo-facile-48242195;pr;m;v;0;113;1081.0;4;237000;;;0;0;0;1;D;224.0;48.61281;1.46776;Non;1.0;;;;0;B;1984.0;2.0;1.0;;;;;;;Électrique;Radiateur;Individuel;a;n;;m;2021-12;28289;0000;282890000;Z;Z;2828900;28000;24;28;;;;;;;2097.35
rodacom-4850062;pr;m;v;0;243;3000.0;9;399000;;;0;0;1;1;0;;48.732;1.28473;Non;;;;False;Sud;;;2.0;;;;;;;;Fioul;Radiateur;Individuel;a;n;;m;2021-12;28216;0000;282160000;Z;Z;2821600;28000;24;28;;;;;;;1641.98
ag920856-323637024;pr;m;v;0;450;545.0;11;539000;;;0;0;1;1;C;120.0;48.61789;0.9136;Non;;;;False;0;A;;;;;;;;;;;;;network;n;;m;2021-12;28202;0000;282020000;Z;Z;2820200;28000;24;28;;;;;;;1197.78
orpi-1-098060E25HBM;pr;m;v;0;268;803.0;8;272000;;;0;1;0;2;D;170;48.39263;1.95844;Non;;;2.0;;0;E;;;1.0;;;;;;;;;Individuel;a;n;;m;2021-12;28294;0000;282940000;Z;Z;2829400;28000;24;28;;;;;;;1014.93
adapt-immo-3011431394;pr;m;v;0;140;1100.0;6;178000;;;0;0;1;1;D;200;48.25403;1.17741;Non;1.0;;1.0;False;0;B;1990.0;2.0;;;;;;;;;;;m;n;;m;2021-12;28272;0000;282720000;Z;Z;2827200;28000;24;28;;;;;;;1271.43
ag280652-324783672;pr;m;v;0;140;643.0;6;299000;;;0;0;0;0;E;168;48.54437;1.55004;Non;;;;;0;E;;;;;;;;;;;;;a;n;8.0;m;2021-12;28084;0000;280840000;Z;Z;2808400;28000;24;28;;;;;;;2135.71
iad-france-1056445;pr;m;v;0;140;185.0;5;129000;;;0;0;0;0;D;190.0;48.29768;1.89961;Oui;;;;False;0;E;1949.0;;;;False;;;;;Fioul;;;m;n;;m;2021-12;28243;0000;282430000;Z;Z;2824300;28000;24;28;;;;;;;921.43
guy-hoquet-immo-facile-5670146;pr;m;v;0;140;6580.0;6;326000;;;0;0;1;1;VI;;48.54517;1.49976;Oui;1.0;;;;0;VI;1977.0;2.0;2.0;;;;;;;;Radiateur;Individuel;a;n;;m;2021-12;28034;0000;280340000;Z;Z;2803400;28000;24;28;;;;;;;2328.57
entities-1039515-2483561;pr;m;v;0;92;530.0;6;220000;;;0;0;0;0;A;;48.53777;1.47792;0;;;;;0;;;;;;;;;;;;;;cm;o;;m;2021-12;28034;0000;280340000;Z;Z;2803400;28000;24;28;;;;;;;2391.3
apimo-6353679;pr;m;v;0;98;757.0;5;242000;;;0;0;0;0;C;134;48.70086;1.46689;Oui;;;;;0;A;;;;;;;;;;Électrique;Climatisation révérsible;Individuel;a;n;;m;2021-12;28292;0000;282920000;Z;Z;2829200;28000;24;28;;;;;;;2469.39
entities-1039514-2441094;pr;m;v;0;105;780.0;6;251500;;;0;0;0;0;A;;48.28033;1.45952;0;;;;;0;;;;;;;;;;;;;;cm;o;;m;2021-12;28246;0000;282460000;Z;Z;2824600;28000;24;28;;;;;;;2395.24
entities-1039514-2441095;pr;m;v;0;109;780.0;6;240000;;;0;0;0;0;A;;48.28033;1.45952;0;;;;;0;;;;;;;;;;;;;;cm;o;;m;2021-12;28246;0000;282460000;Z;Z;2824600;28000;24;28;;;;;;;2201.83
entities-1039514-2441091;pr;m;v;0;90;780.0;5;240000;;;0;0;0;0;A;;48.28033;1.45952;0;;;;;0;;;;;;;;;;;;;;cm;o;;m;2021-12;28246;0000;282460000;Z;Z;2824600;28000;24;28;;;;;;;2666.67
entities-1039514-2441092;pr;m;v;0;85;780.0;5;238000;;;0;0;0;0;A;;48.28033;1.45952;0;;;;;0;;;;;;;;;;;;;;cm;o;;m;2021-12;28246;0000;282460000;Z;Z;2824600;28000;24;28;;;;;;;2800.0
ag280493-324976029;pr;m;v;0;110;1264.0;4;349650;;;0;0;0;0;F;351;48.52434;1.68969;Oui;;;;;0;G;;;;;;;;;;;;;a;n;;m;2021-12;28168;0000;281680000;Z;Z;2816800;28202;24;28;8.27;2.0;0.031;8.27;2.0;0.031;3178.64
ag920856-324141996;pr;m;v;0;210;600.0;6;392900;;;0;0;0;0;C;107;48.51922;1.69833;Oui;;;1.0;False;0;D;;;;;False;;;;;Gaz;Radiateur;Individuel;network;n;;m;2021-12;28168;0000;281680000;Z;Z;2816800;28202;24;28;10.0;1.0;0.064;10.0;1.0;0.064;1870.95
guy-hoquet-immo-facile-5637623;pr;m;v;0;152;264.0;5;199220;;;0;0;0;1;F;355;48.51808;1.7051;Oui;;;;;Sud;E;;2.0;;;;;;;;Gaz;Radiateur;Individuel;a;n;;m;2021-12;28168;0000;281680000;Z;Z;2816800;28202;24;28;8.12;2.0;0.074;8.12;2.0;0.074;1310.66
ag920856-318609159;pr;a;v;1;58;;3;128000;;;0;0;0;1;C;96;48.52488;1.69035;Oui;3.0;;1.0;True;0;D;;;;;False;;False;4.0;1080.0;Fioul;Radiateur;Collectif;network;n;;a;2021-12;28168;0000;281680000;Z;Z;2816800;28202;24;28;11.58;6.0;0.063;11.58;6.0;0.063;2206.9
ag920856-301723674;pr;a;v;0;19;;2;52500;;;0;0;0;0;0;;48.52254;1.68977;Oui;2.0;;0.0;False;0;;;;;;False;;False;6.0;300.0;Électrique;Convecteur;Individuel;network;n;;a;2021-12;28168;0000;281680000;Z;Z;2816800;28202;24;28;11.79;7.0;0.051;11.79;7.0;0.051;2763.16
entities-1039514-2440904;pr;m;v;0;105;764.0;5;298831;;;0;0;0;0;A;;48.46699;1.36668;0;;;;;0;;;;;;;;;;;;;;cm;o;;m;2021-12;28325;0000;283250000;Z;Z;2832500;28000;24;28;;;;;;;2846.01
century-21-202_2606_21139;pr;m;v;0;250;2660.0;8;489000;;;0;0;1;1;D;214;48.45468;1.34612;Non;;;8.0;;0;B;;2.0;1.0;;;;;;;Électrique;Pompe à chaleur;Individuel;a;n;;m;2021-12;28325;0000;283250000;Z;Z;2832500;28000;24;28;;;;;;;1956.0
hektor-cphdourdan-50961;pr;m;v;0;110;1220.0;7;239000;;;0;0;1;0;E;240.4;48.34183;1.83969;Oui;1.0;;;;0;C;2008.0;1.0;;;;;;;;Électrique;;Individuel;a;n;;m;2021-12;28184;0000;281840000;Z;Z;2818400;28000;24;28;;;;;;;2172.73
entities-1039514-2440905;pr;m;v;0;90;764.0;5;285141;;;0;0;0;0;A;;48.46699;1.36668;0;;;;;0;;;;;;;;;;;;;;cm;o;;m;2021-12;28325;0000;283250000;Z;Z;2832500;28000;24;28;;;;;;;3168.23
