idannonce;type_annonceur;typedebien;typedetransaction;etage;surface;surface_terrain;nb_pieces;prix_bien;prix_maison;prix_terrain;mensualiteFinance;balcon;eau;bain;dpeL;dpeC;mapCoordonneesLatitude;mapCoordonneesLongitude;annonce_exclusive;nb_etages;parking;places_parking;cave;exposition;ges_class;annee_construction;nb_toilettes;nb_terraces;videophone;porte_digicode;surface_balcon;ascenseur;nb_logements_copro;charges_copro;chauffage_energie;chauffage_systeme;chauffage_mode;categorie_annonceur;logement_neuf;duree_int;typedebien_lite;date;INSEE_COM;IRIS;CODE_IRIS;TYP_IRIS_x;TYP_IRIS_y;GRD_QUART;UU2010;REG;DEP;loyer_m2_median_n6;nb_log_n6;taux_rendement_n6;loyer_m2_median_n7;nb_log_n7;taux_rendement_n7;prix_m2_vente
century-21-202_793_29643;pr;a;v;0;51;;3;89000;;;0;0;1;0;C;161;47.61815;6.83882;Non;4.0;;1.0;;0;A;1930.0;1.0;0.0;;False;;False;8.0;576.0;Électrique;;Individuel;a;n;;a;2025-12;90008;0000;900080000;Z;Z;9000800;00555;27;90;10.16;8.0;0.07;10.16;8.0;0.07;1745.1
ag335310-501948581;pr;m;v;0;82;1500.0;4;182000;;;0;1;1;0;F;380;47.52839;7.00321;Non;;;;;0;E;;;;;;;;;;;;;a;n;;m;2025-12;90056;0000;900560000;Z;Z;9005600;90301;27;90;;;;;;;2219.51
hektor-ghisimmobilier-2389;pr;m;v;0;123;1168.0;5;346000;;;0;0;2;0;A;60;47.52839;7.00321;Oui;2.0;;;;Sud-Est;A;2020.0;1.0;1.0;;;;;;;;;Individuel;a;n;;m;2025-12;90056;0000;900560000;Z;Z;9005600;90301;27;90;;;;;;;2813.01
hektor-immoreecht-20335;pr;m;v;0;315;1200.0;8;479000;;;0;0;1;1;D;199;47.57483;6.84439;Non;2.0;;1.0;True;0;B;1976.0;3.0;;;;;;;;;;Individuel;a;n;;m;2025-12;90011;0000;900110000;Z;Z;9001100;90000;27;90;;;;;;;1520.63
ag335310-501366335;pr;a;v;0;70;;3;227000;;;0;0;0;1;C;;47.50757;6.99775;Non;;;;;0;D;;;;;;;;;;;;;a;n;;a;2025-12;90033;0103;900330103;H;H;9003301;90301;27;90;9.26;20.0;0.034;9.19;30.0;0.034;3242.86
safti-1-1564553;pr;a;v;2;53;;2;173800;;;0;0;0;1;C;139;47.50317;7.00083;Non;3.0;;1.0;False;0;C;2018.0;1.0;;;False;;False;12.0;1980.0;Gaz;Sol;Collectif;m;n;;a;2025-12;90033;0102;900330102;H;H;9003301;90301;27;90;9.24;4.0;0.034;10.76;26.0;0.039;3279.25
ag440414-502124915;pr;m;v;0;80;631.0;4;199000;;;0;0;1;0;D;247;47.5084;6.99304;Non;;;;;0;B;;;;;False;;;;;;;;m;n;8.0;m;2025-12;90033;0102;900330102;H;H;9003301;90301;27;90;;;;10.48;1.0;0.051;2487.5
ag335310-502789073;pr;m;v;0;90;1024.0;5;227000;;;0;0;0;1;D;239;47.51625;7.08005;Non;;;;;0;B;;;;;;;;;;;;;a;n;;m;2025-12;90028;0000;900280000;Z;Z;9002800;90000;27;90;;;;;;;2522.22
safti-1-1570445;pr;a;v;0;31;;2;54000;;;0;0;0;1;E;250;47.74053;6.82667;Oui;;;;False;0;B;1937.0;1.0;;;False;;False;5.0;420.0;Électrique;;Individuel;m;n;;a;2025-12;90052;0000;900520000;Z;Z;9005200;90201;27;90;10.75;3.0;0.074;10.75;3.0;0.074;1741.94
hektor-montbeliard-40245;pr;m;v;0;255;4000.0;6;915000;;;0;0;2;0;C;134;47.57198;6.98266;Oui;3.0;;5.0;True;0;C;2002.0;2.0;;;;;;;;Fioul;Sol;Individuel;a;n;;m;2025-12;90083;0000;900830000;Z;Z;9008300;90000;27;90;;;;;;;3588.24
