idannonce;type_annonceur;typedebien;typedetransaction;etage;surface;surface_terrain;nb_pieces;prix_bien;prix_maison;prix_terrain;mensualiteFinance;balcon;eau;bain;dpeL;dpeC;mapCoordonneesLatitude;mapCoordonneesLongitude;annonce_exclusive;nb_etages;parking;places_parking;cave;exposition;ges_class;annee_construction;nb_toilettes;nb_terraces;videophone;porte_digicode;surface_balcon;ascenseur;nb_logements_copro;charges_copro;chauffage_energie;chauffage_systeme;chauffage_mode;categorie_annonceur;logement_neuf;duree_int;typedebien_lite;date;INSEE_COM;IRIS;CODE_IRIS;TYP_IRIS_x;TYP_IRIS_y;GRD_QUART;UU2010;REG;DEP;loyer_m2_median_n6;nb_log_n6;taux_rendement_n6;loyer_m2_median_n7;nb_log_n7;taux_rendement_n7;prix_m2_vente
immo-facile-46916971;pr;m;v;0;82;297.0;5;167680;;;0;0;0;1;VI;;48.00294;-1.24826;Non;;;;;0;VI;1998.0;1.0;2.0;;;;;;;;;Individuel;a;n;;m;2021-12;35097;0000;350970000;Z;Z;3509700;35000;53;35;;;;;;;2044.88
ag440414-325551048;pr;m;v;0;135;1158.0;6;289090;;;0;0;1;1;NS;;47.99739;-1.23822;Oui;;;;;Sud;;;2.0;;;False;;;;;Bois;;Individuel;m;n;;m;2021-12;35097;0000;350970000;Z;Z;3509700;35000;53;35;;;;;;;2141.41
iad-france-1059835;pr;m;v;0;140;330.0;6;375000;;;0;0;0;0;C;81;47.9916;-1.62308;Oui;;;;False;0;C;2013.0;;;;False;;;;;Gaz;Radiateur;;m;n;;m;2021-12;35032;0000;350320000;Z;Z;3503200;35109;53;35;;;;;;;2678.57
iad-france-1055366;pr;m;v;0;97;639.0;4;274896;;;0;0;0;0;E;258.0;47.99209;-1.61896;Oui;1.0;;;False;0;D;1980.0;;;;False;;;;;Gaz;Radiateur;;m;n;;m;2021-12;35032;0000;350320000;Z;Z;3503200;35109;53;35;8.14;1.0;0.034;8.14;1.0;0.034;2833.98
immo-facile-48276223;pr;m;v;0;140;1500.0;5;306800;;;0;0;2;0;C;167;48.08298;-1.31189;Oui;1.0;;;;0;A;1983.0;2.0;2.0;;;;;;;;;Individuel;a;n;;m;2021-12;35087;0000;350870000;Z;Z;3508700;35000;53;35;;;;;;;2191.43
immo-facile-48276209;pr;m;v;0;140;1500.0;5;306800;;;0;0;2;0;C;167;48.11086;-1.39824;Oui;1.0;;;;0;A;1983.0;2.0;2.0;;;;;;;;;Individuel;a;n;;m;2021-12;35068;0000;350680000;Z;Z;3506800;35214;53;35;8.1;1.0;0.044;8.1;1.0;0.044;2191.43
ag440414-325008072;pr;m;v;0;85;50.0;5;139990;;;0;0;0;1;D;216;47.82523;-1.84033;Oui;1.0;;1.0;;Est-Ouest;C;;1.0;;;False;;;28.0;600.0;;;Individuel;m;n;;m;2021-12;35176;0000;351760000;Z;Z;3517600;35207;53;35;6.73;5.0;0.049;6.73;5.0;0.049;1646.94
immo-facile-45564165;pr;m;v;0;80;492.0;5;159874;;;0;0;0;1;F;371.0;47.83348;-1.80418;Non;;;;;0;C;;2.0;;;;;;;;Électrique;;Individuel;a;n;;m;2021-12;35176;0000;351760000;Z;Z;3517600;35207;53;35;6.73;5.0;0.04;6.73;5.0;0.04;1998.42
ag440414-325008129;pr;m;v;0;160;2200.0;6;278000;;;0;0;1;1;B;85;47.82523;-1.84033;Non;1.0;;;;sud-ouest;A;;2.0;;;False;;;;;;;Individuel;m;n;;m;2021-12;35176;0000;351760000;Z;Z;3517600;35207;53;35;;;;;;;1737.5
ag320098-325659231;pr;m;v;0;138;;6;490000;;;0;0;0;1;E;323;48.67932;-1.89376;Non;;;3.0;;0;C;;2.0;;;;;;;;;;;a;n;;m;2021-12;35263;0000;352630000;Z;Z;3526300;35000;53;35;;;;;;;3550.72
iad-france-1055331;pr;a;v;1;83;;4;239000;;;0;1;0;0;C;137;48.03362;-1.66552;Oui;3.0;;1.0;False;0;C;2010.0;;;;True;15.0;True;60.0;400.0;Gaz;Radiateur;Individuel;m;n;;a;2021-12;35206;0102;352060102;H;H;3520601;35701;53;35;8.79;1.0;0.037;9.76;2.0;0.041;2879.52
ag440414-324842457;pr;m;v;0;245;1262.0;12;349000;;;0;0;1;1;D;230;47.84144;-1.68522;Non;1.0;;;;Nord-Sud;B;;4.0;;;False;;;;;;Pompe à chaleur;Individuel;m;n;;m;2021-12;35012;0101;350120101;H;H;3501201;35212;53;35;;;;;;;1424.49
