idannonce;type_annonceur;typedebien;typedetransaction;etage;surface;surface_terrain;nb_pieces;prix_bien;prix_maison;prix_terrain;mensualiteFinance;balcon;eau;bain;dpeL;dpeC;mapCoordonneesLatitude;mapCoordonneesLongitude;annonce_exclusive;nb_etages;parking;places_parking;cave;exposition;ges_class;annee_construction;nb_toilettes;nb_terraces;videophone;porte_digicode;surface_balcon;ascenseur;nb_logements_copro;charges_copro;chauffage_energie;chauffage_systeme;chauffage_mode;categorie_annonceur;logement_neuf;duree_int;typedebien_lite;date;INSEE_COM;IRIS;CODE_IRIS;TYP_IRIS_x;TYP_IRIS_y;GRD_QUART;UU2010;REG;DEP;loyer_m2_median_n6;nb_log_n6;taux_rendement_n6;loyer_m2_median_n7;nb_log_n7;taux_rendement_n7;prix_m2_vente
ag750949-287337407;pr;m;v;0;125;1100.0;6;349900;;;0;0;1;1;VI;;49.4114;0.23772;Non;2.0;;1.0;False;0;;;3.0;;;;;;;;;;;a;n;;m;2021-02;14333;0103;143330103;H;H;1433301;00363;28;14;;;;10.11;1.0;0.043;2799.2
orpi-1-063010E1T4OU;pr;a;v;1;36;;2;148400;;;0;0;0;1;0;;49.29453;-0.09946;Oui;3.0;;1.0;;0;;;;;;;;True;276.0;1589.0;;;Individuel;a;n;;a;2021-02;14225;0102;142250102;H;H;1422501;14402;28;14;13.7;6.0;0.04;13.55;15.0;0.039;4122.22
immo-facile-43435621;pr;m;v;0;50;314.0;3;180200;;;0;0;0;1;VI;;49.28231;-0.10532;Oui;;;;;0;G;1930.0;1.0;;;;;;;;Électrique;Radiateur;Individuel;a;n;;m;2021-02;14225;0103;142250103;H;H;1422501;14402;28;14;;;;;;;3604.0
century-21-202_2379_12697;pr;m;v;0;59;;3;171000;;;0;0;1;0;G;526;49.28554;-0.10039;Non;;;1.0;;0;C;1950.0;;0.0;;;;;;;Électrique;;Individuel;a;n;;m;2021-02;14225;0101;142250101;H;H;1422501;14402;28;14;;;;;;;2898.31
hektor-hektor_campion-332;pr;a;v;3;32;;2;137300;;;0;0;1;0;E;328;49.33595;0.04523;Non;4.0;;1.0;True;Nord-Est;C;1980.0;1.0;;;;;True;218.0;1007.16;Électrique;Radiateur;Individuel;a;n;;a;2021-02;14059;0000;140590000;Z;Z;1405900;14402;28;14;18.45;3.0;0.052;18.45;3.0;0.052;4290.62
entities-1039187-3308608;pr;m;v;0;130;743.0;5;267000;;;0;0;0;1;0;;49.21062;-0.2382;0;1.0;;;;0;;;;;;;;;;;;;;cm;o;;m;2021-02;14246;0000;142460000;Z;Z;1424600;14000;28;14;8.96;2.0;0.052;8.96;2.0;0.052;2053.85
entities-1039187-3308607;pr;m;v;0;110;785.0;5;238000;;;0;0;0;1;0;;49.21062;-0.2382;0;;;;;0;;;;;;;;;;;;;;cm;o;;m;2021-02;14246;0000;142460000;Z;Z;1424600;14000;28;14;8.96;2.0;0.05;8.96;2.0;0.05;2163.64
adapt-immo-7401420323;pr;m;v;0;130;1500.0;6;272000;;;0;0;1;1;NS;;49.1541;0.1356;Oui;1.0;;1.0;False;0;NS;1983.0;2.0;;;;;;;;;;;m;n;;m;2021-02;14520;0000;145200000;Z;Z;1452000;14000;28;14;;;;;;;2092.31
immo-facile-43832189;pr;a;v;2;90;;4;305000;;;0;0;0;0;A;46;49.23834;-0.32942;Oui;2.0;;1.0;True;0;B;2020.0;;;;;;True;40.0;1260.0;Gaz;Radiateur;Individuel;a;n;;a;2021-02;14068;0000;140680000;Z;Z;1406800;14106;28;14;9.09;5.0;0.032;9.09;5.0;0.032;3388.89
immo-facile-42187693;pr;m;v;0;160;3143.0;7;270555;;;0;0;1;1;VI;;48.9441;-0.24448;Non;2.0;;3.0;;0;VI;1800.0;2.0;;;;;;;;Gaz;Radiateur;Individuel;a;n;;m;2021-02;14753;0000;147530000;Z;Z;1475300;14000;28;14;;;;;;;1690.97
