idannonce;type_annonceur;typedebien;typedetransaction;etage;surface;surface_terrain;nb_pieces;prix_bien;prix_maison;prix_terrain;mensualiteFinance;balcon;eau;bain;dpeL;dpeC;mapCoordonneesLatitude;mapCoordonneesLongitude;annonce_exclusive;nb_etages;parking;places_parking;cave;exposition;ges_class;annee_construction;nb_toilettes;nb_terraces;videophone;porte_digicode;surface_balcon;ascenseur;nb_logements_copro;charges_copro;chauffage_energie;chauffage_systeme;chauffage_mode;categorie_annonceur;logement_neuf;duree_int;typedebien_lite;date;INSEE_COM;IRIS;CODE_IRIS;TYP_IRIS_x;TYP_IRIS_y;GRD_QUART;UU2010;REG;DEP;loyer_m2_median_n6;nb_log_n6;taux_rendement_n6;loyer_m2_median_n7;nb_log_n7;taux_rendement_n7;prix_m2_vente
hektor-ECKERT-848;pr;m;v;0;85;894.0;5;274900;;;0;0;0;0;0;;48.50941;7.3849;Non;3.0;;2.0;;0;;1961.0;;;;;;;;;;;;a;n;;m;2021-12;67299;0000;672990000;Z;Z;6729900;67000;44;67;;;;;;;3234.12
hektor-neoconceptimmo-5146;pr;m;v;0;171;565.0;5;285000;;;0;0;1;1;F;440;48.51449;7.38201;Non;2.0;;;;0;C;1920.0;2.0;1.0;;;;;;;Électrique;Radiateur;Individuel;a;n;;m;2021-12;67299;0000;672990000;Z;Z;6729900;67000;44;67;;;;;;;1666.67
pericles-36365117;pr;m;v;0;86;416.0;4;244000;;;0;0;1;0;D;180.0;48.87924;7.64178;Oui;;;;;0;F;2010.0;1.0;0.0;;;;;0.0;0.0;Électrique, Bois;Radiateur, Poêle à Bois;Individuel;a;n;;m;2021-12;67292;0000;672920000;Z;Z;6729200;67000;44;67;;;;;;;2837.21
ag671474-326030211;pr;m;v;0;224;;6;305000;;;0;0;0;0;VI;;48.83415;7.26707;Non;;;;False;0;;;;;;;;;;;;;;a;n;;m;2021-12;67454;0000;674540000;Z;Z;6745400;67000;44;67;;;;;;;1361.61
ag671944-325807710;pr;m;v;0;210;358.0;8;118800;;;0;0;1;1;NS;;48.34892;7.10686;Non;;;1.0;True;Ouest;;;2.0;;;;;;;;Électrique;;;a;n;;m;2021-12;67421;0000;674210000;Z;Z;6742100;67000;44;67;;;;;;;565.71
ag570923-325744104;pr;m;v;0;220;;6;884000;;;0;0;0;0;VI;;48.83437;8.03436;Non;;;;;0;;;;;;;;;;;;;;a;n;;m;2021-12;67405;0000;674050000;Z;Z;6740500;67102;44;67;;;;;;;4018.18
ag671851-325633596;pr;m;v;0;228;1123.0;9;315000;;;0;0;2;3;G;;48.49819;7.33174;Non;;;2.0;;0;G;;2.0;;;;;;;;;;;a;n;;m;2021-12;67167;0000;671670000;Z;Z;6716700;67000;44;67;;;;;;;1381.58
pericles-36344008;pr;m;v;0;85;1146.0;4;171000;;;0;0;1;0;G;498;49.01805;7.85115;Oui;;;;;0;G;1950.0;1.0;0.0;;;;;0.0;0.0;Fioul;Radiateur;Individuel;a;n;;m;2021-12;67075;0000;670750000;Z;Z;6707500;67000;44;67;;;;;;;2011.76
ag671791-325515225;pr;a;v;2;75;;4;87500;;;0;1;0;1;VI;;48.92782;7.21728;Non;2.0;;3.0;True;Sud;;;;;;;;;;;Fioul;;;a;n;;a;2021-12;67514;0000;675140000;Z;Z;6751400;67000;44;67;;;;;;;1166.67
ag671791-325638780;pr;m;v;0;140;350.0;6;128400;;;0;0;1;0;D;214.0;48.85784;7.24472;Oui;1.0;;3.0;True;0;E;;2.0;;;;;;;;Fioul;;;a;n;;m;2021-12;67273;0000;672730000;Z;Z;6727300;67000;44;67;;;;;;;917.14
ag671791-324839277;pr;m;v;0;140;350.0;6;128400;;;0;0;1;0;D;214;48.8626;7.25356;Oui;1.0;;3.0;True;0;E;;2.0;;;;;;;;Fioul;;;a;n;8.0;m;2021-12;67273;0000;672730000;Z;Z;6727300;67000;44;67;;;;;;;917.14
ag670609-325866135;pr;m;v;0;133;265.0;5;299000;;;0;0;0;1;C;77.0;48.18822;7.57114;Oui;;;1.0;;0;C;;2.0;;;;;;;;;;Individuel;a;n;;m;2021-12;67056;0000;670560000;Z;Z;6705600;67000;44;67;;;;;;;2248.12
ag671791-325639830;pr;m;v;0;140;340.0;7;159000;;;0;0;0;1;D;239;48.95608;7.06497;Oui;1.0;;3.0;;0;B;;2.0;;;;;;;;;;;a;n;;m;2021-12;67456;0000;674560000;Z;Z;6745600;67000;44;67;;;;;;;1135.71
ag671791-324839544;pr;m;v;0;140;340.0;7;159000;;;0;0;0;1;D;239;48.94077;7.06383;Oui;1.0;;3.0;;0;B;;2.0;;;;;;;;;;;a;n;8.0;m;2021-12;67456;0000;674560000;Z;Z;6745600;67000;44;67;;;;;;;1135.71
orpi-1-054051E25RYM;pr;m;v;0;170;800.0;8;215000;;;0;0;0;1;G;451;48.93712;7.8329;Oui;;;3.0;;0;F;;;1.0;;;;;;;;;Individuel;a;n;;m;2021-12;67290;0000;672900000;Z;Z;6729000;67000;44;67;;;;;;;1264.71
immo-facile-47737139;pr;m;v;0;162;1537.0;7;175000;;;0;0;0;1;VI;;49.00135;7.89368;Oui;3.0;;;;0;VI;;;;;;;;;;;;;a;n;;m;2021-12;67074;0000;670740000;Z;Z;6707400;67000;44;67;;;;;;;1080.25
ag570488-325984740;pr;m;v;0;115;2000.0;6;148500;;;0;0;0;1;VI;;48.90556;7.25061;Non;;;;True;0;;;1.0;;;;;;;;;;;a;n;;m;2021-12;67491;0000;674910000;Z;Z;6749100;67000;44;67;;;;;;;1291.3
orpi-1-054024E253XO;pr;m;v;0;112;403.0;5;269500;;;0;0;0;2;C;161;48.86014;7.62146;Oui;;;2.0;;0;A;;;0.0;;;;;;;;;Individuel;a;n;;m;2021-12;67048;0000;670480000;Z;Z;6704800;67207;44;67;;;;;;;2406.25
mgc-OBERBRONN800-VITALIS-OBERBRONN800-VITALIS;pr;m;v;0;113;;7;388593;;;0;0;0;0;A;50.0;48.94217;7.60848;0;;;;;0;A;;;;;;;;;;;;;cm;o;;m;2021-12;67340;0000;673400000;Z;Z;6734000;67000;44;67;;;;;;;3438.88
mgc-OBERBRONN800-SIMPLI-OBERBRONN800-SIMPLI;pr;m;v;0;107;;5;345930;;;0;0;0;0;A;50;48.94217;7.60848;0;;;;;0;A;;;;;;;;;;;;;cm;o;;m;2021-12;67340;0000;673400000;Z;Z;6734000;67000;44;67;;;;;;;3232.99
ag340369-325104714;pr;m;v;0;64;989.0;3;80000;;;0;0;1;0;VI;;48.93914;7.60418;Oui;;;0.0;;Nord-Est;;;1.0;;;;;;;;Fioul;;;m;n;;m;2021-12;67340;0000;673400000;Z;Z;6734000;67000;44;67;;;;;;;1250.0
ag671933-325391748;pr;m;v;0;117;2073.0;5;230656;;;0;0;1;1;G;588;48.35005;7.29049;Oui;;;4.0;True;0;C;;2.0;;;;;;;;Électrique;;Individuel;a;n;;m;2021-12;67426;0000;674260000;Z;Z;6742600;67116;44;67;;;;;;;1971.42
immo-facile-46730442;pr;m;v;0;58;1204.0;3;216900;;;0;0;0;1;F;404.0;48.35392;7.2918;Oui;1.0;;;False;0;D;;1.0;;;;;;;;Électrique;Radiateur;Individuel;a;n;;m;2021-12;67426;0000;674260000;Z;Z;6742600;67116;44;67;9.31;1.0;0.03;9.31;1.0;0.03;3739.66
ag671474-325992768;pr;a;v;1;50;;3;144000;;;0;0;0;1;C;142.0;48.72998;7.9048;Oui;1.0;;;False;0;D;;1.0;;;;;False;;;Gaz;;;a;n;;a;2021-12;67194;0000;671940000;Z;Z;6719400;67139;44;67;10.43;11.0;0.043;10.43;11.0;0.043;2880.0
ag671911-324966312;pr;m;v;0;125;240.0;5;336000;;;0;0;1;1;VI;;48.73029;7.90527;Oui;1.0;;3.0;;0;;;2.0;;;;;;;;;;;a;n;;m;2021-12;67194;0000;671940000;Z;Z;6719400;67139;44;67;9.83;1.0;0.044;9.83;1.0;0.044;2688.0
ag671944-325807695;pr;m;v;0;110;409.0;4;185000;;;0;0;0;1;E;267.0;48.41935;7.14631;Non;1.0;;4.0;True;Sud;B;;2.0;;;;;;;;Électrique;;Individuel;a;n;;m;2021-12;67377;0000;673770000;Z;Z;6737700;67000;44;67;;;;;;;1681.82
mgc-325239054-LD1221Reinhard;pr;m;v;0;108;;5;295560;;;0;0;0;0;0;;48.69069;7.38205;0;;;;;0;;;;;;;;;;;;;;cm;o;;m;2021-12;67283;0000;672830000;Z;Z;6728300;67112;44;67;;;;;;;2736.67
orpi-1-054036E20JRH;pr;m;v;0;102;943.0;4;288000;;;0;0;0;1;D;161;48.46193;7.19801;Oui;;;4.0;;0;D;;;1.0;;;;;;;;;Individuel;a;n;;m;2021-12;67066;0000;670660000;Z;Z;6706600;67304;44;67;;;;;;;2823.53
century-21-202_3318_1089;pr;m;v;0;106;222.0;5;109000;;;0;0;0;1;E;306;48.93405;7.85705;Oui;;;1.0;;0;A;1830.0;1.0;0.0;;;;;;;Bois;Poêle à Bois;Individuel;a;n;;m;2021-12;67254;0000;672540000;Z;Z;6725400;67000;44;67;;;;;;;1028.3
mgc-325239060-LD1221THAL;pr;m;v;0;108;;5;336200;;;0;0;0;0;0;;48.70188;7.35198;0;;;;;0;;;;;;;;;;;;;;cm;o;;m;2021-12;67489;0000;674890000;Z;Z;6748900;67000;44;67;;;;;;;3112.96
pericles-36379233;pr;a;v;1;90;;4;284000;;;0;0;1;1;B;51;48.73278;7.70911;Non;2.0;;;;0;B;2020.0;1.0;1.0;;True;;False;0.0;0.0;Gaz;Radiateur;Collectif;a;n;;a;2021-12;67067;0103;670670103;H;H;6706701;67302;44;67;11.92;5.0;0.045;10.53;15.0;0.04;3155.56
pericles-36364581;pr;a;v;0;90;;4;285800;;;0;0;1;0;B;51;48.73278;7.70911;Non;1.0;;;;0;B;2021.0;1.0;1.0;;True;;False;2.0;0.0;;Pompe à chaleur, Sol;Individuel;a;n;;a;2021-12;67067;0103;670670103;H;H;6706701;67302;44;67;11.92;5.0;0.045;10.53;15.0;0.04;3175.56
pericles-36364580;pr;a;v;1;92;;4;289900;;;0;0;1;0;B;51;48.73278;7.70911;Non;1.0;;;;0;B;2021.0;1.0;1.0;;True;;False;2.0;0.0;;Pompe à chaleur, Sol;Individuel;a;n;;a;2021-12;67067;0103;670670103;H;H;6706701;67302;44;67;11.92;5.0;0.045;10.53;15.0;0.04;3151.09
ag671911-325514277;pr;m;v;0;174;178.0;7;336000;;;0;0;1;1;E;318;48.73129;7.70202;Oui;1.0;;;;0;B;;3.0;;;;;;;;;;;a;n;;m;2021-12;67067;0103;670670103;H;H;6706701;67302;44;67;;;;;;;1931.03
immo-facile-3416309;pr;a;v;0;70;;3;259000;;;0;0;0;0;A;20.0;48.74428;7.70482;Non;3.0;;;;0;E;;;;;;;True;41.0;;Gaz;;;a;n;;a;2021-12;67067;0101;670670101;H;H;6706701;67302;44;67;11.88;23.0;0.039;11.49;79.0;0.037;3700.0
immo-facile-3416261;pr;a;v;0;67;;3;249000;;;0;0;0;0;A;20.0;48.74428;7.70482;Non;3.0;;;;0;E;;;;;;;True;41.0;;Gaz;;;a;n;;a;2021-12;67067;0101;670670101;H;H;6706701;67302;44;67;11.88;23.0;0.038;11.49;79.0;0.037;3716.42
immo-facile-3416214;pr;a;v;0;41;;2;189000;;;0;0;0;0;A;20;48.74426;7.69697;Non;3.0;;;;0;E;;;;;;;True;41.0;;Gaz;;;a;n;;a;2021-12;67067;0101;670670101;H;H;6706701;67302;44;67;13.79;9.0;0.036;13.0;47.0;0.034;4609.76
immo-facile-3416219;pr;a;v;0;52;;2;210000;;;0;0;0;0;A;20;48.74426;7.69697;Non;3.0;;;;0;E;;;;;;;True;41.0;;Gaz;;;a;n;;a;2021-12;67067;0101;670670101;H;H;6706701;67302;44;67;13.79;9.0;0.041;13.0;47.0;0.039;4038.46
immo-facile-3416226;pr;a;v;0;53;;2;215000;;;0;0;0;0;A;20;48.74428;7.70482;Non;3.0;;;;0;E;;;;;;;True;41.0;;Gaz;;;a;n;;a;2021-12;67067;0101;670670101;H;H;6706701;67302;44;67;13.79;9.0;0.041;13.0;47.0;0.038;4056.6
pericles-36379310;pr;a;v;0;88;;4;228200;;;0;0;1;1;B;51;48.35972;7.46389;0;1.0;;;;0;B;;1.0;1.0;;True;;False;8.0;0.0;Gaz;Sol;Individuel;a;n;;a;2021-12;67125;0000;671250000;Z;Z;6712500;67103;44;67;8.81;2.0;0.041;8.81;2.0;0.041;2593.18
hektor-pyramideimmo-549;pr;m;v;0;114;800.0;5;378000;;;0;0;0;2;D;188;48.35719;7.44809;Non;2.0;;;;0;D;2007.0;2.0;2.0;;;;;;;;;;a;n;;m;2021-12;67125;0000;671250000;Z;Z;6712500;67103;44;67;5.08;2.0;0.018;5.08;2.0;0.018;3315.79
hektor-ethiqu-8248;pr;a;v;0;87;;4;211000;;;0;0;0;1;E;322;48.63709;7.71357;Non;;;;True;0;C;1977.0;1.0;;;;;;6.0;864.0;;;;a;n;;a;2021-12;67309;0102;673090102;H;H;6730901;67701;44;67;10.0;1.0;0.049;10.0;7.0;0.049;2425.29
orpi-1-054022E25AUR;pr;m;v;0;114;494.0;5;456000;;;0;0;0;2;0;;48.63906;7.71618;Oui;;;2.0;;0;G;;;0.0;;;;;;;;;Individuel;a;n;;m;2021-12;67309;0102;673090102;H;H;6730901;67701;44;67;;;;8.56;1.0;0.026;4000.0
pericles-36299225;pr;a;v;0;80;;4;290000;;;0;0;0;1;B;51.0;48.64442;7.7151;Non;2.0;;;;0;B;;1.0;1.0;;True;;True;0.0;0.0;Gaz;Sol;Collectif;a;n;8.0;a;2021-12;67309;0101;673090101;H;H;6730901;67701;44;67;10.06;6.0;0.033;10.0;7.0;0.033;3625.0
ag670001-324969972;pr;a;v;3;64;;3;140400;;;0;1;0;1;F;340.0;48.64442;7.7151;Oui;4.0;;;True;Sud;E;;1.0;;;;;;284.0;2184.0;Gaz;;Collectif;a;n;;a;2021-12;67309;0101;673090101;H;H;6730901;67701;44;67;11.27;9.0;0.062;11.27;27.0;0.062;2193.75
pericles-36364601;pr;a;v;1;92;;4;289900;;;0;0;1;0;B;51;48.77344;7.73848;Non;1.0;;;;0;B;2021.0;1.0;1.0;;True;;False;2.0;0.0;;Pompe à chaleur, Sol;Individuel;a;n;;a;2021-12;67331;0000;673310000;Z;Z;6733100;67000;44;67;;;;;;;3151.09
pericles-36364603;pr;a;v;0;90;;4;285800;;;0;0;1;0;B;51;48.77344;7.73848;Non;1.0;;;;0;B;2021.0;1.0;1.0;;True;;False;2.0;0.0;;Pompe à chaleur, Sol;Individuel;a;n;;a;2021-12;67331;0000;673310000;Z;Z;6733100;67000;44;67;;;;;;;3175.56
visiteonline-p_5371557;pr;an;v;0;75;;4;285800;;;0;0;0;0;0;;48.77205;7.73939;0;;;;;0;;;;;False;False;;True;;;;;;b;o;;a;2021-12;67331;0000;673310000;Z;Z;6733100;67000;44;67;;;;;;;3810.67
