idannonce;type_annonceur;typedebien;typedetransaction;etage;surface;surface_terrain;nb_pieces;prix_bien;prix_maison;prix_terrain;mensualiteFinance;balcon;eau;bain;dpeL;dpeC;mapCoordonneesLatitude;mapCoordonneesLongitude;annonce_exclusive;nb_etages;parking;places_parking;cave;exposition;ges_class;annee_construction;nb_toilettes;nb_terraces;videophone;porte_digicode;surface_balcon;ascenseur;nb_logements_copro;charges_copro;chauffage_energie;chauffage_systeme;chauffage_mode;categorie_annonceur;logement_neuf;duree_int;typedebien_lite;date;INSEE_COM;IRIS;CODE_IRIS;TYP_IRIS_x;TYP_IRIS_y;GRD_QUART;UU2010;REG;DEP;loyer_m2_median_n6;nb_log_n6;taux_rendement_n6;loyer_m2_median_n7;nb_log_n7;taux_rendement_n7;prix_m2_vente
immo-facile-56071670;pr;m;v;0;107;1000.0;5;145000;;;0;0;0;1;E;328;48.32897;6.26228;Non;3.0;;;;0;B;1978.0;;;;;;;;;Électrique;Radiateur;Individuel;a;n;;m;2025-02;88480;0000;884800000;Z;Z;8848000;88000;44;88;;;;;;;1355.14
iad-france-1750090;pr;m;v;0;101;671.0;3;83000;;;0;0;0;0;D;213;48.09733;5.65039;Oui;3.0;;;False;0;D;;;;;False;;;;;;;;m;n;;m;2025-02;88123;0000;881230000;Z;Z;8812300;88000;44;88;;;;;;;821.78
safti-1-1424006;pr;m;v;0;106;1797.0;4;125000;;;0;0;0;1;G;320;48.2974;6.12845;Non;;;;False;0;G;1967.0;1.0;;;False;;;;;Fioul;;Individuel;m;n;;m;2025-02;88304;0101;883040101;H;H;8830401;88205;44;88;7.7;3.0;0.078;9.12;5.0;0.093;1179.25
immo-facile-57791829;pr;a;v;3;93;;4;50000;;;0;0;0;0;E;269;48.29376;6.13889;Non;4.0;;;;0;B;;;;;;;;;;;;;a;n;;a;2025-02;88304;0103;883040103;H;H;8830401;88205;44;88;5.13;10.0;0.115;5.73;66.0;0.128;537.63
iad-france-1701451;pr;m;v;0;112;1317.0;6;117000;;;0;0;0;0;D;215;48.30674;6.14055;Non;3.0;;;False;0;B;;;;;False;;;;;;;;m;n;;m;2025-02;88304;0103;883040103;H;H;8830401;88205;44;88;4.86;1.0;0.056;4.86;1.0;0.056;1044.64
iad-france-1751863;pr;m;v;0;146;392.0;5;120000;;;0;0;0;0;E;264;48.43862;6.5728;Oui;3.0;;;False;0;B;;;;;False;;;;;;;;m;n;;m;2025-02;88432;0000;884320000;Z;Z;8843200;88000;44;88;5.67;1.0;0.083;5.67;1.0;0.083;821.92
ag880773-456346397;pr;a;v;0;82;;4;81000;;;0;0;0;1;D;155;48.18808;6.43049;Non;4.0;;1.0;True;0;D;;1.0;;;;;True;34.0;840.0;Gaz;;Individuel;a;n;8.0;a;2025-02;88209;0102;882090102;H;H;8820901;88501;44;88;7.77;5.0;0.094;7.77;11.0;0.094;987.8
iad-france-1752378;pr;a;v;1;82;;4;172000;;;0;0;0;0;0;;48.20339;6.43535;Non;3.0;;;False;0;;2007.0;;;;False;;False;60.0;1100.0;Électrique;Radiateur;Individuel;m;n;;a;2025-02;88209;0101;882090101;H;H;8820901;88501;44;88;7.94;5.0;0.045;7.77;11.0;0.044;2097.56
immo-facile-57955556;pr;m;v;0;145;1000.0;6;205000;;;0;0;1;1;E;252;48.18624;6.42499;Oui;;;2.0;True;0;E;1980.0;2.0;;;;;;;;Gaz;Radiateur;Individuel;a;n;;m;2025-02;88209;0103;882090103;H;H;8820901;88501;44;88;;;;7.59;5.0;0.064;1413.79
iad-france-1749913;pr;m;v;0;190;399.0;7;157000;;;0;0;0;0;C;145;48.0022;5.93124;Non;2.0;;;False;0;A;1900.0;;;;False;;;;;;;;m;n;;m;2025-02;88208;0000;882080000;Z;Z;8820800;88000;44;88;;;;;;;826.32
