idannonce;type_annonceur;typedebien;typedetransaction;etage;surface;surface_terrain;nb_pieces;prix_bien;prix_maison;prix_terrain;mensualiteFinance;balcon;eau;bain;dpeL;dpeC;mapCoordonneesLatitude;mapCoordonneesLongitude;annonce_exclusive;nb_etages;parking;places_parking;cave;exposition;ges_class;annee_construction;nb_toilettes;nb_terraces;videophone;porte_digicode;surface_balcon;ascenseur;nb_logements_copro;charges_copro;chauffage_energie;chauffage_systeme;chauffage_mode;categorie_annonceur;logement_neuf;duree_int;typedebien_lite;date;INSEE_COM;IRIS;CODE_IRIS;TYP_IRIS_x;TYP_IRIS_y;GRD_QUART;UU2010;REG;DEP;loyer_m2_median_n6;nb_log_n6;taux_rendement_n6;loyer_m2_median_n7;nb_log_n7;taux_rendement_n7;prix_m2_vente
entities-1037653-3471543;pr;m;v;0;104;592.0;5;225000;;;0;0;0;1;0;;46.34564;5.32039;0;1.0;;;;0;;;;;;;;;;;;;;cm;o;;m;2021-12;01445;0000;014450000;Z;Z;0144500;01000;84;01;;;;;;;2163.46
ag743447-325601736;pr;m;v;0;110;800.0;5;239000;;;0;0;0;1;E;241;46.31895;5.1382;Non;;;1.0;;Est-Ouest;B;;;;;;;;;;Bois;;;network;n;;m;2021-12;01229;0000;012290000;Z;Z;0122900;01000;84;01;8.0;1.0;0.044;8.0;1.0;0.044;2172.73
orpi-1-099942E25KS1;pr;m;v;0;104;1380.0;5;245000;;;0;0;0;1;D;182;46.30444;5.0625;Oui;;;3.0;;0;A;;;1.0;;;;;;;;;Individuel;a;n;;m;2021-12;01346;0000;013460000;Z;Z;0134600;01000;84;01;8.03;1.0;0.041;8.03;1.0;0.041;2355.77
hektor-505495-1244;pr;m;v;0;138;5235.0;5;390000;;;0;0;0;1;D;231;46.2619;5.04942;Non;;;;;0;B;1982.0;1.0;;;;;;;;;;Individuel;a;n;;m;2021-12;01115;0000;011150000;Z;Z;0111500;01000;84;01;;;;;;;2826.09
entities-1037653-3469806;pr;m;v;0;105;710.0;5;247600;;;0;0;0;1;0;;46.2645;5.05498;0;1.0;;;;0;;;;;;;;;;;;;;cm;o;;m;2021-12;01115;0000;011150000;Z;Z;0111500;01000;84;01;;;;;;;2358.1
ag830847-324641637;pr;m;v;0;122;1156.0;4;245000;;;0;0;0;1;F;398;46.43169;4.93763;Non;1.0;;1.0;True;Sud;D;;1.0;;;;;;;;;;Individuel;a;n;;m;2021-12;01305;0000;013050000;Z;Z;0130500;01117;84;01;;;;;;;2008.2
ag743447-324931824;pr;a;v;2;57;;3;115000;;;0;0;0;1;D;168.0;46.44242;4.94149;Non;2.0;;;;sud-est;B;;;;;;;;6.0;288.0;Électrique;;;network;n;;a;2021-12;01305;0000;013050000;Z;Z;0130500;01117;84;01;7.04;8.0;0.042;7.04;8.0;0.042;2017.54
entities-1041777-3471900;pr;m;v;0;103;475.0;5;361000;;;0;0;0;1;0;;45.81613;5.17957;0;1.0;;1.0;;0;;;;;;;;;;;;;;cm;o;;m;2021-12;01378;0000;013780000;Z;Z;0137800;01000;84;01;10.71;1.0;0.037;10.71;1.0;0.037;3504.85
adapt-immo-690045413;pr;m;v;0;182;;7;495000;;;0;0;1;0;D;170;45.82361;5.19484;Non;1.0;;4.0;True;0;C;;2.0;;;;;;;;;;;network;n;;m;2021-12;01378;0000;013780000;Z;Z;0137800;01000;84;01;6.68;1.0;0.029;6.68;1.0;0.029;2719.78
orpi-1-028039E25R1E;pr;m;v;0;135;537.0;8;199500;;;0;0;0;1;0;;45.97339;5.25509;Non;;;6.0;;0;G;;;1.0;;;;;;;;;Individuel;a;n;;m;2021-12;01092;0000;010920000;Z;Z;0109200;01000;84;01;;;;;;;1477.78
ag010039-325554228;pr;m;v;0;140;233.0;4;98000;;;0;0;0;1;F;355;46.449;5.22954;Oui;;;2.0;False;Nord-Ouest;C;;2.0;;;;;;;;;;;a;n;;m;2021-12;01124;0000;011240000;Z;Z;0112400;01000;84;01;;;;;;;700.0
ag390008-325082361;pr;m;v;0;140;;6;56000;;;0;0;0;0;D;160;45.84814;5.64933;Non;;;;;0;E;;;;;;;;;;;;;a;n;8.0;m;2021-12;01452;0000;014520000;Z;Z;0145200;01000;84;01;;;;;;;400.0
immo-facile-3413618;pr;m;v;0;140;387.0;6;415000;;;0;0;0;1;C;132;45.9099;4.81556;Oui;;;;;Est-Ouest;D;1973.0;2.0;;;;;;;;Gaz;Radiateur;Individuel;a;n;;m;2021-12;01238;0000;012380000;Z;Z;0123800;00758;84;01;9.87;2.0;0.04;9.87;2.0;0.04;2964.29
ag751938-325191246;pr;m;v;0;265;;9;1095000;;;0;1;0;1;C;111;45.93977;4.74116;Non;1.0;;1.0;;sud-ouest;D;;;;;;;;;;Gaz;;Individuel;a;n;8.0;m;2021-12;01339;0000;013390000;Z;Z;0133900;00758;84;01;;;;;;;4132.08
ag390008-325619853;pr;m;v;0;400;;12;690000;;;0;0;0;0;NS;;46.2635;4.88836;Oui;;;;;0;;;;;;;;;;;;;;a;n;;m;2021-12;01306;0000;013060000;Z;Z;0130600;01121;84;01;;;;;;;1725.0
ag133861-325533468;pr;m;v;0;268;300.0;9;225000;;;0;0;0;2;C;106;46.18771;5.43959;Oui;2.0;;1.0;True;Est-Ouest;D;;2.0;;;;;;;;;;;a;n;;m;2021-12;01184;0000;011840000;Z;Z;0118400;01000;84;01;;;;;;;839.55
hektor-agbenoitbondombes-2512;pr;m;vp;0;268;1319.0;7;759000;;;0;0;1;2;A;54;46.00214;5.03379;Oui;1.0;;;;Nord-Sud;A;2013.0;3.0;1.0;;;;;;;;;Individuel;a;n;;m;2021-12;01443;0000;014430000;Z;Z;0144300;01122;84;01;;;;;;;2832.09
entities-1037644-3466479;pr;m;v;0;79;450.0;4;215600;;;0;0;0;1;B;;46.00214;5.03379;0;;;;;0;;;;;;;;;;;;;;cm;o;;m;2021-12;01443;0000;014430000;Z;Z;0144300;01122;84;01;;;;;;;2729.11
hektor-agbenoitbondombes-2509;pr;a;v;1;86;;3;258000;;;0;0;0;1;0;;46.00214;5.03379;Non;1.0;;1.0;False;Est-Ouest;;;1.0;;;;;;;;;;;a;n;;a;2021-12;01443;0000;014430000;Z;Z;0144300;01122;84;01;11.02;3.0;0.044;11.02;3.0;0.044;3000.0
entities-1041777-3468152;pr;m;v;0;100;760.0;5;365000;;;0;0;0;1;0;;45.81613;5.17957;0;;;1.0;;0;;;;;;;;;;;;;;cm;o;;m;2021-12;01378;0000;013780000;Z;Z;0137800;01000;84;01;10.71;1.0;0.035;10.71;1.0;0.035;3650.0
entities-1041777-3468151;pr;m;v;0;95;760.0;4;405000;;;0;0;0;2;0;;45.81613;5.17957;0;;;1.0;;0;;;;;;;;;;;;;;cm;o;;m;2021-12;01378;0000;013780000;Z;Z;0137800;01000;84;01;;;;;;;4263.16
