idannonce;type_annonceur;typedebien;typedetransaction;etage;surface;surface_terrain;nb_pieces;prix_bien;prix_maison;prix_terrain;mensualiteFinance;balcon;eau;bain;dpeL;dpeC;mapCoordonneesLatitude;mapCoordonneesLongitude;annonce_exclusive;nb_etages;parking;places_parking;cave;exposition;ges_class;annee_construction;nb_toilettes;nb_terraces;videophone;porte_digicode;surface_balcon;ascenseur;nb_logements_copro;charges_copro;chauffage_energie;chauffage_systeme;chauffage_mode;categorie_annonceur;logement_neuf;duree_int;typedebien_lite;date;INSEE_COM;IRIS;CODE_IRIS;TYP_IRIS_x;TYP_IRIS_y;GRD_QUART;UU2010;REG;DEP
citya-immobilier-3718-GES40370001-68;pr;m;l;0;111;;5;850;;;0;0;1;1;C;172;45.16268;0.69496;0;;;0.0;False;0;A;;;0.0;;;;;;;Électrique;Radiateur;Individuel;a;n;;m;2025-11;24138;0104;241380104;H;H;2413801;24501;75;24
citya-immobilier-3718-GES01430229-68;pr;a;l;0;44;;2;510;;;0;0;0;1;D;215;45.15864;0.68295;0;;;1.0;;0;B;;;1.0;;;;False;;;Électrique;;Individuel;a;n;;a;2025-11;24138;0104;241380104;H;H;2413801;24501;75;24
century-21-202_685_20998;pr;a;l;0;14;;1;295;;;0;0;1;0;F;349;45.18765;0.70979;0;3.0;;0.0;;0;B;;1.0;0.0;;False;;False;;;Électrique;;Individuel;a;n;;a;2025-11;24322;0107;243220107;H;H;2432201;24501;75;24
century-21-202_685_21046;pr;a;l;0;50;;2;509;;;0;0;1;0;C;151;45.18739;0.71371;0;4.0;;0.0;;0;A;;;0.0;;False;;False;;;Électrique;;Individuel;a;n;;a;2025-11;24322;0107;243220107;H;H;2432201;24501;75;24
citya-immobilier-3718-GES13100001-68;pr;m;l;0;80;;4;750;;;0;0;0;1;E;281;45.1889;0.71003;0;2.0;;0.0;False;0;B;;;0.0;;;;;;;Gaz;Radiateur;Individuel;a;n;7.0;m;2025-11;24322;0107;243220107;H;H;2432201;24501;75;24
netty-company53632qap-appt-3177;pr;a;l;2;124;;5;1250;;;0;0;1;1;C;68;45.18719;0.71443;0;;;;False;0;C;2006.0;2.0;1.0;;;;True;;;Gaz;;;a;n;;a;2025-11;24322;0107;243220107;H;H;2432201;24501;75;24
iad-france-1940012;pr;m;l;0;78;200.0;4;950;;;0;0;0;0;E;248;45.1938;0.72207;0;1.0;;;False;0;E;1954.0;;;;False;;;;;Gaz;Radiateur;;m;n;21.0;m;2025-11;24322;0110;243220110;H;H;2432201;24501;75;24
era-2-59517552;pr;m;l;0;78;207.0;4;950;;;0;0;1;0;E;248;45.19094;0.71844;0;;;;;0;E;1954.0;1.0;;;;;;;;Gaz;Radiateur;Individuel;a;n;;m;2025-11;24322;0110;243220110;H;H;2432201;24501;75;24
era-2-59493261;pr;a;l;0;107;;4;970;;;0;0;0;0;D;238;45.19094;0.71844;0;;;;;0;B;;;;;;;;;;;;;a;n;;a;2025-11;24322;0110;243220110;H;H;2432201;24501;75;24
era-2-59494211;pr;a;l;2;60;;3;780;;;0;2;0;1;C;116;45.19094;0.71844;0;6.0;;;;0;A;2008.0;1.0;;;;;True;;;Électrique;Radiateur;Individuel;a;n;7.0;a;2025-11;24322;0110;243220110;H;H;2432201;24501;75;24
ics-imm_PERIGUEUX_loc-GES02360072-243;pr;a;l;0;28;;1;415;;;0;0;1;0;E;309;45.19165;0.71648;0;;;0.0;;0;E;;;0.0;;;;False;;;Gaz;Radiateur;Individuel;a;n;;a;2025-11;24322;0110;243220110;H;H;2432201;24501;75;24
century-21-202_685_21030;pr;a;l;2;45;;2;512;;;0;0;1;0;E;271;45.18853;0.71816;0;4.0;;0.0;;0;B;;1.0;0.0;;False;;False;;;Électrique;;Individuel;a;n;;a;2025-11;24322;0110;243220110;H;H;2432201;24501;75;24
century-21-202_685_20632;pr;a;l;3;27;;2;344;;;0;0;0;1;F;370;45.18484;0.7214;0;4.0;;0.0;;0;F;;1.0;0.0;;False;;False;;;Gaz;;Individuel;a;n;;a;2025-11;24322;0104;243220104;H;H;2432201;24501;75;24
netty-company53632qap-appt-3179;pr;a;l;3;36;;2;510;;;0;0;1;0;D;208;45.18543;0.72169;0;;;;False;0;A;;;;;;;False;;;Électrique;;;a;n;;a;2025-11;24322;0104;243220104;H;H;2432201;24501;75;24
citya-immobilier-3718-GES19440003-68;pr;a;l;0;88;;4;671;;;0;0;0;1;D;203;45.18037;0.72109;0;;;0.0;;0;D;;;0.0;;;;False;;;Gaz;Radiateur;Individuel;a;n;21.0;a;2025-11;24322;0106;243220106;H;H;2432201;24501;75;24
citya-immobilier-3718-GES40870002-68;pr;a;l;0;113;;5;1970;;;0;0;4;0;C;119;45.18327;0.70506;0;;;0.0;;0;A;;;2.0;;;;False;;;Électrique;;Individuel;a;n;;a;2025-11;24322;0108;243220108;H;H;2432201;24501;75;24
hektor-1_openimmobilier-ADMIN-7367;pr;a;l;0;19;;1;410;;;0;0;1;0;F;450;45.18265;0.71188;0;3.0;;;False;0;C;1900.0;1.0;;;;;;;;Électrique;Radiateur;Individuel;network;n;;a;2025-11;24322;0108;243220108;H;H;2432201;24501;75;24
century-21-202_685_21026;pr;a;l;3;49;;2;660;;;0;1;0;1;C;153;45.18575;0.70973;0;;;1.0;;0;A;;;0.0;;False;;True;;;Électrique;;Individuel;a;n;;a;2025-11;24322;0108;243220108;H;H;2432201;24501;75;24
century-21-202_685_20804;pr;a;l;2;35;;2;420;;;0;0;1;0;F;417;45.19403;0.70442;0;3.0;;0.0;;0;C;;1.0;0.0;;False;;False;;;Électrique;;Individuel;a;n;;a;2025-11;24322;0108;243220108;H;H;2432201;24501;75;24
laforet-immo-facile-52294410;pr;a;l;1;48;;3;610;;;0;0;1;0;D;161;45.19668;0.70368;0;2.0;;;;0;D;;1.0;;;;;False;;;Gaz;Radiateur;Individuel;a;n;;a;2025-11;24322;0111;243220111;H;H;2432201;24501;75;24
ics-imm_PERIGUEUX_loc-GES05150003-243;pr;a;l;2;64;;3;605;;;0;0;0;0;E;274;45.19487;0.70475;0;;;0.0;;0;B;;;0.0;;;;False;;;;;;a;n;8.0;a;2025-11;24322;0111;243220111;H;H;2432201;24501;75;24
netty-company53632qap-appt-3186;pr;a;l;1;31;;2;520;;;0;2;1;0;D;169;45.18526;0.71163;0;;;;False;0;D;;;;;;;False;;;Gaz;;;a;n;;a;2025-11;24322;0109;243220109;H;H;2432201;24501;75;24
dr-house-immo-1-37914;pr;a;l;0;55;;2;690;;;0;0;1;0;NS;;45.18111;0.71377;0;;;;False;0;;;1.0;;;;;False;;;;;;a;n;;a;2025-11;24322;0109;243220109;H;H;2432201;24501;75;24
netty-company53632qap-appt-2284;pr;a;l;1;77;;3;850;;;0;0;0;0;C;155;45.1844;0.71629;0;;;;;0;B;;1.0;;;;;;;;;;;a;n;;a;2025-11;24322;0109;243220109;H;H;2432201;24501;75;24
netty-company53632qap-appt-3175;pr;a;l;1;38;;2;570;;;0;1;0;1;E;308;45.18307;0.72597;0;;;;False;0;B;1900.0;2.0;;;;;False;;;Électrique;;;a;n;;a;2025-11;24322;0105;243220105;H;H;2432201;24501;75;24
netty-company53632qap-appt-3173;pr;a;l;3;24;;1;435;;;0;0;1;0;E;332;45.19132;0.72701;0;4.0;;;False;0;E;;1.0;;;;;False;;;Gaz;;Collectif;a;n;;a;2025-11;24322;0103;243220103;H;H;2432201;24501;75;24
laforet-immo-facile-21455247;pr;a;l;0;43;30.0;2;580;;;0;0;0;0;D;204;45.19595;0.7333;0;2.0;;;;0;B;;;;;;;;;;;;;a;n;6.0;a;2025-11;24322;0103;243220103;H;H;2432201;24501;75;24
immo-facile-59131844;pr;a;l;1;26;2.0;1;480;;;0;0;0;0;NS;;45.19413;0.72591;0;7.0;;;;0;VI;;;;;;;;;;;;;a;n;8.0;a;2025-11;24322;0103;243220103;H;H;2432201;24501;75;24
century-21-202_685_21031;pr;a;l;2;23;;2;450;;;0;0;1;0;D;228;45.19136;0.72145;0;3.0;;0.0;;0;B;;1.0;0.0;;False;;False;;;Électrique;Radiateur;Individuel;a;n;;a;2025-11;24322;0103;243220103;H;H;2432201;24501;75;24
citya-immobilier-3718-GES03370036-68;pr;a;l;1;40;;1;547;;;0;0;1;0;D;246;45.18553;0.73012;0;;;0.0;;0;C;;;0.0;;;;False;;;;;Collectif;a;n;8.0;a;2025-11;24322;0102;243220102;H;H;2432201;24501;75;24
netty-company53632qap-appt-3185;pr;a;l;1;41;;2;500;;;0;1;0;1;F;337;45.19536;0.73791;0;;;;;0;C;;;;;;;True;;;Électrique;;;a;n;;a;2025-11;24557;0101;245570101;H;H;2455701;24501;75;24
citya-immobilier-3718-GES00340074-68;pr;a;l;0;63;;3;700;;;0;2;0;1;F;333;45.19554;0.7369;0;;;0.0;;0;B;;;0.0;;;;True;;;Électrique;Radiateur;Individuel;a;n;7.0;a;2025-11;24557;0101;245570101;H;H;2455701;24501;75;24
citya-immobilier-3718-GES01500030-68;pr;m;l;0;70;;3;770;;;0;0;0;1;C;132;45.20685;0.77705;0;;;0.0;False;0;C;;;0.0;;;;;;;Gaz;Radiateur;Individuel;a;n;14.0;m;2025-11;24557;0101;245570101;H;H;2455701;24501;75;24
