idannonce;type_annonceur;typedebien;typedetransaction;etage;surface;surface_terrain;nb_pieces;prix_bien;prix_maison;prix_terrain;mensualiteFinance;balcon;eau;bain;dpeL;dpeC;mapCoordonneesLatitude;mapCoordonneesLongitude;annonce_exclusive;nb_etages;parking;places_parking;cave;exposition;ges_class;annee_construction;nb_toilettes;nb_terraces;videophone;porte_digicode;surface_balcon;ascenseur;nb_logements_copro;charges_copro;chauffage_energie;chauffage_systeme;chauffage_mode;categorie_annonceur;logement_neuf;duree_int;typedebien_lite;date;INSEE_COM;IRIS;CODE_IRIS;TYP_IRIS_x;TYP_IRIS_y;GRD_QUART;UU2010;REG;DEP;loyer_m2_median_n6;nb_log_n6;taux_rendement_n6;loyer_m2_median_n7;nb_log_n7;taux_rendement_n7;prix_m2_vente
immo-facile-39291550;pr;m;v;0;93;423.0;4;269000;;;0;0;0;1;VI;;47.18275;5.97671;Non;2.0;;3.0;;0;VI;2016.0;1.0;;;;;;;;;;Individuel;a;n;;m;2023-01;25328;0000;253280000;Z;Z;2532800;25000;27;25;;;;;;;2892.47
nexity-GB00160761;pr;a;v;1;20;;1;80000;;;0;0;0;1;D;245;47.22719;5.98236;Oui;;;1.0;False;Ouest;B;;1.0;;;False;;False;89.0;555.0;;;;a;n;;a;2023-01;25056;0701;250560701;H;H;2505601;25602;27;25;17.38;8.0;0.052;15.0;1358.0;0.045;4000.0
keller-williams-1-34_1_29-119459;pr;a;v;5;63;;2;166200;;;0;1;1;0;D;224;47.24916;6.02953;Non;5.0;;;;Sud-Est;D;1900.0;1.0;;;;;True;98.0;1000.0;;;;a;n;16.0;a;2023-01;25056;0503;250560503;H;H;2505601;25602;27;25;11.9;26.0;0.054;12.22;1278.0;0.056;2638.1
immo-facile-51179615;pr;a;v;0;85;;4;90000;;;0;2;0;1;D;;47.24036;6.0042;Oui;7.0;;;True;0;D;1960.0;1.0;;;True;;True;111.0;2931.0;Gaz;Radiateur;;a;n;8.0;a;2023-01;25056;0304;250560304;H;H;2505601;25602;27;25;9.74;15.0;0.11;9.66;480.0;0.109;1058.82
iad-france-1276488;pr;a;v;2;82;;4;170000;;;0;0;0;0;D;183;47.21871;5.97802;Oui;4.0;;1.0;True;0;C;1980.0;;;;False;;True;167.0;3000.0;;;;m;n;;a;2023-01;25056;1206;250561206;H;H;2505601;25602;27;25;9.85;1.0;0.057;9.66;480.0;0.056;2073.17
immo-facile-51610914;pr;a;v;6;80;;4;175000;;;0;0;0;1;D;221;47.24433;6.0301;Non;7.0;;;;0;D;;1.0;;;;;;30.0;2266.0;Gaz;;;a;n;;a;2023-01;25056;0502;250560502;H;H;2505601;25602;27;25;9.38;13.0;0.051;9.66;480.0;0.053;2187.5
ag250493-371949637;pr;a;v;4;106;;4;450000;;;0;0;1;1;B;62;47.24308;6.03256;Non;;;2.0;True;0;C;;2.0;;;;;True;85.0;600.0;Gaz;;Individuel;a;n;;a;2023-01;25056;0502;250560502;H;H;2505601;25602;27;25;9.38;13.0;0.027;9.66;480.0;0.027;4245.28
safti-1-791161;pr;a;v;2;120;;4;229000;;;0;0;0;1;C;168;47.24108;6.01842;Oui;2.0;;;False;0;A;1750.0;2.0;;;False;;False;18.0;506.0;Électrique;;Individuel;m;n;;a;2023-01;25056;0401;250560401;H;H;2505601;25602;27;25;8.78;9.0;0.055;9.66;480.0;0.061;1908.33
immo-facile-51041357;pr;a;v;0;96;;4;359000;;;0;1;2;0;VI;;47.2389;6.01716;Oui;3.0;;;True;0;VI;2017.0;1.0;;;;;False;29.0;2967.73;Gaz;Radiateur;Collectif;a;n;;a;2023-01;25056;0401;250560401;H;H;2505601;25602;27;25;8.78;9.0;0.028;9.66;480.0;0.031;3739.58
immo-facile-47860030;pr;a;v;1;94;;5;148000;;;0;1;0;1;D;171;47.21774;5.97207;Oui;;;1.0;True;Sud-Est;C;;1.0;;;;;True;;;;Radiateur;Collectif;a;n;;a;2023-01;25056;1207;250561207;H;H;2505601;25602;27;25;;;;9.01;128.0;0.069;1574.47
ag250674-371393398;pr;a;v;0;36;;2;89000;;;0;0;0;1;E;287;47.25003;6.01647;Non;;;;;0;B;;;;;;;False;;;;;;a;n;10.0;a;2023-01;25056;0901;250560901;H;H;2505601;25602;27;25;11.62;38.0;0.056;12.22;1278.0;0.059;2472.22
ag250034-371172862;pr;m;v;0;303;1304.0;11;549000;;;0;0;1;1;B;;47.27029;6.02782;Oui;1.0;;;;0;A;;2.0;;;;;;;;;;Individuel;a;n;10.0;m;2023-01;25056;0905;250560905;H;H;2505601;25602;27;25;;;;;;;1811.88
nexity-GB00163446;pr;a;v;0;41;;2;160000;;;0;0;2;0;C;133;47.22417;5.95225;Oui;;;1.0;False;0;B;;1.0;;;False;;False;4.0;1459.0;;;;a;n;;a;2023-01;25056;1210;250561210;A;H;2505601;25602;27;25;12.04;15.0;0.037;12.22;1278.0;0.038;3902.44
ag250493-371446063;pr;m;v;0;128;495.0;6;315000;;;0;0;1;1;C;171;47.26906;6.02717;Non;1.0;;2.0;;0;A;;1.0;;;;;;;;;;Individuel;a;n;;m;2023-01;25056;0905;250560905;H;H;2505601;25602;27;25;11.32;2.0;0.055;9.4;17.0;0.046;2460.94
ag250493-372125548;pr;m;v;0;90;503.0;5;253000;;;0;0;1;1;VI;;47.26906;6.02717;Non;;;1.0;;0;;;2.0;;;;;;;;;;Individuel;a;n;;m;2023-01;25056;0905;250560905;H;H;2505601;25602;27;25;;;;10.93;9.0;0.047;2811.11
