idannonce;type_annonceur;typedebien;typedetransaction;etage;surface;surface_terrain;nb_pieces;prix_bien;prix_maison;prix_terrain;mensualiteFinance;balcon;eau;bain;dpeL;dpeC;mapCoordonneesLatitude;mapCoordonneesLongitude;annonce_exclusive;nb_etages;parking;places_parking;cave;exposition;ges_class;annee_construction;nb_toilettes;nb_terraces;videophone;porte_digicode;surface_balcon;ascenseur;nb_logements_copro;charges_copro;chauffage_energie;chauffage_systeme;chauffage_mode;categorie_annonceur;logement_neuf;duree_int;typedebien_lite;date;INSEE_COM;IRIS;CODE_IRIS;TYP_IRIS_x;TYP_IRIS_y;GRD_QUART;UU2010;REG;DEP
immo-facile-59423366;pr;a;l;2;38;;2;405;;;0;0;1;0;D;225;45.95674;2.16871;0;4.0;;;;0;D;;1.0;;;;;;;;Gaz;Radiateur;Individuel;a;n;;a;2025-11;23008;0101;230080101;H;H;2300801;23102;75;23
immo-facile-59363349;pr;a;l;1;36;;2;395;;;0;0;1;0;D;198;45.95683;2.1688;0;4.0;;;;0;D;;1.0;;;;;;;;Gaz;Radiateur;Individuel;a;n;;a;2025-11;23008;0101;230080101;H;H;2300801;23102;75;23
iad-france-1934771;pr;a;l;0;400;;4;2800;;;0;0;0;0;NS;;46.23586;1.48355;0;;;;False;0;NS;;;;;False;;False;;;;;;m;n;;a;2025-11;23176;0102;231760102;H;H;2317601;23201;75;23
immo-facile-59363431;pr;a;l;0;23;;1;300;;;0;0;1;0;E;316;45.9581;2.17318;0;;;;;0;B;;1.0;;;;;;;;Électrique;Radiateur;Individuel;a;n;;a;2025-10;23008;0101;230080101;H;H;2300801;23102;75;23
immo-facile-59086421;pr;a;l;3;57;;3;490;;;0;0;1;0;E;242;45.95748;2.17369;0;4.0;;;;0;E;;1.0;;;;;;;;Gaz;Radiateur;Individuel;a;n;5.0;a;2025-10;23008;0101;230080101;H;H;2300801;23102;75;23
apimo-86376780;pr;m;l;0;103;;4;773;;;0;0;0;0;D;218;46.19215;2.23889;0;1.0;;;;0;B;;;;;;;;;;Électrique;Convecteur;;a;n;14.0;m;2025-10;23093;0000;230930000;Z;Z;2309300;23000;75;23
century-21-202_3183_3722;pr;a;l;2;14;;1;265;;;0;0;1;0;E;416;46.16933;1.87031;0;5.0;;0.0;;0;C;;1.0;0.0;;False;;True;;;Électrique;Radiateur;Individuel;a;n;;a;2025-10;23096;0102;230960102;H;H;2309601;23301;75;23
century-21-202_3183_3725;pr;a;l;2;67;;4;510;;;0;0;0;1;E;232;46.16974;1.8659;0;3.0;;0.0;;0;E;;1.0;0.0;;False;;False;;;Gaz;Radiateur;Individuel;a;n;;a;2025-10;23096;0102;230960102;H;H;2309601;23301;75;23
century-21-202_3183_3726;pr;a;l;0;20;;1;380;;;0;0;1;0;E;308;46.17256;1.86706;0;2.0;;0.0;;0;B;;1.0;0.0;;False;;False;;;Électrique;Radiateur;Individuel;a;n;;a;2025-10;23096;0102;230960102;H;H;2309601;23301;75;23
century-21-202_3183_3727;pr;a;l;1;25;;1;310;;;0;0;1;0;D;215;46.16906;1.87102;0;5.0;;0.0;;0;B;;1.0;0.0;;False;;True;;;Électrique;Radiateur;Individuel;a;n;;a;2025-10;23096;0102;230960102;H;H;2309601;23301;75;23
century-21-202_3183_3676;pr;a;l;2;30;;2;385;;;0;0;1;0;D;235;46.16892;1.87004;0;5.0;;0.0;;0;B;;;0.0;;False;;True;;;Électrique;Radiateur;Individuel;a;n;;a;2025-10;23096;0102;230960102;H;H;2309601;23301;75;23
century-21-202_3183_3657;pr;a;l;3;41;;2;405;;;0;0;1;0;D;216;46.16894;1.86996;0;5.0;;0.0;;0;B;;1.0;0.0;;False;;True;;;Électrique;Radiateur;Individuel;a;n;;a;2025-10;23096;0102;230960102;H;H;2309601;23301;75;23
century-21-202_3183_3481;pr;a;l;4;24;;2;420;;;0;0;1;0;D;186;46.1685;1.87005;0;6.0;;0.0;;0;A;;1.0;0.0;;False;;False;;;Électrique;Radiateur;Individuel;a;n;;a;2025-10;23096;0102;230960102;H;H;2309601;23301;75;23
century-21-202_3183_3714;pr;a;l;1;52;;2;490;;;0;0;1;0;C;137;46.17262;1.86709;0;4.0;;0.0;;0;C;;1.0;0.0;;False;;False;;;Gaz;Radiateur;Individuel;a;n;7.0;a;2025-10;23096;0102;230960102;H;H;2309601;23301;75;23
century-21-202_3183_3485;pr;a;l;5;15;;1;315;;;0;0;1;0;E;307;46.16874;1.87093;0;6.0;;0.0;;0;B;;1.0;0.0;;False;;False;;;Électrique;Radiateur;Individuel;a;n;;a;2025-10;23096;0102;230960102;H;H;2309601;23301;75;23
