idannonce;type_annonceur;typedebien;typedetransaction;etage;surface;surface_terrain;nb_pieces;prix_bien;prix_maison;prix_terrain;mensualiteFinance;balcon;eau;bain;dpeL;dpeC;mapCoordonneesLatitude;mapCoordonneesLongitude;annonce_exclusive;nb_etages;parking;places_parking;cave;exposition;ges_class;annee_construction;nb_toilettes;nb_terraces;videophone;porte_digicode;surface_balcon;ascenseur;nb_logements_copro;charges_copro;chauffage_energie;chauffage_systeme;chauffage_mode;categorie_annonceur;logement_neuf;duree_int;typedebien_lite;date;INSEE_COM;IRIS;CODE_IRIS;TYP_IRIS_x;TYP_IRIS_y;GRD_QUART;UU2010;REG;DEP;loyer_m2_median_n6;nb_log_n6;taux_rendement_n6;loyer_m2_median_n7;nb_log_n7;taux_rendement_n7;prix_m2_vente
iad-france-1333444;pr;m;v;0;99;930.0;4;152000;;;0;0;0;0;D;226;46.09425;2.93186;Non;1.0;;;False;0;B;1970.0;;;;False;;;;;;;;m;n;20.0;m;2023-04;63391;0000;633910000;Z;Z;6339100;63000;84;63;;;;;;;1535.35
immo-facile-51991828;pr;m;v;0;93;;4;146250;;;0;0;0;0;D;196;45.62339;3.22679;Oui;1.0;;;;0;D;;;;;;;;;;;;;a;n;;m;2023-04;63269;0000;632690000;Z;Z;6326900;63000;84;63;10.2;1.0;0.078;10.2;1.0;0.078;1572.58
ag631188-381432040;pr;m;v;0;152;1488.0;8;315000;;;0;0;0;1;F;373;45.67588;3.48189;Oui;2.0;;;;sud-est;C;;1.0;;;;;;;;;;;a;n;8.0;m;2023-04;63334;0000;633340000;Z;Z;6333400;63000;84;63;;;;;;;2072.37
ag060811-382607093;pr;m;v;0;160;;3;67000;;;0;0;0;0;NS;;45.67677;3.4796;Oui;;;0.0;;sud-ouest;;;;;;;;;;;;;;m;n;;m;2023-04;63334;0000;633340000;Z;Z;6333400;63000;84;63;;;;;;;418.75
ag750949-382413097;pr;m;v;0;146;482.0;5;265000;;;0;0;1;1;D;175;45.9048;2.98928;Non;1.0;;1.0;False;0;E;;2.0;;;;;;;;;;;a;n;8.0;m;2023-04;63092;0000;630920000;Z;Z;6309200;63000;84;63;6.84;4.0;0.045;6.84;4.0;0.045;1815.07
iad-france-1330337;pr;m;v;0;131;1866.0;4;360000;;;0;0;0;0;E;268;45.69372;3.20556;Oui;2.0;;;False;0;B;1988.0;;;;False;;;;;Électrique;Radiateur;;m;n;;m;2023-04;63227;0000;632270000;Z;Z;6322700;63301;84;63;6.97;4.0;0.03;6.97;4.0;0.03;2748.09
ag750949-381274030;pr;m;v;0;120;;6;169000;;;0;1;1;1;E;296;45.69126;3.20239;Non;3.0;;;True;0;C;;2.0;;;;;;;;Électrique;;;a;n;20.0;m;2023-04;63227;0000;632270000;Z;Z;6322700;63301;84;63;;;;;;;1408.33
iad-france-1345426;pr;m;v;0;113;430.0;4;390000;;;0;0;0;0;C;68;45.69774;3.21977;Oui;;;;False;0;C;2021.0;;;;False;;;;;;;;m;n;;m;2023-04;63227;0000;632270000;Z;Z;6322700;63301;84;63;6.97;4.0;0.024;6.97;4.0;0.024;3451.33
hektor-STALYRE-809;pr;m;v;0;225;1795.0;10;492800;;;0;0;0;0;E;211;45.69414;3.22986;Oui;3.0;;4.0;;Ouest;E;1970.0;;1.0;;;;;;;Fioul;Radiateur;Individuel;a;n;;m;2023-04;63227;0000;632270000;Z;Z;6322700;63301;84;63;;;;;;;2190.22
iad-france-1327246;pr;m;v;0;153;;6;132000;;;0;0;0;0;G;940;45.71801;3.7285;Non;;;;False;0;C;;;;;False;;;;;;;;m;n;8.0;m;2023-04;63057;0000;630570000;Z;Z;6305700;63000;84;63;;;;;;;862.75
adapt-immo-03007915;pr;m;v;0;100;62424.0;6;689000;;;0;0;1;0;0;;46.19174;2.82981;Non;2.0;;;False;0;;;1.0;;;;;;;;Électrique;;;a;n;;m;2023-04;63062;0000;630620000;Z;Z;6306200;63000;84;63;;;;;;;6890.0
hektor-saim0693-72;pr;m;v;0;143;640.0;9;132500;;;0;0;1;0;F;354;45.73072;2.82606;Non;3.0;;3.0;True;Sud;F;;1.0;;;;;;;;;;;a;n;22.0;m;2023-04;63386;0000;633860000;Z;Z;6338600;63000;84;63;;;;;;;926.57
immo-facile-52408667;pr;m;v;0;110;4.0;5;19900;;;0;0;0;0;NS;;45.40513;3.62529;Non;2.0;;;;0;VI;;;;;;;;;;;;;a;n;;m;2023-04;63137;0000;631370000;Z;Z;6313700;63000;84;63;;;;;;;180.91
ag631188-382510141;pr;m;v;0;63;5.0;5;21000;;;0;1;1;0;G;869;45.40676;3.61568;Oui;3.0;;1.0;True;sud-ouest;C;;1.0;;;;;;;;;;Individuel;a;n;;m;2023-04;63137;0000;631370000;Z;Z;6313700;63000;84;63;;;;;;;333.33
iad-france-1351627;pr;m;v;0;114;488.0;5;349000;;;0;0;0;0;B;58;45.70949;3.16991;Oui;;;;False;0;B;;;;;False;;;;;;;;m;n;;m;2023-04;63262;0000;632620000;Z;Z;6326200;63105;84;63;8.97;1.0;0.035;8.97;1.0;0.035;3061.4
immo-facile-52322340;pr;m;v;0;116;659.0;6;315000;;;0;0;0;1;C;99;45.71289;3.17409;Non;;;;;0;C;1998.0;1.0;1.0;;;;;;;Gaz;Radiateur;Individuel;a;n;8.0;m;2023-04;63262;0000;632620000;Z;Z;6326200;63105;84;63;;;;;;;2715.52
keller-williams-1-34_1_39-128159;pr;m;v;0;138;750.0;7;349000;;;0;0;2;0;D;187;45.69982;3.17481;Non;;;2.0;;Sud;B;;2.0;2.0;;;;;;;;;;a;n;;m;2023-04;63262;0000;632620000;Z;Z;6326200;63105;84;63;;;;;;;2528.99
ag060811-382769978;pr;m;v;0;80;267.0;4;129000;;;0;0;2;0;G;664;45.89396;3.25476;Non;;;1.0;;Sud;C;;2.0;;;;;;;;Électrique;;;m;n;;m;2023-04;63149;0000;631490000;Z;Z;6314900;63000;84;63;10.36;1.0;0.077;10.36;1.0;0.077;1612.5
laforet-immo-facile-21602984;pr;m;v;0;142;516.0;5;390000;;;0;0;1;1;A;38;45.87296;3.22243;Oui;;;;;0;A;2022.0;2.0;1.0;;;;;;;;;Individuel;a;n;8.0;m;2023-04;63089;0000;630890000;Z;Z;6308900;63000;84;63;9.73;1.0;0.043;9.73;1.0;0.043;2746.48
ag631015-380738890;pr;m;v;0;111;567.0;6;365000;;;0;0;1;1;NS;;45.86826;3.22263;Non;;;3.0;;0;;;1.0;;;;;;;;;;;a;n;8.0;m;2023-04;63089;0000;630890000;Z;Z;6308900;63000;84;63;8.19;1.0;0.03;8.19;1.0;0.03;3288.29
keller-williams-1-34_1_39-129344;pr;m;v;0;150;3508.0;7;270000;;;0;0;0;2;E;279;45.61856;2.70398;Oui;;;4.0;;Sud;B;1996.0;3.0;;;;;;;;;;;a;n;8.0;m;2023-04;63397;0000;633970000;Z;Z;6339700;63000;84;63;;;;;;;1800.0
laforet-immo-facile-21577743;pr;m;v;0;76;1058.0;3;66000;;;0;0;0;0;NS;;45.99962;3.01975;Oui;1.0;;;;0;VI;;;;;;;;;;;;;a;n;20.0;m;2023-04;63093;0000;630930000;Z;Z;6309300;63000;84;63;;;;;;;868.42
century-21-202_2316_21826;pr;m;v;0;70;600.0;3;189000;;;0;0;1;0;E;268;45.89675;3.0534;Oui;;;0.0;;0;B;1971.0;1.0;0.0;;;;;;;Électrique;;Individuel;a;n;;m;2023-04;63150;0000;631500000;Z;Z;6315000;63401;84;63;8.87;7.0;0.039;8.87;7.0;0.039;2700.0
orpi-1-105009E2L2K3;pr;m;v;0;66;1033.0;4;70000;;;0;0;1;0;F;381;46.12533;2.80253;Oui;;;;;Est-Ouest;C;1830.0;1.0;;;False;;;;;;Radiateur;Individuel;a;n;8.0;m;2023-04;63471;0000;634710000;Z;Z;6347100;63202;84;63;6.25;2.0;0.071;6.25;2.0;0.071;1060.61
guy-hoquet-immo-facile-6213674;pr;m;v;0;168;363.0;5;320000;;;0;2;1;1;C;116;45.85076;3.17752;Oui;1.0;;2.0;False;Est-Ouest;D;2010.0;2.0;1.0;;False;;;;;Gaz;Radiateur;Individuel;a;n;;m;2023-04;63322;0000;633220000;Z;Z;6332200;63000;84;63;7.9;1.0;0.05;7.9;1.0;0.05;1904.76
ag631015-382956848;pr;m;v;0;127;732.0;5;449950;;;0;0;1;0;D;246;45.85163;3.17901;Oui;;;7.0;True;sud-ouest;B;;1.0;;;;;;;;;;;a;n;;m;2023-04;63322;0000;633220000;Z;Z;6332200;63000;84;63;7.9;1.0;0.027;7.9;1.0;0.027;3542.91
hektor-MYCLERMONT22-1524;pr;m;v;0;200;600.0;3;130000;;;0;0;0;0;NS;;45.3801;3.17528;Non;3.0;;10.0;False;Sud-Ouest;NS;;;;;;;;;;;;;a;n;;m;2023-04;63007;0000;630070000;Z;Z;6300700;63000;84;63;;;;;;;650.0
ag631088-382134580;pr;m;v;0;315;;10;411450;;;0;0;1;1;B;106;45.71685;3.3319;Oui;;;2.0;True;Sud;A;;2.0;;;;;;;;;;;a;n;15.0;m;2023-04;63040;0000;630400000;Z;Z;6304000;63118;84;63;;;;;;;1306.19
gedeon-26771677;pr;m;v;0;89;1285.0;4;244284;;;0;0;0;1;0;;45.72205;3.33906;0;;;;;0;;;;;;;;;;;;;;cm;o;13.0;m;2023-04;63040;0000;630400000;Z;Z;6304000;63118;84;63;9.19;7.0;0.04;9.19;7.0;0.04;2744.76
ag060811-381779152;pr;m;v;0;140;;5;138000;;;0;0;1;1;D;229;45.72055;3.34111;Oui;;;4.0;True;0;D;;2.0;;;;;;;;Gaz;;;m;n;;m;2023-04;63040;0000;630400000;Z;Z;6304000;63118;84;63;8.21;1.0;0.1;8.21;1.0;0.1;985.71
gedeon-26771710;pr;m;v;0;94;1285.0;5;243027;;;0;0;0;1;0;;45.72205;3.33906;0;;;;;0;;;;;;;;;;;;;;cm;o;20.0;m;2023-04;63040;0000;630400000;Z;Z;6304000;63118;84;63;8.21;1.0;0.038;8.21;1.0;0.038;2585.39
gedeon-26771568;pr;m;v;0;69;1285.0;3;223609;;;0;0;0;1;0;;45.72205;3.33906;0;;;;;0;;;;;;;;;;;;;;cm;o;20.0;m;2023-04;63040;0000;630400000;Z;Z;6304000;63118;84;63;8.65;7.0;0.032;8.65;7.0;0.032;3240.71
gedeon-26771818;pr;m;v;0;62;1285.0;3;212669;;;0;0;0;1;0;;45.72205;3.33906;0;;;;;0;;;;;;;;;;;;;;cm;o;20.0;m;2023-04;63040;0000;630400000;Z;Z;6304000;63118;84;63;8.65;7.0;0.03;8.65;7.0;0.03;3430.15
gedeon-26771626;pr;m;v;0;80;1285.0;4;232223;;;0;0;0;1;0;;45.72205;3.33906;0;;;;;0;;;;;;;;;;;;;;cm;o;20.0;m;2023-04;63040;0000;630400000;Z;Z;6304000;63118;84;63;9.19;7.0;0.038;9.19;7.0;0.038;2902.79
iad-france-1347837;pr;m;v;0;175;466.0;10;299000;;;0;0;0;0;E;284;45.72205;3.33906;Non;2.0;;;False;0;E;;;;;False;;;;;Fioul;Radiateur;;m;n;8.0;m;2023-04;63040;0000;630400000;Z;Z;6304000;63118;84;63;;;;;;;1708.57
safti-1-858963;pr;m;v;0;73;24.0;4;72000;;;0;1;0;1;NS;;45.72226;3.33855;Oui;;;;True;0;NS;1900.0;1.0;;;False;;;;;Gaz;;Individuel;m;n;;m;2023-04;63040;0000;630400000;Z;Z;6304000;63118;84;63;9.19;7.0;0.112;9.19;7.0;0.112;986.3
ag060811-383154104;pr;m;v;0;195;2096.0;8;328000;;;0;0;1;1;E;233;45.73051;3.34038;Oui;;;2.0;;0;C;;2.0;;;;;;;;;Pompe à chaleur;;m;n;;m;2023-04;63040;0000;630400000;Z;Z;6304000;63118;84;63;;;;;;;1682.05
ag631133-383319926;pr;m;v;0;170;1465.0;6;285500;;;0;0;0;1;F;263;45.72205;3.33906;Non;2.0;;;True;0;F;;2.0;;;;;;;;Fioul;;Individuel;a;n;;m;2023-04;63040;0000;630400000;Z;Z;6304000;63118;84;63;6.63;2.0;0.047;6.63;2.0;0.047;1679.41
iad-france-1351474;pr;m;v;0;120;485.0;4;215000;;;0;0;0;0;NS;;45.71468;3.33667;Oui;1.0;;;False;0;NS;2021.0;;;;False;;;;;;;;m;n;;m;2023-04;63040;0000;630400000;Z;Z;6304000;63118;84;63;9.19;7.0;0.062;9.19;7.0;0.062;1791.67
safti-1-806363;pr;m;v;0;128;365.0;6;165000;;;0;0;0;1;G;478;45.89234;2.86163;Oui;;;;False;0;C;1949.0;1.0;;;False;;;;;;;;m;n;8.0;m;2023-04;63085;0000;630850000;Z;Z;6308500;63000;84;63;;;;;;;1289.06
iad-france-1341746;pr;m;v;0;135;3484.0;6;135000;;;0;0;0;0;F;340;45.87559;2.88106;Oui;2.0;;;False;0;E;1900.0;;;;False;;;;;Fioul;Radiateur;;m;n;;m;2023-04;63085;0000;630850000;Z;Z;6308500;63000;84;63;;;;;;;1000.0
iad-france-1341737;pr;m;v;0;166;3491.0;4;185000;;;0;0;0;0;D;221;45.88078;2.85767;Oui;1.0;;;False;0;B;;;;;False;;;;;Électrique;Radiateur;;m;n;13.0;m;2023-04;63085;0000;630850000;Z;Z;6308500;63000;84;63;;;;;;;1114.46
hektor-1_blot241017-8518;pr;m;v;0;195;1394.0;6;364500;;;0;0;0;2;D;227;45.89049;2.86604;Oui;2.0;;1.0;;0;B;1948.0;1.0;2.0;;;;;;;;;;a;n;;m;2023-04;63085;0000;630850000;Z;Z;6308500;63000;84;63;;;;;;;1869.23
hektor-bcj-immo-150;pr;m;v;0;80;887.0;4;183000;;;0;0;0;0;C;179;46.05696;3.38084;Non;;;;;0;A;2013.0;;1.0;;;;;;;Électrique;Radiateur;Individuel;a;n;20.0;m;2023-04;63400;0000;634000000;Z;Z;6340000;63000;84;63;;;;;;;2287.5
ag631015-381794692;pr;m;v;0;101;860.0;4;181000;;;0;0;0;1;F;348;46.05471;3.39443;Non;1.0;;6.0;True;Est-Ouest;E;;2.0;;;;;;;;Fioul;;;a;n;13.0;m;2023-04;63400;0000;634000000;Z;Z;6340000;63000;84;63;;;;;;;1792.08
orpi-1-105013E2DVET;pr;m;v;0;191;3660.0;8;336000;;;0;0;0;1;D;170;46.04684;3.38465;Non;2.0;;;False;0;D;1800.0;2.0;3.0;;False;;;;;Fioul;Radiateur;Individuel;a;n;;m;2023-04;63400;0000;634000000;Z;Z;6340000;63000;84;63;;;;;;;1759.16
hektor-combraillesimmo-769;pr;m;v;0;160;1600.0;5;154000;;;0;0;1;1;C;96;45.84618;2.5708;Non;3.0;;;;0;D;;2.0;;;;;;;;Fioul;;;a;n;8.0;m;2023-04;63118;0000;631180000;Z;Z;6311800;63000;84;63;;;;;;;962.5
ag060811-381018787;pr;m;v;0;160;858.0;8;340000;;;0;1;2;0;D;229;45.56181;3.27504;Oui;;;1.0;True;sud-ouest;B;;3.0;;;;;;;;;Pompe à chaleur;;m;n;22.0;m;2023-04;63261;0000;632610000;Z;Z;6326100;63000;84;63;;;;;;;2125.0
ag631015-382453774;pr;m;v;0;145;510.0;5;422000;;;0;0;1;1;NS;;45.89779;3.22069;Non;;;2.0;;Sud;;;2.0;;;;;;;;;;Individuel;a;n;8.0;m;2023-04;63148;0000;631480000;Z;Z;6314800;63101;84;63;7.05;2.0;0.029;7.05;2.0;0.029;2910.34
ag631015-381794719;pr;m;v;0;112;420.0;4;330000;;;0;0;1;1;A;45;45.89779;3.22069;Oui;;;2.0;;sud-est;A;;1.0;;;;;;;;;;Individuel;a;n;;m;2023-04;63148;0000;631480000;Z;Z;6314800;63101;84;63;8.71;4.0;0.035;8.71;4.0;0.035;2946.43
iad-france-1332694;pr;m;v;0;121;;5;255000;;;0;0;0;0;C;116;45.90433;3.22483;Non;;;;False;0;A;;;;;False;;;;;;;;m;n;8.0;m;2023-04;63148;0000;631480000;Z;Z;6314800;63101;84;63;7.05;2.0;0.04;7.05;2.0;0.04;2107.44
hektor-23_ericmey-85936;pr;m;v;0;143;;6;352000;;;0;0;0;1;C;139;45.8788;3.08888;Non;2.0;;1.0;;0;D;;2.0;;;;;;;;Gaz;Radiateur;Individuel;a;n;8.0;m;2023-04;63212;0000;632120000;Z;Z;6321200;63401;84;63;;;;;;;2461.54
iad-france-1347187;pr;m;v;0;140;1095.0;6;380000;;;0;0;0;0;D;205;45.87473;3.07318;Oui;1.0;;;False;0;B;1979.0;;;;False;;;;;Électrique;Radiateur;;m;n;;m;2023-04;63212;0000;632120000;Z;Z;6321200;63401;84;63;;;;;;;2714.29
citya-immobilier-33843621500044-TMAI134641;pr;m;v;0;170;1500.0;7;450000;;;0;0;1;1;C;125;45.87276;3.07711;Oui;0.0;;0.0;False;Sud;A;;;1.0;;;;;0.0;0.0;;;Individuel;a;n;20.0;m;2023-04;63212;0000;632120000;Z;Z;6321200;63401;84;63;;;;;;;2647.06
hektor-1_blot241017-8594;pr;m;v;0;138;733.0;5;283500;;;0;0;2;0;NS;;45.87722;3.0825;Non;1.0;;2.0;;Sud;NS;2022.0;2.0;;;;;;;;;;;a;n;;m;2023-04;63212;0000;632120000;Z;Z;6321200;63401;84;63;;;;;;;2054.35
ag133861-383109674;pr;m;v;0;120;;5;225000;;;0;0;1;1;D;158;45.58829;3.17536;Oui;3.0;;2.0;True;0;D;;2.0;;;;;;;1560.0;Gaz;;;a;n;;m;2023-04;63073;0000;630730000;Z;Z;6307300;63000;84;63;7.05;1.0;0.045;7.05;1.0;0.045;1875.0
