idannonce;type_annonceur;typedebien;typedetransaction;etage;surface;surface_terrain;nb_pieces;prix_bien;prix_maison;prix_terrain;mensualiteFinance;balcon;eau;bain;dpeL;dpeC;mapCoordonneesLatitude;mapCoordonneesLongitude;annonce_exclusive;nb_etages;parking;places_parking;cave;exposition;ges_class;annee_construction;nb_toilettes;nb_terraces;videophone;porte_digicode;surface_balcon;ascenseur;nb_logements_copro;charges_copro;chauffage_energie;chauffage_systeme;chauffage_mode;categorie_annonceur;logement_neuf;duree_int;typedebien_lite;date;INSEE_COM;IRIS;CODE_IRIS;TYP_IRIS_x;TYP_IRIS_y;GRD_QUART;UU2010;REG;DEP;loyer_m2_median_n6;nb_log_n6;taux_rendement_n6;loyer_m2_median_n7;nb_log_n7;taux_rendement_n7;prix_m2_vente
iad-france-1052421;pr;m;v;0;118;12.0;4;140000;;;0;0;0;0;E;291;43.02982;2.97651;Oui;2.0;;;False;0;B;1900.0;;;;False;;;;;;;;m;n;;m;2021-12;11379;0102;113790102;H;H;1137901;11201;76;11;9.31;8.0;0.094;9.36;11.0;0.095;1186.44
entities-1039492-2485799;pr;m;v;0;95;500.0;4;214000;;;0;0;0;0;A;;43.28567;2.43902;0;;;;;0;;;;;;;;;;;;;;cm;o;8.0;m;2021-12;11426;0000;114260000;Z;Z;1142600;11000;76;11;7.93;3.0;0.042;7.93;3.0;0.042;2252.63
entities-1037847-2482878;pr;m;v;0;99;600.0;6;164666;;;0;0;0;0;A;;43.28567;2.43902;0;;;;;0;;;;;;;;;;;;;;cm;o;8.0;m;2021-12;11426;0000;114260000;Z;Z;1142600;11000;76;11;;;;;;;1663.29
entities-1039492-2485800;pr;m;v;0;98;500.0;5;215000;;;0;0;0;0;A;;43.28567;2.43902;0;;;;;0;;;;;;;;;;;;;;cm;o;8.0;m;2021-12;11426;0000;114260000;Z;Z;1142600;11000;76;11;5.6;2.0;0.031;5.6;2.0;0.031;2193.88
entities-1037847-2482880;pr;m;v;0;88;400.0;5;150100;;;0;0;0;0;A;;43.28567;2.43902;0;;;;;0;;;;;;;;;;;;;;cm;o;8.0;m;2021-12;11426;0000;114260000;Z;Z;1142600;11000;76;11;5.6;2.0;0.039;5.6;2.0;0.039;1705.68
entities-1037847-2482882;pr;m;v;0;87;600.0;5;170927;;;0;0;0;0;A;;43.28567;2.43902;0;;;;;0;;;;;;;;;;;;;;cm;o;8.0;m;2021-12;11426;0000;114260000;Z;Z;1142600;11000;76;11;5.6;2.0;0.034;5.6;2.0;0.034;1964.68
entities-1037847-2482883;pr;m;v;0;90;600.0;4;175150;;;0;0;0;0;A;;43.28567;2.43902;0;;;;;0;;;;;;;;;;;;;;cm;o;8.0;m;2021-12;11426;0000;114260000;Z;Z;1142600;11000;76;11;7.93;3.0;0.049;7.93;3.0;0.049;1946.11
entities-1037847-2482884;pr;m;v;0;107;600.0;5;204100;;;0;0;0;0;A;;43.28567;2.43902;0;;;;;0;;;;;;;;;;;;;;cm;o;8.0;m;2021-12;11426;0000;114260000;Z;Z;1142600;11000;76;11;5.6;2.0;0.035;5.6;2.0;0.035;1907.48
entities-1039492-2485802;pr;m;v;0;110;500.0;6;307000;;;0;0;0;0;A;;43.28567;2.43902;0;;;;;0;;;;;;;;;;;;;;cm;o;8.0;m;2021-12;11426;0000;114260000;Z;Z;1142600;11000;76;11;;;;;;;2790.91
entities-1037847-2482876;pr;m;v;0;67;400.0;3;139760;;;0;0;0;0;A;;43.28567;2.43902;0;;;;;0;;;;;;;;;;;;;;cm;o;;m;2021-12;11426;0000;114260000;Z;Z;1142600;11000;76;11;;;;;;;2085.97
ag240776-325856368;pr;a;v;0;45;;2;99000;;;0;0;1;0;0;;43.2877;2.44074;Non;;;1.0;;Ouest;;;1.0;;;True;;;63.0;1560.0;Électrique;Climatisation révérsible;Individuel;a;n;;a;2021-12;11426;0000;114260000;Z;Z;1142600;11000;76;11;;;;;;;2200.0
entities-1039492-2485771;pr;m;v;0;110;600.0;6;320000;;;0;0;0;0;A;;43.245;2.3183;0;;;;;0;;;;;;;;;;;;;;cm;o;8.0;m;2021-12;11279;0000;112790000;Z;Z;1127900;11104;76;11;7.08;2.0;0.029;7.08;2.0;0.029;2909.09
entities-1039492-2485770;pr;m;v;0;92;600.0;5;268000;;;0;0;0;0;A;;43.245;2.3183;0;;;;;0;;;;;;;;;;;;;;cm;o;8.0;m;2021-12;11279;0000;112790000;Z;Z;1127900;11104;76;11;8.56;2.0;0.035;8.56;2.0;0.035;2913.04
entities-1039492-2485768;pr;m;v;0;95;600.0;4;227000;;;0;0;0;0;A;;43.245;2.3183;0;;;;;0;;;;;;;;;;;;;;cm;o;;m;2021-12;11279;0000;112790000;Z;Z;1127900;11104;76;11;7.72;2.0;0.039;7.72;2.0;0.039;2389.47
orpi-1-128006E252HM;pr;m;v;0;110;14929.0;8;265000;;;0;1;0;1;C;;43.16353;2.11599;Oui;0.0;;8.0;;0;C;;;1.0;;;;;;;;;Individuel;a;n;;m;2021-12;11059;0000;110590000;Z;Z;1105900;11000;76;11;;;;;;;2409.09
entities-1039513-2482834;pr;m;v;0;110;1707.0;6;300595;;;0;0;0;0;A;;43.25009;2.83138;0;;;;;0;;;;;;;;;;;;;;cm;o;;m;2021-12;11273;0000;112730000;Z;Z;1127300;11000;76;11;6.52;1.0;0.029;6.52;1.0;0.029;2732.68
entities-1039513-2482838;pr;m;v;0;90;1707.0;5;267565;;;0;0;0;0;A;;43.25009;2.83138;0;;;;;0;;;;;;;;;;;;;;cm;o;;m;2021-12;11273;0000;112730000;Z;Z;1127300;11000;76;11;6.0;1.0;0.024;6.0;1.0;0.024;2972.94
