idannonce;type_annonceur;typedebien;typedetransaction;etage;surface;surface_terrain;nb_pieces;prix_bien;prix_maison;prix_terrain;mensualiteFinance;balcon;eau;bain;dpeL;dpeC;mapCoordonneesLatitude;mapCoordonneesLongitude;annonce_exclusive;nb_etages;parking;places_parking;cave;exposition;ges_class;annee_construction;nb_toilettes;nb_terraces;videophone;porte_digicode;surface_balcon;ascenseur;nb_logements_copro;charges_copro;chauffage_energie;chauffage_systeme;chauffage_mode;categorie_annonceur;logement_neuf;duree_int;typedebien_lite;date;INSEE_COM;IRIS;CODE_IRIS;TYP_IRIS_x;TYP_IRIS_y;GRD_QUART;UU2010;REG;DEP;loyer_m2_median_n6;nb_log_n6;taux_rendement_n6;loyer_m2_median_n7;nb_log_n7;taux_rendement_n7;prix_m2_vente
safti-1-732429;pr;m;v;0;154;205.0;6;314000;;;0;0;0;1;F;285;48.69748;-3.79029;Oui;;;1.0;False;0;F;1800.0;2.0;;;False;;;;;Fioul;;Individuel;m;n;8.0;m;2022-07;29188;0000;291880000;Z;Z;2918800;29120;53;29;;;;;;;2038.96
immo-facile-49791298;pr;m;v;0;101;131.0;5;97200;;;0;0;2;0;VI;;48.69254;-3.78461;Non;1.0;;;;0;NS;1900.0;2.0;;;;;;;;;;;a;n;;m;2022-07;29188;0000;291880000;Z;Z;2918800;29120;53;29;;;;;;;962.38
immo-facile-50181481;pr;a;v;1;92;;2;246000;;;0;2;1;0;D;211;47.88316;-4.17496;Non;3.0;;1.0;;0;C;1970.0;1.0;;;;;True;125.0;1316.0;Électrique;;Individuel;a;n;;a;2022-07;29037;0000;290370000;Z;Z;2903700;29306;53;29;16.51;4.0;0.074;16.51;4.0;0.074;2673.91
century-21-202_3605_244;pr;m;v;0;100;521.0;5;299000;;;0;0;1;1;NS;;47.88427;-4.15825;Non;;;1.0;;0;;2001.0;2.0;0.0;;;;;;;Électrique, Bois;Radiateur, Poêle à Bois;Individuel;a;n;;m;2022-07;29037;0000;290370000;Z;Z;2903700;29306;53;29;8.66;1.0;0.035;8.66;1.0;0.035;2990.0
entities-1043786-2549685;pr;m;v;0;89;653.0;5;246499;;;0;0;0;0;A;;48.3284;-4.24147;0;;;;;0;;;;;;;;;;;;;;cm;o;8.0;m;2022-07;29080;0000;290800000;Z;Z;2908000;29000;53;29;;;;;;;2769.65
entities-1043786-2549683;pr;m;v;0;92;653.0;6;249899;;;0;0;0;0;A;;48.3284;-4.24147;0;;;;;0;;;;;;;;;;;;;;cm;o;8.0;m;2022-07;29080;0000;290800000;Z;Z;2908000;29000;53;29;7.72;1.0;0.034;7.72;1.0;0.034;2716.29
entities-1043786-2549568;pr;m;v;0;125;555.0;5;348589;;;0;0;0;0;A;;48.3284;-4.24147;0;;;;;0;;;;;;;;;;;;;;cm;o;8.0;m;2022-07;29080;0000;290800000;Z;Z;2908000;29000;53;29;;;;;;;2788.71
entities-1043786-2549682;pr;m;v;0;70;653.0;4;210499;;;0;0;0;0;A;;48.3284;-4.24147;0;;;;;0;;;;;;;;;;;;;;cm;o;8.0;m;2022-07;29080;0000;290800000;Z;Z;2908000;29000;53;29;;;;;;;3007.13
entities-1043786-2549565;pr;m;v;0;86;555.0;4;200799;;;0;0;0;0;A;;48.3284;-4.24147;0;;;;;0;;;;;;;;;;;;;;cm;o;8.0;m;2022-07;29080;0000;290800000;Z;Z;2908000;29000;53;29;;;;;;;2334.87
entities-1043786-2549567;pr;m;v;0;80;555.0;4;180799;;;0;0;0;0;A;;48.3284;-4.24147;0;;;;;0;;;;;;;;;;;;;;cm;o;8.0;m;2022-07;29080;0000;290800000;Z;Z;2908000;29000;53;29;;;;;;;2259.99
