idannonce;type_annonceur;typedebien;typedetransaction;etage;surface;surface_terrain;nb_pieces;prix_bien;prix_maison;prix_terrain;mensualiteFinance;balcon;eau;bain;dpeL;dpeC;mapCoordonneesLatitude;mapCoordonneesLongitude;annonce_exclusive;nb_etages;parking;places_parking;cave;exposition;ges_class;annee_construction;nb_toilettes;nb_terraces;videophone;porte_digicode;surface_balcon;ascenseur;nb_logements_copro;charges_copro;chauffage_energie;chauffage_systeme;chauffage_mode;categorie_annonceur;logement_neuf;duree_int;typedebien_lite;date;INSEE_COM;IRIS;CODE_IRIS;TYP_IRIS_x;TYP_IRIS_y;GRD_QUART;UU2010;REG;DEP;loyer_m2_median_n6;nb_log_n6;taux_rendement_n6;loyer_m2_median_n7;nb_log_n7;taux_rendement_n7;prix_m2_vente
ag311656-502128074;pr;m;v;0;130;1000.0;5;357000;;;0;1;0;2;NS;;4.73014;-52.32659;Non;;;3.0;;0;NS;;3.0;;;;;;;;;;;m;n;;m;2025-12;97310;0000;973100000;Z;Z;9731000;9C000;3;973;11.7;1.0;0.051;11.7;1.0;0.051;2746.15
laforet-immo-facile-52365813;pr;m;v;0;100;292.0;5;260000;;;0;0;1;0;NS;;4.72326;-52.32276;Non;3.0;;2.0;;0;VI;2024.0;1.0;;;False;;;;;;;;a;n;;m;2025-12;97310;0000;973100000;Z;Z;9731000;9C000;3;973;11.7;1.0;0.054;11.7;1.0;0.054;2600.0
safti-1-1560142;pr;m;v;0;114;25250.0;4;474000;;;0;0;0;2;NS;;4.78963;-52.42886;Non;;;;False;0;NS;2010.0;2.0;;;False;;;;;;;;m;n;;m;2025-12;97313;0000;973130000;Z;Z;9731300;9C000;3;973;12.74;4.0;0.037;12.74;4.0;0.037;4157.89
safti-1-1573312;pr;m;v;0;180;10008.0;6;440000;;;0;0;0;2;NS;;4.78991;-52.43095;Non;;;4.0;False;0;NS;1992.0;2.0;;;False;;;;;;;;m;n;;m;2025-12;97313;0000;973130000;Z;Z;9731300;9C000;3;973;;;;;;;2444.44
ag340369-501334994;pr;m;v;0;138;687.0;5;170000;;;0;0;1;0;NS;;5.15372;-52.6477;Oui;;;2.0;;0;NS;;1.0;;;;;;;;;;;m;n;;m;2025-12;97304;0102;973040102;H;H;9730401;9C401;3;973;16.18;11.0;0.158;14.82;37.0;0.144;1231.88
hektor-carol-immo-1112;pr;a;v;1;57;;3;116600;;;0;3;1;0;NS;;5.16997;-52.65188;Non;2.0;;2.0;False;0;NS;;1.0;1.0;;;6.0;False;6.0;1042.0;;;;a;n;;a;2025-12;97304;0107;973040107;H;H;9730401;9C401;3;973;15.8;4.0;0.093;14.48;38.0;0.085;2045.61
ag340369-501161324;pr;m;v;0;116;745.0;4;398000;;;0;0;1;0;NS;;5.18006;-52.6529;Oui;1.0;;1.0;;0;NS;;1.0;;;;;;;;;;;m;n;;m;2025-12;97304;0101;973040101;H;H;9730401;9C401;3;973;11.8;4.0;0.041;15.31;51.0;0.054;3431.03
ag340369-502759763;pr;m;v;0;133;9000.0;5;346500;;;0;1;3;0;NS;;5.12159;-52.71341;Non;;;20.0;;0;NS;;3.0;;;;;;;;;;;m;n;;m;2025-12;97304;0101;973040101;H;H;9730401;9C401;3;973;13.89;3.0;0.064;14.82;37.0;0.068;2605.26
megagence-1-196054;pr;m;vp;0;350;2407.0;6;725000;;;0;0;0;3;NS;;4.91476;-52.2715;Non;;;5.0;False;0;NS;1987.0;3.0;;;False;;;;;Électrique;;;m;n;;m;2025-12;97309;0101;973090101;H;H;9730901;9C601;3;973;12.9;3.0;0.075;12.95;11.0;0.075;2071.43
consortium-171026225;pr;m;v;0;100;600.0;4;255000;;;0;0;0;0;NS;;4.91394;-52.36796;Non;;;;;0;NS;;;2.0;;;;;;;;;;a;n;;m;2025-12;97305;0102;973050102;H;H;9730501;9C202;3;973;13.28;51.0;0.062;13.01;69.0;0.061;2550.0
