idannonce;type_annonceur;typedebien;typedetransaction;etage;surface;surface_terrain;nb_pieces;prix_bien;prix_maison;prix_terrain;mensualiteFinance;balcon;eau;bain;dpeL;dpeC;mapCoordonneesLatitude;mapCoordonneesLongitude;annonce_exclusive;nb_etages;parking;places_parking;cave;exposition;ges_class;annee_construction;nb_toilettes;nb_terraces;videophone;porte_digicode;surface_balcon;ascenseur;nb_logements_copro;charges_copro;chauffage_energie;chauffage_systeme;chauffage_mode;categorie_annonceur;logement_neuf;duree_int;typedebien_lite;date;INSEE_COM;IRIS;CODE_IRIS;TYP_IRIS_x;TYP_IRIS_y;GRD_QUART;UU2010;REG;DEP
guy-hoquet-immo-facile-6891921;pr;a;l;3;40;;2;875;;;0;0;1;0;D;244;48.98682;2.41878;0;4.0;;;;0;B;1949.0;1.0;;;;;False;;;Électrique;Radiateur;Individuel;a;n;;a;2025-02;95019;0106;950190106;H;H;9501901;00851;11;95
century-21-202_3496_3572;pr;a;l;3;23;;1;730;;;0;0;1;0;D;201;48.98632;2.44996;0;4.0;;1.0;;0;B;2010.0;1.0;0.0;;False;;False;;;Électrique;Radiateur;Individuel;a;n;;a;2025-02;95277;0401;952770401;H;H;9527701;00851;11;95
hektor-agdulion95250-1566;pr;a;l;1;24;;1;800;;;0;0;1;0;E;334;49.00245;2.236;0;;;;True;0;B;1930.0;1.0;;;;;False;;;Électrique;Radiateur;Individuel;a;n;;a;2025-02;95491;0102;954910102;H;D;9549101;00851;11;95
ag694538-456079322;pr;a;l;1;48;;2;850;;;0;0;1;0;B;;49.07239;1.77186;0;;;0.0;;0;B;;1.0;;;;;True;;;Électrique;;Individuel;a;n;;a;2025-02;95008;0000;950080000;Z;Z;9500800;95000;11;95
ag694538-456079325;pr;a;l;0;54;;2;850;;;0;1;1;0;B;;49.07239;1.77186;0;;;0.0;;0;B;;1.0;;;;;True;;;Électrique;;Individuel;a;n;14.0;a;2025-02;95008;0000;950080000;Z;Z;9500800;95000;11;95
netty-company38459plz-appt-1947;pr;a;l;0;41;;2;875;;;0;1;0;1;D;170;49.10252;2.54344;0;;;1.0;True;0;D;2001.0;;;;;;;;;Gaz;;;a;n;;a;2025-02;95604;0000;956040000;Z;Z;9560400;95401;11;95
la-residence-1-361736;pr;a;l;1;93;;4;1092;;;0;1;0;1;D;241;49.13126;1.85725;0;3.0;;1.0;;Est;B;;2.0;;;;;;;;Électrique;Radiateur;Individuel;a;n;;a;2025-02;95166;0000;951660000;Z;Z;9516600;95000;11;95
laforet-immo-facile-22391770;pr;m;l;0;41;;2;750;;;0;0;1;0;D;244;49.05355;2.45143;0;;;;;0;B;1949.0;1.0;;;;;;;;Électrique;Radiateur;Individuel;a;n;8.0;m;2025-02;95241;0000;952410000;Z;Z;9524100;95000;11;95
hektor-GOUSSAINVILLE-488;pr;a;l;0;42;;2;835;;;0;0;0;1;D;227;49.05339;2.44809;0;3.0;;1.0;True;0;B;2004.0;1.0;;;;;False;;;Électrique;;Individuel;a;n;;a;2025-02;95241;0000;952410000;Z;Z;9524100;95000;11;95
ladresse-1-adresse-9687487;pr;a;l;1;79;;4;1180;;;0;1;1;1;D;231;49.00175;2.28644;0;4.0;;1.0;True;0;D;1978.0;1.0;;;;;True;;;Gaz;Radiateur;Collectif;a;n;;a;2025-02;95369;0000;953690000;Z;Z;9536900;00851;11;95
nestenn-1-99932757702;pr;m;l;0;57;;2;890;;;0;0;1;0;E;286;49.09607;2.45575;0;2.0;;;;0;B;1900.0;1.0;;;;;;;;Électrique;;;a;n;8.0;m;2025-02;95493;0000;954930000;Z;Z;9549300;95000;11;95
immo-facile-50577723;pr;m;l;0;171;1539.0;7;3190;;;0;0;1;1;C;130;48.97289;2.43108;0;3.0;;2.0;;0;A;1948.0;3.0;;;False;;;;;;Radiateur;Individuel;a;n;;m;2025-02;95088;0000;950880000;Z;Z;9508800;00851;11;95
ladresse-1-adresse-13214089;pr;a;l;0;29;;1;619;;;0;0;1;0;E;308;49.07731;2.03046;0;3.0;;1.0;;0;B;1800.0;1.0;;;;;False;;;Électrique;Radiateur;Individuel;a;n;7.0;a;2025-02;95078;0000;950780000;Z;Z;9507800;95000;11;95
ag752345-456414911;pr;a;l;4;10;;4;500;;;0;0;0;0;C;297;49.02986;2.08628;0;;;0.0;;Sud;D;;;;;True;;False;;;;;Collectif;a;n;8.0;a;2025-02;95500;0401;955000401;H;H;9550001;00851;11;95
ag755239-440503631;pr;a;l;0;18;;1;500;;;0;1;2;2;D;;49.03509;2.09161;0;;;;False;0;C;;;;;;;True;;;Électrique;;;a;n;;a;2025-02;95500;0401;955000401;H;H;9550001;00851;11;95
ladresse-1-adresse-9608551;pr;a;l;1;38;;2;720;;;0;0;0;0;E;288;49.05326;2.10504;0;3.0;;;;0;C;;;;;;;;;;Électrique;;Individuel;a;n;;a;2025-02;95500;0103;955000103;H;H;9550001;00851;11;95
immo-facile-57943460;pr;a;l;3;57;;2;850;;;0;1;1;0;D;243;49.04914;2.10215;0;5.0;;;False;0;D;1967.0;1.0;;;True;;False;;;Gaz;Radiateur;Collectif;a;n;;a;2025-02;95500;0103;955000103;H;H;9550001;00851;11;95
ladresse-1-adresse-13895325;pr;a;l;1;41;;2;800;;;0;1;1;0;C;107;49.01024;2.04083;0;6.0;;1.0;;0;C;2017.0;1.0;;;;;True;;;Gaz;Radiateur;;a;n;;a;2025-02;95323;0104;953230104;H;H;9532301;00851;11;95
stephane-plaza-4-4869634;pr;a;l;4;54;;2;900;;;0;0;0;0;D;198;49.05929;2.08575;0;11.0;;;;0;D;;;;;;;True;;;;;Collectif;a;n;;a;2025-02;95500;0701;955000701;H;H;9550001;00851;11;95
la-residence-1-95543;pr;a;l;1;24;;1;790;;;0;0;1;0;0;;49.01069;2.20169;0;3.0;;1.0;;Ouest;;1994.0;1.0;;;;;;;;Électrique;Radiateur;Individuel;a;n;;a;2025-02;95051;0102;950510102;H;H;9505101;00851;11;95
