idannonce;type_annonceur;typedebien;typedetransaction;etage;surface;surface_terrain;nb_pieces;prix_bien;prix_maison;prix_terrain;mensualiteFinance;balcon;eau;bain;dpeL;dpeC;mapCoordonneesLatitude;mapCoordonneesLongitude;annonce_exclusive;nb_etages;parking;places_parking;cave;exposition;ges_class;annee_construction;nb_toilettes;nb_terraces;videophone;porte_digicode;surface_balcon;ascenseur;nb_logements_copro;charges_copro;chauffage_energie;chauffage_systeme;chauffage_mode;categorie_annonceur;logement_neuf;duree_int;typedebien_lite;date;INSEE_COM;IRIS;CODE_IRIS;TYP_IRIS_x;TYP_IRIS_y;GRD_QUART;UU2010;REG;DEP
ag880582-497031155;pr;a;l;1;76;;4;405;;;0;0;0;0;D;186;48.0239;6.7916;0;;;;True;0;B;;;;;;;;;;Électrique;;Individuel;a;n;20.0;a;2025-11;88391;0000;883910000;Z;Z;8839100;88000;44;88
century-21-202_2936_5297;pr;m;l;0;127;;5;710;;;0;0;0;1;D;215;48.16548;5.95227;0;;;0.0;;0;D;;1.0;0.0;;;;;;;Fioul;;Individuel;a;n;;m;2025-11;88271;0000;882710000;Z;Z;8827100;88000;44;88
century-21-202_3548_8304;pr;a;l;2;73;;5;670;;;0;0;0;1;C;159;48.23869;6.95341;0;3.0;;0.0;;0;A;1948.0;1.0;0.0;;False;;False;;;Bois;Radiateur, Poêle à Bois;Individuel;a;n;;a;2025-11;88445;0000;884450000;Z;Z;8844500;88403;44;88
netty-company53518svq-appt-7840;pr;a;l;0;29;;1;336;;;0;0;1;0;E;327;48.38054;6.91415;0;3.0;;;True;0;B;1950.0;;1.0;;;;False;;;Électrique;;Individuel;a;n;;a;2025-11;88319;0000;883190000;Z;Z;8831900;88302;44;88
ag880582-497031170;pr;a;l;1;47;;2;427;;;0;0;0;0;E;252;47.8544;6.82154;0;;;;True;0;B;;;;;;;;;;Fioul;;Collectif;a;n;;a;2025-11;88426;0000;884260000;Z;Z;8842600;88303;44;88
ag880582-497215973;pr;a;l;2;84;;5;493;;;0;0;0;0;C;80;48.35475;6.39461;0;;;;True;0;C;;;;;;;;;;Gaz;;Individuel;a;n;14.0;a;2025-11;88355;0000;883550000;Z;Z;8835500;88000;44;88
century-21-202_2936_5305;pr;a;l;0;114;;5;515;;;0;0;0;1;C;120;48.22072;5.76191;0;2.0;;0.0;;0;A;;1.0;1.0;;False;;False;;;Électrique;Pompe à chaleur;Individuel;a;n;14.0;a;2025-11;88283;0000;882830000;Z;Z;8828300;88000;44;88
iad-france-1941900;pr;a;l;1;74;;3;450;;;0;0;0;0;C;130;48.41766;5.70396;0;;;1.0;False;0;A;;;;;False;;False;;;Électrique;;Individuel;m;n;14.0;a;2025-11;88305;0000;883050000;Z;Z;8830500;88000;44;88
ag880582-497771750;pr;a;l;0;63;;3;434;;;0;0;0;0;D;222;47.89428;6.73436;0;;;;;0;D;;;;;;;;;;Gaz;;Collectif;a;n;6.0;a;2025-11;88369;0000;883690000;Z;Z;8836900;88303;44;88
iad-france-1934912;pr;a;l;1;92;;3;590;;;0;0;0;0;D;224;48.3479;6.83162;0;2.0;;1.0;False;0;B;;;;;False;;False;;;Électrique;Radiateur;Individuel;m;n;;a;2025-11;88435;0000;884350000;Z;Z;8843500;88000;44;88
gedeon-32142948;pr;a;l;2;97;;4;603;;;0;0;0;1;D;;48.19169;6.45944;0;5.0;;;;0;E;;;;;;10.0;;;;Gaz;;;a;n;20.0;a;2025-11;88160;0102;881600102;H;H;8816001;88501;44;88
gedeon-32143100;pr;a;l;8;39;;2;466;;;0;0;0;1;D;;48.18106;6.45292;0;16.0;;;;0;C;1966.0;1.0;;;;;True;;;Gaz;;;a;n;;a;2025-11;88160;0104;881600104;H;H;8816001;88501;44;88
century-21-202_2361_26166;pr;a;l;2;59;;3;750;;;0;0;1;0;C;113;48.16456;6.44829;0;5.0;;1.0;;0;A;2011.0;1.0;0.0;;False;;True;;;Électrique;Radiateur;Individuel;a;n;;a;2025-11;88160;0110;881600110;H;H;8816001;88501;44;88
century-21-202_2936_5344;pr;a;l;1;95;;5;880;;;0;0;0;2;E;256;48.20296;5.93297;0;2.0;;0.0;;0;E;;2.0;1.0;;False;;False;;;Gaz;;Individuel;a;n;;a;2025-11;88516;0102;885160102;H;H;8851601;88202;44;88
century-21-202_2936_5314;pr;a;l;0;50;;3;563;;;0;0;0;0;E;226;48.20812;5.94711;0;;;0.0;;0;E;;0.0;0.0;;False;;False;;;;;;a;n;;a;2025-11;88516;0102;885160102;H;H;8851601;88202;44;88
century-21-202_2936_4515;pr;a;l;2;33;;1;515;;;0;0;1;0;D;210;48.19844;5.94211;0;8.0;;1.0;;0;B;;1.0;0.0;;False;;True;;;Électrique;;Individuel;a;n;;a;2025-11;88516;0102;885160102;H;H;8851601;88202;44;88
century-21-202_2936_5093;pr;m;l;0;47;;3;585;;;0;0;0;1;E;257;48.20474;5.94698;0;;;0.0;;0;B;;2.0;1.0;;;;;;;Électrique;;Individuel;a;n;;m;2025-11;88516;0102;885160102;H;H;8851601;88202;44;88
hektor-LOGESTRA-1067;pr;a;l;0;55;;2;600;;;0;0;1;0;E;261;48.19803;5.95346;0;;;;;0;E;;1.0;;;;;;;;;;;a;n;;a;2025-11;88516;0101;885160101;H;H;8851601;88202;44;88
century-21-202_2936_5320;pr;a;l;11;50;;3;516;;;0;0;0;1;C;132;48.19424;5.95247;0;2.0;;0.0;;0;B;;1.0;0.0;;False;;False;;;Gaz;;Individuel;a;n;;a;2025-11;88516;0101;885160101;H;H;8851601;88202;44;88
hektor-LOGESTRA-1190;pr;a;l;2;58;;3;550;;;0;0;0;1;C;168;48.19924;5.94985;0;;;1.0;False;0;A;1948.0;1.0;;;;;False;;;;;;a;n;;a;2025-11;88516;0101;885160101;H;H;8851601;88202;44;88
century-21-202_2936_5273;pr;a;l;2;75;;4;700;;;0;1;0;1;C;165;48.19442;5.93941;0;5.0;;0.0;;0;C;1972.0;1.0;0.0;;False;;False;;;Bois;;Collectif;a;n;;a;2025-11;88516;0101;885160101;H;H;8851601;88202;44;88
ag440414-498798338;pr;a;l;1;40;;2;487;;;0;0;1;0;D;211;48.20316;5.94584;0;3.0;;;;0;B;;;;;False;;False;;;;;;m;n;;a;2025-11;88516;0101;885160101;H;H;8851601;88202;44;88
hektor-LOGESTRA-1179;pr;a;l;3;55;;2;570;;;0;0;1;0;C;158;48.19985;5.94473;0;4.0;;;;0;C;;1.0;;;;;False;;;;Radiateur;Collectif;a;n;;a;2025-11;88516;0101;885160101;H;H;8851601;88202;44;88
netty-company51894bue-appt-1942;pr;a;l;1;73;;3;590;;;0;0;0;1;D;206;48.2353;6.42441;0;2.0;;1.0;True;0;B;;;;;;;False;;;Électrique;;Individuel;a;n;;a;2025-11;88099;0000;880990000;Z;Z;8809900;88501;44;88
ag880582-499644524;pr;a;l;1;82;;4;610;;;0;0;0;0;D;186;47.94467;6.83395;0;;;1.0;True;0;D;;;;;;;;;;Fioul;;Collectif;a;n;;a;2025-11;88116;0000;881160000;Z;Z;8811600;88402;44;88
ag880086-500530442;pr;a;l;0;49;;3;430;;;0;0;0;1;E;312.3;47.96576;6.84492;0;;;;;0;C;;;;;;;;;;;;Individuel;a;n;;a;2025-11;88116;0000;881160000;Z;Z;8811600;88402;44;88
ag880582-498861272;pr;a;l;2;85;;4;549;;;0;0;0;0;C;161;48.08703;6.05028;0;;;;True;0;C;;;;;;;;;;Gaz;;Collectif;a;n;;a;2025-11;88124;0000;881240000;Z;Z;8812400;88000;44;88
ag440414-500087816;pr;a;l;1;80;;3;445;;;0;0;1;0;C;138.1;48.08488;6.04617;0;3.0;;;;0;A;;1.0;;;False;;False;;;;;;m;n;;a;2025-11;88124;0000;881240000;Z;Z;8812400;88000;44;88
ag880086-500779091;pr;a;l;2;61;;3;690;;;0;0;0;0;C;145;48.07225;6.8393;0;;;;;0;D;;;;;;;;;;;;Individuel;a;n;;a;2025-11;88196;0103;881960103;H;H;8819601;88301;44;88
netty-company53518svq-appt-9676;pr;a;l;0;112;;5;818;;;0;0;1;0;E;293;48.07314;6.87958;0;;;;;0;F;1952.0;1.0;;;;;;;;Électrique;;Individuel;a;n;;a;2025-11;88196;0101;881960101;H;H;8819601;88301;44;88
netty-company53518svq-appt-9964;pr;a;l;3;25;;1;410;;;0;1;1;0;E;347;48.07314;6.87958;0;4.0;;;True;0;B;1977.0;1.0;;;;;True;;;Électrique;;;a;n;;a;2025-11;88196;0101;881960101;H;H;8819601;88301;44;88
netty-company53518svq-appt-9965;pr;a;l;1;65;;3;609;;;0;0;0;1;C;111;48.07314;6.87958;0;3.0;;;False;0;C;1930.0;;;;;;False;;;Gaz;;;a;n;;a;2025-11;88196;0101;881960101;H;H;8819601;88301;44;88
netty-company53518svq-appt-9951;pr;a;l;1;63;;2;549;;;0;1;1;0;C;125;48.07314;6.87958;0;4.0;;;True;Sud-Est;C;2008.0;;;;;;True;;;Gaz;;;a;n;;a;2025-11;88196;0101;881960101;H;H;8819601;88301;44;88
century-21-202_2361_26179;pr;a;l;1;48;;2;420;;;0;0;0;1;C;141;48.17727;6.43875;0;3.0;;0.0;;0;C;;1.0;0.0;;False;;False;;;Gaz;Radiateur;Individuel;a;n;;a;2025-11;88160;0113;881600113;H;H;8816001;88501;44;88
century-21-202_2361_26142;pr;a;l;1;96;;3;790;;;0;0;1;0;E;273;48.17522;6.43969;0;4.0;;0.0;;0;E;;1.0;0.0;;False;;False;;;Gaz, Bois;Radiateur, Chaudière, Poêle à Bois;Individuel;a;n;;a;2025-11;88160;0113;881600113;H;H;8816001;88501;44;88
gedeon-32143127;pr;a;l;3;49;;2;385;;;0;1;0;1;E;;48.17554;6.43624;0;6.0;;;True;0;F;1954.0;;;;;;;;;Gaz;;;a;n;20.0;a;2025-11;88160;0113;881600113;H;H;8816001;88501;44;88
gedeon-32142937;pr;a;l;2;73;;3;524;;;0;0;0;1;B;;48.17569;6.46781;0;3.0;;;;0;B;;;;;;10.0;;;;Gaz;;;a;n;14.0;a;2025-11;88160;0106;881600106;H;H;8816001;88501;44;88
century-21-202_2361_26205;pr;a;l;1;59;;3;520;;;0;0;1;0;E;285;48.17648;6.43724;0;3.0;;0.0;;0;E;;1.0;0.0;;False;;False;;;Gaz;Radiateur;Individuel;a;n;;a;2025-11;88160;0113;881600113;H;H;8816001;88501;44;88
citya-immobilier-03-GES00710032-541;pr;a;l;1;67;;3;565;;;0;1;0;1;C;176;48.17803;6.44565;0;6.0;;1.0;;0;A;;;0.0;;;;False;;;Électrique;;Individuel;a;n;;a;2025-11;88160;0111;881600111;H;H;8816001;88501;44;88
immo-facile-59470211;pr;a;l;0;62;50.0;3;650;;;0;0;0;1;D;174;48.17123;6.44226;0;3.0;;;True;0;D;1930.0;1.0;1.0;;False;;False;;;Gaz;Radiateur;Individuel;a;n;;a;2025-11;88160;0111;881600111;H;H;8816001;88501;44;88
gedeon-32143053;pr;a;l;3;56;;4;488;;;0;0;0;1;C;;48.15337;6.46034;0;5.0;;;True;0;C;1959.0;;;;;;;;;Gaz;;;a;n;;a;2025-11;88160;0108;881600108;H;H;8816001;88501;44;88
gedeon-32105691;pr;a;l;1;35;;2;720;;;0;0;1;0;D;232;48.17431;6.45204;0;3.0;;;;0;B;;;;;;;;;;;;;a;n;;a;2025-11;88160;0107;881600107;H;H;8816001;88501;44;88
netty-company53518svq-appt-9959;pr;a;l;1;64;;2;586;;;0;0;1;0;D;190;48.17457;6.44982;0;4.0;;;False;0;D;1949.0;1.0;;;;;False;;;;;;a;n;;a;2025-11;88160;0107;881600107;H;H;8816001;88501;44;88
gedeon-32228792;pr;a;l;1;156;;6;1300;;;0;0;1;1;C;121;48.17016;6.45172;0;;;1.0;;0;D;;;;;;;;;;;;;a;n;;a;2025-11;88160;0107;881600107;H;H;8816001;88501;44;88
netty-company53518svq-appt-5414;pr;a;l;1;32;;1;390;;;0;0;1;0;F;371;48.17457;6.44982;0;2.0;;;;0;C;1900.0;1.0;;;;;;;;Électrique;;Individuel;a;n;;a;2025-11;88160;0107;881600107;H;H;8816001;88501;44;88
netty-company53518svq-appt-9966;pr;a;l;3;98;;5;1180;;;0;1;1;0;C;76;48.17457;6.44982;0;5.0;;1.0;True;Sud-Est;C;1900.0;;;;;5.0;False;;;Gaz;;Individuel;a;n;;a;2025-11;88160;0107;881600107;H;H;8816001;88501;44;88
