idannonce;type_annonceur;typedebien;typedetransaction;etage;surface;surface_terrain;nb_pieces;prix_bien;prix_maison;prix_terrain;mensualiteFinance;balcon;eau;bain;dpeL;dpeC;mapCoordonneesLatitude;mapCoordonneesLongitude;annonce_exclusive;nb_etages;parking;places_parking;cave;exposition;ges_class;annee_construction;nb_toilettes;nb_terraces;videophone;porte_digicode;surface_balcon;ascenseur;nb_logements_copro;charges_copro;chauffage_energie;chauffage_systeme;chauffage_mode;categorie_annonceur;logement_neuf;duree_int;typedebien_lite;date;INSEE_COM;IRIS;CODE_IRIS;TYP_IRIS_x;TYP_IRIS_y;GRD_QUART;UU2010;REG;DEP;loyer_m2_median_n6;nb_log_n6;taux_rendement_n6;loyer_m2_median_n7;nb_log_n7;taux_rendement_n7;prix_m2_vente
era-492076;pr;m;v;0;104;288.0;3;140000;;;0;0;0;0;G;;43.94702;1.9516;Oui;;;0.0;;0;G;;;;;;;;;;;;;a;n;;m;2022-07;81283;0000;812830000;Z;Z;8128300;81303;76;81;;;;;;;1346.15
entities-1041765-3606455;pr;m;v;0;105;825.0;5;255000;;;0;0;0;2;0;;43.69602;1.7173;0;1.0;;1.0;;0;;;;;;;;;;;;;;cm;o;8.0;m;2022-07;81102;0000;811020000;Z;Z;8110200;81000;76;81;9.17;1.0;0.045;9.17;1.0;0.045;2428.57
adapt-immo-311728734;pr;m;v;0;175;;5;120000;;;0;0;1;0;D;230;43.6621;2.11121;Non;;;;False;0;D;1900.0;1.0;;;;;;;;;;;a;n;;m;2022-07;81139;0000;811390000;Z;Z;8113900;81000;76;81;;;;;;;685.71
adapt-immo-810218753;pr;m;v;0;180;12000.0;4;369000;;;0;0;1;0;D;230;43.7913;1.77722;Non;;;;False;0;D;1800.0;2.0;;;;;;;;;;;a;n;8.0;m;2022-07;81104;0000;811040000;Z;Z;8110400;81000;76;81;7.85;2.0;0.046;7.85;2.0;0.046;2050.0
era-494518;pr;m;v;0;85;125.0;4;108000;;;0;0;0;0;G;;43.65857;2.52736;Non;;;0.0;;0;G;;;;;;;;;;;;;a;n;;m;2022-07;81062;0000;810620000;Z;Z;8106200;81000;76;81;;;;;;;1270.59
apimo-7182953;pr;a;v;1;47;;2;116000;;;0;0;0;0;0;;43.91768;2.02935;0;1.0;;;;0;;;;;;;;;;;Électrique;Climatisation révérsible;;a;n;;a;2022-07;81156;0000;811560000;Z;Z;8115600;81201;76;81;9.38;2.0;0.046;9.38;2.0;0.046;2468.09
safti-1-733612;pr;m;v;0;122;730.0;5;273000;;;0;0;0;1;D;193;43.91094;2.043;Oui;;;;False;0;C;1980.0;2.0;;;False;;;;;;;;m;n;;m;2022-07;81156;0000;811560000;Z;Z;8115600;81201;76;81;7.73;3.0;0.041;7.73;3.0;0.041;2237.7
ag810621-349556619;pr;m;v;0;82;550.0;3;245000;;;0;0;1;0;A;46;43.91894;2.03153;Oui;;;3.0;;Ouest;B;;;;;;;;;;;;;a;n;;m;2022-07;81156;0000;811560000;Z;Z;8115600;81201;76;81;9.87;1.0;0.04;9.87;1.0;0.04;2987.8
mgc-45000-45000;pr;m;v;0;117;;4;262320;;;0;0;0;0;0;;43.59167;2.11099;0;;;;;0;;;;;;;;;;;;;;cm;o;;m;2022-07;81281;0000;812810000;Z;Z;8128100;81000;76;81;6.73;1.0;0.036;6.73;1.0;0.036;2242.05
mgc-45044-45044;pr;m;v;0;85;;4;174000;;;0;0;0;0;0;;44.0103;2.16538;0;;;;;0;;;;;;;;;;;;;;cm;o;;m;2022-07;81101;0000;811010000;Z;Z;8110100;81304;76;81;8.15;1.0;0.048;8.15;1.0;0.048;2047.06
apimo-7202739;pr;m;v;0;155;;5;295000;;;0;0;0;0;0;;44.0103;2.16538;0;;;;;0;;;;;;;;;;;;;;a;n;;m;2022-07;81101;0000;811010000;Z;Z;8110100;81304;76;81;;;;;;;1903.23
iad-france-1171075;pr;m;v;0;96;1250.0;3;173000;;;0;0;0;0;D;156;44.01307;2.15724;Oui;2.0;;;False;0;D;1991.0;;;;False;;;;;Gaz;Radiateur;;m;n;;m;2022-07;81101;0000;811010000;Z;Z;8110100;81304;76;81;;;;;;;1802.08
mgc-45006-45006;pr;m;v;0;88;;4;180000;;;0;0;0;0;0;;43.59167;2.11099;0;;;;;0;;;;;;;;;;;;;;cm;o;;m;2022-07;81281;0000;812810000;Z;Z;8128100;81000;76;81;6.73;1.0;0.039;6.73;1.0;0.039;2045.45
entities-1041765-3609879;pr;m;v;0;110;550.0;5;305000;;;0;0;0;2;0;;43.72789;1.82632;0;1.0;;1.0;;0;;;;;;;;;;;;;;cm;o;;m;2022-07;81011;0000;810110000;Z;Z;8101100;81000;76;81;;;;;;;2772.73
entities-1039511-2603989;pr;m;v;0;90;676.0;4;219000;;;0;0;0;0;A;;43.73218;1.81335;0;;;;;0;;;;;;;;;;;;;;cm;o;;m;2022-07;81011;0000;810110000;Z;Z;8101100;81000;76;81;;;;;;;2433.33
