idannonce;type_annonceur;typedebien;typedetransaction;etage;surface;surface_terrain;nb_pieces;prix_bien;prix_maison;prix_terrain;mensualiteFinance;balcon;eau;bain;dpeL;dpeC;mapCoordonneesLatitude;mapCoordonneesLongitude;annonce_exclusive;nb_etages;parking;places_parking;cave;exposition;ges_class;annee_construction;nb_toilettes;nb_terraces;videophone;porte_digicode;surface_balcon;ascenseur;nb_logements_copro;charges_copro;chauffage_energie;chauffage_systeme;chauffage_mode;categorie_annonceur;logement_neuf;duree_int;typedebien_lite;date;INSEE_COM;IRIS;CODE_IRIS;TYP_IRIS_x;TYP_IRIS_y;GRD_QUART;UU2010;REG;DEP;loyer_m2_median_n6;nb_log_n6;taux_rendement_n6;loyer_m2_median_n7;nb_log_n7;taux_rendement_n7;prix_m2_vente
immo-facile-48283892;pr;m;v;0;95;262.0;4;299000;;;0;0;0;0;VI;;49.23948;6.17197;Non;;;;;0;VI;;;;;;;;;;;;;a;n;;m;2021-12;57663;0101;576630101;H;H;5766301;57701;44;57;;;;;;;3147.37
ag570923-324639519;pr;m;v;0;200;;8;410000;;;0;0;0;2;VI;;49.24007;6.17113;Non;;;;;0;;;;;;;;;;;;;;a;n;8.0;m;2021-12;57663;0101;576630101;H;H;5766301;57701;44;57;;;;;;;2050.0
century-21-202_669_45426;pr;m;v;0;94;;5;250000;;;0;1;0;1;F;404;49.012;6.16152;Oui;;;1.0;;0;F;1968.0;;0.0;;;;;;;Gaz;;Individuel;a;n;;m;2021-12;57147;0000;571470000;Z;Z;5714700;57000;44;57;;;;;;;2659.57
hektor-17654-6029;pr;m;v;0;148;;6;455000;;;0;0;1;1;0;;49.01476;6.16933;Non;2.0;;;;0;;2021.0;2.0;;;;;;;;;;;a;n;;m;2021-12;57147;0000;571470000;Z;Z;5714700;57000;44;57;;;;;;;3074.32
ag671791-325958676;pr;m;v;0;100;;5;86400;;;0;0;1;1;NS;;49.04037;7.36418;Non;;;3.0;True;0;;;1.0;;;;;;;;Fioul;;;a;n;;m;2021-12;57376;0000;573760000;Z;Z;5737600;57000;44;57;;;;;;;864.0
ag570923-325355220;pr;a;v;0;70;;4;218900;;;0;0;0;1;VI;;49.4054;6.23431;Non;;;;;0;;;;;;;;;;;;;;a;n;;a;2021-12;57124;0000;571240000;Z;Z;5712400;57000;44;57;10.92;2.0;0.042;10.92;2.0;0.042;3127.14
iad-france-1056136;pr;a;v;3;65;;2;165000;;;0;0;0;0;C;115;49.4092;6.24881;Oui;2.0;;1.0;True;0;C;2006.0;;;;False;;False;43.0;1380.0;Gaz;Radiateur;Individuel;m;n;;a;2021-12;57124;0000;571240000;Z;Z;5712400;57000;44;57;12.02;4.0;0.057;12.02;4.0;0.057;2538.46
ag570923-326069274;pr;m;v;0;130;;6;388900;;;0;0;0;1;E;;49.4054;6.23431;Non;;;;;0;C;;;;;;;;;;;;;a;n;;m;2021-12;57124;0000;571240000;Z;Z;5712400;57000;44;57;;;;;;;2991.54
immo-facile-48278710;pr;a;v;3;54;;2;125000;;;0;0;0;1;D;202;49.06016;6.15955;Oui;5.0;;1.0;;0;E;1975.0;1.0;;;;;True;90.0;1980.0;Gaz;Radiateur;Collectif;a;n;;a;2021-12;57447;0104;574470104;H;A;5744701;57701;44;57;10.61;6.0;0.055;10.64;13.0;0.055;2314.81
ag333464-324966027;pr;m;v;0;80;426.0;3;225000;;;0;0;0;0;D;181;49.26211;6.17235;Oui;;;;;0;E;;;;;;;;;;;;;a;n;8.0;m;2021-12;57474;0101;574740101;H;H;5747401;57701;44;57;12.0;1.0;0.051;12.0;1.0;0.051;2812.5
immo-facile-48255060;pr;a;v;1;67;;3;181000;;;0;0;0;0;VI;;49.26327;6.16016;Non;3.0;;;;0;VI;;;;;;;;;;;;;a;n;;a;2021-12;57474;0102;574740102;H;H;5747401;57701;44;57;8.94;2.0;0.04;10.76;9.0;0.048;2701.49
immo-facile-48255001;pr;a;v;1;54;;2;152000;;;0;0;0;0;VI;;49.26327;6.16016;Non;3.0;;;;0;VI;;;;;;;;;;;;;a;n;;a;2021-12;57474;0102;574740102;H;H;5747401;57701;44;57;13.9;3.0;0.059;13.06;14.0;0.056;2814.81
safti-1-658743;pr;m;v;0;110;1125.0;4;25000;;;0;0;0;1;NS;;48.96464;6.79141;Oui;1.0;;;False;0;NS;1930.0;1.0;;;False;;;;;;;;m;n;;m;2021-12;57232;0000;572320000;Z;Z;5723200;57000;44;57;;;;;;;227.27
ag671791-325810236;pr;m;v;0;105;500.0;5;64600;;;0;0;1;1;NS;;49.1352;7.3239;Non;1.0;;4.0;True;0;;;1.0;;;;;;;;Électrique;;Individuel;a;n;;m;2021-12;57526;0000;575260000;Z;Z;5752600;57000;44;57;;;;;;;615.24
ag671791-325515456;pr;m;v;0;110;400.0;5;32000;;;0;0;0;0;NS;;48.85179;7.08022;Oui;1.0;;;;0;;;;;;;;;;;;;;a;n;;m;2021-12;57551;0000;575510000;Z;Z;5755100;57000;44;57;;;;;;;290.91
orpi-1-048050E24M4N;pr;m;v;0;215;291.0;12;329000;;;0;1;0;3;D;239;49.26253;6.17163;Oui;;;1.0;;0;D;;;1.0;;;;;;;;;Individuel;a;n;;m;2021-12;57474;0101;574740101;H;H;5747401;57701;44;57;;;;;;;1530.23
pericles-36362822;pr;m;v;0;58;80.0;3;56000;;;0;0;1;0;F;362;49.26607;6.10938;Oui;;;;;0;F;1940.0;1.0;1.0;;;;;0.0;0.0;Gaz;Radiateur;Individuel;a;n;;m;2021-12;57724;0000;577240000;Z;Z;5772400;57701;44;57;;;;;;;965.52
ag671791-325515567;pr;m;v;0;80;1200.0;4;94500;;;0;1;0;1;NS;;48.98127;7.4502;Non;1.0;;3.0;True;0;;;1.0;;;;;;;;Fioul;;;a;n;;m;2021-12;57489;0000;574890000;Z;Z;5748900;57000;44;57;;;;;;;1181.25
ag671791-324716262;pr;m;v;0;80;1200.0;4;94500;;;0;1;0;1;NS;;48.97221;7.45323;Non;1.0;;3.0;True;0;;;1.0;;;;;;;;Fioul;;;a;n;8.0;m;2021-12;57489;0000;574890000;Z;Z;5748900;57000;44;57;;;;;;;1181.25
ag570923-324657174;pr;a;v;0;60;;4;158000;;;0;0;0;1;VI;;49.31783;6.08157;Non;;;;;0;;;;;;;;;;;;;;a;n;8.0;a;2021-12;57647;0000;576470000;Z;Z;5764700;57601;44;57;10.79;2.0;0.049;10.79;2.0;0.049;2633.33
ag570923-324958749;pr;a;v;0;61;;4;139900;;;0;0;0;1;VI;;49.31783;6.08157;Non;;;;;0;;;;;;;;;;;;;;a;n;8.0;a;2021-12;57647;0000;576470000;Z;Z;5764700;57601;44;57;10.79;2.0;0.056;10.79;2.0;0.056;2293.44
iad-france-1055833;pr;a;v;0;51;;3;116000;;;0;0;0;0;D;185.0;49.31801;6.08622;Oui;2.0;;1.0;True;0;E;;;;;False;;False;11.0;1440.0;Gaz;;Individuel;m;n;;a;2021-12;57647;0000;576470000;Z;Z;5764700;57601;44;57;11.12;4.0;0.059;11.12;4.0;0.059;2274.51
