idannonce;type_annonceur;typedebien;typedetransaction;etage;surface;surface_terrain;nb_pieces;prix_bien;prix_maison;prix_terrain;mensualiteFinance;balcon;eau;bain;dpeL;dpeC;mapCoordonneesLatitude;mapCoordonneesLongitude;annonce_exclusive;nb_etages;parking;places_parking;cave;exposition;ges_class;annee_construction;nb_toilettes;nb_terraces;videophone;porte_digicode;surface_balcon;ascenseur;nb_logements_copro;charges_copro;chauffage_energie;chauffage_systeme;chauffage_mode;categorie_annonceur;logement_neuf;duree_int;typedebien_lite;date;INSEE_COM;IRIS;CODE_IRIS;TYP_IRIS_x;TYP_IRIS_y;GRD_QUART;UU2010;REG;DEP;loyer_m2_median_n6;nb_log_n6;taux_rendement_n6;loyer_m2_median_n7;nb_log_n7;taux_rendement_n7;prix_m2_vente
gedeon-30615091;pr;m;v;0;80;900.0;4;126000;;;0;0;1;0;0;;43.42059;0.5821;0;1.0;;1.0;;SUD;;;;;;;;;;;;;Individuel;a;n;;m;2025-02;32242;0000;322420000;Z;Z;3224200;32000;76;32;6.62;6.0;0.05;6.62;6.0;0.05;1575.0
gedeon-30705987;pr;m;v;0;110;;5;158000;;;0;0;0;0;0;;43.43083;0.57972;0;;;;;0;;;;;;;;;;;;;;a;n;;m;2025-02;32242;0000;322420000;Z;Z;3224200;32000;76;32;8.14;2.0;0.068;8.14;2.0;0.068;1436.36
ag743447-458613395;pr;m;v;0;159;5285.0;5;329000;;;0;0;1;0;C;148;43.42999;0.57423;Non;;;;;Sud;A;;;;;;;;;;;;;m;n;;m;2025-02;32242;0000;322420000;Z;Z;3224200;32000;76;32;8.14;2.0;0.047;8.14;2.0;0.047;2069.18
ag060811-457743362;pr;m;v;0;138;2100.0;6;242000;;;0;0;2;0;D;204;43.61861;-0.02083;Oui;;;0.0;;0;B;;1.0;;;;;;;;;Pompe à chaleur;;m;n;;m;2025-02;32151;0000;321510000;Z;Z;3215100;32000;76;32;4.17;1.0;0.029;4.17;1.0;0.029;1753.62
nestenn-1-99939134424;pr;m;v;0;157;2671.0;5;305000;;;0;0;1;0;B;75;43.82429;0.41887;Non;1.0;;;;0;A;2009.0;2.0;2.0;;;;;;;;;Individuel;a;n;;m;2025-02;32024;0000;320240000;Z;Z;3202400;32000;76;32;;;;;;;1942.68
mgc-23120COAu81310125-23120COAu81310125;pr;m;v;0;115;;6;226400;;;0;0;0;0;0;;43.43224;0.78461;0;;;;;0;;;;;;;;;;;;;;cm;o;8.0;m;2025-02;32451;0000;324510000;Z;Z;3245100;32000;76;32;;;;;;;1968.7
entities-1039501-3296731;pr;m;v;0;120;3000.0;4;288045;;;0;0;0;0;A;;43.43169;0.78417;0;;;;;0;;;;;;;;;;;;;;cm;o;;m;2025-02;32451;0000;324510000;Z;Z;3245100;32000;76;32;;;;;;;2400.38
entities-1039501-3296732;pr;m;v;0;90;3000.0;4;239435;;;0;0;0;0;A;;43.43169;0.78417;0;;;;;0;;;;;;;;;;;;;;cm;o;;m;2025-02;32451;0000;324510000;Z;Z;3245100;32000;76;32;;;;;;;2660.39
mgc-23404COAu81140225-23404COAu81140225;pr;m;v;0;160;;7;402200;;;0;0;0;0;0;;43.43224;0.78461;0;;;;;0;;;;;;;;;;;;;;cm;o;;m;2025-02;32451;0000;324510000;Z;Z;3245100;32000;76;32;;;;;;;2513.75
ag340369-456692975;pr;m;v;0;104;167.0;3;129000;;;0;0;1;0;C;155;43.77474;-0.18335;Non;;;1.0;;Sud;A;;2.0;;;;;;;;Électrique;;;m;n;;m;2025-02;32155;0000;321550000;Z;Z;3215500;32000;76;32;7.71;2.0;0.075;7.71;2.0;0.075;1240.38
apimo-85636552;pr;m;v;0;133;2877.0;4;87000;;;0;0;0;0;NS;;43.76478;-0.16882;Oui;1.0;;;;0;NS;;;;;;;;;;;;;a;n;;m;2025-02;32155;0000;321550000;Z;Z;3215500;32000;76;32;6.36;2.0;0.117;6.36;2.0;0.117;654.14
hektor-stibernadie-607;pr;m;v;0;156;203.0;5;95000;;;0;0;1;0;E;324;43.69958;-0.12361;Oui;3.0;;;;Sud;F;1940.0;1.0;1.0;;;;;;;Fioul;;Individuel;a;n;;m;2025-02;32209;0000;322090000;Z;Z;3220900;32000;76;32;;;;;;;608.97
gedeon-30628390;pr;m;v;0;187;;7;484749;;;0;0;0;2;0;;43.59776;-0.1417;0;;;;;0;;;;;;;;;;;;;;cm;o;8.0;m;2025-02;32463;0000;324630000;Z;Z;3246300;32000;76;32;;;;;;;2592.24
gedeon-30681240;pr;m;v;0;138;9840.0;4;336834;;;0;0;0;2;0;;43.59776;-0.1417;0;;;;;0;;;;;;;;;;;;;;cm;o;7.0;m;2025-02;32463;0000;324630000;Z;Z;3246300;32000;76;32;;;;;;;2440.83
gedeon-30726708;pr;m;v;0;136;;5;338517;;;0;0;0;2;0;;43.59776;-0.1417;0;;;;;0;;;;;;;;;;;;;;cm;o;;m;2025-02;32463;0000;324630000;Z;Z;3246300;32000;76;32;;;;;;;2489.1
