idannonce;type_annonceur;typedebien;typedetransaction;etage;surface;surface_terrain;nb_pieces;prix_bien;prix_maison;prix_terrain;mensualiteFinance;balcon;eau;bain;dpeL;dpeC;mapCoordonneesLatitude;mapCoordonneesLongitude;annonce_exclusive;nb_etages;parking;places_parking;cave;exposition;ges_class;annee_construction;nb_toilettes;nb_terraces;videophone;porte_digicode;surface_balcon;ascenseur;nb_logements_copro;charges_copro;chauffage_energie;chauffage_systeme;chauffage_mode;categorie_annonceur;logement_neuf;duree_int;typedebien_lite;date;INSEE_COM;IRIS;CODE_IRIS;TYP_IRIS_x;TYP_IRIS_y;GRD_QUART;UU2010;REG;DEP;loyer_m2_median_n6;nb_log_n6;taux_rendement_n6;loyer_m2_median_n7;nb_log_n7;taux_rendement_n7;prix_m2_vente
hektor-phdeuximmo-37;pr;a;v;1;66;;3;295000;;;0;1;1;0;NS;;46.18314;-1.15136;Non;5.0;;1.0;False;Est;NS;2022.0;;;;;12.0;True;;;;Sol;Collectif;a;o;;a;2021-02;17200;0102;172000102;H;H;1720001;17601;75;17;10.65;1.0;0.029;11.53;6.0;0.031;4469.7
hektor-phdeuximmo-38;pr;a;v;3;63;;3;303400;;;0;1;1;0;NS;;46.18314;-1.15136;Non;5.0;;1.0;False;Ouest;NS;2022.0;;;;;17.0;True;;;;Radiateur;Collectif;a;o;;a;2021-02;17200;0102;172000102;H;H;1720001;17601;75;17;10.65;1.0;0.027;11.53;6.0;0.029;4815.87
guy-hoquet-immo-facile-4872596;pr;m;v;0;91;158.0;5;175600;;;0;0;0;0;VI;;45.74484;-1.10529;Non;;;;;0;G;;;;;;;;;;;;;a;n;;m;2021-02;17021;0000;170210000;Z;Z;1702100;17301;75;17;;;;;;;1929.67
ag172324-287994065;pr;m;v;0;130;;5;199000;;;0;0;0;2;NS;;45.73409;-1.12267;Non;1.0;;1.0;;0;;;2.0;;;;;;;;;;;a;n;;m;2021-02;17021;0000;170210000;Z;Z;1702100;17301;75;17;;;;;;;1530.77
immo-facile-adresse-12429081;pr;m;v;0;132;926.0;8;190000;;;0;0;0;1;VI;;45.75875;-0.70609;Non;;;;;0;VI;1980.0;1.0;;;;;;;;Électrique;;Individuel;a;n;;m;2021-02;17336;0000;173360000;Z;Z;1733600;17000;75;17;;;;;;;1439.39
ag370642-287771936;pr;m;v;0;173;2635.0;7;418001;;;0;0;0;1;A;39;45.76868;-0.70809;Non;;;;;Sud;A;;1.0;;;;;;;;;;Individuel;a;n;;m;2021-02;17336;0000;173360000;Z;Z;1733600;17000;75;17;;;;;;;2416.19
ag333464-288102572;pr;m;v;0;166;1932.0;7;271000;;;0;0;1;1;E;320;45.77;-0.71608;Non;1.0;;;True;0;C;;2.0;;;;;;;;Électrique;;Individuel;a;n;;m;2021-02;17336;0000;173360000;Z;Z;1733600;17000;75;17;;;;;;;1632.53
laforet-immo-facile-19791530;pr;m;v;0;185;4223.0;6;295400;;;0;0;2;0;VI;;45.78408;-0.71803;Oui;;;;;0;VI;;2.0;;;;;;;;;Radiateur;Individuel;a;n;;m;2021-02;17336;0000;173360000;Z;Z;1733600;17000;75;17;8.38;1.0;0.063;8.38;1.0;0.063;1596.76
immo-facile-adresse-12427834;pr;m;v;0;173;;7;149480;;;0;0;0;0;D;207;45.67995;-0.8502;Non;1.0;;;;0;A;;;;;;;;;;Électrique;Radiateur;Individuel;a;n;;m;2021-02;17393;0000;173930000;Z;Z;1739300;17000;75;17;;;;;;;864.05
ag440414-287033105;pr;m;v;0;316;3051.0;11;176783;;;0;0;1;1;E;250;45.6796;-0.86767;Non;1.0;;;;Sud;F;;5.0;;;False;;;;;Fioul;;Individuel;m;n;;m;2021-02;17393;0000;173930000;Z;Z;1739300;17000;75;17;;;;;;;559.44
