IRIS;DEP;UU2010;COM;TRIRIS;GRD_QUART;TYP_IRIS;P17_POP;P17_POP0014;P17_POP1529;P17_POP3044;P17_POP4559;P17_POP6074;P17_POP75P;P17_POP0019;P17_POP2064;P17_POP65P;C17_POP15P;C17_POP15P_CS1;C17_POP15P_CS2;C17_POP15P_CS3;C17_POP15P_CS4;C17_POP15P_CS5;C17_POP15P_CS6;C17_POP15P_CS7;C17_POP15P_CS8;P17_POP_FR;P17_POP_ETR;P17_POP_IMM;P17_PMEN;P17_PHORMEN
880010000;88;88000;88001;ZZZZZZ;8800100;Z;62;12;5;18;9;14;4;15;33;14;45;5;0;0;10;10;0;15;5;62;0;0;62;0
880020000;88;88000;88002;ZZZZZZ;8800200;Z;69;21;2;15;12;13;5;21;35;13;46;0;0;5;15;0;10;15;0;69;0;0;69;0
880030000;88;88000;88003;ZZZZZZ;8800300;Z;61;8;11;15;12;12;5;11;39;12;58;0;0;0;5;5;15;19;15;60;1;3;61;0
880040000;88;88000;88004;ZZZZZZ;8800400;Z;142;18;12;21;34;30;27;25;71;46;125;0;5;5;5;10;40;40;20;134;8;11;142;0
880050000;88;88000;88005;ZZZZZZ;8800500;Z;211;34;21;31;40;65;20;42;116;53;175;0;10;10;15;25;20;75;20;209;2;2;201;10
880060000;88;88000;88006;ZZZZZZ;8800600;Z;297;53;40;60;72;57;14;66;182;49;241;0;10;26;51;51;31;46;26;296;1;1;297;0
880070000;88;88000;88007;ZZZZZZ;8800700;Z;49;3;6;7;14;12;8;4;28;17;34;0;0;0;0;10;10;14;0;49;0;0;49;0
880080000;88;88000;88008;ZZZZZZ;8800800;Z;167;32;28;32;33;24;18;45;89;33;130;20;0;0;10;15;20;45;20;163;4;4;167;0
880090000;88;88403;88009;ZZZZZZ;8800900;Z;3369;589;498;603;743;644;291;778;1934;657;2819;20;101;76;282;590;580;840;331;3333;36;59;3369;0
880100000;88;88000;88010;ZZZZZZ;8801000;Z;191;29;40;23;45;32;22;41;105;46;145;5;5;0;15;19;34;48;19;188;3;4;191;0
880110000;88;88106;88011;ZZZZZZ;8801100;Z;1638;243;285;295;395;270;150;354;975;309;1386;10;60;85;240;205;235;418;134;1624;14;31;1628;10
880120000;88;88106;88012;ZZZZZZ;8801200;Z;1085;170;158;198;229;229;101;227;609;249;915;0;30;20;135;130;150;365;85;1076;9;21;1085;0
880130000;88;88000;88013;ZZZZZZ;8801300;Z;80;20;8;11;12;19;10;23;35;21;79;0;0;5;5;14;9;23;23;80;0;0;80;0
880140000;88;88000;88014;ZZZZZZ;8801400;Z;179;37;12;42;45;29;15;44;103;33;134;5;25;0;35;30;10;20;10;179;0;3;179;0
880150000;88;88000;88015;ZZZZZZ;8801500;Z;217;26;29;34;43;51;34;36;112;69;202;5;10;0;16;5;21;114;31;213;4;8;217;0
880160000;88;88000;88016;ZZZZZZ;8801600;Z;230;23;28;31;67;53;28;34;132;64;205;4;24;4;0;39;29;81;23;228;2;4;230;0
880170000;88;88000;88017;ZZZZZZ;8801700;Z;161;41;14;42;25;29;10;50;82;28;108;15;10;15;5;25;5;29;5;158;3;5;161;0
880190000;88;88000;88019;ZZZZZZ;8801900;Z;159;25;15;32;30;43;15;30;88;42;139;5;16;0;11;16;21;64;5;159;0;0;159;0
880200000;88;88000;88020;ZZZZZZ;8802000;Z;183;40;34;29;33;21;24;48;98;37;126;0;0;15;25;40;10;25;10;181;2;4;183;0
880210000;88;88000;88021;ZZZZZZ;8802100;Z;286;58;37;59;55;52;25;73;161;53;217;5;5;5;15;41;46;66;34;279;7;12;269;17
880220000;88;88000;88022;ZZZZZZ;8802200;Z;228;39;37;34;57;43;18;50;142;36;200;20;0;0;20;10;45;50;55;225;3;4;228;0
880230000;88;88000;88023;ZZZZZZ;8802300;Z;84;15;15;19;19;16;2;24;49;11;59;5;5;5;15;5;10;10;5;84;0;0;84;0
880240000;88;88000;88024;ZZZZZZ;8802400;Z;111;24;17;30;18;19;3;34;63;14;70;0;0;5;30;10;5;15;5;110;1;1;111;0
880250000;88;88000;88025;ZZZZZZ;8802500;Z;70;14;3;13;7;24;8;15;30;24;66;0;0;0;15;25;0;25;0;70;0;4;70;0
880260000;88;88000;88026;ZZZZZZ;8802600;Z;1028;178;124;191;247;221;67;237;580;211;818;0;41;91;137;178;86;218;66;1024;4;10;1028;0
880270000;88;88000;88027;ZZZZZZ;8802700;Z;154;29;20;36;36;20;12;41;90;24;144;0;16;5;32;16;21;32;21;154;0;0;154;0
880280000;88;88000;88028;ZZZZZZ;8802800;Z;634;124;88;113;171;110;29;163;379;92;506;10;20;71;92;61;82;113;56;631;3;6;620;14
880290000;88;88000;88029;ZZZZZZ;8802900;Z;1624;208;217;196;339;405;258;317;777;530;1446;10;35;40;110;260;239;548;205;1588;36;50;1545;79
