IRIS;DEP;UU2010;COM;TRIRIS;GRD_QUART;TYP_IRIS;P17_POP;P17_POP0014;P17_POP1529;P17_POP3044;P17_POP4559;P17_POP6074;P17_POP75P;P17_POP0019;P17_POP2064;P17_POP65P;C17_POP15P;C17_POP15P_CS1;C17_POP15P_CS2;C17_POP15P_CS3;C17_POP15P_CS4;C17_POP15P_CS5;C17_POP15P_CS6;C17_POP15P_CS7;C17_POP15P_CS8;P17_POP_FR;P17_POP_ETR;P17_POP_IMM;P17_PMEN;P17_PHORMEN
760010000;76;76000;76001;ZZZZZZ;7600100;Z;1157;219;171;247;222;228;71;294;649;214;949;10;40;45;105;205;140;260;145;1155;2;5;1157;0
760020000;76;76000;76002;ZZZZZZ;7600200;Z;615;154;91;158;95;88;29;199;336;80;510;10;0;10;85;60;105;125;115;615;0;3;615;0
760040000;76;76000;76004;ZZZZZZ;7600400;Z;472;77;75;73;115;108;24;112;275;85;390;5;5;20;60;80;65;105;50;465;7;9;472;0
760050000;76;00755;76005;ZZZZZZ;7600500;Z;3273;644;760;642;669;378;180;871;2000;402;2634;0;84;197;463;586;409;487;409;3081;192;292;3265;8
760060000;76;76000;76006;ZZZZZZ;7600600;Z;171;42;27;39;34;16;13;53;95;23;115;0;15;0;10;35;30;20;5;171;0;1;171;0
760070000;76;76000;76007;ZZZZZZ;7600700;Z;647;109;84;113;163;141;37;157;372;118;533;10;50;30;54;74;94;173;49;645;2;8;647;0
760080000;76;76000;76008;ZZZZZZ;7600800;Z;653;98;79;91;163;170;52;125;367;161;591;16;5;31;83;98;83;207;67;646;7;11;653;0
760090000;76;76000;76009;ZZZZZZ;7600900;Z;333;94;56;78;51;35;20;106;186;41;247;0;15;21;46;36;51;41;36;332;1;2;333;0
760100000;76;76000;76010;ZZZZZZ;7601000;Z;381;79;60;90;87;48;16;105;229;46;302;15;10;10;67;46;77;56;20;380;1;1;381;0
760110000;76;76000;76011;ZZZZZZ;7601100;Z;170;28;16;35;36;44;12;31;108;30;134;11;28;6;11;17;6;50;6;169;1;1;170;0
760120000;76;76000;76012;ZZZZZZ;7601200;Z;191;35;28;33;46;41;7;44;109;37;170;0;10;26;31;15;26;46;15;190;1;3;191;0
760130000;76;76000;76013;ZZZZZZ;7601300;Z;1060;244;170;238;215;139;54;318;614;128;835;0;35;30;120;155;155;185;155;1059;1;4;1060;0
760140000;76;76000;76014;ZZZZZZ;7601400;Z;1426;256;233;243;292;267;135;339;779;308;1152;5;30;86;188;183;137;406;117;1423;3;10;1426;0
760150000;76;76000;76015;ZZZZZZ;7601500;Z;516;78;72;77;126;101;61;105;295;116;428;15;10;10;74;70;89;121;39;514;2;5;516;0
760160000;76;76000;76016;ZZZZZZ;7601600;Z;117;18;18;18;34;18;10;23;74;19;111;5;5;0;15;19;24;19;24;117;0;0;117;0
760170000;76;76000;76017;ZZZZZZ;7601700;Z;598;130;90;131;134;85;28;170;341;87;480;9;5;37;78;88;51;115;97;595;3;4;598;0
760180000;76;76000;76018;ZZZZZZ;7601800;Z;1504;319;219;289;308;224;145;415;813;276;1192;15;46;20;168;204;244;342;153;1502;2;9;1463;41
760190000;76;76108;76019;ZZZZZZ;7601900;Z;432;58;63;71;102;107;32;92;243;98;371;0;25;10;31;41;36;148;80;432;0;2;413;19
760200000;76;76000;76020;ZZZZZZ;7602000;Z;1190;222;167;218;262;218;103;296;648;246;955;20;35;55;125;185;75;330;130;1185;5;16;1190;0
760210000;76;76000;76021;ZZZZZZ;7602100;Z;477;113;67;114;92;61;31;143;265;69;357;5;0;45;55;74;74;76;29;475;2;5;477;0
760220000;76;76000;76022;ZZZZZZ;7602200;Z;341;67;55;66;84;57;12;96;198;47;274;10;10;10;36;25;51;61;71;341;0;0;341;0
760230000;76;76000;76023;ZZZZZZ;7602300;Z;295;71;42;72;52;40;18;88;168;39;250;5;5;35;35;50;30;65;25;293;2;2;295;0
760240000;76;76000;76024;ZZZZZZ;7602400;Z;162;22;21;23;40;36;21;29;87;46;129;0;0;0;15;15;21;62;15;161;1;2;162;0
760250000;76;76000;76025;ZZZZZZ;7602500;Z;341;60;61;49;72;69;31;74;194;73;274;10;10;25;30;45;35;95;25;327;14;11;341;0
760260000;76;76404;76026;ZZZZZZ;7602600;Z;2583;429;445;399;531;444;335;579;1402;602;2167;5;65;75;231;417;397;642;335;2567;16;40;2505;78
760280000;76;76000;76028;ZZZZZZ;7602800;Z;197;39;22;45;40;35;16;52;110;36;142;0;5;0;11;16;42;47;21;195;2;4;197;0
760290000;76;76000;76029;ZZZZZZ;7602900;Z;203;32;37;32;49;35;19;44;116;43;184;10;5;0;20;31;51;36;31;202;1;4;203;0
760300000;76;76000;76030;ZZZZZZ;7603000;Z;468;92;63;91;113;80;29;128;258;82;386;5;0;14;84;88;33;88;74;468;0;2;468;0
760320000;76;76000;76032;ZZZZZZ;7603200;Z;130;27;12;26;16;33;15;31;68;30;102;0;0;15;0;30;10;41;5;130;0;0;130;0
760330000;76;76000;76033;ZZZZZZ;7603300;Z;462;112;62;107;103;54;24;142;267;53;335;0;10;5;80;75;50;70;45;458;4;5;462;0
