IRIS;DEP;UU2010;COM;TRIRIS;GRD_QUART;TYP_IRIS;P17_POP;P17_POP0014;P17_POP1529;P17_POP3044;P17_POP4559;P17_POP6074;P17_POP75P;P17_POP0019;P17_POP2064;P17_POP65P;C17_POP15P;C17_POP15P_CS1;C17_POP15P_CS2;C17_POP15P_CS3;C17_POP15P_CS4;C17_POP15P_CS5;C17_POP15P_CS6;C17_POP15P_CS7;C17_POP15P_CS8;P17_POP_FR;P17_POP_ETR;P17_POP_IMM;P17_PMEN;P17_PHORMEN
751010101;75;00851;75101;750011;7510101;H;944;130;238;169;197;153;56;171;629;144;814;0;31;196;106;147;53;152;128;794;150;208;931;13
751010102;75;00851;75101;750011;7510101;A;208;6;33;24;53;55;36;12;107;89;197;0;16;40;9;15;3;69;44;170;37;50;180;28
751010103;75;00851;75101;750011;7510101;A;256;46;46;51;43;51;20;50;146;59;211;0;18;59;23;10;5;58;38;225;31;38;246;11
751010104;75;00851;75101;750011;7510101;A;3;0;0;3;0;0;0;0;3;0;3;0;0;0;0;0;0;0;3;3;0;0;0;3
751010105;75;00851;75101;750011;7510101;D;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
751010199;75;00851;75101;750011;7510101;D;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
751010201;75;00851;75101;750021;7510102;H;2084;172;520;508;421;317;146;233;1495;355;1913;0;68;549;259;256;81;350;349;1687;397;498;1994;90
751010202;75;00851;75101;750021;7510102;H;1713;229;414;432;346;195;96;283;1216;215;1484;0;120;613;206;110;37;194;204;1502;211;276;1701;12
751010203;75;00851;75101;750021;7510102;H;2415;283;556;601;462;329;183;404;1587;423;2131;0;127;716;302;211;66;416;293;2072;343;438;2370;45
751010204;75;00851;75101;750021;7510102;H;2171;272;558;470;448;286;138;402;1470;300;1905;0;84;580;260;203;81;337;360;1978;193;308;2147;24
751010205;75;00851;75101;750021;7510102;A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
751010206;75;00851;75101;750021;7510102;A;596;79;80;177;120;102;39;93;400;104;518;0;39;179;72;39;9;104;75;536;60;105;596;0
751010301;75;00851;75101;750011;7510103;H;2723;298;501;594;541;485;303;413;1680;629;2419;3;151;762;290;263;58;506;387;2350;373;542;2685;38
751010302;75;00851;75101;750011;7510103;A;126;17;9;41;31;28;0;20;91;15;109;0;9;48;25;9;6;6;6;126;0;3;126;0
751010303;75;00851;75101;750011;7510103;A;340;48;48;94;70;46;34;72;194;74;292;0;24;77;36;36;2;62;54;310;30;48;329;11
751010401;75;00851;75101;750011;7510104;H;1288;187;231;262;276;189;142;258;764;266;1099;0;84;310;107;138;50;195;216;1055;232;253;1282;5
751010402;75;00851;75101;750011;7510104;A;1400;147;358;275;298;194;128;184;950;265;1253;0;92;385;171;140;25;250;190;1172;227;276;1397;3
751020501;75;00851;75102;750031;7510205;A;1062;131;286;235;260;105;45;184;777;101;931;0;84;264;118;136;63;98;167;925;137;194;1053;9
751020502;75;00851;75102;750031;7510205;A;210;23;47;57;40;30;12;27;157;26;187;0;14;71;23;30;14;24;10;187;22;50;207;3
751020503;75;00851;75102;750031;7510205;A;222;20;78;54;37;20;14;28;174;20;202;0;17;96;28;20;11;20;11;202;20;37;222;0
751020601;75;00851;75102;750031;7510206;H;1899;272;378;501;482;193;72;395;1321;182;1630;0;104;653;212;173;70;161;256;1723;177;276;1882;17
751020602;75;00851;75102;750031;7510206;A;1355;154;309;369;239;205;79;197;944;213;1201;0;51;478;180;152;31;170;139;1137;218;289;1350;5
751020701;75;00851;75102;750041;7510207;H;1704;191;376;485;320;230;103;222;1227;255;1514;1;118;606;221;166;30;238;134;1453;251;315;1700;4
751020702;75;00851;75102;750041;7510207;H;1916;238;478;526;358;214;102;294;1377;244;1678;0;91;609;249;217;95;192;226;1623;293;374;1909;7
751020703;75;00851;75102;750041;7510207;H;2154;264;605;607;469;152;58;358;1631;165;1891;3;113;807;324;179;70;136;260;1870;284;368;2139;15
751020704;75;00851;75102;750031;7510207;A;866;162;161;245;190;68;39;195;603;68;704;0;59;293;104;60;30;54;105;739;126;143;864;2
751020801;75;00851;75102;750051;7510208;H;2283;340;546;674;446;202;76;423;1657;203;1942;3;111;815;326;191;74;205;218;1881;401;469;2231;52
751020802;75;00851;75102;750051;7510208;H;1730;134;482;435;314;275;91;187;1265;279;1597;0;122;656;224;151;55;265;124;1515;215;278;1730;0
751020803;75;00851;75102;750051;7510208;H;1698;176;460;401;381;219;60;217;1300;181;1522;3;63;621;243;172;83;176;161;1400;298;396;1696;2
751020804;75;00851;75102;750051;7510208;H;1735;184;591;508;273;146;33;249;1383;103;1551;0;64;599;271;211;99;115;192;1407;328;404;1735;0
751020805;75;00851;75102;750051;7510208;H;2066;221;677;607;339;150;71;286;1631;149;1845;0;68;760;332;199;71;162;253;1764;301;362;2063;3
751030901;75;00851;75103;750061;7510309;H;1859;214;537;446;321;259;81;286;1333;240;1645;0;65;566;277;176;60;256;244;1566;293;383;1845;14
751030902;75;00851;75103;750061;7510309;H;1925;191;618;545;328;194;50;252;1493;180;1734;0;63;657;306;226;70;185;227;1579;346;395;1925;0
751030903;75;00851;75103;750061;7510309;H;1997;318;502;444;443;184;105;419;1370;207;1679;0;83;632;264;185;59;209;248;1654;343;414;1990;7
751030904;75;00851;75103;750061;7510309;H;1969;205;581;570;341;189;82;264;1487;218;1764;0;83;616;293;181;83;189;319;1496;473;561;1969;0
751030905;75;00851;75103;750061;7510309;H;1806;226;510;432;363;202;74;337;1263;206;1588;0;103;527;247;171;51;180;309;1433;373;459;1781;25
751031001;75;00851;75103;750071;7510310;H;2344;340;576;616;436;262;113;440;1632;272;2005;0;135;698;332;210;78;240;312;2011;334;472;2314;30
751031002;75;00851;75103;750071;7510310;H;2330;281;509;586;496;336;122;385;1590;354;2049;0;123;692;291;202;65;347;328;2022;308;416;2227;103
751031003;75;00851;75103;750071;7510310;H;2273;199;575;602;460;314;122;263;1696;314;2074;0;170;856;296;152;46;273;282;1953;319;432;2272;1
751031004;75;00851;75103;750071;7510310;H;1849;213;427;528;331;219;129;273;1316;259;1636;0;86;615;263;158;32;250;232;1629;220;298;1847;2
751031101;75;00851;75103;750081;7510311;H;2135;272;547;588;365;227;136;366;1505;265;1863;0;121;760;281;155;37;258;251;1930;204;292;2118;16
751031102;75;00851;75103;750081;7510311;H;1618;199;376;348;341;200;155;264;1065;288;1419;0;101;532;168;119;23;240;237;1362;256;334;1607;11
751031103;75;00851;75103;750081;7510311;H;1598;145;380;326;300;228;220;198;1015;385;1453;0;69;427;253;148;17;316;223;1380;218;285;1571;28
751031104;75;00851;75103;750081;7510311;H;2594;295;641;557;514;389;199;399;1750;445;2300;0;117;876;355;176;53;396;327;2300;294;421;2594;0
751031201;75;00851;75103;750091;7510312;H;1950;170;580;489;329;261;122;265;1407;278;1779;0;71;708;208;185;50;258;298;1564;386;457;1930;20
751031202;75;00851;75103;750091;7510312;H;1961;255;406;420;482;297;101;355;1332;275;1706;0;106;622;246;181;33;262;254;1618;343;470;1958;3
751031203;75;00851;75103;750091;7510312;H;1803;158;454;443;309;319;119;212;1258;333;1645;0;84;580;208;184;50;334;205;1564;239;319;1803;0
751031204;75;00851;75103;750091;7510312;H;2104;212;616;646;377;189;63;304;1627;172;1892;0;72;737;370;248;60;147;259;1784;320;388;2104;0
751041301;75;00851;75104;750131;7510413;H;1831;242;374;357;410;292;156;320;1204;307;1589;0;73;556;260;176;25;288;212;1584;247;366;1831;0
751041302;75;00851;75104;750131;7510413;H;2272;270;612;513;449;280;148;360;1583;328;1999;6;141;773;341;122;62;272;280;1928;343;411;2269;3
751041303;75;00851;75104;750131;7510413;H;1853;201;407;461;421;248;115;277;1335;241;1652;0;70;631;229;214;28;241;239;1574;279;402;1853;0
751041304;75;00851;75104;750121;7510413;A;323;13;135;62;63;33;17;30;263;30;309;0;21;148;40;30;3;30;39;263;59;59;313;10
751041305;75;00851;75104;750131;7510413;A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
