IRIS;DEP;UU2010;COM;TRIRIS;GRD_QUART;TYP_IRIS;P17_POP;P17_POP0014;P17_POP1529;P17_POP3044;P17_POP4559;P17_POP6074;P17_POP75P;P17_POP0019;P17_POP2064;P17_POP65P;C17_POP15P;C17_POP15P_CS1;C17_POP15P_CS2;C17_POP15P_CS3;C17_POP15P_CS4;C17_POP15P_CS5;C17_POP15P_CS6;C17_POP15P_CS7;C17_POP15P_CS8;P17_POP_FR;P17_POP_ETR;P17_POP_IMM;P17_PMEN;P17_PHORMEN
920020101;92;00851;92002;920061;9200201;H;1748;245;634;272;243;220;135;381;1125;242;1501;0;32;411;104;75;14;254;610;1513;236;326;1338;410
920020102;92;00851;92002;920061;9200201;H;1483;239;216;206;344;270;209;328;747;408;1246;0;24;412;115;55;10;417;213;1404;79;163;1400;83
920020103;92;00851;92002;920071;9200201;H;2112;384;374;476;391;316;171;473;1310;329;1728;7;38;553;316;168;38;332;278;1869;244;450;2112;0
920020104;92;00851;92002;920071;9200201;H;3017;556;556;691;560;352;302;724;1762;531;2462;0;49;875;376;200;49;537;376;2690;327;508;3017;0
920020105;92;00851;92002;920071;9200201;H;2888;520;526;550;582;420;291;677;1651;560;2366;0;44;736;342;215;114;596;319;2637;252;423;2786;102
920020106;92;00851;92002;920071;9200201;H;2185;398;336;591;406;247;208;496;1316;374;1791;0;41;661;238;177;56;391;227;1983;202;320;2154;31
920020107;92;00851;92002;920031;9200201;H;2858;484;457;626;501;477;312;604;1606;649;2374;0;31;807;309;190;70;680;288;2662;196;319;2858;0
920020201;92;00851;92002;920031;9200202;H;2171;345;338;443;417;388;240;464;1198;509;1826;0;30;598;290;114;23;541;229;2034;138;211;2171;0
920020202;92;00851;92002;920031;9200202;H;2600;545;512;673;409;369;91;659;1637;304;2051;0;39;395;335;461;117;391;312;2390;210;348;2465;135
920020203;92;00851;92002;920011;9200202;H;3091;561;551;545;709;433;292;754;1782;555;2509;0;56;790;429;219;105;576;334;2910;181;386;3040;51
920020204;92;00851;92002;920011;9200202;H;2741;605;463;624;480;331;238;730;1608;403;2136;0;54;530;391;298;134;426;304;2430;312;426;2741;0
920020205;92;00851;92002;920011;9200202;H;2513;535;454;406;583;343;193;708;1394;411;1979;0;47;395;345;286;150;429;326;2308;205;394;2513;0
920020301;92;00851;92002;920021;9200203;H;2197;393;400;411;483;358;153;495;1368;335;1804;0;43;378;334;273;123;420;233;1991;206;357;2197;0
920020302;92;00851;92002;920021;9200203;H;2181;463;627;583;289;167;53;570;1463;148;1718;0;43;390;297;354;111;164;359;1434;747;865;2181;0
920020303;92;00851;92002;920021;9200203;H;2045;463;292;364;448;289;190;572;1076;397;1582;0;50;491;253;158;55;385;191;1859;186;295;2045;0
920020304;92;00851;92002;920021;9200203;H;2719;499;461;552;585;350;272;641;1603;476;2220;0;81;659;381;156;79;546;318;2542;177;345;2719;0
920020305;92;00851;92002;920081;9200203;H;1904;389;335;429;394;238;120;487;1181;236;1515;0;30;483;219;264;46;261;212;1712;192;407;1904;0
920020306;92;00851;92002;920081;9200203;H;2103;426;517;386;364;269;140;635;1194;274;1677;0;56;153;192;405;186;298;387;1677;426;665;2103;0
920020307;92;00851;92002;920081;9200203;H;1860;374;402;302;433;237;113;540;1059;261;1487;0;42;113;166;318;223;258;367;1492;368;531;1860;0
920020308;92;00851;92002;920081;9200203;H;2106;380;331;406;404;311;274;492;1146;467;1726;0;51;393;302;161;67;483;268;1808;298;486;2106;0
920020401;92;00851;92002;920041;9200204;H;3118;659;524;631;711;364;229;859;1783;476;2459;4;57;737;470;242;90;534;324;2910;207;338;3118;0
920020402;92;00851;92002;920041;9200204;H;2876;438;613;583;567;372;303;636;1726;514;2442;0;68;704;355;326;89;561;340;2684;193;428;2842;34
920020403;92;00851;92002;920041;9200204;H;2305;361;483;371;450;414;227;567;1229;510;1942;0;20;570;246;145;38;530;394;2172;133;244;2179;126
920020404;92;00851;92002;920051;9200204;H;1873;376;245;295;395;380;182;457;1000;416;1497;0;36;472;212;110;36;460;172;1773;100;182;1860;13
920020405;92;00851;92002;920061;9200204;H;2009;340;264;375;376;307;346;440;1037;532;1668;0;24;512;234;106;30;547;214;1922;87;190;1986;23
920020406;92;00851;92002;920051;9200204;H;2076;487;282;395;358;397;156;588;1090;398;1589;0;57;504;199;142;56;445;186;1950;127;262;2076;0
920020407;92;00851;92002;920051;9200204;H;1787;299;294;255;509;308;121;419;1027;341;1488;0;48;484;244;97;37;356;222;1702;85;191;1787;0
920040101;92;00851;92004;920141;9200401;H;2463;442;454;600;418;264;285;557;1455;451;2025;0;79;641;366;150;78;477;233;2346;118;211;2316;147
920040102;92;00851;92004;920111;9200401;H;2238;453;422;510;422;290;141;580;1330;328;1785;0;41;465;363;210;120;336;251;2037;200;287;2238;0
920040103;92;00851;92004;920091;9200401;H;2923;583;529;768;561;346;137;714;1837;372;2341;0;71;909;421;222;43;380;295;2694;229;325;2923;0
920040104;92;00851;92004;920091;9200401;H;2045;356;496;510;407;168;108;459;1389;197;1689;0;71;626;255;216;72;226;224;1840;205;325;2045;0
920040105;92;00851;92004;920091;9200401;H;1909;357;325;554;375;205;95;445;1245;219;1552;0;41;594;279;182;68;239;149;1724;185;220;1909;0
920040201;92;00851;92004;920101;9200402;H;3123;607;575;762;551;405;223;772;1858;493;2538;0;120;780;509;210;32;482;405;2881;242;301;3100;23
920040202;92;00851;92004;920101;9200402;H;2973;584;643;738;560;291;157;731;1908;333;2389;0;101;777;402;238;147;361;363;2677;296;464;2973;0
920040203;92;00851;92004;920101;9200402;H;2686;503;510;760;450;276;188;688;1644;353;2205;0;75;756;360;181;109;350;374;2483;203;272;2670;16
920040301;92;00851;92004;920181;9200403;H;3421;697;627;877;660;393;167;838;2189;394;2735;0;58;879;514;343;184;387;369;3058;363;441;3269;152
920040302;92;00851;92004;920171;9200403;H;3802;680;1014;1076;649;218;165;838;2678;286;3122;0;107;779;599;579;202;330;528;3031;771;956;3723;79
920040303;92;00851;92004;920181;9200403;H;2425;443;500;644;395;275;169;568;1506;351;1982;0;83;646;317;241;56;363;276;2144;281;372;2425;0
920040304;92;00851;92004;920171;9200403;H;2128;368;440;516;388;244;172;496;1346;286;1758;0;54;425;320;228;100;322;309;1846;281;391;2016;112
920040305;92;00851;92004;920181;9200403;H;2903;683;410;802;386;327;295;777;1602;524;2212;4;92;734;377;199;54;476;276;2707;197;298;2821;82
920040401;92;00851;92004;920141;9200404;H;2763;568;403;792;408;298;294;657;1645;461;2251;0;59;743;345;281;40;507;275;2485;278;422;2727;36
920040402;92;00851;92004;920141;9200404;H;2786;572;450;689;444;383;249;665;1587;534;2214;0;75;712;338;274;52;510;253;2532;254;420;2786;0
920040403;92;00851;92004;920111;9200404;H;2422;511;355;684;354;321;196;626;1404;391;1911;0;67;708;306;191;65;397;177;2254;167;253;2422;0
920040404;92;00851;92004;920111;9200404;H;2350;333;474;573;451;302;218;420;1553;378;2016;0;65;648;423;211;50;390;229;2151;199;277;2350;0
920040501;92;00851;92004;920171;9200405;H;2835;509;648;816;502;234;125;657;1905;272;2340;0;62;590;438;402;207;236;406;2285;550;701;2824;11
920040502;92;00851;92004;920131;9200405;H;4229;964;967;1202;726;325;45;1115;2909;205;3287;1;120;830;548;780;272;233;504;3397;832;1156;4202;27
920040503;92;00851;92004;920131;9200405;H;2754;614;572;691;529;222;126;760;1735;259;2140;0;87;513;364;388;184;206;399;2054;700;802;2704;50
920040504;92;00851;92004;920131;9200405;H;2169;370;482;468;409;263;176;488;1335;345;1799;0;53;286;347;360;134;333;286;1695;474;619;2169;0
920040601;92;00851;92004;920161;9200406;H;2514;615;470;527;466;292;143;780;1416;319;1895;0;43;109;249;468;188;357;480;1987;527;774;2514;0
920040602;92;00851;92004;920151;9200406;H;2567;427;518;490;604;312;216;569;1597;401;2128;0;81;279;249;440;178;447;454;2041;525;720;2567;0
920040603;92;00851;92004;920151;9200406;H;3043;703;597;780;555;321;87;886;1896;261;2340;0;88;555;412;418;194;308;366;2482;562;710;3043;0
920040604;92;00851;92004;920151;9200406;H;4884;809;835;1381;913;605;341;978;3183;723;4069;0;130;1057;655;541;295;760;632;3839;1045;1275;4487;397
920040701;92;00851;92004;920161;9200407;H;1118;266;196;221;238;138;60;362;623;133;852;0;9;41;118;245;120;137;180;910;208;306;1118;0
920040702;92;00851;92004;920161;9200407;H;2445;555;520;449;452;376;93;749;1387;309;1890;0;49;42;190;472;301;302;534;1858;586;909;2445;0
920040703;92;00851;92004;920161;9200407;H;2247;499;435;438;395;279;199;681;1176;390;1747;3;80;132;198;347;201;361;424;1740;506;674;2247;0
920040704;92;00851;92004;920121;9200407;H;2623;684;472;555;437;329;146;847;1420;357;1939;0;95;143;190;425;237;354;496;1862;761;976;2623;0
920040705;92;00851;92004;920121;9200407;H;1733;453;340;330;313;225;73;605;912;216;1281;3;33;53;141;341;185;214;310;1379;354;565;1733;0
920040706;92;00851;92004;920121;9200407;H;1577;255;421;282;349;228;41;390;1032;155;1321;0;52;190;221;287;120;185;266;1376;200;422;1577;0
920040707;92;00851;92004;920121;9200407;H;3096;810;584;718;505;331;147;1014;1744;338;2286;0;63;301;344;515;208;390;464;2488;608;828;3096;0
920070101;92;00851;92007;920221;9200701;H;2716;514;491;696;541;268;206;662;1676;378;2200;0;94;338;488;409;137;416;319;2371;345;584;2458;258
920070102;92;00851;92007;920221;9200701;H;1984;391;344;454;368;299;128;501;1175;308;1591;0;8;192;318;328;157;333;253;1845;139;268;1824;160
920070103;92;00851;92007;920191;9200701;H;2305;580;406;615;342;184;178;709;1313;284;1725;0;46;162;183;612;155;286;281;1677;629;816;2304;1
920070104;92;00851;92007;920191;9200701;H;2563;447;684;595;371;352;116;535;1720;308;2124;0;37;396;336;461;169;339;386;2008;555;822;2379;184
920070105;92;00851;92007;920221;9200701;H;2479;563;533;428;487;292;176;761;1372;346;1916;0;36;169;235;503;188;364;421;1950;529;673;2479;0
920070106;92;00851;92007;920191;9200701;H;2295;350;453;495;505;347;143;441;1498;356;1944;0;34;251;318;431;201;352;358;1864;431;623;2295;0
920070107;92;00851;92007;920191;9200701;H;2840;767;499;594;526;317;137;920;1602;318;2073;0;22;105;303;612;253;355;423;2303;537;832;2840;0
920070108;92;00851;92007;920221;9200701;H;3270;760;516;733;667;399;194;903;1986;380;2508;0;49;228;458;598;260;467;448;2750;519;751;3269;1
920070109;92;00851;92007;920231;9200701;H;2977;579;669;689;586;318;135;754;1890;333;2401;0;63;549;444;434;204;350;357;2595;382;569;2975;2
920070110;92;00851;92007;920231;9200701;H;2198;398;371;468;456;312;194;538;1286;374;1800;0;29;225;288;327;199;407;325;1864;334;487;2118;80
920070111;92;00851;92007;920231;9200701;H;3118;619;687;711;599;337;165;832;1939;346;2495;0;25;467;452;449;186;395;521;2775;342;649;3115;3
920070112;92;00851;92007;920211;9200701;H;2410;583;604;487;422;205;110;738;1415;258;1827;0;48;227;240;410;196;268;438;1869;541;698;2410;0
920070113;92;00851;92007;920211;9200701;H;2047;425;390;458;368;260;146;589;1192;265;1621;0;31;214;213;347;156;316;344;1728;319;418;1991;56
920070114;92;00851;92007;920211;9200701;H;1711;373;369;392;380;120;77;458;1127;126;1332;0;32;90;139;441;154;157;319;1353;359;454;1628;83
920070115;92;00851;92007;920201;9200701;H;1947;438;389;434;407;182;97;599;1173;176;1509;0;43;112;260;374;216;165;339;1596;351;494;1947;0
920070116;92;00851;92007;920201;9200701;H;2538;557;453;507;464;319;238;710;1389;439;1981;0;58;220;287;369;200;432;416;2152;386;636;2538;0
920070117;92;00851;92007;920201;9200701;H;1520;328;290;381;259;148;114;420;902;198;1192;0;35;281;210;185;81;218;181;1288;232;387;1520;0
920090101;92;00851;92009;920271;9200901;H;1767;439;341;402;358;162;65;558;1075;134;1328;0;31;201;261;269;149;144;273;1385;382;533;1737;30
920090102;92;00851;92009;920271;9200901;H;1694;316;312;347;350;258;111;394;1057;243;1377;0;86;288;210;200;99;296;199;1448;246;347;1694;0
920090103;92;00851;92009;920271;9200901;H;2867;653;551;662;608;244;151;888;1678;302;2214;0;75;610;327;328;139;321;414;2447;420;558;2867;0
