dateCreation|lieuTravail|romeCode|typeContrat|experienceExige|entreprise|salaire|dureeTravailLibelleConverti|alternance|qualificationCode|secteurActivite|code_appellation|INSEE_COM
2021-03-12T11:25:30.000Z|13071|N1105|CDI|E||Horaire de 10,25 Euros|Temps partiel||5|47|16361|13071|
2021-03-11T15:34:41.000Z|13071|D1401|CDI|E|SAMSIC EMPLOI PACA MARSEILLE|Mensuel de 1650,00 Euros sur 12 mois|Temps plein||5|78|11210|13071|
2021-03-10T15:12:56.000Z|13071|D1507|CDD|D|MARCEL&FILS|Mensuel de 445,00 Euros à 445,00 Euros sur 12 mois|Temps partiel||6|47|14811|13071|
2021-03-10T10:53:57.000Z|13071|D1507|CDD|E|CLOVAJE|Horaire de 10,25 Euros sur 12 mois|Temps partiel||5|47|14811|13071|
2021-03-04T14:57:08.000Z|13071|K1301|CDI|D||Horaire de 11,00 Euros à 12,50 Euros sur 12 mois|Temps plein||7|88||13071|
2021-02-26T16:48:20.000Z|13071|D1401|CDI|S|TEMPORIS||Temps plein||||11188|13071|
2021-02-22T18:22:06.000Z|13071|M1607|MIS|E|IZIWORK|Horaire de 10,25 Euros sur 12 mois|Temps plein||3|78|11183|13071|
2021-02-22T10:29:22.000Z|13071|D1106|CDI|E|BOULANGERIE DE MARIE BLACHERE|Horaire de 10,25 Euros sur 12 mois|Temps partiel||5|47|20560|13071|
2021-02-16T07:41:14.000Z|13071|N1105|CDI|E|Temporis Aix En Provence||Temps plein||||16361|13071|
2021-02-10T13:32:57.000Z|13071|M1607|CDI|E|LECOPLAST|Mensuel de 1554,58 Euros à 1800,00 Euros sur 12 mois|Temps plein||5|33|19400|13071|
2020-11-06T13:34:58.000Z|13071|G1605|CDI|E||Mensuel de 1800,00 Euros sur 12 mois|Temps plein||1|64|17846|13071|
2021-03-16T11:37:31.000Z|13071|H2903|CDI|E|TECHNOPLUS INDUSTRIES|Mensuel de 1800 Euros à 2500 Euros sur 12 mois|Temps plein||4|25|20497|13071|
2021-03-15T21:55:00.000Z|13071|D1401|CDI|E|||Temps plein||||12748|13071|
2021-03-15T16:37:06.000Z|13071|D1401|CDI|D|||Temps plein||||12748|13071|
2021-03-15T15:33:43.000Z|13071|K1304|CDI|D|||Temps plein||||14771|13071|
2021-03-11T11:30:59.000Z|13071|D1401|CDI|E|||Temps plein||||12748|13071|
2021-03-10T15:04:43.000Z|13071|K1304|CDI|E|ABELO|Horaire de 10,50 Euros à 10,50 Euros sur 12 mois|Temps partiel||5|96|10857|13071|
2021-03-09T18:33:45.000Z|13071|D1402|CDI|E|CONCEPT SECURITE FORMATION|Mensuel de 1580,00 Euros à 3500,00 Euros sur 12 mois|Temps plein||3|85|12747|13071|
2021-03-08T10:14:44.000Z|13071|G1602|CDD|E|SAINT ANDRE|Horaire de 1800,00 Euros sur 12 mois|Temps plein||6|55|13863|13071|
2021-03-07T03:09:32.000Z|13071|H3303|CDI|E|Marie Blachère||Temps plein||||18010|13071|
2021-03-05T13:29:03.000Z|13071|K1304|CDI|E|BOSTON SERVICES|Horaire de 10,15 Euros|Temps partiel||||14771|13071|
2021-03-04T20:29:24.000Z|13071|D1402|CDI|E|CONCEPT SECURITE FORMATION|Mensuel de 1580,00 Euros sur 12 mois|Temps plein||5|85|12747|13071|
2021-03-04T10:05:24.000Z|13071|N4203|CDI|E|ATTARD TRANS|Annuel de 25000,00 Euros à 30000,00 Euros sur 12 mois|Temps plein||8|52||13071|
2021-03-04T01:35:58.000Z|13071|N1103|MIS|D|INSIDE STAFFING BY ADEQUAT|Mensuel de 1555 Euros à 1650 Euros sur 12 mois|Temps plein||5|78|18032|13071|
2021-03-03T09:58:34.000Z|13071|H2903|CDI|E|Samsic||Temps plein||||20497|13071|
2021-02-26T16:35:59.000Z|13071|H2903|MIS|E|SAMSIC EMPLOI PACA MARSEILLE|Horaire de 14,00 Euros à 15,50 Euros sur 12 mois|Temps plein||6|78|20497|13071|
2021-02-24T03:51:28.000Z|13071|H2903|CDI|E|Switch Over|Autre de 35,00 Euros ï¿½ 45,00 Euros|Temps plein||||20497|13071|
2021-02-24T03:53:30.000Z|13071|K1304|CDI|D||Horaire de 10,25 Euros ï¿½ 11,00 Euros|Temps plein|||70|10857|13071|
2021-02-22T13:38:44.000Z|13071|D1209|CDI|E|FLEURS STORY|Horaire de 10,25 Euros|Temps plein||4|47|15095|13071|
2021-02-20T17:01:54.000Z|13071|D1401|CDI|D|||Temps plein||||12748|13071|
2021-02-19T13:41:00.000Z|13071|K1304|CDI|E|LE RAYON DE SOLEIL|Horaire de 10,25 Euros|Temps partiel||5|88|10805|13071|
2021-02-12T15:50:05.000Z|13071|K1304|CDI|D|PROVENCE CARE SERVICES|Horaire de 10,25 Euros à 11,00 Euros sur 12 mois|Temps partiel||5|81|10857|13071|
2021-02-02T09:00:27.000Z|13071|D1106|CDI|D||Mensuel de 1750,00 Euros sur 12 mois|Temps plein||2|47|20558|13071|
2020-11-06T13:57:56.000Z|13071|G1803|CDI|E||Mensuel de 1800,00 Euros à 2000,00 Euros sur 12 mois|Temps plein||6|64|19427|13071|
2021-03-16T11:53:05.000Z|13071|H1506|CDI|E|TECHNOPLUS INDUSTRIES|Mensuel de 2300 Euros à 2600 Euros sur 12 mois|Temps plein||4|25||13071|
2021-03-16T11:30:48.000Z|13071|K2107|CDD|E|Complétude Marseille|Horaire de 14,47 Euros|Temps plein|||96|38345|13071|
2021-03-16T11:09:40.000Z|13071|K1302|CDI|E|Petits-fils Les Pennes Mirabeau|Horaire de 12,50 Euros|Temps plein||||11456|13071|
2021-03-15T09:46:47.000Z|13071|M1203|CDI|D||Mensuel de 1700,00 Euros à 2000,00 Euros sur 12 mois|Temps plein||6|69|15368|13071|
2021-03-15T04:58:06.000Z|13071|D1402|CDI|D|||Temps plein|||||13071|
2021-03-12T16:09:30.000Z|13071|K2111|CDD|E|OTHIS FORMATION|Mensuel de 1900,00 Euros à 1900,00 Euros sur 12 mois|Temps plein||7|85|38245|13071|
2021-03-12T11:33:14.000Z|13071|D1209|CDI|D||Mensuel de 1400,00 Euros à 1800,00 Euros sur 12 mois|Temps partiel||2|01|20643|13071|
2021-03-11T11:50:55.000Z|13071|D1301|CDD|D||Horaire de 11,00 Euros sur 12 mois|Temps partiel||5|45|18877|13071|
2021-03-10T09:09:32.000Z|13071|J1304|CDD|D|Appel Medical||Temps plein||||11448|13071|
2021-03-10T06:05:18.000Z|13071|M1704|CDD|D|||Temps plein||||18753|13071|
2021-03-09T18:04:19.000Z|13071|D1402|MIS|D|ADVANCE EMPLOI GENIE CLIMATIQUE|Horaire de 10,25 Euros à 12 Euros sur 12 mois|Temps plein||6|78||13071|
2021-03-09T15:41:58.000Z|13071|J1304|CDD|D|APPEL MEDICAL|Horaire de 10,25 Euros sur 12 mois|Temps plein||5|78|11448|13071|
2021-03-05T13:49:26.000Z|13071|N1103|MIS|E|JUBIL INTERIM 13|Horaire de 10,25 Euros sur 12 mois|Temps plein||5|78|16277|13071|
2021-03-04T20:22:40.000Z|13071|D1402|CDI|E|CONCEPT SECURITE FORMATION|Mensuel de 1580,00 Euros à 3500,00 Euros sur 12 mois|Temps plein||5|85||13071|
2021-03-03T08:02:08.000Z|13071|D1402|CDI|E||Annuel de 2300,00 Euros ï¿½ 2600,00 Euros|Temps plein|||38||13071|
2021-03-02T15:59:44.000Z|13071|J1502|CDD|E||Mensuel de 2570 Euros sur 12 mois|Temps plein||6|87|38859|13071|
2021-03-02T14:54:44.000Z|13071|E1203|CDD|E|FLASH PHOTO 13|Horaire de 10,25 Euros|Temps plein||6|74|17108|13071|
2021-03-02T20:09:26.000Z|13071|D1403|CDI|S|Concepteur Vendeur||Temps plein||||12738|13071|
2021-03-02T06:55:26.000Z|13071|N1301|MIS|E|Expectra||Temps plein|||78|19112|13071|
2021-03-01T18:35:28.000Z|13071|M1603|MIS|D|ADVANCE EMPLOI GENIE CLIMATIQUE|Horaire de 10,25 Euros à 11 Euros sur 12 mois|Temps plein||5|78|14506|13071|
2021-03-01T16:12:20.000Z|13071|K2503|CDI|E|AIRS INTERVENTION|Horaire de 10,32 Euros|Temps plein||6|80|10599|13071|
