dateCreation|lieuTravail|romeCode|typeContrat|experienceExige|entreprise|salaire|dureeTravailLibelleConverti|alternance|qualificationCode|secteurActivite|code_appellation|INSEE_COM
2021-01-21T14:52:11.000Z|95323|K1207|CDI|D|FV ANAIS DE JOUY LE MOUTIER||Temps plein||6|87|16740|95323|
2021-03-10T03:09:27.000Z|95323|D1401|CDD|D|||Temps plein||||14753|95323|
2021-03-09T06:00:34.000Z|95323|D1507|CDD|D|||Temps plein||5|47|14769|95323|
2021-03-05T08:05:43.000Z|95323|K1207|MIS|D|Appel Medical||Temps plein|||78|14597|95323|
2021-03-03T15:59:45.000Z|95323|A1203|CDD|E|LEFEBVRE JARDINS SERVICES|Mensuel de 1600,00 Euros à 1800,00 Euros sur 12 mois|Temps plein||6|81|16069|95323|
2021-03-03T12:08:35.000Z|95323|H2102|CDI|E|PAY JOB|Annuel de 26000,00 Euros à 29000,00 Euros sur 12 mois|Temps plein||2|70||95323|
2021-03-02T14:09:31.000Z|95323|K1301|CDI|D|FV ANAIS DE JOUY LE MOUTIER||Temps plein||6|87||95323|
2021-02-25T11:42:36.000Z|95323|K1203|CDI|E|ESAT LA HETRAIE|Mensuel de 1560,00 Euros à 2000,00 Euros sur 12 mois|Temps plein||6|88||95323|
2021-02-25T10:09:14.000Z|95323|K1207|CDI|E|FV FAM LA HETRAIE FV FAM L OLIVAIE|Mensuel de 1650,00 Euros à 2000,00 Euros sur 12 mois|Temps plein||6|87|14597|95323|
2021-02-25T03:52:26.000Z|95323|F1106|CDI|S|TEMPORIS||Temps plein|||||95323|
2021-02-17T15:24:40.000Z|95323|F1610|CDI|D|BTP OSEC|Mensuel de 1600,00 Euros à 2000,00 Euros sur 12 mois|Temps plein||4|43|13822|95323|
2021-02-09T17:38:27.000Z|95323|K1203|CDI|E|ESAT LA HETRAIE|Mensuel de 1560 Euros à 1720 Euros sur 12 mois|Temps plein||6|88||95323|
2021-02-08T09:23:53.000Z|95323|K1301|CDI|D|FONDATION JOHN BOST|Mensuel de 1660,00 Euros à 1830,00 Euros sur 12 mois|Temps plein||6|87|10856|95323|
2021-02-04T05:01:55.000Z|95323|K1301|CDI|D|||Temps plein||||10856|95323|
2021-03-10T06:48:54.000Z|95323|K1303|CDI|D|||Temps plein|||||95323|
2021-03-03T17:13:56.000Z|95323|I1304|CDI|E|PAY JOB|Annuel de 34000,00 Euros à 42000,00 Euros sur 12 mois|Temps plein||7|70|19870|95323|
2021-02-20T18:53:58.000Z|95323|K1303|CDI|D|||Temps plein|||||95323|
2021-02-20T08:45:07.000Z|95323|C1504|LIB|D|||Temps plein||||13464|95323|
2021-02-05T15:37:33.000Z|95323|J1501|CDI|D||Mensuel de 1560 Euros à 1900 Euros sur 12 mois|Temps plein||6|87|10891|95323|
2021-01-25T16:56:27.000Z|95323|J1501|CDD|D|FV FAM LA HETRAIE FV FAM L OLIVAIE|Mensuel de 1750,00 Euros à 2500,00 Euros sur 12 mois|Temps plein||6|87|10891|95323|
2020-12-27T11:04:35.000Z|95323|K1303|CDI|D|||Temps plein|||||95323|
2021-03-16T11:17:54.000Z|95323|K2107|CDD|E|Anacours Val-d'Oise||Temps plein||||18173|95323|
2021-03-04T15:04:23.000Z|95323|K2107|CDD|D|Complétude|Horaire de 17,02 Euros ï¿½ 22,02 Euros|Temps partiel||5|85|18173|95323|
2021-03-04T16:10:13.000Z|95323|K2107|CDD|E|Complétude Val d'Oise|Horaire de 17,02 Euros|Temps plein|||96|38344|95323|
2021-02-26T02:55:14.000Z|95323|C1504|LIB|D|||Temps plein||||10362|95323|
2021-02-25T10:11:12.000Z|95323|J1412|CDI|D|FV FAM LA HETRAIE FV FAM L OLIVAIE|Mensuel de 1800,00 Euros à 2500,00 Euros sur 12 mois|Temps plein||2|87|18235|95323|
2021-02-03T08:45:43.000Z|95323|I1304|CDI|E|Expectra||Temps plein|||||95323|
2021-01-16T05:10:59.000Z|95323|C1504|LIB|D|||Temps plein||||10362|95323|
