dateCreation|lieuTravail|romeCode|typeContrat|experienceExige|entreprise|salaire|dureeTravailLibelleConverti|alternance|qualificationCode|secteurActivite|code_appellation|INSEE_COM
2021-03-11T11:54:03.000Z|78644|D1401|CDI|E|PRO-INSERT YVELINES|Mensuel de 941,00 Euros à 942,00 Euros sur 12 mois|Temps partiel||6|81||78644|
2021-03-12T04:40:04.000Z|78644|K1202|CDI|D|Jbm Medical||Temps plein||||14586|78644|
2021-03-03T15:07:10.000Z|78644|K1903|CDI|E|MAIRIE|Mensuel de 2800,00 Euros à 3800,00 Euros sur 12 mois|Temps plein||9|84|12358|78644|
2021-03-02T13:18:09.000Z|78644|I1203|CDD|E|MAIRIE|Horaire de 10,25 Euros|Temps plein||6|84||78644|
2021-02-26T10:41:40.000Z|78644|I1307|CDI|D|||Temps plein|||||78644|
2021-02-25T13:57:56.000Z|78644|I1203|CDI|D|||Temps plein||||20217|78644|
2021-02-16T09:07:36.000Z|78644|K2501|CDD|E|LES RESIDENCES SOCIETE ANONYME D'HABITAT|Mensuel de 1555 Euros sur 13 mois|Temps plein||6|68||78644|
2021-03-15T04:59:05.000Z|78644|J1501|CDD|E|||Temps plein||||10891|78644|
2021-03-15T05:06:22.000Z|78644|J1506|CDD|E|||Temps plein||||15545|78644|
2021-03-05T14:19:24.000Z|78644|F1302|MIS|D|RESEAU ALLIANCE|Horaire de 10,25 Euros ï¿½ 14,00 Euros|Temps plein||3|78||78644|
2021-02-04T04:55:08.000Z|78644|J1506|CDI|D|Jbm Medical||Temps plein||||15545|78644|
