dateCreation|lieuTravail|romeCode|typeContrat|experienceExige|entreprise|salaire|dureeTravailLibelleConverti|alternance|qualificationCode|secteurActivite|code_appellation|INSEE_COM
2021-03-02T13:08:41.000Z|33238|A1203|SAI|E|MAIRIE DE LEOGNAN|Mensuel de 1555,00 Euros sur 12 mois|Temps plein||3|84||33238|
2021-03-02T10:01:27.000Z|33238|K1303|CDD|E|MERE POULE|Mensuel de 1555,00 Euros à 1555,00 Euros sur 12 mois|Temps plein||6|88|11180|33238|
2021-02-25T13:44:33.000Z|33238|H2102|MIS|E||Mensuel de 1470,00 Euros|Temps plein|||78||33238|
2021-02-25T11:47:30.000Z|33238|I1203|CDI|E|||Temps plein||3|01||33238|
2021-02-14T21:13:17.000Z|33238|N1103|MIS|E||Horaire de 15,12 Euros ï¿½ 15,12 Euros|Temps plein|||78|17993|33238|
2021-02-08T15:15:09.000Z|33238|N4102|CDD|D|TITI FLORIS|Horaire de 10,52 Euros à 10,52 Euros sur 12 mois|Temps partiel||3|49||33238|
2021-03-16T11:11:08.000Z|33238|K1304|CDI|D|Azaé Bassin d'Arcachon|Horaire de 10,25 Euros|Temps partiel||||10857|33238|
2021-03-12T17:30:34.000Z|33238|K1304|CDI|D|UBI APR SERVICES|Horaire de 10,25 Euros à 10,28 Euros sur 12 mois|Temps partiel||6|88|10857|33238|
2021-03-11T16:06:36.000Z|33238|A1405|SAI|D|GIRONDE EMPLOI AGRICOLE /|Mensuel de 1709 Euros sur 12 mois|Temps plein||1|78|17540|33238|
2021-03-11T13:46:24.000Z|33238|K1304|CDD|E|Complétude Bordeaux|Horaire de 14,47 Euros|Temps plein|||96|10805|33238|
2021-03-11T13:43:17.000Z|33238|K1304|CDD|E|Complétude Bordeaux|Horaire de 14,47 Euros|Temps plein|||96|10805|33238|
2021-03-03T15:02:52.000Z|33238|K1302|CDI|D|ADHAP Services Bordeaux Métropole||Temps partiel||||11255|33238|
2021-03-02T15:38:35.000Z|33238|K1304|CDI|E|MOSAIQUE SERVICES|Horaire de 10,25 Euros à 10,25 Euros sur 12 mois|Temps partiel||5|88|10805|33238|
2021-02-24T09:51:20.000Z|33238|H2102|MIS|S|RANDSTAD|Horaire de 10,25 Euros sur 12 mois|Temps plein||3|78||33238|
2021-01-26T05:52:56.000Z|33238|J1307|MIS|E|Appel Medical||Temps plein|||78|18027|33238|
2021-03-16T11:52:30.000Z|33238|M1203|CDI|E|FXF-COMPTA|Mensuel de 1800,00 Euros à 2000,00 Euros sur 12 mois|Temps plein||5|69|15368|33238|
2021-03-16T11:09:29.000Z|33238|K1303|CDI|E|Générale des Services Bordeaux Sud||Temps plein|||||33238|
2021-03-15T15:02:02.000Z|33238|K1303|CDI|D|||Temps plein|||||33238|
2021-03-11T11:13:16.000Z|33238|H1203|CDI|E|MANPOWER FRANCE|Mensuel de 2200 Euros à 2600 Euros sur 12 mois|Temps plein||7|78|14077|33238|
2021-03-05T09:48:44.000Z|33238|M1203|CDD|E|LOGENCY||Temps partiel||6|68|12804|33238|
2021-03-03T14:34:56.000Z|33238|J1302|CDD|E|BIOLAB 33|Horaire de 11,51 Euros à 13,60 Euros sur 12 mois|Temps plein||7|86||33238|
2021-02-26T13:31:40.000Z|33238|A1414|DDI|D||Horaire de 10,25 Euros sur 12 mois|Temps partiel||1|01|17506|33238|
2021-02-16T14:42:22.000Z|33238|D1209|CDD|E||Horaire de 10,25 Euros|Temps partiel||6|47|15095|33238|
2021-02-02T13:12:36.000Z|33238|C1501|CDI|E|megAgence||Temps plein|||||33238|
2021-03-16T11:52:09.000Z|33238|J1501|MIS|D|Appel Médical par Randstad||Temps plein|||78|10891|33238|
2021-03-11T12:44:24.000Z|33238|K2107|CDD|D|Complétude|Horaire de 14,47 Euros ï¿½ 19,47 Euros|Temps plein||5|85|18109|33238|
2021-03-11T12:42:53.000Z|33238|K2107|CDD|D|Complétude|Horaire de 14,47 Euros ï¿½ 19,47 Euros|Temps partiel||5|85|18173|33238|
2021-03-03T14:38:03.000Z|33238|J1506|CDD|E|BIOLAB 33|Horaire de 13,00 Euros à 13,60 Euros sur 12 mois|Temps plein||8|86|38163|33238|
2021-03-03T10:49:21.000Z|33238|I1304|MIS|D|Aquila Rh||Temps plein|||78||33238|
2021-03-02T15:09:42.000Z|33238|F1610|MIS|E|ABALONE TT PESSAC|Horaire de 10,96 Euros à 12,88 Euros sur 12 mois|Temps plein||4|78|13830|33238|
2021-03-02T11:35:12.000Z|33238|F1503|MIS|E|ABALONE TT PESSAC|Horaire de 10,96 Euros à 12,88 Euros sur 12 mois|Temps plein||4|78|11952|33238|
2021-02-26T02:57:26.000Z|33238|C1504|LIB|D|||Temps plein||||10362|33238|
2021-02-24T02:54:46.000Z|33238|C1504|LIB|D|||Temps plein||||13464|33238|
2021-02-22T11:50:59.000Z|33238|M1203|MIS|E|Expectra||Temps plein|||78|12786|33238|
2021-02-18T03:14:25.000Z|33238|C1504|LIB|D|||Temps plein||||13464|33238|
2021-02-03T14:13:19.000Z|33238|F1108|CDI|E|AGCE ECO RENOV AQUITAINE L HABITAT|Mensuel de 2200,00 Euros à 2400,00 Euros sur 12 mois|Temps plein||6|43|16651|33238|
2021-01-18T10:53:32.000Z|33238|F1607|CDI|E|DIDIER LAFARGUE|Mensuel de 1800,00 Euros à 2300,00 Euros sur 12 mois|Temps plein||3|43|16639|33238|
2021-03-15T15:21:08.000Z|33238|F1602|CDI|E|Groupe Morgan Services Merignac||Temps plein|||||33238|
2021-03-08T19:05:55.000Z|33238|F1202|CDI|E|PHI-RH|Annuel de 28000 Euros à 33000 Euros sur 12 mois|Temps plein||6|78|12094|33238|
2021-02-12T14:10:56.000Z|33238|F1610|MIS|E|CAMO EMPLOI|Horaire de 11,99 Euros à 13,95 Euros sur 12 mois|Temps plein||4|78|13822|33238|
2021-02-10T12:50:43.000Z|33238|D1202|CDI|E|UN GARS & UNE FILLE||Temps plein||6|96|12688|33238|
