dateCreation|lieuTravail|romeCode|typeContrat|experienceExige|entreprise|salaire|dureeTravailLibelleConverti|alternance|qualificationCode|secteurActivite|code_appellation|INSEE_COM
2021-03-03T10:07:33.000Z|73029|D1102|CDI|D|LE PAIN DE SAVOIE|Mensuel de 2050,00 Euros sur 12 mois|Temps plein||5|10|11573|73029|
2021-02-01T16:10:58.000Z|73029|N1301|CDI|E|PIXMINDS|Mensuel de 2049,00 Euros à 2933,00 Euros sur 12 mois|Temps plein||6|66|18747|73029|
2021-03-14T20:53:53.000Z|73029|M1203|CDI|E|Expectra||Temps plein||||12786|73029|
2021-03-03T12:01:32.000Z|73029|F1606|CDI|E|Clémentine DALEST||Temps plein||8|64|17619|73029|
2021-03-02T23:07:58.000Z|73029|I1604|CDI|D|FRANCE PARE BRISE|Horaire de 10,5 Euros à 11 Euros sur 12 mois|Temps plein||5|45|20219|73029|
2021-03-02T10:22:14.000Z|73029|M1203|CDI|E|EXPECTRA|Annuel de 30000 Euros sur 12 mois|Temps plein||8|78|12793|73029|
2021-02-02T14:52:58.000Z|73029|I1604|CDI|E|SPEED PAREBRISE|Horaire de 11,09 Euros|Temps plein||2|45|20219|73029|
2021-03-09T16:22:53.000Z|73029|F1603|CDI|E|SLE 73|Mensuel de 1972,00 Euros à 2654,00 Euros sur 12 mois|Temps plein||7|43|17837|73029|
2021-03-09T04:17:03.000Z|73029|C1504|LIB|D|||Temps plein||||13464|73029|
2021-03-04T09:02:49.000Z|73029|M1202|CDI|E||Annuel de 28000,00 Euros ï¿½ 34000,00 Euros|Temps plein|||69||73029|
