dateCreation|lieuTravail|romeCode|typeContrat|experienceExige|entreprise|salaire|dureeTravailLibelleConverti|alternance|qualificationCode|secteurActivite|code_appellation|INSEE_COM
2021-03-15T07:12:32.000Z|42127|J1303|CDI|E|||Temps plein||||11265|42127|
2021-03-11T18:39:43.000Z|42127|D1211|CDD|D|MAGNITUDE|Horaire de 11,00 Euros à 13,00 Euros sur 12 mois|Temps partiel||5|82|20578|42127|
2021-03-04T14:33:38.000Z|42127|H3301|MIS|D|LEADER INTERIM 42|Mensuel de 1555,00 Euros à 1555,00 Euros sur 12 mois|Temps plein||6|78|17110|42127|
2021-03-04T14:28:04.000Z|42127|N1103|MIS|D|LEADER INTERIM 42|Mensuel de 1555,00 Euros à 1555,00 Euros sur 12 mois|Temps plein||6|78|17993|42127|
2021-02-26T16:42:46.000Z|42127|D1106|CDI|E|BOULANGERIE DE MARIE BLACHERE|Horaire de 10,25 Euros sur 12 mois|Temps partiel||5|47|20560|42127|
2021-02-23T15:42:17.000Z|42127|D1211|CDD|D|MAGNITUDE|Horaire de 11,00 Euros à 13,00 Euros sur 12 mois|Temps partiel||5|82|20552|42127|
2021-02-19T17:24:56.000Z|42127|D1211|CDD|D|MAGNITUDE|Horaire de 11,00 Euros à 13,00 Euros sur 12 mois|Temps partiel||5|82|20552|42127|
2021-02-17T15:39:20.000Z|42127|I1604|CDI|D|LA BELLE AUTO|Horaire de 10,25 Euros sur 12 mois|Temps plein||1|45|18016|42127|
2021-03-12T11:35:29.000Z|42127|D1401|CDI|E|||Temps plein||6|46|11210|42127|
2021-03-04T14:26:36.000Z|42127|H2102|MIS|D|LEADER INTERIM 42|Mensuel de 1555,00 Euros à 1555,00 Euros sur 12 mois|Temps plein||6|78||42127|
2021-03-03T19:11:12.000Z|42127|K2204|MIS|D|LEADER INTERIM 42|Mensuel de 1555,00 Euros à 1555,00 Euros sur 12 mois|Temps plein||6|78|10537|42127|
2021-01-19T14:25:19.000Z|42127|A1203|CDI|D||Horaire de 10,25 Euros sur 12 mois|Temps plein||3|81|17515|42127|
2021-03-15T07:15:08.000Z|42127|J1501|CDI|D|Domino Assist'm||Temps plein||||10891|42127|
2021-03-05T11:50:38.000Z|42127|H3303|MIS|S|ADEQUAT INTERIM|Mensuel de 1650,00 Euros à 2250,00 Euros sur 12 mois|Temps plein||5|78||42127|
2021-03-04T11:09:57.000Z|42127|K1303|MIS|D|Randstad||Temps plein|||78|10757|42127|
2021-03-02T11:40:06.000Z|42127|K1302|CDD|D|AD SENIORS|Horaire de 10,6 Euros sur 12 mois|Temps partiel||6|88|11453|42127|
2021-03-02T10:14:27.000Z|42127|I1607|CDI|E||Mensuel de 1800,00 Euros à 1900,00 Euros sur 12 mois|Temps plein||3|47|16521|42127|
2021-03-01T14:30:38.000Z|42127|H2801|CDI|D|||Temps plein||3|23||42127|
2021-02-25T13:00:27.000Z|42127|F1706|MIS|D|Randstad||Temps plein|||78||42127|
||||||||||||42127|
2021-02-24T03:59:58.000Z|42127|C1504|LIB|D|||Temps plein||||16963|42127|
2021-02-16T12:41:58.000Z|42127|F1604|CDI|E|ME & MY BOSS||Temps plein||||10345|42127|
2021-02-03T14:29:19.000Z|42127|H2801|CDI|D|||Temps plein||3|23||42127|
2020-10-09T11:11:42.000Z|42127|D1102|CDI|D|BOULANGERIE DE MARIE BLACHERE|Mensuel de 1554,62 Euros sur 12 mois|Temps plein||2|47|11573|42127|
2020-10-09T10:56:40.000Z|42127|G1603|CDI|E|BOULANGERIE DE MARIE BLACHERE|Mensuel de 1554,62 Euros sur 12 mois|Temps plein||5|47|18046|42127|
2021-03-15T14:59:52.000Z|42127|H1102|CDI|E|Ergalis||Temps plein|||||42127|
2021-03-10T16:02:18.000Z|42127|F1606|CDI|E|||Temps plein||4|43|17638|42127|
2021-03-09T10:29:13.000Z|42127|F1604|CDI|E||Horaire de 10,25 Euros à 15,00 Euros sur 12 mois|Temps plein||2|43|16892|42127|
2021-03-05T10:44:08.000Z|42127|F1607|CDD|D|H ET M - PORTES - FENETRES - ISOLATIONS||Temps plein||1|46|38497|42127|
2021-02-25T13:47:56.000Z|42127|I1203|MIS|D||Mensuel de 1470,00 Euros|Temps plein|||78|20217|42127|
2021-02-25T13:47:25.000Z|42127|I1203|CDI|E|Ergalis||Temps plein||||20217|42127|
2021-03-15T15:18:05.000Z|42127|H2206|MIS|E||Mensuel de 1617,00 Euros|Temps plein|||78|16611|42127|
2021-03-11T14:50:59.000Z|42127|D1101|MIS|E|WORK 2000|Horaire de 11,56 Euros à 11,8 Euros sur 12 mois|Temps plein||6|78|11564|42127|
2021-03-05T15:20:07.000Z|42127|I1304|CDI|E|||Temps plein||7|23|19870|42127|
2021-03-04T11:09:01.000Z|42127|F1701|MIS|E|Randstad||Temps plein|||78|12680|42127|
2021-02-02T09:26:23.000Z|42127|H2206|CDD|E||Horaire de 10,25 Euros sur 12 mois|Temps plein||2|43||42127|
2021-01-12T09:48:56.000Z|42127|I1603|CDI|E|||Temps plein||3|33|16445|42127|
