dateCreation|lieuTravail|romeCode|typeContrat|experienceExige|entreprise|salaire|dureeTravailLibelleConverti|alternance|qualificationCode|secteurActivite|code_appellation|INSEE_COM
2021-03-15T11:44:05.000Z|44131|D1507|CDD|D|SUPER U Pornic|Mensuel de 1632,31 Euros sur 12 mois|Temps plein||5|47|38124|44131|
2021-03-12T09:48:30.000Z|44131|G1605|SAI|E|L'ANA'GRAM||Temps plein||6|56|17846|44131|
2021-03-10T15:36:53.000Z|44131|M1601|CDI|E|INTERMARCHE||Temps plein||6|47||44131|
2021-03-10T12:32:36.000Z|44131|N1103|MIS|D|APPEL INTERIM GAP|Horaire de 10,25 Euros à 10,26 Euros sur 12 mois|Temps partiel||1|78|16066|44131|
2021-03-10T08:55:57.000Z|44131|A1203|MIS|E|RAS 1040||Temps plein||2|78|17480|44131|
2021-03-10T03:04:55.000Z|44131|D1507|CDI|D|||Temps plein||||38124|44131|
2021-03-10T03:01:45.000Z|44131|D1505|CDD|D|||Temps plein||||15487|44131|
2021-03-09T23:28:45.000Z|44131|D1212|CDD|E|MINI FOUINE|Horaire de 10,25 Euros à 10,50 Euros sur 12 mois|Temps plein||6|47|38381|44131|
2021-03-09T16:40:31.000Z|44131|H2102|MIS|E|START PEOPLE|Horaire de 10,25 Euros à 10,50 Euros sur 12 mois|Temps plein||6|78||44131|
2021-03-07T15:17:06.000Z|44131|D1106|CDD|D|PATISSERIE GAVET||Temps plein||5|10|20567|44131|
2021-03-05T15:09:02.000Z|44131|K2204|CDD|D|GEIQ PROPRETE|Mensuel de 1601,63 Euros à 1606,19 Euros sur 12 mois|Temps plein||5|78|10571|44131|
2021-03-05T10:23:14.000Z|44131|G1603|CDD|D|ALTERNANCE PAYS DE LOIRE|Mensuel de 1500 Euros sur 12 mois|Temps plein||6|85|14812|44131|
2021-03-05T10:04:28.000Z|44131|K2204|CDD|D|SAMSIC PROPRETE|Horaire de 10,56 Euros à 10,59 Euros sur 12 mois|Temps partiel||5|81||44131|
2021-03-04T16:31:34.000Z|44131|M1601|CDI|E|BRICOMARCHE S.A. MICHRIS|Mensuel de 1555,00 Euros à 1575,00 Euros sur 12 mois|Temps plein||5|47||44131|
2021-03-04T16:25:01.000Z|44131|N1103|CDI|D|INIT SYS|Mensuel de 1725,81 Euros à 1725,81 Euros sur 12 mois|Temps plein||5|61|16289|44131|
2021-03-04T13:18:28.000Z|44131|K2204|CDI|E|PATRICE ENTRETIEN & VITRERIE|Mensuel de 1601,63 Euros à 1601,64 Euros sur 12 mois|Temps plein||3|81|10571|44131|
2021-03-02T15:38:13.000Z|44131|G1603|CDI|D|MC DONALD S|Horaire de 10,25 Euros|Temps partiel||5|56|14813|44131|
2021-03-02T09:53:15.000Z|44131|K2204|SAI|D|CENTRE VACANCES VILLE DE COLOMBES||Temps plein||5|55|10686|44131|
2021-02-26T15:41:36.000Z|44131|N1103|SAI|E|LE QUAI 34||Temps plein||6|56|16287|44131|
2021-02-26T14:45:31.000Z|44131|G1605|SAI|D|LE QUAI 34|Horaire de 10,25 Euros sur 12 mois|Temps plein||5|56|17846|44131|
2021-02-25T10:53:26.000Z|44131|I1203|CDD|E||Mensuel de 1396,00 Euros ï¿½ 1397,00 Euros|Temps plein||5|84||44131|
2021-02-24T11:09:31.000Z|44131|D1214|CDD|E|INTERMARCHE|Horaire de 12 Euros|Temps partiel||6|47|20613|44131|
2021-02-24T11:07:07.000Z|44131|D1507|CDD|E|INTERMARCHE|Horaire de 10,25 Euros sur 13 mois|Temps plein||6|47|14779|44131|
