dateCreation|lieuTravail|romeCode|typeContrat|experienceExige|entreprise|salaire|dureeTravailLibelleConverti|alternance|qualificationCode|secteurActivite|code_appellation|INSEE_COM
2021-03-15T15:52:57.000Z|35085|D1507|CDI|D|LIDL|Mensuel de 1401,00 Euros à 1530,00 Euros sur 13 mois|Temps partiel||5|52|14769|35085|
2021-03-15T08:36:19.000Z|35085|D1507|CDI|D|||Temps plein||||14778|35085|
2021-03-11T10:30:51.000Z|35085|H1403|MIS|D|Start People|Horaire de 10,25 Euros|Temps plein|||78|10553|35085|
2021-03-10T19:23:01.000Z|35085|G1603|CDD|E|L'ANGEVINE|Horaire de 10,25 Euros à 12,70 Euros sur 12 mois|Temps partiel||5|56|14813|35085|
2021-01-11T12:44:32.000Z|35085|D1212|CDD|E|SARL BRICO DIFFUSION||Temps plein||5|47|20561|35085|
2020-08-18T19:48:38.000Z|35085|A1416|CDD|D|||Temps plein||||17399|35085|
2021-03-16T11:28:06.000Z|35085|K1304|CDI|D|Free Dom Combourg||Temps plein|||96|14771|35085|
2021-03-10T06:07:42.000Z|35085|F1706|MIS|D|Temporis||Temps plein|||78||35085|
2021-03-09T05:09:54.000Z|35085|K1304|CDI|D|||Temps plein||||10805|35085|
2021-03-03T06:59:22.000Z|35085|F1706|MIS|D|Temporis||Temps plein|||78||35085|
2021-02-16T10:47:59.000Z|35085|K1304|CDD|D|Instan Ille-et-Vilaine|Horaire de 10,25 Euros|Temps partiel||||10857|35085|
2021-02-15T15:19:15.000Z|35085|K1304|CDD|D|SERVICE AIDE MENAGERE A DOMICILE||Temps partiel||5|88|10805|35085|
2021-03-15T17:12:33.000Z|35085|J1202|MIS|D|APPEL MEDICAL|Horaire de 22,84 Euros sur 12 mois|Temps plein||9|78|17686|35085|
2021-03-15T16:52:37.000Z|35085|H2604|MIS|D|Adeva|Mensuel de 1470,00 Euros ï¿½ 1470,00 Euros|Temps plein|||78||35085|
2021-03-11T16:09:49.000Z|35085|K1202|CDI|D|ITEP LES RIVIERES||Temps plein||6|87|14586|35085|
2021-03-09T05:11:19.000Z|35085|K1302|CDI|D|Senior Compagnie Combourg||Temps plein||||11453|35085|
2021-03-09T03:32:40.000Z|35085|C1504|LIB|D|||Temps plein||||13464|35085|
2021-02-27T08:24:12.000Z|35085|K2302|CDI|E|LABOCEA|Annuel de 27300,00 Euros à 30000,00 Euros sur 13 mois|Temps plein||8|71||35085|
2021-02-26T16:16:40.000Z|35085|J1202|MIS|D|Appel Médical par Randstad||Temps plein|||78|17686|35085|
2021-02-26T10:45:14.000Z|35085|J1202|MIS|E|Appel Medical||Temps plein|||78|17686|35085|
2021-02-25T13:01:44.000Z|35085|J1202|MIS|S|APPEL MEDICAL|Horaire de 22,84 Euros sur 12 mois|Temps plein||6|78|17686|35085|
2021-02-22T12:09:10.000Z|35085|K1303|CDD|D|||Temps plein||||16999|35085|
2021-02-20T08:48:47.000Z|35085|C1504|CDI|D|||Temps plein||||13464|35085|
2021-02-15T16:16:06.000Z|35085|C1504|LIB|D|||Temps plein||||13464|35085|
2021-02-08T15:55:30.000Z|35085|G1204|CDD|D|AQUACIA|Mensuel de 879,84 Euros à 1012,64 Euros sur 12 mois|Temps plein||6|93||35085|
2021-01-27T09:13:45.000Z|35085|I1101|CDD|E|BIOMERIEUX SA||Temps plein||9|20||35085|
2021-01-21T15:58:12.000Z|35085|D1403|CDI|E|TERRES DES TEMPLIERS/CAVE DE L'ABBE ROUS||Temps plein||5|11|12738|35085|
2021-01-19T06:54:15.000Z|35085|K2204|MIS|D|Adeva St Malo|Mensuel de 1617,00 Euros ï¿½ 1911,00 Euros|Temps plein|||78||35085|
2021-03-16T11:20:58.000Z|35085|K1303|CDI|D|Free Dom Combourg||Temps plein|||96||35085|
2021-03-15T21:52:04.000Z|35085|K1303|CDD|D|Kinougarde|Mensuel de 10,55 Euros ï¿½ 10,55 Euros|Temps partiel||5|88|11480|35085|
2021-03-12T13:34:47.000Z|35085|J1501|CDD|D|CLINIQUE ST-JOSEPH|Mensuel de 1880,00 Euros à 2000,00 Euros sur 12 mois|Temps plein||6|86|10891|35085|
2021-03-10T13:40:59.000Z|35085|H2206|MIS|D|Adeva St Malo||Temps plein|||78|16611|35085|
2021-03-08T06:08:16.000Z|35085|K1303|CDD|E|Kinougarde Rennes|Horaire de 10,55 Euros|Temps plein|||||35085|
2021-03-08T06:08:01.000Z|35085|K1303|CDD|D|Kinougarde|Mensuel de 10,55 Euros ï¿½ 10,55 Euros|Temps partiel||5|88||35085|
2021-02-24T15:22:55.000Z|35085|J1501|MIS|E|APPEL MEDICAL|Horaire de 11 Euros sur 12 mois|Temps plein||6|78|10891|35085|
2021-02-24T15:22:37.000Z|35085|J1501|MIS|E|APPEL MEDICAL|Horaire de 11 Euros sur 12 mois|Temps plein||6|78|10891|35085|
2021-02-21T05:14:11.000Z|35085|K2105|CDD|D|Allegro Ille-et-Vilaine|Horaire de 20,00 Euros|Temps plein||||18137|35085|
2021-02-20T12:48:32.000Z|35085|I1302|CDI|D|||Temps plein|||78|19835|35085|
2021-02-18T15:42:08.000Z|35085|J1501|MIS|E|APPEL MEDICAL|Horaire de 11 Euros sur 12 mois|Temps plein||6|78|10891|35085|
2021-01-19T06:53:07.000Z|35085|F1705|MIS|D|Adeva St Malo||Temps plein|||78|17906|35085|
2021-01-16T16:56:26.000Z|35085|H1404|CDI|E|Adeva Tertiaire||Temps plein||||20193|35085|
2021-03-10T06:02:02.000Z|35085|I1304|MIS|D|Temporis||Temps plein|||78||35085|
2021-03-09T11:53:51.000Z|35085|F1302|MIS|E|Start People|Horaire de 10,50 Euros ï¿½ 11,50 Euros|Temps plein|||78||35085|
2021-01-19T06:47:19.000Z|35085|H2913|MIS|D|Adeva St Malo|Mensuel de 1470,00 Euros ï¿½ 1617,00 Euros|Temps plein|||78|19468|35085|
