dateCreation|lieuTravail|romeCode|typeContrat|experienceExige|entreprise|salaire|dureeTravailLibelleConverti|alternance|qualificationCode|secteurActivite|code_appellation|INSEE_COM
2021-03-15T18:50:37.000Z|71047|D1212|CDI|D|BRICOMARCHE|Mensuel de 1555,00 Euros à 1555,00 Euros sur 12 mois|Temps plein||5|47|20561|71047|
2021-03-10T11:21:28.000Z|71047|N1303|MIS|E|GI GROUP AUTOMOTIVE|Horaire de 11 Euros à 14 Euros sur 12 mois|Temps plein||6|78||71047|
2021-03-09T11:09:08.000Z|71047|K1302|CDD|D|BOURGOGNE SERVICES A LA PERSONNE|Horaire de 10,45 Euros sur 12 mois|Temps partiel||5|81|11256|71047|
2021-03-08T13:14:29.000Z|71047|G1603|CDD|D|LA GRIGNOTTE DU VIEUX BOURBON||Temps partiel||5|56|14813|71047|
2021-02-26T16:19:28.000Z|71047|H2909|MIS|E|GI GROUP AUTOMOTIVE|Horaire de 10,25 Euros à 11,00 Euros sur 12 mois|Temps plein||5|78||71047|
2021-02-06T13:00:45.000Z|71047|H2909|MIS|E|Randstad||Temps plein|||78||71047|
2021-03-08T13:04:56.000Z|71047|G1803|SAI|E|LA GRIGNOTTE DU VIEUX BOURBON|Horaire de 10,25 Euros sur 12 mois|Temps plein||3|56|19427|71047|
2021-02-26T09:50:19.000Z|71047|D1102|CDI|D|BRUNEAU PATRICK|Mensuel de 2300,00 Euros sur 12 mois|Temps plein||4|10|11573|71047|
2021-02-25T09:21:36.000Z|71047|H1506|MIS|D|PROMAN|Horaire de 10,25 Euros à 10,46 Euros sur 12 mois|Temps plein||2|78|10423|71047|
2021-03-15T20:57:47.000Z|71047|H2502|CDI|E|||Temps plein||||12139|71047|
2021-03-15T10:01:11.000Z|71047|K1302|CDD|D|MUTUALITE FRANCAISE DE SAONE ET LOIRE|Horaire de 10,25 Euros|Temps partiel||6|65|11453|71047|
2021-03-10T16:03:26.000Z|71047|D1203|CDD|D||Horaire de 10,25 Euros|Temps plein||5|96|10797|71047|
2021-03-10T13:54:32.000Z|71047|H2909|MIS|E|GI GROUP AUTOMOTIVE|Horaire de 10,25 Euros à 10,50 Euros sur 12 mois|Temps plein||5|78|10561|71047|
2021-02-26T10:45:51.000Z|71047|F1606|MIS|D|Randstad||Temps plein|||78|17619|71047|
2021-02-25T09:22:24.000Z|71047|H2909|MIS|E|RANDSTAD|Horaire de 10,50 Euros sur 12 mois|Temps plein||6|78|10535|71047|
2021-02-17T15:29:25.000Z|71047|K2107|CDD|D|RECTORAT|Mensuel de 1719,77 Euros à 1921,27 Euros sur 12 mois|Temps partiel||9|84||71047|
2021-02-14T17:46:40.000Z|71047|H3301|CDI|E|Start People Moulins||Temps plein|||||71047|
2021-01-27T18:06:33.000Z|71047|H2909|CDI|E|Start People|Mensuel de 1550,00 Euros ï¿½ 1900,00 Euros|Temps plein|||78|17284|71047|
2021-01-19T09:39:25.000Z|71047|H2502|CDI|E|CONCERTO RH||Temps plein||9|70|14483|71047|
2021-01-13T09:13:19.000Z|71047|I1101|CDI|E|MAIRIE||Temps plein||9|84||71047|
2021-02-19T12:26:57.000Z|71047|G1602|SAI|E|LE CLOITRE||Temps plein||6|56|13861|71047|
2020-12-10T10:08:54.000Z|71047|J1501|CDD|D||Mensuel de 1834,89 Euros sur 12 mois|Temps plein||5|86|10891|71047|
2021-03-12T12:52:51.000Z|71047|J1103|CDI|E|||Temps plein||||12626|71047|
2021-03-08T12:32:24.000Z|71047|F1106|CDD|E|||Temps plein||8|86|15590|71047|
2021-03-03T14:46:43.000Z|71047|H3404|CDI|D|CONCERTO RH||Temps plein||6|70|17632|71047|
2021-02-25T09:11:19.000Z|71047|H3404|MIS|E|RANDSTAD|Horaire de 10,50 Euros sur 12 mois|Temps plein||6|78|17632|71047|
2021-02-19T10:57:23.000Z|71047|F1701|CDI|E|Randstad De La Clayette||Temps plein||||12680|71047|
2021-02-08T15:42:39.000Z|71047|J1406|CDI|D|LE BOURBONNAIS||Temps plein||6|86|17367|71047|
2021-02-05T14:02:12.000Z|71047|H3404|MIS|E|Start People|Horaire de 10,25 Euros ï¿½ 12,00 Euros|Temps plein|||78|17632|71047|
2020-12-10T10:14:17.000Z|71047|J1506|CDD|D|CTRE HOSPITALIER ALIGRE BOURBON LANCY|Mensuel de 2023,44 Euros sur 12 mois|Temps plein||7|86|15545|71047|
2020-12-10T10:11:30.000Z|71047|J1506|CDD|D|CTRE HOSPITALIER ALIGRE BOURBON LANCY|Mensuel de 2023,44 Euros sur 12 mois|Temps plein||7|86|15545|71047|
