dateCreation|lieuTravail|romeCode|typeContrat|experienceExige|entreprise|salaire|dureeTravailLibelleConverti|alternance|qualificationCode|secteurActivite|code_appellation|INSEE_COM
2021-03-09T15:33:32.000Z|94054|M1607|MIS|E|RH TT INTERIM|Horaire de 11,00 Euros à 11,50 Euros sur 12 mois|Temps plein||6|78|19365|94054|
2021-03-09T07:54:09.000Z|94054|N1105|CDI|D||Mensuel de 1555,00 Euros à 1800,00 Euros sur 12 mois|Temps plein||1|10|16361|94054|
2021-03-09T07:50:12.000Z|94054|N4105|CDI|D||Mensuel de 1600,00 Euros à 2200,00 Euros sur 12 mois|Temps plein||1|10|11999|94054|
2021-03-02T15:11:54.000Z|94054|J1303|CDI|D|||Temps plein||||11265|94054|
2021-02-18T03:14:31.000Z|94054|I1203|CDD|E|Liveli||Temps plein|||||94054|
2021-02-16T15:06:51.000Z|94054|D1401|CDD|D|ATOSA CATERING EQUIPMENT (FRANCE) SARL|Mensuel de 1800,00 Euros à 2000,00 Euros sur 12 mois|Temps plein||5|46||94054|
2021-02-12T11:20:30.000Z|94054|D1408|CDD|E||Horaire de 12,00 Euros sur 12 mois|Temps partiel||6|88|20303|94054|
2021-03-16T02:54:49.000Z|94054|N1303|CDI|E|RIVERCHELLES||Temps plein||||20181|94054|
2021-03-05T04:52:26.000Z|94054|J1304|CDI|D|||Temps plein||||11448|94054|
2021-03-03T03:57:22.000Z|94054|J1304|CDI|E|Liveli||Temps plein||||11448|94054|
2021-03-01T10:18:20.000Z|94054|K1202|CDI|D|Liveli by Sodexo||Temps plein||||14586|94054|
2021-02-26T12:48:02.000Z|94054|D1401|CDD|E|PROPIZZA|Mensuel de 1920,00 Euros à 1930,00 Euros sur 12 mois|Temps plein||6|56|11181|94054|
2021-02-11T08:19:13.000Z|94054|K1207|CDI|D|FA MECS SAINT ESPRIT|Mensuel de 1750 Euros à 2500 Euros|Temps plein||6|87|14597|94054|
2021-02-11T08:15:36.000Z|94054|K1207|CDD|D|FA MECS SAINT ESPRIT|Mensuel de 1700 Euros à 2500 Euros|Temps plein||6|87|14597|94054|
2021-03-16T02:55:26.000Z|94054|N1202|CDI|E|RIVERCHELLES||Temps plein||||10633|94054|
2021-03-16T02:43:47.000Z|94054|N1302|CDI|E|Michael Page||Temps plein|||||94054|
2021-03-15T20:38:14.000Z|94054|I1304|CDI|E|||Temps plein||||19870|94054|
2021-03-15T20:38:14.000Z|94054|I1304|CDI|E|||Temps plein||||19870|94054|
2021-03-15T18:59:53.000Z|94054|N1103|CDI|D|ATELIERS PROTEGERS ALTER EGO|Mensuel de 1558,00 Euros sur 12 mois|Temps plein||2|88|10605|94054|
2021-03-15T18:27:19.000Z|94054|N1103|CDI|D|ATELIERS PROTEGERS ALTER EGO|Mensuel de 1558 Euros sur 12 mois|Temps plein||2|88|10605|94054|
2021-03-15T04:59:02.000Z|94054|D1509|CDI|E|||Temps plein||7||12126|94054|
2021-03-15T04:53:50.000Z|94054|N1303|CDI|E|||Temps plein||7||11097|94054|
2021-03-14T18:54:02.000Z|94054|G1703|CDI|E||Mensuel de 2040,00 Euros à 2050,00 Euros sur 12 mois|Temps plein||6|55|20507|94054|
2021-03-13T17:06:29.000Z|94054|F1204|CDI|E|GROUPE DGE- DGE RECRUTEMENT-DGE PLACEM|Annuel de 35000,00 Euros à 50000,00 Euros sur 12 mois|Temps plein||9|78||94054|
2021-03-12T13:43:31.000Z|94054|J1402|FRA|D|MAIGRIR 2000||Temps plein||7|70|14172|94054|
2021-03-12T04:03:59.000Z|94054|N1303|MIS|E|||Temps plein||7|78|11295|94054|
2021-03-12T07:13:58.000Z|94054|D1101|MIS|D|Ergalis Gd Paris||Temps plein|||78|11564|94054|
2021-03-11T17:59:52.000Z|94054|J1507|CDI|D|KBSC CONSEIL||Temps plein||6|70|18238|94054|
2021-03-11T08:48:31.000Z|94054|F1103|CDI|D|DIAGAMTER|Mensuel de 1700 Euros à 2200 Euros sur 12 mois|Temps plein||7|71|19989|94054|
2021-03-11T15:24:27.000Z|94054|H1202|CDD|E|GIF Emploi|Annuel de |Temps plein|||||94054|
2021-03-11T13:48:19.000Z|94054|K1301|CDI|D|AUXI'LIFE 75||Temps plein|||88|10856|94054|
2021-03-11T10:17:20.000Z|94054|N2201|MIS|E|Manpower||Temps plein|||78||94054|
2021-03-10T16:30:43.000Z|94054|J1506|CDI|D||Mensuel de 2433,00 Euros sur 12 mois|Temps plein||6|87|38222|94054|
2021-03-10T00:59:13.000Z|94054|N2201|CDD|D|GEIQ-AERO|Mensuel de 1555,00 Euros sur 12 mois|Temps plein||5|78||94054|
2021-03-09T13:41:26.000Z|94054|K2104|CDD|D|COLLEGE ROBERT DESNOS|Horaire de 10,50 Euros à 10,50 Euros sur 12 mois|Temps partiel||5|85||94054|
2021-03-09T09:57:07.000Z|94054|F1202|CDI|E|AGILINK RH|Annuel de 35000,00 Euros à 43000,00 Euros sur 13 mois|Temps plein||8|78|12094|94054|
2021-03-09T04:23:16.000Z|94054|C1504|LIB|D|||Temps plein||||13464|94054|
2021-03-08T10:47:53.000Z|94054|D1403|CCE|D|MOVE HEALTH||Temps plein||5|47|13489|94054|
2021-03-08T11:50:14.000Z|94054|I1304|CDI|E|||Temps plein||||19870|94054|
2021-03-07T15:03:59.000Z|94054|J1506|CDD|D|||Temps plein||||38163|94054|
2021-03-06T07:06:33.000Z|94054|J1506|CDI|D|Zanaka Solutions Rh||Temps plein||||15545|94054|
2021-03-05T12:17:36.000Z|94054|M1206|CDI|E|ABIL RESSOURCES|Annuel de 35000,00 Euros à 44000,00 Euros sur 12 mois|Temps plein||9|78|10268|94054|
2021-03-04T09:14:20.000Z|94054|F1103|CDI|D|Aléa Contrôles|Mensuel de 1900,00 Euros à 2500,00 Euros sur 12 mois|Temps plein||7|71|17158|94054|
2021-03-04T11:15:46.000Z|94054|J1506|MIS|D|Appel Médical par Randstad||Temps plein|||78|15545|94054|
2021-03-04T09:03:21.000Z|94054|M1204|CDI|E||Annuel de 50000,00 Euros ï¿½ 60000,00 Euros|Temps plein|||41|13597|94054|
2021-03-03T14:37:38.000Z|94054|I1304|CDI|E|CRESCENDO|Annuel de 32000,00 Euros à 35000,00 Euros sur 12 mois|Temps plein||7|78||94054|
2021-03-03T08:18:25.000Z|94054|J1502|CDI|E|Fed Santé||Temps plein||9||14385|94054|
2021-02-28T03:08:47.000Z|94054|E1101|CDI|D|||Temps plein||||38383|94054|
2021-02-26T16:17:39.000Z|94054|F1201|MIS|D|PROJETS 1|Mensuel de 2500,00 Euros à 3300,00 Euros sur 12 mois|Temps plein||7|78|13213|94054|
2021-02-24T11:48:08.000Z|94054|F1103|CDI|E|Aléa Contrôles|Mensuel de 3100,00 Euros à 4200,00 Euros sur 12 mois|Temps plein||9|71|19754|94054|
2021-02-24T06:20:47.000Z|94054|M1302|FRA|D|ELYSEE CONCEPT||Temps plein||9|70||94054|
2021-02-22T21:40:42.000Z|94054|H1210|CDD|D|||Temps plein||||19797|94054|
2021-02-22T13:36:48.000Z|94054|I1606|CDI|E||Mensuel de 2500 Euros à 2700 Euros sur 12 mois|Temps plein||6|45|11701|94054|
2021-02-20T08:45:02.000Z|94054|C1504|LIB|D|||Temps plein||||13464|94054|
2021-02-17T11:53:33.000Z|94054|M1204|CDI|E|||Temps plein||||13597|94054|
