dateCreation|lieuTravail|romeCode|typeContrat|experienceExige|entreprise|salaire|dureeTravailLibelleConverti|alternance|qualificationCode|secteurActivite|code_appellation|INSEE_COM
2021-03-15T10:00:38.000Z|81060|D1106|CDI|E|CROQ'PRIMEUR|Horaire de 10,25 Euros|Temps plein||5|47|20525|81060|
2021-03-15T07:14:49.000Z|81060|M1604|CDD|E|Samsic||Temps plein||7||19374|81060|
2021-03-12T17:31:03.000Z|81060|M1401|CDD|D|SPHINX MARKETING CONSEIL|Horaire de 12,71 Euros sur 12 mois|Temps partiel||6|70|14847|81060|
2021-03-11T04:49:30.000Z|81060|N1103|CDI|D|||Temps plein||||16290|81060|
2021-03-09T14:49:47.000Z|81060|M1401|CDD|D|QUALISENS/ REACT FRANCE|Horaire de 10,25 Euros à 10,26 Euros sur 12 mois|Temps partiel||6|70|14841|81060|
2021-02-19T12:30:13.000Z|81060|M1604|CDD|D|COMMUNAUTE DE COMMUNE CARMAUSIN-SEGALA||Temps plein||6|84|19374|81060|
2021-03-15T15:31:36.000Z|81060|K1302|CDI|E|ADOMICIA|Horaire de 10,25 Euros à 10,35 Euros|Temps partiel||6|88|11255|81060|
2021-03-10T11:30:01.000Z|81060|K1304|CDD|D|PRESTAT'AIR - UN SOUFFLE DANS VOTRE QUOT|Horaire de 10,25 Euros à 10,50 Euros sur 12 mois|Temps partiel||6|88|10857|81060|
2021-03-09T12:06:40.000Z|81060|H2101|CDD|E|STE CARMAUSINE D'ABATTAGE|Horaire de 10,25 Euros|Temps plein||5|10|11584|81060|
2021-03-08T15:18:30.000Z|81060|J1304|CDI|E|||Temps plein||6|84|11448|81060|
2021-02-26T14:03:57.000Z|81060|J1307|CDI|D|||Temps plein||||18027|81060|
2021-02-22T17:24:18.000Z|81060|K1403|CDI|D|CENTRE CARAMANTIS||Temps plein||9|88||81060|
2021-02-16T10:50:29.000Z|81060|K1304|CDD|D|Instan Tarn|Horaire de 10,25 Euros|Temps partiel||||10857|81060|
2021-02-10T15:19:34.000Z|81060|H2101|CDD|D|STE CARMAUSINE D'ABATTAGE|Horaire de 10,25 Euros sur 12 mois|Temps plein||2|10||81060|
2021-02-03T10:54:28.000Z|81060|H2909|MIS|E|Samsic||Temps plein|||78||81060|
2021-02-02T07:50:24.000Z|81060|J1307|CDD|D|Appel Medical||Temps plein|||47|18027|81060|
2021-03-15T21:56:31.000Z|81060|C1205|CDI|E|||Temps plein||||13413|81060|
2021-03-15T15:07:32.000Z|81060|H2101|MIS|E|||Temps plein|||78|14011|81060|
2021-03-15T11:08:18.000Z|81060|D1504|FRA|D|ELYSEE CONCEPT||Temps plein||9|70|14259|81060|
2021-03-10T11:21:54.000Z|81060|N4401|CDI|E|SNCF VOYAGEURS|Mensuel de 1555,00 Euros à 1750,00 Euros sur 12 mois|Temps plein||5|49|10399|81060|
2021-03-10T11:26:01.000Z|81060|C1205|CDI|E|||Temps plein||||13413|81060|
2021-03-06T12:48:37.000Z|81060|N1101|CDI|D|Randstad||Temps plein|||52|11686|81060|
2021-03-05T15:02:25.000Z|81060|F1610|CDI|D||Horaire de 10,25 Euros|Temps plein||1|43|38499|81060|
2021-03-04T15:51:05.000Z|81060|K1305|CDI|E|croix rouge|Mensuel de 1689,00 Euros sur 13 mois|Temps partiel||7|87||81060|
2021-02-26T15:01:21.000Z|81060|J1307|CDI|D||De 1801,00 Euros ï¿½ 2078,00 Euros|Temps plein|||47||81060|
2021-02-19T14:12:59.000Z|81060|J1507|CDD|E|COMMUNAUTE DE COMMUNE CARMAUSIN-SEGALA||Temps plein||6|84|15548|81060|
2021-02-17T10:46:50.000Z|81060|N4102|CDD|D|INFINITY MOBILITE||Temps partiel||5|49|140954|81060|
2021-01-26T14:37:55.000Z|81060|K2204|CDD|D|STE CARMAUSINE D'ABATTAGE|Horaire de 10,25 Euros|Temps plein||5|10|10572|81060|
2021-01-26T10:18:00.000Z|81060|D1101|CDI|E|STE CARMAUSINE D'ABATTAGE|Horaire de 10,25 Euros|Temps plein||6|10|11571|81060|
2020-12-30T15:05:18.000Z|81060|J1506|CDD|E|CAISSE AUTONOME NATIONALE SECURITE SOC|Horaire de 16,75 Euros|Temps partiel||7|84||81060|
2020-11-27T11:33:04.000Z|81060|H2913|CDD|E|C.R.M|Mensuel de 1700 Euros à 1850 Euros sur 12 mois|Temps plein||3|25|12603|81060|
