dateCreation|lieuTravail|romeCode|typeContrat|experienceExige|entreprise|salaire|dureeTravailLibelleConverti|alternance|qualificationCode|secteurActivite|code_appellation|INSEE_COM
2021-02-23T16:47:14.000Z|69044|K1206|CDD|D|CAPSO|Mensuel de 1558,54 Euros à 1900,00 Euros sur 12 mois|Temps plein||6|87||69044|
2021-03-16T09:21:43.000Z|69044|G1603|CDI|D|TOA SUSHI|Horaire de 10,25 Euros à 10,25 Euros sur 12 mois|Temps plein||5|56||69044|
2021-03-15T08:37:53.000Z|69044|D1403|CDI|D|||Temps plein|||||69044|
2021-03-15T07:08:02.000Z|69044|M1705|CDI|D|||Temps plein||||11303|69044|
2021-03-06T09:01:59.000Z|69044|C1501|CDI|D|Lynx Rh||Temps plein||||15327|69044|
2021-02-24T13:02:15.000Z|69044|K2110|CDI|D|START OUEST|Horaire de 12,50 Euros|Temps plein||7|85||69044|
2021-02-17T11:01:59.000Z|69044|K1303|CDD|D|||Temps plein||||16999|69044|
2021-03-16T11:46:14.000Z|69044|K1304|CDI|E|DOMIDOM Tassin||Temps plein||||10857|69044|
2021-03-16T11:27:58.000Z|69044|K1304|CDI|E|Petits-fils Lyon Bellecour|Horaire de 12,50 Euros|Temps plein||||10805|69044|
2021-03-16T09:51:55.000Z|69044|G1602|CDI|E|TOA SUSHI|Horaire de 10,25 Euros à 13 Euros sur 12 mois|Temps plein||6|56|13861|69044|
2021-03-15T09:35:15.000Z|69044|M1806|CDI|D|||Temps plein|||||69044|
2021-03-15T07:08:30.000Z|69044|E1101|CDI|D|||Temps plein||||20725|69044|
2021-03-08T16:04:49.000Z|69044|G1604|CDI|E|RN BEER|Mensuel de 2100,00 Euros sur 12 mois|Temps plein||6|56|17807|69044|
2021-02-25T10:04:20.000Z|69044|J1506|CDI|E|TAGA SANTE|Horaire de 11,80 Euros à 13,00 Euros sur 12 mois|Temps plein||6|78|38163|69044|
2021-02-04T16:02:26.000Z|69044|G1602|CDI|E|Toa Sushi|Horaire de 10,25 Euros à 11,27 Euros|Temps plein||6|56|12756|69044|
||||||||||||69044|
2021-01-14T17:38:52.000Z|69044|F1603|CDI|E||Mensuel de 1780,00 Euros à 2128,00 Euros sur 12 mois|Temps plein||7|43||69044|
2021-03-05T03:05:14.000Z|69044|C1504|LIB|D|||Temps plein||||10362|69044|
2021-03-03T10:25:18.000Z|69044|M1202|CDI|D|Lynx Rh Lyon Ouest||Temps plein||||11407|69044|
2021-02-27T13:26:08.000Z|69044|M1805|CDI|D|||Temps plein||||14153|69044|
2021-02-27T12:33:06.000Z|69044|I1604|CDI|E||Mensuel de 2400 Euros à 3000 Euros sur 12 mois|Temps plein||7|85||69044|
2021-02-23T16:02:20.000Z|69044|D1101|MIS|E|RANDSTAD|Horaire de 12,00 Euros sur 12 mois|Temps plein||5|78|11564|69044|
2021-01-07T15:44:22.000Z|69044|M1203|CDI|E|KOBALTT SUD EST|Annuel de 24000,00 Euros à 36000,00 Euros sur 12 mois|Temps plein||6|78|15368|69044|
2020-12-15T02:46:57.000Z|69044|M1202|CDI|E|||Temps plein|||69||69044|
2021-03-16T11:50:37.000Z|69044|K1302|CDI|E|DOMIDOM Tassin||Temps plein||||11453|69044|
2021-03-16T11:29:40.000Z|69044|K1303|CDD|E|Kinougarde Lyon|Horaire de 10,25 Euros|Temps plein|||||69044|
2021-03-16T11:26:57.000Z|69044|K1303|CDD|E|Kinougarde Lyon|Horaire de 10,25 Euros|Temps plein|||||69044|
2021-03-16T11:23:09.000Z|69044|K1303|CDD|E|Kinougarde Lyon|Horaire de 10,25 Euros|Temps plein|||||69044|
2021-03-15T21:53:02.000Z|69044|K1303|CDD|D|Kinougarde|Mensuel de 10,25 Euros ï¿½ 10,25 Euros|Temps partiel||5|88|11480|69044|
2021-03-15T07:08:15.000Z|69044|D1407|CDI|D|||Temps plein||||15614|69044|
2021-03-12T14:06:16.000Z|69044|K1303|CDD|D|Kinougarde|Mensuel de 10,25 Euros ï¿½ 10,25 Euros|Temps partiel||5|88|11480|69044|
2021-03-12T14:04:21.000Z|69044|K1303|CDD|D|Kinougarde|Mensuel de 10,25 Euros ï¿½ 10,25 Euros|Temps partiel||5|88|11480|69044|
2021-03-12T13:53:25.000Z|69044|K1303|CDI|E|FAMILY SPHERE|Horaire de 10,32 Euros à 11,35 Euros sur 12 mois|Temps partiel||5|88||69044|
2021-03-09T11:49:29.000Z|69044|K1302|CDI|E|Petits-fils Lyon Bellecour|Horaire de 12,50 Euros|Temps plein||||11453|69044|
2021-03-05T13:26:10.000Z|69044|K1303|CDD|E|Kinougarde Lyon|Horaire de 10,55 Euros|Temps plein|||||69044|
2021-03-05T12:23:22.000Z|69044|K1303|CDD|D|Kinougarde|Mensuel de 10,55 Euros ï¿½ 10,55 Euros|Temps partiel||5|88||69044|
2021-02-27T09:28:19.000Z|69044|I1606|CDI|E||Mensuel de 2400,00 Euros à 2600,00 Euros sur 12 mois|Temps plein||6|85|11701|69044|
2021-02-27T09:07:50.000Z|69044|I1604|CDI|E||Mensuel de 2400,00 Euros à 2600,00 Euros sur 12 mois|Temps plein||6|85|20084|69044|
2021-02-19T09:13:27.000Z|69044|K1303|CDD|D|||Temps plein||||11480|69044|
2021-02-18T10:56:01.000Z|69044|K1303|CDI|E|Family Plus|Horaire de 10,25 Euros|Temps partiel|||64||69044|
