dateCreation|lieuTravail|romeCode|typeContrat|experienceExige|entreprise|salaire|dureeTravailLibelleConverti|alternance|qualificationCode|secteurActivite|code_appellation|INSEE_COM
2021-01-05T11:38:42.000Z|94037|K2104|CDD|E|ECOLE PRIMAIRE PRIVEE|Horaire de 10,25 Euros|Temps partiel||6|85|11258|94037|
2020-12-29T17:42:51.000Z|94037|K1201|CDI|D| Association TOUT AZIMUT|Mensuel de 1970,00 Euros à 2213,00 Euros sur 12 mois|Temps plein||6|94|11253|94037|
2021-03-15T11:39:12.000Z|94037|K1302|CDD|D|Assistance relais à domicile|Mensuel de 1554,58 Euros sur 12 mois|Temps plein||6|96|11256|94037|
2021-03-15T08:37:44.000Z|94037|D1401|CDI|D|||Temps plein||||11210|94037|
2021-03-10T10:06:48.000Z|94037|M1203|CDI|E|Kolibri Consulting||Temps plein||||11213|94037|
2021-03-08T10:24:24.000Z|94037|M1705|CDD|D|SANOFI-AVENTIS GROUPE|Annuel de 15000,00 Euros à 30000,00 Euros sur 12 mois|Temps plein||9|70|11303|94037|
2021-02-25T06:48:06.000Z|94037|C1206|CDI|D|||Temps plein||||13387|94037|
2021-02-01T14:01:35.000Z|94037|D1401|CDI|D|GUY HOQUET|Mensuel de 1555,00 Euros à 2000,00 Euros sur 13 mois|Temps plein||6|68|11210|94037|
2021-01-23T02:58:04.000Z|94037|K1207|CDI|D|||Temps plein||||14597|94037|
2021-03-16T10:41:34.000Z|94037|K2402|MIS|S|EXPECTRA|Annuel de 43000 Euros sur 12 mois|Temps plein||9|78|17685|94037|
2021-03-15T15:21:30.000Z|94037|K1402|MIS|E|Manpower Gd Paris Chimie Pharmacie||Temps plein|||78||94037|
2021-03-14T12:57:53.000Z|94037|J1102|CDI|E|Emploi ophtalmologue Paris 75016||Temps plein||||17349|94037|
2021-03-14T12:57:48.000Z|94037|J1103|CDI|E|Emploi orthodontiste Paris 75002||Temps plein||||17366|94037|
2021-03-14T12:55:57.000Z|94037|J1102|CDI|E|Emploi rhumatologue Paris 75015||Temps plein||||19261|94037|
2021-03-12T15:50:38.000Z|94037|K2204|CDD|E|ESSI SAS|Horaire de 10,44 Euros à 10,44 Euros sur 12 mois|Temps partiel||2|70|10749|94037|
2021-03-12T05:45:05.000Z|94037|D1408|CDI|D|||Temps plein|||||94037|
2021-03-12T05:42:46.000Z|94037|D1408|CDI|D|||Temps plein|||||94037|
2021-03-12T05:41:58.000Z|94037|D1408|CDI|D|||Temps plein|||||94037|
2021-03-11T13:48:39.000Z|94037|J1102|CDI|E|Appel Médical||Temps plein||||16598|94037|
2021-03-11T09:22:39.000Z|94037|M1804|MIS|E|Expectra||Temps plein|||78|12256|94037|
2021-03-11T05:51:32.000Z|94037|D1408|CDI|D|||Temps plein|||||94037|
2021-03-10T03:04:30.000Z|94037|J1102|CDI|D|||Temps plein||||16582|94037|
2021-03-10T15:30:03.000Z|94037|J1102|MIS|D|Appel Médical par Randstad||Temps plein|||78|16598|94037|
2021-03-10T03:02:15.000Z|94037|M1501|CDD|D|||Temps plein||||11251|94037|
2021-03-09T15:20:42.000Z|94037|M1703|CDD|D|SANOFI-AVENTIS GROUPE|Annuel de 15000 Euros à 30000 Euros sur 12 mois|Temps plein||9|70|11202|94037|
2021-03-09T13:42:58.000Z|94037|K1304|CDI|D|A.S.P. 94|Horaire de 10,25 Euros à 10,51 Euros sur 12 mois|Temps partiel||5|88|10857|94037|
