dateCreation|lieuTravail|romeCode|typeContrat|experienceExige|entreprise|salaire|dureeTravailLibelleConverti|alternance|qualificationCode|secteurActivite|code_appellation|INSEE_COM
2021-03-11T11:21:24.000Z|68376|D1212|CDD|E||Horaire de 10,25 Euros sur 12 mois|Temps plein||6|47|20547|68376|
2021-02-25T01:28:24.000Z|68376|K1201|CDD|E|||Temps partiel||6|94|11335|68376|
2021-02-24T08:50:07.000Z|68376|K1304|CDI|E|SHIVA|Horaire de 10,25 Euros à 12,00 Euros sur 12 mois|Temps partiel||5|88|14771|68376|
2021-02-24T14:09:48.000Z|68376|D1505|MIS|D|Randstad||Temps plein|||78|15487|68376|
2021-02-14T11:06:58.000Z|68376|N1105|MIS|E|Randstad||Temps plein|||78|16361|68376|
2021-01-25T10:34:36.000Z|68376|K1202|CDI|D|||Temps partiel||6|88|14586|68376|
2020-07-07T12:18:56.000Z|68376|N1103|MIS|D|Sofitex|Horaire de 10,25 Euros ï¿½ 10,25 Euros|Temps plein||5|78|17993|68376|
2021-03-16T10:31:45.000Z|68376|M1205|CDI|E|EXPECTRA|Annuel de 50000 Euros sur 12 mois|Temps plein||9|78||68376|
2021-03-09T14:32:55.000Z|68376|D1301|CDI|E|TALLY WEIJL|Horaire de 11,00 Euros sur 12 mois|Temps plein||6|47|18665|68376|
2021-03-08T03:50:24.000Z|68376|M1203|CDI|E|Kolibri Consulting||Temps plein||||11213|68376|
2021-02-19T16:14:25.000Z|68376|G1602|CDI|E|FOYER LES TULIPIERS à WITTENHEIM|Annuel de 20000,00 Euros à 22000,00 Euros sur 12 mois|Temps plein||6|88|13863|68376|
2020-12-15T09:07:19.000Z|68376|D1301|CDI|E|CCV||Temps plein||6|47|18665|68376|
2021-03-15T21:38:47.000Z|68376|K2107|CDD|D|Complétude|Horaire de 13,05 Euros ï¿½ 18,05 Euros|Temps plein||5|85|18173|68376|
2021-03-15T21:38:46.000Z|68376|K2107|CDD|D|Complétude|Horaire de 13,05 Euros ï¿½ 18,05 Euros|Temps plein||5|85|18109|68376|
2021-03-15T07:16:36.000Z|68376|D1502|CDI|D|||Temps plein||||12296|68376|
2021-03-15T05:09:12.000Z|68376|C1104|CDI|E|||Temps plein||8|||68376|
2021-03-15T05:05:56.000Z|68376|D1509|CDI|E|||Temps plein||7||19206|68376|
2021-03-14T16:44:08.000Z|68376|C1201|CDI|E|GMF Assurances - Groupe Covéa||Temps plein||||13349|68376|
2021-03-11T18:31:04.000Z|68376|D1214|CDI|E|PRO DUO||Temps partiel||5|47|20569|68376|
2021-03-09T14:40:33.000Z|68376|D1214|CDI|E|TALLY WEIJL|Horaire de 10,25 Euros sur 12 mois|Temps partiel||5|47|20613|68376|
2021-03-09T13:48:05.000Z|68376|G1801|CDI|D|LE RAYDAM|Horaire de 10,25 Euros|Temps plein||5|56|19426|68376|
2021-03-05T15:53:38.000Z|68376|K1404|CDD|D|LE RELAIS EST|Mensuel de 1700,00 Euros sur 12 mois|Temps plein||6|38|11848|68376|
2021-03-04T16:55:56.000Z|68376|I1304|CDI|E|Manuela Baldauff|Annuel de 28000,00 Euros à 32000,00 Euros sur 12 mois|Temps plein||7|70||68376|
2021-03-04T10:12:34.000Z|68376|D1212|CDI|E||Horaire de 10,25 Euros|Temps plein||6|47|20630|68376|
2021-03-03T15:07:48.000Z|68376|K2105|CDD|D|Allegro Haut-Rhin|Horaire de 20,00 Euros|Temps plein||||18116|68376|
2021-03-02T08:59:20.000Z|68376|A1203|CDD|E||Horaire de 10,25 Euros|Temps plein||3|81|17515|68376|
2021-02-22T11:04:31.000Z|68376|F1201|CDI|E|||Temps plein||||15676|68376|
2021-02-22T09:01:47.000Z|68376|I1101|CDI|E|||Temps plein|||||68376|
2021-02-14T21:13:14.000Z|68376|K1303|CDD|D|Particulier Employeur||Temps plein|||97||68376|
2021-02-11T12:11:37.000Z|68376|D1402|CDI|E|PONY FRANCE||Temps plein||6|46||68376|
2021-02-10T21:18:37.000Z|68376|H1209|CDI|E|Expectra||Temps plein|||||68376|
2021-01-28T12:03:11.000Z|68376|H2502|CDI|E||Annuel de 25480,00 Euros|Temps plein||||12185|68376|
2021-01-08T13:54:06.000Z|68376|F1602|CDI|D|SARL HYDROALSACE|Horaire de 12,50 Euros à 13,50 Euros sur 12 mois|Temps plein||7|71|38135|68376|
2021-01-07T11:08:30.000Z|68376|H2502|MIS|D|WORKING SPIRIT||Temps plein||6|78|15658|68376|
2020-11-02T10:29:36.000Z|68376|K2501|CDI|D|NEOLIA (SIEGE)|Annuel de 20000,00 Euros à 25000,00 Euros sur 13.5 mois|Temps plein||6|68||68376|
2021-03-09T10:16:28.000Z|68376|D1208|CDI|E|L ATELIER COSMETIQUE|Horaire de 10,25 Euros|Temps plein||6|47|14890|68376|
2021-03-08T03:52:31.000Z|68376|M1202|CDI|E|Kolibri Consulting||Temps plein||||11407|68376|
2021-03-08T03:50:20.000Z|68376|M1203|CDI|E|Kolibri Consulting||Temps plein||||15368|68376|
2021-02-26T03:51:03.000Z|68376|C1504|LIB|D|||Temps plein||||10362|68376|
2021-02-20T08:45:22.000Z|68376|C1504|LIB|D|||Temps plein||||13464|68376|
2021-02-17T03:56:13.000Z|68376|C1504|LIB|D|||Temps plein||||13464|68376|
2021-02-17T03:55:02.000Z|68376|C1504|LIB|D|||Temps plein||||13464|68376|
2021-02-03T11:54:57.000Z|68376|M1203|CDI|E|Kolibri Consulting||Temps plein||||12786|68376|
2021-01-06T12:51:12.000Z|68376|I1302|CDI|E|Sofitex|Horaire de 12,00 Euros ï¿½ 15,00 Euros|Temps plein||7||19835|68376|
2020-09-16T17:45:15.000Z|68376|N1101|MIS|E|Sofitex||Temps plein||5|78|11679|68376|
2021-03-12T12:53:49.000Z|68376|J1506|CDI|E|L'appel Médical||Temps plein||||15545|68376|
2021-03-12T12:58:27.000Z|68376|J1506|CDI|E|L'appel Médical||Temps plein||||15545|68376|
