dateCreation|lieuTravail|romeCode|typeContrat|experienceExige|entreprise|salaire|dureeTravailLibelleConverti|alternance|qualificationCode|secteurActivite|code_appellation|INSEE_COM
2021-03-16T09:18:20.000Z|83061|G1501|CDI|D||Horaire de 10,25 Euros|Temps partiel||5|55||83061|
2021-03-16T02:54:00.000Z|83061|N1105|MIS|E|RAS Interim||Temps plein|||78|16361|83061|
2021-03-15T15:11:00.000Z|83061|M1401|CDD|D|QUALISENS/ REACT FRANCE|Horaire de 10,25 Euros à 10,26 Euros sur 12 mois|Temps partiel||6|70|14841|83061|
2021-03-15T07:10:57.000Z|83061|K1305|CDI|E|||Temps plein|||||83061|
2021-03-15T05:11:00.000Z|83061|M1601|CDI|E|||Temps plein||7|||83061|
2021-03-12T11:02:26.000Z|83061|M1401|CDD|D|QUALISENS/ REACT FRANCE|Horaire de 10,25 Euros à 10,26 Euros sur 12 mois|Temps partiel||6|70|14841|83061|
2021-03-12T05:37:03.000Z|83061|K1207|MIS|D|Vitalis Médical||Temps plein|||78|14597|83061|
2021-03-10T15:47:11.000Z|83061|D1212|CDD|D|CASTORAMA|Mensuel de 1555,00 Euros sur 12 mois|Temps plein||5|47|20561|83061|
2021-03-10T15:26:19.000Z|83061|D1401|CDI|E|ECO-POLE RECYCLAGE||Temps plein||6|38|11210|83061|
2021-03-10T14:09:59.000Z|83061|K1304|SAI|E||Mensuel de 1554,58 Euros sur 12 mois|Temps plein||5|55|14774|83061|
2021-03-10T10:45:45.000Z|83061|K1801|CDD|E|ACPM|Mensuel de 1571,00 Euros sur 12 mois|Temps partiel||7|85|13436|83061|
2021-03-09T17:41:11.000Z|83061|I1604|MIS|E|SOVITRAT VEATIS|Horaire de 10,25 Euros à 11,00 Euros sur 12 mois|Temps plein||6|78|18016|83061|
2021-03-09T15:28:07.000Z|83061|G1803|SAI|D|||Temps plein||5|55|38900|83061|
2021-03-09T13:24:54.000Z|83061|D1106|CDD|E||Horaire de 10,25 Euros|Temps plein||6|70|20560|83061|
2021-03-09T12:55:14.000Z|83061|G1605|SAI|E|LA PLAGE|Horaire de 10,25 Euros sur 12 mois|Temps plein||5|56|17846|83061|
2021-03-09T11:48:06.000Z|83061|K1304|MIS|E|SOLCIS|Horaire de 10,25 Euros à 10,76 Euros sur 12 mois|Temps partiel||3|78|14774|83061|
2021-03-08T17:23:29.000Z|83061|D1106|CDI|E|BOULANGERIE DE MARIE BLACHERE|Horaire de 10,25 Euros sur 12 mois|Temps partiel||5|47|20560|83061|
