dateCreation|lieuTravail|romeCode|typeContrat|experienceExige|entreprise|salaire|dureeTravailLibelleConverti|alternance|qualificationCode|secteurActivite|code_appellation|INSEE_COM
2021-03-15T16:52:49.000Z|67204|M1607|MIS|E|RANDSTAD|Annuel de 23000,00 Euros sur 12 mois|Temps partiel||6|78|19364|67204|
2021-03-15T15:19:55.000Z|67204|M1401|CDD|D|QUALISENS/ REACT FRANCE|Horaire de 10,25 Euros à 10,26 Euros sur 12 mois|Temps partiel||6|70|14841|67204|
2021-03-15T10:56:04.000Z|67204|M1401|CDD|D|QUALISENS/ REACT FRANCE|Horaire de 10,25 Euros à 10,26 Euros sur 12 mois|Temps partiel||6|70|14841|67204|
2021-03-15T05:06:32.000Z|67204|M1501|CDI|E|Rh.||Temps plein||8||11329|67204|
2021-03-12T12:32:02.000Z|67204|M1401|CDD|D|QUALISENS/ REACT FRANCE|Horaire de 10,25 Euros à 10,26 Euros sur 12 mois|Temps partiel||6|70|14841|67204|
2021-03-12T10:36:15.000Z|67204|M1401|CDD|D|QUALISENS/ REACT FRANCE|Horaire de 10,25 Euros à 10,26 Euros sur 12 mois|Temps partiel||6|70|14841|67204|
2021-03-10T15:44:30.000Z|67204|K2204|CDI|D|COPRONET 67|Horaire de 10,55 Euros à 10,56 Euros sur 12 mois|Temps partiel||5|81|16981|67204|
2021-03-10T14:46:29.000Z|67204|A1203|CDI|D|COPRONET 67|Horaire de 10,55 Euros à 10,56 Euros sur 12 mois|Temps plein||5|81||67204|
2021-03-08T15:00:34.000Z|67204|H3302|MIS|E|INTERIS|Horaire de 10,25 Euros sur 12 mois|Temps plein||5|78|10405|67204|
2021-03-04T15:02:05.000Z|67204|A1203|CDI|E|COPRONET 67|Horaire de 10,55 Euros à 10,56 Euros sur 12 mois|Temps plein||6|81||67204|
2021-02-22T16:26:19.000Z|67204|M1601|MIS|E|TEMPOR DEVELOPPEMENT|Horaire de 10,50 Euros à 10,50 Euros sur 12 mois|Temps plein||6|78|19518|67204|
2021-02-18T14:46:45.000Z|67204|K1301|CDI|D|ADAPEI PAPILLONS BLANCS D'ALSACE||Temps plein||6|70||67204|
2020-12-09T13:06:09.000Z|67204|K2503|CDI|D|ARSEA - ESPERANCE (Sesame)|Mensuel de 1784,00 Euros à 2167,00 Euros sur 12 mois|Temps plein||6|88|38195|67204|
2021-03-15T08:52:20.000Z|67204|K1304|CDI|D|SOLUTIA STRASBOURG SUD|Horaire de 10,25 Euros sur 12 mois|Temps partiel||6|88|10805|67204|
2021-03-08T12:09:16.000Z|67204|K1304|CDI|D|O2 KID|Horaire de 10,25 Euros à 10,25 Euros sur 12 mois|Temps plein||5|88|10857|67204|
2021-03-03T15:07:44.000Z|67204|K1304|CDI|D|Equip'Age Strasbourg|Horaire de 10,19 Euros|Temps partiel|||96|10805|67204|
2021-02-23T10:07:13.000Z|67204|K1207|CDI|D|ARSEA - ESPERANCE SESAME|Mensuel de 1690,00 Euros à 2660,00 Euros sur 12 mois|Temps plein||7|88|14597|67204|
2021-03-15T08:41:04.000Z|67204|K1302|CDI|D|SOLUTIA STRASBOURG SUD|Horaire de 10,31 Euros sur 12 mois|Temps partiel||6|88|11456|67204|
2021-03-08T17:15:53.000Z|67204|K1302|CDI|D|O2 KID|Horaire de 10,25 Euros à 10,25 Euros sur 12 mois|Temps plein||5|88|11453|67204|
2021-03-03T15:05:32.000Z|67204|K1302|CDI|D|Equip'Age Strasbourg|Horaire de 10,50 Euros|Temps partiel|||96|11453|67204|
2021-02-26T14:53:41.000Z|67204|K1302|CDI|D|EQUIP'AGE|Horaire de 10,25 Euros à 10,5 Euros sur 12 mois|Temps plein||6|96|11456|67204|
2021-02-25T10:11:09.000Z|67204|H1203|CDI|E|ST2I|Mensuel de 2200,00 Euros à 2800,00 Euros sur 12 mois|Temps plein||7|71||67204|
2021-02-25T09:40:01.000Z|67204|F1702|MIS|D|ALSACE PERSONNEL|Horaire de 10,25 Euros à 12,50 Euros sur 12 mois|Temps plein||1|78|17597|67204|
2021-02-22T09:44:46.000Z|67204|J1410|CDI|E|DENTAL BIOTECH|Mensuel de 2200,00 Euros à 2500,00 Euros sur 12 mois|Temps plein||7|32|18210|67204|
2021-02-20T08:46:53.000Z|67204|C1504|LIB|D|||Temps plein||||13464|67204|
2021-02-19T15:32:45.000Z|67204|D1102|CDI|D|SUPER U|Mensuel de 1700,00 Euros à 1800,00 Euros sur 13 mois|Temps plein||6|47|11573|67204|
2021-01-27T15:57:20.000Z|67204|M1203|CDD|E|THALENCE||Temps plein||||15368|67204|
2021-02-05T15:59:33.000Z|67204|D1105|CDI|E|SUPER U|Mensuel de 1700,00 Euros à 1800,00 Euros sur 13 mois|Temps plein||6|47|17862|67204|
2021-01-12T11:47:16.000Z|67204|I1306|MIS|E|TEMPOR DEVELOPPEMENT|Horaire de 13,00 Euros à 14,00 Euros sur 12 mois|Temps plein||6|78|15167|67204|
2021-03-10T13:57:33.000Z|67204|I1604|MIS|D|Aquila Rh||Temps plein|||78|16446|67204|
2021-02-18T15:08:06.000Z|67204|J1501|CDI|D|ADAPEI PAPILLONS BLANCS D'ALSACE||Temps partiel||6|70|10891|67204|
2021-02-10T10:37:22.000Z|67204|F1610|CDI|E|ATTILA |Mensuel de 1900,00 Euros à 2400,00 Euros sur 12 mois|Temps plein||6|43|13830|67204|
2021-02-08T10:36:30.000Z|67204|J1506|CDI|D|SOINS A DOMICILE||Temps plein||6|88|38222|67204|
