dateCreation|lieuTravail|romeCode|typeContrat|experienceExige|entreprise|salaire|dureeTravailLibelleConverti|alternance|qualificationCode|secteurActivite|code_appellation|INSEE_COM
2021-01-28T08:26:37.000Z|70310|K1201|CDD|E|CHS ST REMY ET NORD FRANCHE COMTE|Mensuel de 2130,11 Euros sur 12 mois|Temps plein||6|86|11253|70310|
2021-03-06T10:56:36.000Z|70310|I1604|CDI|E|SERVIPNEU|Mensuel de 1750,00 Euros à 1900,00 Euros sur 12 mois|Temps plein||6|45|18316|70310|
2021-03-05T16:38:07.000Z|70310|K1302|CDD|D|AVS BESANCON|Mensuel de 1554,58 Euros à 1554,59 Euros sur 12 mois|Temps plein||6|88|11456|70310|
2021-03-05T08:02:39.000Z|70310|K1302|CDI|D||Horaire de 10,25 Euros à 10,30 Euros|Temps partiel||6|88|11255|70310|
2021-03-02T14:52:58.000Z|70310|K1207|CDD|D|SERVICE AEMO|Mensuel de 1800,00 Euros à 2200,00 Euros sur 12 mois|Temps plein||6|88|14597|70310|
2021-03-02T06:09:25.000Z|70310|M1203|CDI|D|Fed Finance||Temps plein||||11217|70310|
2021-02-26T11:00:21.000Z|70310|K2111|CDD|D|I F P A|Mensuel de 1963,87 Euros à 1963,87 Euros sur 12 mois|Temps partiel||7|85|15123|70310|
2021-02-23T09:10:24.000Z|70310|H1403|MIS|E|CELTIS|Horaire de 10,25 Euros à 12,00 Euros sur 12 mois|Temps plein||3|78||70310|
2021-02-22T15:20:40.000Z|70310|K1304|CDD|D|ELIAD LURE|Horaire de 10,25 Euros à 10,50 Euros sur 12 mois|Temps partiel||6|88|10805|70310|
2021-02-19T09:53:24.000Z|70310|D1403|MIS|D|MANPOWER FRANCE|Horaire de 11,29 Euros sur 12 mois|Temps plein||7|78||70310|
2021-02-19T09:45:44.000Z|70310|C1206|MIS|D|MANPOWER FRANCE|Horaire de 10,25 Euros sur 12 mois|Temps plein||7|78|13387|70310|
2021-01-29T10:24:45.000Z|70310|G1604|CDD|E||Horaire de 10,25 Euros|Temps plein||6|47|17807|70310|
2021-01-27T11:07:21.000Z|70310|M1203|CDD|E|||Temps plein|||69|11213|70310|
2021-03-15T04:51:54.000Z|70310|G1804|CDI|D|||Temps plein||||19452|70310|
2021-03-10T02:46:03.000Z|70310|M1302|CDI|E||Mensuel de 2100,00 Euros ï¿½ 2100,00 Euros|Temps plein|||70||70310|
2021-03-09T11:37:59.000Z|70310|K1302|CDI|D|O2 LURE||Temps partiel||6|81|11453|70310|
2021-03-08T09:14:43.000Z|70310|A1301|CDI|D|||Temps plein||||20179|70310|
2021-03-07T14:58:26.000Z|70310|J1506|MIS|D|||Temps plein|||78|15544|70310|
2021-03-06T06:57:31.000Z|70310|K1903|CDI|D|In Extenso||Temps plein||||16134|70310|
2021-03-06T03:11:55.000Z|70310|K1302|CDI|D||Horaire de 10,25 Euros|Temps plein|||70|11453|70310|
2021-03-06T02:53:44.000Z|70310|D1104|CDI|D|||Temps plein||||12592|70310|
2021-03-05T03:08:36.000Z|70310|K1903|CDI|E|||Temps plein|||69|16134|70310|
2021-03-04T09:04:44.000Z|70310|M1203|CDI|E||Annuel de 20000,00 Euros ï¿½ 28000,00 Euros|Temps plein|||69|15368|70310|
2021-03-03T07:52:32.000Z|70310|N1103|MIS|E|Randstad||Temps plein|||78|16290|70310|
2021-03-02T12:11:59.000Z|70310|D1213|MIS|E|CRIT INTERIM|Horaire de 10,25 Euros à 12,00 Euros sur 12 mois|Temps plein||6|78|20517|70310|
2021-03-02T10:12:14.000Z|70310|D1107|MIS|E|RANDSTAD|Horaire de 10,50 Euros sur 12 mois|Temps plein||3|78|20641|70310|
2021-03-02T03:17:14.000Z|70310|C1504|LIB|D|||Temps plein||||16963|70310|
2021-03-01T17:23:48.000Z|70310|K1302|CDI|D|O2 LURE|Horaire de 10,25 Euros à 10,25 Euros sur 12 mois|Temps partiel||6|81|11453|70310|
2021-02-25T10:45:54.000Z|70310|F1101|CDI|E|||Temps plein||9|71|11110|70310|
2021-02-25T09:53:17.000Z|70310|I1309|CDI|E|CF2P|Horaire de 10,25 Euros à 14,00 Euros sur 12 mois|Temps plein||7|70||70310|
2021-02-25T06:47:23.000Z|70310|D1105|CDI|D|||Temps plein||||17862|70310|
