dateCreation|lieuTravail|romeCode|typeContrat|experienceExige|entreprise|salaire|dureeTravailLibelleConverti|alternance|qualificationCode|secteurActivite|code_appellation|INSEE_COM
2021-03-08T09:04:53.000Z|74280|J1301|CDD|D|MAISON DE RETRAITE J. AVET|Mensuel de 1952,33 Euros à 2000,00 Euros sur 12 mois|Temps plein||5|87|10698|74280|
2021-03-03T10:13:34.000Z|74280|A1412|CDI|D|SCE DE REMPLACEMENT DE HTE SAVOIE|Mensuel de 1554,62 Euros à 1850,00 Euros sur 12 mois|Temps plein||2|94|15170|74280|
2021-02-24T17:05:33.000Z|74280|D1106|CDI|D|PANIERE DES ARAVIS|Mensuel de 1555,00 Euros à 1555,00 Euros sur 12 mois|Temps plein||6|10|20560|74280|
2021-02-10T13:03:02.000Z|74280|K1304|CDD|D|Particulier Employeur||Temps plein|||97|10857|74280|
2021-02-03T08:39:50.000Z|74280|N1105|CDI|D|FIDERIM INDUSTRIE LOGISTIQUE|Horaire de 10,25 Euros à 11,00 Euros sur 12 mois|Temps plein||5|78|10579|74280|
2021-03-15T15:35:33.000Z|74280|I1309|CDI|E|MAIRIE|Mensuel de 1650 Euros à 1750 Euros sur 13 mois|Temps plein||4|84|14619|74280|
2021-03-15T14:42:59.000Z|74280|K2107|CDD|D|AMIS COL ST JOSEPH DE THONES||Temps partiel||6|85||74280|
2021-03-09T12:31:35.000Z|74280|M1202|CDI|E|Strateo|Annuel de 30000,00 Euros ï¿½ 35000,00 Euros|Temps plein||8|||74280|
2021-03-08T09:01:28.000Z|74280|J1501|CDD|D|MAISON DE RETRAITE J. AVET|Mensuel de 2237,70 Euros à 2318,53 Euros sur 12 mois|Temps plein||6|87|10891|74280|
2021-03-04T09:14:42.000Z|74280|J1501|CDD|D|MIRIALIS|Mensuel de 590,00 Euros sur 12 mois|Temps partiel||6|86|10891|74280|
2021-03-01T22:16:58.000Z|74280|A1403|CDI|D|ASSOCIATION CENTRE EQUESTRE DE THONES|Mensuel de 1592,53 Euros sur 12 mois|Temps plein||2|85|17546|74280|
2021-03-01T14:36:16.000Z|74280|M1810|CDD|D|Régie d'électricité de Thônes|Mensuel de 1900,00 Euros à 2100,00 Euros sur 13 mois|Temps plein||7|35|20168|74280|
2021-02-26T10:57:36.000Z|74280|D1105|CDI|D|CARREFOUR MARKET|Mensuel de 1700,00 Euros à 1800,00 Euros sur 12 mois|Temps plein||5|47|14773|74280|
2021-02-17T18:28:41.000Z|74280|M1801|CDI|D|EFFICIENCE|Annuel de 23000,00 Euros à 30000,00 Euros sur 12 mois|Temps plein||7|74|10314|74280|
2021-02-04T14:15:43.000Z|74280|H3302|MIS|D|FIDERIM INDUSTRIE LOGISTIQUE|Horaire de 10,25 Euros à 11,00 Euros sur 12 mois|Temps plein||5|78||74280|
2021-02-03T09:51:01.000Z|74280|M1202|CDI|E|||Temps plein|||||74280|
2021-02-03T09:11:18.000Z|74280|I1604|CDI|D|ABM CONTROL AUTO|Mensuel de 1850,00 Euros à 1970,00 Euros sur 12 mois|Temps plein||6|71|13654|74280|
