dateCreation|lieuTravail|romeCode|typeContrat|experienceExige|entreprise|salaire|dureeTravailLibelleConverti|alternance|qualificationCode|secteurActivite|code_appellation|INSEE_COM
2021-03-11T12:36:23.000Z|92072|M1609|CDI|E|||Temps plein||||19397|92072|
2021-03-10T16:14:04.000Z|92072|D1401|MIS|E|PAGE PERSONNEL||Temps plein|||78|11181|92072|
2021-03-10T06:01:58.000Z|92072|K1303|MIS|D|Vitalis Médical Paris Sud||Temps plein|||78|11180|92072|
2021-03-10T03:01:29.000Z|92072|M1609|LIB|D|||Temps plein||||19397|92072|
2021-03-09T07:05:22.000Z|92072|K1303|MIS|D|Missionsvitalis Médical Paris Sud||Temps plein|||78|11180|92072|
2021-03-09T05:04:27.000Z|92072|M1609|LIB|D|||Temps plein||||19397|92072|
2021-03-03T13:42:45.000Z|92072|G1203|CDI|D|ALL4HOME|Horaire de 10,25 Euros à 10,75 Euros sur 12 mois|Temps partiel||5|81||92072|
2021-03-03T10:22:01.000Z|92072|D1401|CDD|D|RANDSTAD|Annuel de 30000,00 Euros sur 12 mois|Temps plein||8|78|11266|92072|
2021-03-03T07:52:27.000Z|92072|K1601|CDI|E||Annuel de 30000,00 Euros ï¿½ 38000,00 Euros|Temps plein|||26||92072|
2021-03-03T06:57:47.000Z|92072|M1609|LIB|D|||Temps plein||||19397|92072|
2021-03-02T10:42:04.000Z|92072|D1401|CDI|S|EXPECTRA|Annuel de 28000 Euros sur 12 mois|Temps plein||6|78|11266|92072|
2021-02-21T07:10:15.000Z|92072|K1303|CDI|D|La Ville de Sèvres||Temps plein||||11180|92072|
2021-02-15T09:25:11.000Z|92072|I1203|CDI|D|IME LES PEUPLIERS|Mensuel de 1600,00 Euros à 1610,00 Euros sur 12 mois|Temps plein||3|87||92072|
2021-02-15T16:49:38.000Z|92072|K1303|MIS|D|Vitalis Médical Paris Sud||Temps plein|||78|11180|92072|
2021-01-30T13:01:55.000Z|92072|D1401|MIS|E|Expectra||Temps plein|||78|11210|92072|
2021-03-11T11:27:10.000Z|92072|J1304|CDI|E|||Temps plein||||11448|92072|
2021-03-10T06:03:52.000Z|92072|J1304|MIS|D|Vitalis Médical Paris Sud||Temps plein|||78|11448|92072|
2021-03-09T18:31:17.000Z|92072|K1207|CDI|D|FOYER LE MOULIN VERT|Mensuel de 1800,00 Euros à 2500,00 Euros sur 12 mois|Temps plein||6|87|14597|92072|
2021-03-09T06:52:37.000Z|92072|J1304|MIS|D|Missionsvitalis Médical Paris Sud||Temps plein|||78|11448|92072|
2021-03-09T06:14:39.000Z|92072|M1501|CDD|E|Walters People|Annuel de 38000,00 Euros ï¿½ 40000,00 Euros|Temps plein|||61|15369|92072|
2021-03-08T17:44:52.000Z|92072|K1201|CDD|D|CENTRE HOSPITALIER 4 VILLES (SEVRES)|Mensuel de 1906 Euros sur 12 mois|Temps plein||6|86|11335|92072|
2021-03-06T08:58:14.000Z|92072|J1304|CDI|D|Vitalis Médical Paris Sud||Temps plein||||11448|92072|
2021-03-06T08:57:46.000Z|92072|J1304|MIS|D|Vitalis Médical Paris Sud||Temps plein|||78|11448|92072|
2021-02-21T07:08:40.000Z|92072|J1304|CDI|D|||Temps plein||||11448|92072|
2021-03-16T11:10:56.000Z|92072|K1302|CDI|E|Petits-fils|Horaire de 15,00 Euros|Temps plein|||88|38087|92072|
2021-03-15T21:53:07.000Z|92072|K1303|CDD|D|Kinougarde|Mensuel de 11,00 Euros ï¿½ 11,00 Euros|Temps partiel||5|88|11480|92072|
2021-03-15T20:54:33.000Z|92072|K1903|CDI|E|Qualis||Temps plein||||19109|92072|
2021-03-15T18:24:20.000Z|92072|F1101|CDI|E|GREENAFFAIR|Annuel de 40000,00 Euros à 50000,00 Euros sur 12 mois|Temps plein||9|71|11112|92072|
2021-03-15T18:21:28.000Z|92072|F1101|CDI|E|GREENAFFAIR|Annuel de 36000,00 Euros à 42000,00 Euros sur 12 mois|Temps plein||9|71|11112|92072|
2021-03-15T16:33:26.000Z|92072|C1501|CDI|E|PROVIDENCE TRAVAIL TEMPORAIRE|Annuel de 28000,00 Euros à 32000,00 Euros sur 13 mois|Temps plein||6|78|19607|92072|
2021-03-15T06:56:38.000Z|92072|M1802|CDI|E|||Temps plein|||||92072|
2021-03-15T05:10:16.000Z|92072|F1202|CDI|E|||Temps plein||7||12091|92072|
2021-03-15T05:02:33.000Z|92072|J1306|CDI|D|||Temps plein||8||16345|92072|
2021-03-15T05:02:25.000Z|92072|M1102|CDI|E|||Temps plein||||15573|92072|
2021-03-14T16:50:34.000Z|92072|I1308|CDI|E|CRAM||Temps plein|||||92072|
2021-03-12T12:43:57.000Z|92072|C1504|CDI|E|||Temps plein||||13464|92072|
2021-03-12T08:17:17.000Z|92072|F1609|MIS|D|||Temps plein|||78|19451|92072|
2021-03-11T13:47:21.000Z|92072|K1302|CDI|E|ONELA Boulogne Billancourt|Horaire de 10,15 Euros|Temps partiel||||11255|92072|
2021-03-11T11:26:41.000Z|92072|J1506|CDI|E|||Temps plein||||38222|92072|
2021-03-11T07:12:16.000Z|92072|F1605|MIS|D|||Temps plein|||78|14634|92072|
2021-03-11T05:52:20.000Z|92072|K2107|CDD|D|||Temps plein||||38345|92072|
2021-03-09T06:48:11.000Z|92072|F1302|MIS|E|||Temps plein|||78||92072|
2021-03-09T06:07:41.000Z|92072|J1403|MIS|D|Appel Medical||Temps plein|||78|14881|92072|
2021-03-08T10:20:11.000Z|92072|H1301|CDI|E|||Temps plein||||19107|92072|
2021-03-07T03:12:04.000Z|92072|K2107|CDD|E|Anacours Hauts-de-Seine||Temps plein||||38345|92072|
2021-03-05T05:58:34.000Z|92072|M1701|CDI|E|||Temps plein|||||92072|
2021-03-04T04:10:49.000Z|92072|C1504|LIB|D|||Temps plein||||16963|92072|
2021-03-03T10:02:25.000Z|92072|C1501|CDD|E|EXPECTRA|Annuel de 40000,00 Euros sur 12 mois|Temps plein||9|78|13487|92072|
2021-03-03T15:12:43.000Z|92072|N4102|CDI|D|Sani 92|Horaire de 10,34 Euros|Temps partiel|||||92072|
2021-03-03T11:56:56.000Z|92072|K1403|CDI|E|||Temps plein||||14229|92072|
2021-03-03T07:57:37.000Z|92072|M1704|CDD|E||Annuel de 35000,00 Euros ï¿½ 40000,00 Euros|Temps plein|||10|19192|92072|
2021-03-03T07:56:32.000Z|92072|M1701|CDI|E|Expectra||Temps plein|||||92072|
2021-03-03T07:46:59.000Z|92072|J1406|CDD|D|Appel Medical||Temps plein||||17367|92072|
2021-03-03T06:56:53.000Z|92072|M1705|CDD|E|||Temps plein||||19125|92072|
2021-03-01T17:38:26.000Z|92072|K1903|MIS|E|PIMENT INTERIM|Annuel de 36000,00 Euros à 39000,00 Euros sur 12 mois|Temps plein||8|78|16128|92072|
2021-02-25T16:51:23.000Z|92072|M1806|CDI|E|PLENITUDE|Mensuel de 2500,00 Euros à 2500,00 Euros sur 12 mois|Temps plein||7|64||92072|
2021-02-25T15:31:00.000Z|92072|F1603|CDI|E|CRAM (SOCIETE D'EXPLOITATION CHAUFFAGE)||Temps plein||7|35|11981|92072|
2021-02-24T21:03:51.000Z|92072|F1302|CDI|D|Start People||Temps plein|||||92072|
2021-02-24T16:42:51.000Z|92072|F1302|MIS|E|Start People|Horaire de 14,52 Euros ï¿½ 14,69 Euros|Temps plein|||78||92072|
2021-02-23T09:20:19.000Z|92072|F1107|CDI|E|GEXPERTISE|Annuel de 30000 Euros sur 12 mois|Temps plein||7|71|20160|92072|
