dateCreation|lieuTravail|romeCode|typeContrat|experienceExige|entreprise|salaire|dureeTravailLibelleConverti|alternance|qualificationCode|secteurActivite|code_appellation|INSEE_COM
2021-03-12T16:00:27.000Z|35047|M1607|MIS|D|DGE / SYSTEA|Mensuel de 1850,00 Euros à 2100,00 Euros sur 12 mois|Temps plein||6|78|11183|35047|
2021-03-12T15:48:31.000Z|35047|K2204|CDI|D|PAT'NET|Horaire de 10,56 Euros à 11,00 Euros sur 12 mois|Temps partiel||5|81||35047|
2021-03-12T09:51:54.000Z|35047|G1603|CDD|E|MAIRIE|Horaire de 10,25 Euros sur 12 mois|Temps partiel||6|84|14786|35047|
2021-03-12T08:58:38.000Z|35047|G1203|CDD|D|MAIRIE|Horaire de 10,25 Euros sur 12 mois|Temps partiel||5|84||35047|
2021-03-09T17:03:08.000Z|35047|K2101|CDD|E|CFAI DE BRETAGNE|Mensuel de 2080,00 Euros à 2080,00 Euros sur 13 mois|Temps plein||8|85|13419|35047|
2021-03-08T19:55:46.000Z|35047|N1103|MIS|E|JOBANDTALENT FRANCE STAFFING|Horaire de 10,25 Euros à 10,25 Euros sur 12 mois|Temps plein||1|78|17993|35047|
2021-03-08T15:15:11.000Z|35047|G1603|CDD|E|MAIRIE|Horaire de 10,25 Euros sur 12 mois|Temps partiel||6|84|14786|35047|
2021-03-07T10:56:36.000Z|35047|D1408|CDI|E|||Temps plein||7||13353|35047|
2021-03-05T10:05:52.000Z|35047|N1103|CDI|E|||Temps plein||||17993|35047|
2021-03-02T18:07:55.000Z|35047|M1601|CDD|E|INTERMARCHE|Horaire de 10,25 Euros à 10,25 Euros sur 12 mois|Temps plein||5|47||35047|
2021-03-02T09:59:37.000Z|35047|D1214|CDI|D|ERAM|Horaire de 10,25 Euros|Temps partiel||5|47|20566|35047|
2021-03-02T17:56:47.000Z|35047|N1103|CDI|E|Supplay||Temps plein||||17993|35047|
2021-02-25T03:03:36.000Z|35047|N1103|CDD|E|Groupe AVEM|Annuel de |Temps plein||||17993|35047|
2021-02-23T11:57:38.000Z|35047|I1203|CDD|E|EVO JOB||Temps plein||6|78||35047|
2021-02-03T16:49:01.000Z|35047|M1401|CDI|E|ME & MY BOSS||Temps plein||||14847|35047|
2021-03-15T15:28:33.000Z|35047|K1304|CDI|D|DOMICILE-CLEAN|Horaire de 10,25 Euros sur 12 mois|Temps plein||5|88|10857|35047|
2021-03-15T05:05:47.000Z|35047|M1502|CDD|E|||Temps plein||8||11863|35047|
2021-03-11T16:26:19.000Z|35047|D1102|CDI|E|AUGUSTIN BRUZ||Temps plein||6|56|11573|35047|
2021-03-09T15:23:11.000Z|35047|D1102|MIS|E|WORK 2000 PARTENAIRES|Horaire de 11,50 Euros à 12,00 Euros sur 12 mois|Temps plein||3|78|11573|35047|
2021-03-04T14:31:43.000Z|35047|K1304|CDI|D|ADHEO SERVICES RENNES|Horaire de 10,25 Euros sur 12 mois|Temps partiel||5|88|10805|35047|
2021-03-04T16:09:22.000Z|35047|K1304|CDI|E|Axeo Services Rennes / Bain de Bgne|Horaire de 10,20 Euros|Temps partiel|||96|10857|35047|
2021-02-24T11:51:21.000Z|35047|A1203|CDI|E|LEROY PAYSAGES|Mensuel de 1700,00 Euros à 1900,00 Euros sur 12 mois|Temps plein||4|81|17487|35047|
2021-02-23T11:28:42.000Z|35047|N1105|CDD|E|EVO JOB||Temps plein||6|78|16361|35047|
2021-02-23T10:54:29.000Z|35047|K1304|CDI|D|Domicile Clean Rennes|Horaire de 10,25 Euros|Temps plein|||88|10857|35047|
2021-02-10T15:28:02.000Z|35047|D1401|CDD|E|CFA BRUZ - Faculté des Métiers|Annuel de 21673,60 Euros sur 13 mois|Temps plein||7|85|11210|35047|
2021-03-16T11:43:24.000Z|35047|K1903|CDI|E|||Temps plein||||16114|35047|
2021-03-16T09:21:51.000Z|35047|N2102|CDI|E|||Temps plein||||16019|35047|
2021-03-15T13:28:42.000Z|35047|F1703|CDI|E|LEROY PAYSAGES|Mensuel de 1600 Euros à 2200 Euros sur 12 mois|Temps plein||3|81|16252|35047|
2021-03-15T12:52:32.000Z|35047|I1305|CDD|E|Pôle formation UIMM Bretagne|Annuel de 27500 Euros à 28000 Euros sur 13 mois|Temps plein||7|85||35047|
2021-03-15T07:04:04.000Z|35047|I1304|CDI|E|||Temps plein||||10501|35047|
2021-03-15T05:12:57.000Z|35047|D1408|CDD|E|||Temps plein||8||20302|35047|
2021-03-12T08:29:39.000Z|35047|D1403|CDI|E|||Temps plein||||12738|35047|
2021-03-11T10:30:02.000Z|35047|I1102|CDD|E|SIMMT||Temps plein||9|84|15652|35047|
2021-03-09T03:31:26.000Z|35047|C1504|LIB|D|||Temps plein||||13464|35047|
2021-03-08T10:41:31.000Z|35047|G1204|CDD|D|DANSE EXPRESSION||Temps partiel||6|93|14601|35047|
2021-03-08T09:21:19.000Z|35047|D1402|CDI|D|||Temps plein|||||35047|
2021-03-06T09:25:30.000Z|35047|D1402|CDI|D|AEY|Mensuel de 2500,00 Euros à 2500,00 Euros sur 12 mois|Temps plein||6|70|12745|35047|
2021-03-05T09:51:24.000Z|35047|N1303|CDD|E|GROUPE CITY ONE||Temps plein||6|82|16211|35047|
2021-03-05T03:07:10.000Z|35047|C1504|LIB|D|||Temps plein||||13464|35047|
2021-03-04T11:27:32.000Z|35047|K2101|CDD|E|CFAI DE BRETAGNE|Mensuel de 2080 Euros à 2080 Euros sur 13 mois|Temps plein||7|85|13421|35047|
2021-03-04T16:11:00.000Z|35047|K1302|CDI|E|Axeo Services Rennes / Bain de Bgne|Horaire de 10,25 Euros|Temps partiel|||96|11453|35047|
2021-03-04T12:43:50.000Z|35047|D1402|CDI|E|||Temps plein|||||35047|
2021-03-03T15:45:26.000Z|35047|K2111|CDD|E|CCIT ILLE ET VILAINE-FACULTE DES METIERS|Mensuel de 1770,00 Euros à 1770,00 Euros sur 13 mois|Temps plein||8|85|11015|35047|
2021-03-03T15:43:40.000Z|35047|K1202|CDD|E|RESSOURCEA|Horaire de 12,83 Euros à 12,87 Euros sur 12 mois|Temps partiel||6|82||35047|
2021-03-03T15:10:37.000Z|35047|I1304|CDI|E|Page Personnel|Annuel de 23000,00 Euros ï¿½ 26000,00 Euros|Temps plein|||33|10501|35047|
2021-02-25T06:47:53.000Z|35047|C1504|LIB|D|||Temps plein||||16963|35047|
2021-02-24T21:04:25.000Z|35047|D1502|CDI|E|Super U Bruz||Temps plein||||12279|35047|
2021-02-24T14:12:23.000Z|35047|K1303|CDD|D|||Temps plein||||16999|35047|
2021-02-24T22:15:01.000Z|35047|D1402|CDI|E|ME & MY BOSS||Temps plein|||||35047|
2021-02-23T19:11:20.000Z|35047|N1102|CDI|D|DEFENSE ENVIRONNEMENT SERVICES|Horaire de 11,00 Euros à 13,00 Euros sur 12 mois|Temps plein||7|81|13947|35047|
2021-02-23T10:35:00.000Z|35047|J1506|CDD|D|CLINIQUE DU MOULIN|Mensuel de 1783,5 Euros à 1950,25 Euros sur 12 mois|Temps plein||7|86|15555|35047|
2021-02-23T06:47:08.000Z|35047|J1507|FRA|D|ELYSEE CONCEPT||Temps plein||9|70|18242|35047|
