dateCreation|lieuTravail|romeCode|typeContrat|experienceExige|entreprise|salaire|dureeTravailLibelleConverti|alternance|qualificationCode|secteurActivite|code_appellation|INSEE_COM
2021-03-10T12:13:09.000Z|18205|M1401|CDD|D|QUALISENS/ REACT FRANCE|Horaire de 10,25 Euros à 10,26 Euros sur 12 mois|Temps partiel||6|70|14847|18205|
2021-02-15T14:54:51.000Z|18205|A1203|CDD|E|MAISON ET SERVICES|Horaire de 10,50 Euros à 12,50 Euros sur 12 mois|Temps plein||6|88|16067|18205|
2021-02-11T13:05:21.000Z|18205|G1603|CDD|D|SARL au chant du moulin||Temps plein||6|10|14812|18205|
2021-02-10T05:57:06.000Z|18205|J1301|CDI|D|||Temps plein||||10698|18205|
2021-02-09T04:04:54.000Z|18205|K2204|CDI|E|Liveli||Temps plein||||16971|18205|
2021-02-03T09:47:58.000Z|18205|K1304|CDI|D|||Temps plein||||14771|18205|
2021-02-03T09:47:45.000Z|18205|K2204|CDI|D|||Temps plein|||||18205|
2021-01-22T17:57:43.000Z|18205|K1304|CDI|E|MAISON ET SERVICES|Horaire de 10,44 Euros à 11,00 Euros sur 12 mois|Temps plein||6|88|14774|18205|
2021-03-12T13:56:34.000Z|18205|M1609|CDD|D|Appel Médical par Randstad||Temps plein||||19397|18205|
2021-03-12T09:54:30.000Z|18205|G1401|CDI|E|FINDERS|Mensuel de 1800 Euros à 2000 Euros sur 12 mois|Temps plein||8|70||18205|
2021-03-11T14:57:12.000Z|18205|K1207|CDD|D|FOYERS DU VAL D YEVRE||Temps plein||6|87|14597|18205|
2021-03-11T13:44:26.000Z|18205|K1302|CDI|D|Le Côteau d'Argent||Temps plein||||11255|18205|
2021-03-11T09:42:01.000Z|18205|M1609|CDD|D|Appel Medical||Temps plein||||19397|18205|
2021-03-10T10:06:14.000Z|18205|M1203|CDI|E|Kolibri Consulting||Temps plein||||11213|18205|
2021-03-09T22:14:48.000Z|18205|K1303|CDI|D|NGOUNGOU Ornella|Horaire de 10,25 Euros sur 12 mois|Temps partiel||5|97|11304|18205|
2021-03-05T08:05:04.000Z|18205|K1301|MIS|D|Appel Médical par Randstad||Temps plein|||78|10856|18205|
2021-03-04T13:58:17.000Z|18205|D1301|CDI|E|||Temps plein||||18664|18205|
2021-02-18T12:06:28.000Z|18205|H1206|CDI|E|LACOUR ELECTRONIQUE||Temps plein||9|26|12225|18205|
2021-02-16T13:44:52.000Z|18205|G1401|CDI|E|PATAPAIN|Annuel de 22000 Euros à 25000 Euros sur 13 mois|Temps plein||8|56||18205|
2021-02-11T04:37:41.000Z|18205|K1202|CDI|D|||Temps plein||||14586|18205|
2021-02-03T11:57:06.000Z|18205|M1203|CDI|E|Kolibri Consulting||Temps plein||||11213|18205|
2021-02-02T05:57:13.000Z|18205|J1507|CDI|E|Liveli||Temps plein||||18242|18205|
2021-02-02T05:54:24.000Z|18205|K1202|CDI|E|Liveli||Temps plein||||14586|18205|
2021-03-16T11:54:07.000Z|18205|M1810|MIS|E|ACASS|Mensuel de 1800 Euros à 2100 Euros sur 12 mois|Temps plein||7|78|20168|18205|
2021-03-15T15:35:53.000Z|18205|D1404|CDI|E|AUDEXIA||Temps plein||6|45||18205|
2021-03-15T05:12:07.000Z|18205|G1402|CDI|E|||Temps plein||8||14324|18205|
2021-03-12T09:18:18.000Z|18205|J1504|CDI|D|Appel Medical||Temps plein|||86|15531|18205|
2021-03-11T15:31:32.000Z|18205|H2502|CDI|E|GEDHIF|Mensuel de 3250,00 Euros sur 12 mois|Temps plein||9|88|12214|18205|
2021-03-11T13:47:20.000Z|18205|I1604|CDD|D|CARGLASS|Mensuel de 1600,00 Euros à 1600,00 Euros sur 12 mois|Temps plein||4|45|20219|18205|
2021-03-11T11:00:44.000Z|18205|H2502|CDI|E||Mensuel de 2200,00 Euros à 2500,00 Euros sur 12 mois|Temps plein||6|88||18205|
2021-03-09T14:06:51.000Z|18205|G1603|CDD|D|PATAPAIN|Horaire de 10,25 Euros sur 12 mois|Temps partiel||5|56||18205|
2021-03-09T12:32:23.000Z|18205|D1208|CDD|E|BODY'EPIL|Horaire de 12,00 Euros sur 12 mois|Temps plein||6|96|14890|18205|
2021-03-09T09:52:45.000Z|18205|F1607|CDI|D|ECOPORTAIL|Mensuel de 1700,00 Euros à 2200,00 Euros sur 12 mois|Temps plein||1|43|17914|18205|
2021-03-05T03:01:48.000Z|18205|C1504|LIB|D|||Temps plein||||13464|18205|
2021-03-03T16:14:49.000Z|18205|F1602|CDI|E|ECOPORTAIL|Mensuel de 1700,00 Euros à 2500,00 Euros sur 12 mois|Temps plein||2|43||18205|
2021-03-03T16:06:07.000Z|18205|F1607|CDI|D|ECOPORTAIL|Mensuel de 1700,00 Euros à 2500,00 Euros sur 12 mois|Temps plein||2|43|17920|18205|
2021-03-02T04:02:01.000Z|18205|D1402|CDI|E|||Temps plein|||||18205|
2021-03-02T17:55:38.000Z|18205|F1610|CDI|E|||Temps plein|||||18205|
2021-03-01T12:05:37.000Z|18205|N1104|MIS|S|RANDSTAD|Horaire de 11,50 Euros sur 12 mois|Temps plein||6|78||18205|
2021-03-01T08:01:07.000Z|18205|H2903|CDI|E|Randstad||Temps plein||||15158|18205|
2021-02-25T06:49:08.000Z|18205|C1504|LIB|D|||Temps plein||||13464|18205|
2021-02-24T06:09:18.000Z|18205|K2111|CDI|D|COGEP||Temps plein||||11797|18205|
2021-02-23T08:56:07.000Z|18205|M1810|CDI|D|PUPILLES DE L' ENSEIGNEMENT PUBLIC|Mensuel de 1800,00 Euros sur 12 mois|Temps plein||7|88|20168|18205|
2021-02-21T21:13:12.000Z|18205|J1304|CDI|D|||Temps plein||||11448|18205|
2021-02-20T09:06:42.000Z|18205|J1304|CDI|E|Liveli||Temps plein||||11448|18205|
2021-02-19T12:54:17.000Z|18205|D1211|CDD|D|MAGNITUDE|Horaire de 11,00 Euros à 13,00 Euros sur 12 mois|Temps partiel||5|82|20552|18205|
2021-02-19T14:06:20.000Z|18205|N1103|MIS|E||Horaire de 13,12 Euros ï¿½ 13,12 Euros|Temps plein|||78|14809|18205|
2021-02-17T11:06:50.000Z|18205|D1403|MIS|E|Start People|Horaire de 10,25 Euros ï¿½ 11,00 Euros|Temps plein|||78||18205|
2021-02-16T14:06:49.000Z|18205|E1205|CDD|D|UNISITE||Temps plein||6|63|15559|18205|
2021-02-16T14:03:46.000Z|18205|M1810|CDD|E|LACOUR CONCEPT||Temps plein||7|58|20168|18205|
2021-02-16T14:01:46.000Z|18205|I1401|CDD|D|LACOUR CONCEPT||Temps plein||7|58|19778|18205|
2021-02-12T05:03:38.000Z|18205|K2101|CDI|D|COGEP||Temps plein||||13419|18205|
2021-02-09T15:12:38.000Z|18205|M1801|CDI|E|LACOUR CONCEPT||Temps plein||7|58|10313|18205|
2021-02-09T03:01:12.000Z|18205|J1102|LIB|D|||Temps plein||||20496|18205|
2021-01-19T11:20:15.000Z|18205|H1203|CDI|E|BERRY RADIATEURS|Mensuel de 2200,00 Euros à 2300,00 Euros|Temps plein||6|29||18205|
2021-03-14T16:51:13.000Z|18205|I1304|CDI|E|Autodistribution||Temps plein|||||18205|
2021-03-11T14:41:14.000Z|18205|J1501|CDD|D|FOYERS DU VAL D YEVRE||Temps plein||6|87|10891|18205|
2021-03-04T11:22:30.000Z|18205|J1501|CDI|D|Appel Medical||Temps plein|||86|10891|18205|
2021-03-02T16:45:37.000Z|18205|J1501|CDD|D|FOYERS DU VAL D YEVRE||Temps plein||6|87|10891|18205|
