dateCreation|lieuTravail|romeCode|typeContrat|experienceExige|entreprise|salaire|dureeTravailLibelleConverti|alternance|qualificationCode|secteurActivite|code_appellation|INSEE_COM
2021-03-11T07:16:31.000Z|63195|D1507|CDD|D|||Temps partiel||5|47|14769|63195|
2021-03-11T07:16:19.000Z|63195|D1507|CDD|D|||Temps partiel||5|47|14769|63195|
2021-03-10T07:00:41.000Z|63195|D1507|CDD|D|||Temps plein||5|47|14769|63195|
2021-02-24T15:49:58.000Z|63195|D1209|CDD|E|JARDIVERT|Horaire de 10,25 Euros|Temps plein||5|47|20589|63195|
2021-01-29T15:59:00.000Z|63195|N4105|CDD|E||Horaire de 10,25 Euros sur 12 mois|Temps partiel||5|46|13337|63195|
2021-03-11T10:56:24.000Z|63195|H2401|CDD|E|ENTREPRISE PIERRE COTTE|Horaire de 11,24 Euros|Temps plein||5|15|17799|63195|
2021-03-11T11:43:43.000Z|63195|C1206|CDI|E|Ccld Recrutement||Temps plein||||11777|63195|
2021-02-16T09:15:57.000Z|63195|F1704|CDI|D|ALARA DEPOLLUTION|Horaire de 11 Euros à 14 Euros sur 12 mois|Temps plein||2|39|16351|63195|
2021-02-03T12:11:25.000Z|63195|M1203|CDI|E|Kolibri Consulting||Temps plein||||11213|63195|
2021-02-03T11:57:46.000Z|63195|M1203|CDI|E|Kolibri Consulting||Temps plein||||11213|63195|
2021-03-15T21:11:50.000Z|63195|K1705|CDI|E|||Temps plein||||17877|63195|
2021-03-15T21:01:31.000Z|63195|N1303|CDI|E|||Temps plein||||20181|63195|
2021-03-15T16:06:30.000Z|63195|K1302|CDI|E|OBJECTIF SERVICES||Temps partiel||6|88|11453|63195|
2021-03-10T15:43:15.000Z|63195|G1602|CDI|E||Mensuel de 1680,00 Euros sur 12 mois|Temps plein||3|10|13868|63195|
2021-03-09T04:19:30.000Z|63195|C1504|LIB|D|||Temps plein||||16963|63195|
2021-03-08T06:08:11.000Z|63195|K1303|CDD|D|Kinougarde|Mensuel de 10,25 Euros ï¿½ 10,25 Euros|Temps partiel||5|88|11480|63195|
2021-03-05T08:50:02.000Z|63195|D1104|CDI|E|||Temps plein||||12592|63195|
2021-03-04T16:00:52.000Z|63195|K1304|CDD|D|Instan Puy-de-Dôme|Horaire de 10,25 Euros|Temps partiel||||10857|63195|
2021-03-02T18:55:17.000Z|63195|G1804|CDI|E|||Temps plein||||12602|63195|
2021-02-26T13:08:43.000Z|63195|G1804|CDI|E|||Temps plein||||12602|63195|
2021-02-24T19:11:40.000Z|63195|D1105|CDI|E|||Temps plein||||17862|63195|
2021-01-17T20:52:41.000Z|63195|A1301|CDI|E|||Temps plein||||20179|63195|
2021-03-12T14:01:04.000Z|63195|D1104|CDI|E|||Temps plein||||17576|63195|
2021-03-10T15:31:04.000Z|63195|D1104|CDI|E||Mensuel de 1680,00 Euros sur 12 mois|Temps plein||4|10|17576|63195|
2021-03-10T09:07:17.000Z|63195|C1205|CDI|E|||Temps plein||||13413|63195|
2021-03-08T06:06:28.000Z|63195|K1303|CDD|E|Kinougarde Clermont-Ferrand|Horaire de 10,25 Euros|Temps plein|||||63195|
2021-03-04T11:36:44.000Z|63195|J1501|CDD|D|MAISON DE RETRAITE PUBLIQUE MON REPOS||Temps plein||6|87|10891|63195|
2021-02-23T08:55:04.000Z|63195|J1501|CDD|D|SYNDICAT INTERCOMMUNAL D AIDE ET DE SO||Temps plein||6|84|10891|63195|
2021-02-22T17:01:37.000Z|63195|D1208|CDI|E|INSTITUT SPA ART MONIE|Mensuel de 1554,58 Euros à 1554,58 Euros sur 12 mois|Temps plein||6|96|14890|63195|
2021-01-25T03:55:40.000Z|63195|D1101|CDI|E|||Temps plein||||11564|63195|
2021-03-11T12:32:45.000Z|63195|J1103|CDI|E|||Temps plein||||12626|63195|
2021-03-04T11:34:13.000Z|63195|J1506|CDD|D|MAISON DE RETRAITE PUBLIQUE MON REPOS||Temps plein||7|87|15544|63195|
2021-03-04T11:30:47.000Z|63195|J1506|CDD|D|MAISON DE RETRAITE PUBLIQUE MON REPOS||Temps plein||7|87|15544|63195|
2021-02-26T09:18:08.000Z|63195|F1703|CDD|E|DELAGUES CONSTRUCTION||Temps plein||3|41||63195|
2021-02-25T16:23:43.000Z|63195|J1506|CDI|E|||Temps plein||||15545|63195|
2021-02-24T19:11:35.000Z|63195|J1506|CDI|E|||Temps plein||||15545|63195|
2021-02-23T10:02:11.000Z|63195|F1603|MIS|D|CDM INTERIM|Horaire de 10,25 Euros à 12,00 Euros sur 12 mois|Temps plein||6|78|17838|63195|
