dateCreation|lieuTravail|romeCode|typeContrat|experienceExige|entreprise|salaire|dureeTravailLibelleConverti|alternance|qualificationCode|secteurActivite|code_appellation|INSEE_COM
2021-03-16T11:09:58.000Z|44179|K1304|CDI|D|Générale des Services Nantes Est||Temps plein||||14771|44179|
2021-03-09T14:38:55.000Z|44179|H3301|CDI|D|EVADEA|Mensuel de 1600,00 Euros à 1700,00 Euros sur 12 mois|Temps plein||2|08|12981|44179|
2021-02-24T12:22:04.000Z|44179|A1203|CDI|E|SENS O JARDINS|Mensuel de 2500,00 Euros sur 12 mois|Temps plein||4|81|16069|44179|
2020-12-22T12:11:10.000Z|44179|K1304|CDI|D|ADMR DE AAPAI DE NORT SUR ERDRE|Horaire de 10,25 Euros à 12,00 Euros sur 12 mois|Temps partiel||5|88|10805|44179|
2021-03-11T21:41:29.000Z|44179|I1604|CDI|E| SARL Contrôle Technique Marsien|Mensuel de 2000,00 Euros à 2000,00 Euros sur 12 mois|Temps plein||4|71|13656|44179|
2021-02-24T12:12:34.000Z|44179|A1203|CDI|E|SENS O JARDINS|Mensuel de 1900,00 Euros sur 12 mois|Temps plein||2|81||44179|
2021-02-16T17:28:16.000Z|44179|N1101|CDD|E|FLORENTAISE|Mensuel de 1555,00 Euros à 1600,00 Euros sur 12 mois|Temps plein||3|08|11679|44179|
2021-01-19T03:00:37.000Z|44179|C1504|LIB|D|||Temps plein||||13464|44179|
2021-03-04T14:55:16.000Z|44179|F1302|CDD|E|FLORENTAISE|Mensuel de 1800,00 Euros à 1900,00 Euros sur 12 mois|Temps plein||3|08|12916|44179|
2021-02-18T14:03:39.000Z|44179|F1503|CDI|D||Mensuel de 1800,00 Euros à 1900,00 Euros sur 12 mois|Temps plein||3|16|11952|44179|
2021-02-10T12:42:55.000Z|44179|K1303|CDD|D|Particulier Employeur||Temps plein|||97|11480|44179|
2021-02-18T14:00:35.000Z|44179|F1202|CDI|E|BOIS LOISIRS CREATIONS|Mensuel de 1900,00 Euros à 2100,00 Euros sur 12 mois|Temps plein||6|16|12090|44179|
2021-02-17T09:01:20.000Z|44179|D1202|CDD|D|PARENTHESE COIFFURE|Horaire de 10,25 Euros|Temps partiel||6|96|12694|44179|
